rule,ic_family,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index
233,single_seed,0.9960329523346303,1.0,0.0009013493667507817,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9960329523346303,0.003967047665369705,0.0,1.0,1.0,1.0,1.0,0.0009013493667507817,0.0,1.0,0.015384615384615385,0.0
233,two_cell_seed,0.9961089494163424,1.0,0.0005129526662227459,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9961089494163424,0.0038910505836575737,0.0,1.0,1.0,1.0,1.0,0.0005129526662227459,0.0,1.0,0.007692307692307693,0.0
233,short_random_block,0.9916479207198443,0.99560546875,0.03709903765441054,0.0,0.0,0.5625,1.0,1.0,36.9375,260.0,4.0,3.233294330389165,0.125,1.0,1.015625,0.0,-0.03515625,1.0,0.4375,0.9916479207198443,0.008352079280155689,79.50712879480453,1.0,1.0,1.0,1.0,0.03709903765441054,0.00439453125,0.99560546875,0.009583975867042306,0.00015430358625114233
233,periodic_perturbation,0.8754654821254864,1.0,0.358690778065519,0.0,0.0,1.0,1.0,1.0,125.8125,128.0,1.0,0.05491930683506803,1.0,1.0,0.5,0.0,-0.0625,1.0,0.0,0.8754654821254864,0.12453451787451364,0.0,1.0,1.0,1.0,1.0,0.358690778065519,0.0,1.0,0.19119526497630068,0.0
235,bernoulli_050,0.9961607224282587,1.0,0.011900796947483744,0.0,0.0,1.0,1.0,1.0,7.9375,16.0,2.0,2.3451135534112515,0.0,1.0,0.0625,0.0,-0.0625,1.0,0.0,0.9961607224282587,0.0038392775717412952,0.0,1.0,1.0,1.0,1.0,0.011900796947483744,0.0,1.0,0.007925802279513549,0.0
235,bernoulli_025,0.9948367107703064,1.0,0.011957364720468152,0.0,0.0,1.0,1.0,1.0,7.6875,12.0,1.0,1.7322829863522842,0.0,1.0,0.046875,0.0,-0.0625,1.0,0.0,0.9948367107703064,0.005163289229693557,0.0,1.0,1.0,1.0,1.0,0.011957364720468152,0.0,1.0,0.012053689494937974,0.0
235,single_seed,0.9960785505836576,1.0,0.0005434374916048367,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9960785505836576,0.003921449416342426,0.0,1.0,1.0,1.0,1.0,0.0005434374916048367,0.0,1.0,0.015384615384615385,0.0
235,two_cell_seed,0.9961241488326849,1.0,0.0003999569226843426,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9961241488326849,0.0038758511673151474,0.0,1.0,1.0,1.0,1.0,0.0003999569226843426,0.0,1.0,0.007692307692307693,0.0
235,short_random_block,0.9960999247628891,1.0,0.0017950372885510923,0.0,0.0,1.0,1.0,1.0,4.375,8.0,1.0,1.8752842871621231,0.0,1.0,0.03125,0.0,-0.0625,1.0,0.0,0.9960999247628891,0.0039000752371108893,0.0,1.0,1.0,1.0,1.0,0.0017950372885510923,0.0,1.0,0.008573530560622952,0.0
235,periodic_perturbation,0.676171210025535,0.7322998046875,0.6950690662242357,0.0,0.0,0.46875,0.46875,0.46875,196.25,260.0,1.0,0.011649008781909737,1.0,0.979248046875,1.015625,0.020751953125,-0.0625,0.0,0.53125,0.676171210025535,0.32382878997446496,2.112657444933779,0.46875,0.46875,0.46875,0.46875,0.6950690662242357,0.527099609375,0.472900390625,0.6179640020754066,0.28000933869487743
239,bernoulli_050,0.9975811553836332,1.0,0.005993580591886813,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0179274720376856,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9975811553836332,0.0024188446163667665,0.0,1.0,1.0,1.0,1.0,0.005993580591886813,0.0,1.0,0.007644811758342078,0.0
239,bernoulli_025,0.9965580446710847,1.0,0.005441716578292985,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0914453825523556,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9965580446710847,0.003441955328915336,0.0,1.0,1.0,1.0,1.0,0.005441716578292985,0.0,1.0,0.011523221495733585,0.0
239,single_seed,0.9961089494163424,1.0,0.00028696117914593904,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9961089494163424,0.0038910505836575737,0.0,1.0,1.0,1.0,1.0,0.00028696117914593904,0.0,1.0,0.015384615384615385,0.0
239,two_cell_seed,0.9961241488326849,1.0,0.0003999569226843426,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9961241488326849,0.0038758511673151474,0.0,1.0,1.0,1.0,1.0,0.0003999569226843426,0.0,1.0,0.007692307692307693,0.0
239,short_random_block,0.9962003834052773,1.0,0.0010949335699650773,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.9304602856886361,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9962003834052773,0.003799616594722721,0.0,1.0,1.0,1.0,1.0,0.0010949335699650773,0.0,1.0,0.0084231700457662,0.0
239,periodic_perturbation,0.9980392752918288,1.0,0.004019117465830867,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0.06634397526831169,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9980392752918288,0.001960724708171213,0.0,1.0,1.0,1.0,1.0,0.004019117465830867,0.0,1.0,0.015265354800238521,0.0
232,bernoulli_050,0.5134232220482734,0.51348876953125,0.9899034206480508,0.0,0.0,0.0,1.0,1.0,260.0,260.0,4.0,3.6986701064404173,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.5134232220482734,0.4865767779517266,17.37975153494367,1.0,1.0,1.0,1.0,0.9899034206480508,0.1649169921875,0.8350830078125,0.16737962143783383,0.1632438732251243
232,bernoulli_025,0.1373319514530642,0.13677978515625,0.5708076521759544,0.0,0.0,0.0,1.0,1.0,258.25,260.0,2.0,2.236022789378725,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.1373319514530642,0.8626680485469358,31.352300454890667,1.0,1.0,1.0,1.0,0.5708076521759544,0.088623046875,0.911376953125,0.334945443779594,0.05047883833536283
232,single_seed,1.5199416342412452e-05,0.0,0.00014348061022629118,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,1.5199416342412452e-05,0.9999848005836576,0.0,1.0,1.0,1.0,1.0,0.00014348061022629118,0.0,1.0,0.015384615384615385,0.0
232,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,1.0,1.0,260.0,260.0,2.0,-0.0,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.0078125,0.9921875,999999999.9999999,1.0,1.0,1.0,1.0,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
232,short_random_block,0.030166804094722763,0.0301513671875,0.18770214227495322,0.0625,0.0625,0.0,1.0,1.0,244.0,260.0,3.0,2.921655391132738,0.9375,1.0,1.015625,0.0,-0.00390625,1.0,0.9375,0.030166804094722763,0.9698331959052773,58.946266229309536,1.0,1.0,1.0,1.0,0.18770214227495322,0.0137939453125,0.9862060546875,0.24630815008112797,0.002587747678602386
232,periodic_perturbation,0.5,0.5,0.3495305730190736,0.5,0.5,0.5,1.0,1.0,120.375,124.0,1.0,0.029586399273368008,1.0,1.0,0.484375,0.0,-0.0625,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.3495305730190736,0.0,1.0,0.3386487817009465,0.0
237,bernoulli_050,0.8731715577121838,0.8751220703125,0.5417216220393728,0.0,0.0,0.0,1.0,1.0,260.0,260.0,8.0,4.915476183617101,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.8731715577121838,0.1268284422878162,38.95523478964229,1.0,1.0,1.0,1.0,0.5417216220393728,0.1248779296875,0.8751220703125,0.07768580899413657,0.06729545156798147
237,bernoulli_025,0.9286461024896644,0.93212890625,0.35542987947666177,0.0,0.0,0.0,1.0,1.0,259.5,260.0,14.0,5.218852466354527,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.9286461024896644,0.0713538975103356,41.88322800632779,1.0,1.0,1.0,1.0,0.35542987947666177,0.06787109375,0.93212890625,0.04396655499299136,0.023868959435330815
237,single_seed,0.99609375,1.0,0.0003999569226843425,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.99609375,0.00390625,0.0,1.0,1.0,1.0,1.0,0.0003999569226843425,0.0,1.0,0.015384615384615385,0.0
237,two_cell_seed,0.9961089494163424,1.0,0.0005129526662227459,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,-0.0,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.9961089494163424,0.0038910505836575737,0.0,1.0,1.0,1.0,1.0,0.0005129526662227459,0.0,1.0,0.007692307692307693,0.0
237,short_random_block,0.9908193150383026,0.99462890625,0.04373803669018586,0.0,0.0,0.46875,1.0,1.0,44.0,260.0,3.0,2.692913062643116,0.15625,1.0,1.015625,0.0,-0.029296875,1.0,0.53125,0.9908193150383026,0.009180684961697438,93.64011417627705,1.0,1.0,1.0,1.0,0.04373803669018586,0.00537109375,0.99462890625,0.010266264341490586,0.0002302098324262322
237,periodic_perturbation,0.9902723735408561,0.9921875,0.06172251212564613,0.0,0.0,0.5,1.0,1.0,132.0,260.0,1.0,0.7774284247120944,0.5,1.0,1.015625,0.0,-0.03125,1.0,0.5,0.9902723735408561,0.009727626459143934,63.999991808001056,1.0,1.0,1.0,1.0,0.06172251212564613,0.0078125,0.9921875,0.017218956753840473,0.0004535745130706042
228,bernoulli_050,0.13339933996534534,0.12420654296875,0.5558167695132852,0.0,0.0,0.0,1.0,1.0,257.5625,260.0,1.0,0.2604239145520792,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.13339933996534534,0.8666006600346546,66.01783576259909,1.0,1.0,1.0,1.0,0.5558167695132852,0.2484130859375,0.7515869140625,0.9741250117814455,0.134090788781452
228,bernoulli_025,0.14264557241001946,0.14117431640625,0.589349081519509,0.0,0.0,0.0,1.0,1.0,259.625,260.0,1.0,0.06423138722404485,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.14264557241001946,0.8573544275899805,72.14960782769255,1.0,1.0,1.0,1.0,0.589349081519509,0.2823486328125,0.7176513671875,0.9942110095675595,0.16550362288484063
228,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.00390625,0.99609375,999999999.9999999,1.0,1.0,1.0,1.0,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
228,two_cell_seed,0.003921449416342412,0.00390625,0.03698750199741039,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.11467550533614673,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.003921449416342412,0.9960785505836576,999999999.9999999,1.0,1.0,1.0,1.0,0.03698750199741039,0.0078125,0.9921875,0.9923076923076923,0.00028808208010837485
228,short_random_block,0.01000952813411965,0.00958251953125,0.07931168587481915,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,0.18860601914875527,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.01000952813411965,0.9899904718658803,260.3916630524995,1.0,1.0,1.0,1.0,0.07931168587481915,0.0191650390625,0.9808349609375,0.9854217501170273,0.0014734950428177873
228,periodic_perturbation,0.7266833828580983,0.484619140625,0.40599498342951806,0.0,0.0,0.0,0.515625,0.515625,260.0,260.0,1.0,1.0596891277106169,1.0,0.74871826171875,1.015625,0.25128173828125,-0.0625,1.0,1.0,0.7266833828580983,0.2733166171419017,2.2417848958027364,0.515625,0.515625,0.484375,0.5046875,0.40599498342951806,0.015625,0.984375,0.05104142356150709,0.004409087877587992
234,bernoulli_050,0.9928368000668775,1.0,0.02373973733190634,0.0,0.0,1.0,1.0,1.0,13.5625,28.0,2.0,2.801463947153536,0.0,1.0,0.109375,0.0,-0.0625,1.0,0.0,0.9928368000668775,0.007163199933122533,0.0,1.0,1.0,1.0,1.0,0.02373973733190634,0.0,1.0,0.009288832803027088,0.0
234,bernoulli_025,0.9555849305386673,1.0,0.1131484901159872,0.0,0.0,1.0,1.0,1.0,44.6875,92.0,1.0,1.9340801319837464,0.8125,1.0,0.359375,0.0,-0.0625,1.0,0.0,0.9555849305386673,0.04441506946133267,0.0,1.0,1.0,1.0,1.0,0.1131484901159872,0.0,1.0,0.026732677616257864,0.0
234,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,132.0,132.0,1.0,-0.0,1.0,0.9921875,0.515625,0.0078125,-0.0625,0.0,1.0,0.00390625,0.99609375,999999999.9999999,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
234,two_cell_seed,0.5077669017509727,1.0,0.718366064858721,0.0,0.0,1.0,1.0,1.0,64.0,64.0,32.0,4.0,1.0,0.5078125,0.25,0.4921875,-0.0625,1.0,0.0,0.5077669017509727,0.4922330982490273,0.0,1.0,1.0,0.0,0.65,0.718366064858721,0.0,1.0,0.01821638999093864,0.0
234,short_random_block,0.5009530509028454,0.92266845703125,0.6617879975713515,0.0,0.0,0.921875,0.921875,0.5625,128.875,252.0,1.0,2.105084057785345,1.0,0.5780029296875,0.984375,0.4219970703125,-0.0625,1.0,0.078125,0.5009530509028454,0.49904694909715464,0.31045508839181707,0.921875,0.5625,0.03125,0.6101562500000001,0.6617879975713515,0.0015869140625,0.9984130859375,0.09845212203499681,0.0006157248906588114
234,periodic_perturbation,0.5981376440144699,0.62994384765625,0.8271867253909158,0.0,0.0,0.265625,0.265625,0.265625,223.875,260.0,1.0,0.00573699926512854,1.0,0.9713134765625,1.015625,0.0286865234375,-0.0625,0.0,0.734375,0.5981376440144699,0.4018623559855301,3.299702010186289,0.265625,0.265625,0.265625,0.265625,0.8271867253909158,0.7286376953125,0.2713623046875,0.7835129345093971,0.5350697484114892
238,bernoulli_050,0.9961274737050098,1.0,0.011956533776611575,0.0,0.0,1.0,1.0,1.0,7.375,12.0,2.0,2.361949697503033,0.0,1.0,0.046875,0.0,-0.0625,1.0,0.0,0.9961274737050098,0.0038725262949902417,0.0,1.0,1.0,1.0,1.0,0.011956533776611575,0.0,1.0,0.007918714498358615,0.0
238,bernoulli_025,0.988144930234679,1.0,0.03090644237766278,0.0,0.0,1.0,1.0,1.0,13.1875,20.0,1.0,3.031160377318062,0.0,1.0,0.078125,0.0,-0.0625,1.0,0.0,0.988144930234679,0.011855069765321025,0.0,1.0,1.0,1.0,1.0,0.03090644237766278,0.0,1.0,0.013067216354129354,0.0
238,single_seed,0.5038910505836576,1.0,0.7185095454276414,0.0,0.0,1.0,1.0,1.0,64.0,64.0,31.0,4.0,1.0,0.50390625,0.25,0.49609375,-0.0625,1.0,0.0,0.5038910505836576,0.4961089494163424,0.0,1.0,1.0,0.0,0.65,0.7185095454276414,0.0,1.0,0.02686331441855523,0.0
238,two_cell_seed,0.5077669017509727,1.0,0.718366064858721,0.0,0.0,1.0,1.0,1.0,64.0,64.0,32.0,4.0,1.0,0.5078125,0.25,0.4921875,-0.0625,1.0,0.0,0.5077669017509727,0.4922330982490273,0.0,1.0,1.0,0.0,0.65,0.718366064858721,0.0,1.0,0.01821638999093864,0.0
238,short_random_block,0.5511583855179961,1.0,0.7088226447342487,0.0,0.0,1.0,1.0,1.0,53.0625,64.0,32.0,5.547446271681884,1.0,0.552978515625,0.25,0.447021484375,-0.0625,1.0,0.0,0.5511583855179961,0.4488416144820039,0.0,1.0,1.0,0.0,0.65,0.7088226447342487,0.0,1.0,0.014531480618304733,0.0
238,periodic_perturbation,0.998042125182393,1.0,0.004007095138684356,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0.07144569986227978,0.0,1.0,0.015625,0.0,-0.0625,1.0,0.0,0.998042125182393,0.001957874817607008,0.0,1.0,1.0,1.0,1.0,0.004007095138684356,0.0,1.0,0.01525417412045319,0.0
236,bernoulli_050,0.6222593552407587,0.62274169921875,0.9471386111396208,0.0,0.0,0.0,1.0,1.0,260.0,260.0,3.0,3.557768884558187,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.6222593552407587,0.3777406447592413,18.382979163231678,1.0,1.0,1.0,1.0,0.9471386111396208,0.248046875,0.751953125,0.20697224734837052,0.2348870189811376
236,bernoulli_025,0.29620100088156615,0.29638671875,0.870575738377447,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,2.0699013877732755,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.29620100088156615,0.7037989991184339,24.120840065440895,1.0,1.0,1.0,1.0,0.870575738377447,0.2760009765625,0.7239990234375,0.4779778164624821,0.24034999291632447
236,single_seed,0.00390625,0.00390625,0.036874506253871994,0.0,0.0,0.0,1.0,1.0,260.0,260.0,1.0,-0.0,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.00390625,0.99609375,999999999.9999999,1.0,1.0,1.0,1.0,0.036874506253871994,0.0078125,0.9921875,1.0,0.00028808208010837485
236,two_cell_seed,0.0078125,0.0078125,0.06591441234324168,0.0,0.0,0.0,1.0,1.0,260.0,260.0,2.0,-0.0,1.0,1.0,1.015625,0.0,0.0,1.0,1.0,0.0078125,0.9921875,999999999.9999999,1.0,1.0,1.0,1.0,0.06591441234324168,0.0078125,0.9921875,0.5,0.0005149563464315757
236,short_random_block,0.03641257675705253,0.03643798828125,0.21822112458114337,0.015625,0.015625,0.0,1.0,1.0,255.9375,260.0,2.0,2.98395642988775,0.984375,1.0,1.015625,0.0,-0.0009765625,1.0,0.984375,0.03641257675705253,0.9635874232429474,54.86634463015736,1.0,1.0,1.0,1.0,0.21822112458114337,0.01953125,0.98046875,0.35078343203717177,0.004264404634338398
236,periodic_perturbation,0.991003370470574,0.992919921875,0.05630079654914194,0.0,0.0,0.546875,1.0,1.0,120.0,260.0,1.0,0.7509740124759976,0.453125,1.0,1.015625,0.0,-0.0341796875,1.0,0.453125,0.991003370470574,0.008996629529426037,58.25656785947156,1.0,1.0,1.0,1.0,0.05630079654914194,0.007080078125,0.992919921875,0.01702462589090496,0.000372515786641067
225,bernoulli_050,0.49860117871473736,0.5042724609375,0.9972066709555556,0.0,0.0,0.0,0.0,0.0,201.75,260.0,1.0,1.9935690576933787,1.0,0.5555419921875,1.015625,0.4989013671875,-0.0057373046875,0.0,1.0,0.49860117871473736,0.5013988212852627,31.643154610560185,0.0,0.0,0.0,0.0,0.9972066709555556,0.495361328125,0.504638671875,0.5035158666948639,0.4951021536829171
225,bernoulli_025,0.5022846622689688,0.495361328125,0.9962366098632045,0.0,0.0,0.0,0.0,0.0,198.25,260.0,2.0,2.0338992027453666,1.0,0.55364990234375,1.015625,0.50469970703125,-0.00390625,0.0,1.0,0.5022846622689688,0.49771533773103116,31.811420697892967,0.0,0.0,0.0,0.0,0.9962366098632045,0.49853515625,0.50146484375,0.49576057042987276,0.4983268149108012
225,single_seed,0.9677468385214008,0.98828125,0.18241539844312699,0.0,0.0,0.0,0.0,0.0,260.0,260.0,4.0,2.8828923577956096,1.0,0.9765625,1.015625,0.0234375,-0.0625,0.0,1.0,0.9677468385214008,0.032253161478599246,68.04258495886263,0.0,0.0,0.0,0.0,0.18241539844312699,0.015625,0.984375,0.027162969860911258,0.0034407479292240767
225,two_cell_seed,0.963886186770428,0.8984375,0.2022805021253014,0.0,0.0,0.0,0.0,0.0,132.0,132.0,2.0,2.9211048238456057,1.0,0.80078125,0.515625,0.19921875,-0.0625,0.0,1.0,0.963886186770428,0.03611381322957197,68.46246413077539,0.0,0.0,0.0,0.0,0.2022805021253014,0.015625,0.984375,0.018910602079424643,0.003731602540897328
225,short_random_block,0.9156190152298151,0.8681640625,0.3938018732987825,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,2.0683014166532714,1.0,0.7744140625,1.015625,0.2255859375,-0.0625,0.0,1.0,0.9156190152298151,0.08438098477018485,29.44126508671624,0.0,0.0,0.0,0.0,0.3938018732987825,0.1134033203125,0.8865966796875,0.04990959943705831,0.05535115862753838
225,periodic_perturbation,0.5018828276994164,0.5130615234375,0.997191971608129,0.0,0.0,0.0,0.0,0.0,252.4375,260.0,1.0,0.7304309143562157,1.0,0.77783203125,1.015625,0.2587890625,-0.01123046875,0.0,1.0,0.5018828276994164,0.4981171723005836,30.396886751544457,0.0,0.0,0.0,0.0,0.997191971608129,0.768798828125,0.231201171875,0.8187551451117584,0.7661972808802481
231,bernoulli_050,0.8127130293196742,0.81414794921875,0.6936370880574607,0.0,0.0,0.0,0.0,0.0,260.0,260.0,4.0,2.975781698576895,1.0,0.73193359375,1.015625,0.2972412109375,-0.0328369140625,0.0,1.0,0.8127130293196742,0.18728697068032585,82.4086835778257,0.0,0.0,0.0,0.0,0.6936370880574607,0.3717041015625,0.6282958984375,0.23273375114642805,0.2572230129858837
231,bernoulli_025,0.8424851235712548,0.84490966796875,0.6228008734820223,0.0,0.0,0.0,0.0,0.0,259.1875,260.0,5.0,3.4410451393422714,1.0,0.7633056640625,1.015625,0.2650146484375,-0.0335693359375,0.0,1.0,0.8424851235712548,0.15751487642874518,87.37790831788179,0.0,0.0,0.0,0.0,0.6228008734820223,0.3101806640625,0.6898193359375,0.1924285559142021,0.19284296212539379
231,single_seed,0.9922330982490273,0.99609375,0.036874506253871994,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-0.0,0.0,0.9921875,0.015625,0.0078125,-0.0625,0.0,1.0,0.9922330982490273,0.007766901750972721,999999999.9999999,0.0,0.0,1.0,0.35,0.036874506253871994,0.0078125,0.9921875,0.015384615384615385,0.00028808208010837485
231,two_cell_seed,0.9922330982490273,0.99609375,0.03710049774094879,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,-0.0,0.0,0.9921875,0.015625,0.0078125,-0.0625,0.0,1.0,0.9922330982490273,0.007766901750972721,999999999.9999999,0.0,0.0,1.0,0.35,0.03710049774094879,0.0078125,0.9921875,0.007692307692307693,0.00028808208010837485
231,short_random_block,0.9829557544990273,0.9866943359375,0.10095792248603198,0.0,0.0,0.0,0.0,0.0,248.0,260.0,4.0,2.5986013816989204,0.953125,0.973388671875,1.015625,0.026611328125,-0.0625,0.0,1.0,0.9829557544990273,0.01704424550097272,199.44920782719237,0.0,0.0,0.296875,0.10390624999999999,0.10095792248603198,0.026611328125,0.973388671875,0.018310772408828623,0.0026755898237028376
231,periodic_perturbation,0.9902718985590954,0.9921875,0.06954881529907925,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,0.9629993628804981,1.0,0.984375,1.015625,0.015625,-0.0625,0.0,1.0,0.9902718985590954,0.009728101440904635,999999999.9999999,0.0,0.0,1.0,0.35,0.06954881529907925,0.015625,0.984375,0.01914552021560811,0.0010299126928631514
229,bernoulli_050,0.6817774197470817,0.682861328125,0.900234315581526,0.0,0.0,0.0,0.0,0.0,259.875,260.0,3.0,2.950013016210576,1.0,0.60986328125,1.015625,0.439208984375,-0.03662109375,0.0,1.0,0.6817774197470817,0.3182225802529183,43.48842100944831,0.0,0.0,0.0,0.0,0.900234315581526,0.3902587890625,0.6097412109375,0.2897861008383528,0.3510307050559022
229,bernoulli_025,0.7431856741701118,0.74542236328125,0.8151884899746432,0.0,0.0,0.0,0.0,0.0,259.3125,260.0,3.0,3.2873870163911696,1.0,0.6544189453125,1.015625,0.3802490234375,-0.036865234375,0.0,1.0,0.7431856741701118,0.25681432582988817,32.25653007838384,0.0,0.0,0.0,0.0,0.8151884899746432,0.35400390625,0.64599609375,0.24658609055050565,0.288435617630279
229,single_seed,0.9922178988326849,0.99609375,0.03698750199741039,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-0.0,0.0,0.9921875,0.015625,0.0078125,-0.0625,0.0,1.0,0.9922178988326849,0.0077821011673151474,999999999.9999999,0.0,0.0,1.0,0.35,0.03698750199741039,0.0078125,0.9921875,0.015384615384615385,0.00028808208010837485
229,two_cell_seed,0.9806055447470817,0.984375,0.11573194647339445,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,0.9999566519593042,1.0,0.96875,1.015625,0.03125,-0.0625,0.0,1.0,0.9806055447470817,0.019394455252918275,999999999.9999999,0.0,0.0,0.0,0.0,0.11573194647339445,0.0234375,0.9765625,0.015506715506715504,0.0027214470774555403
229,short_random_block,0.9713987357885457,0.97509765625,0.16590327520429754,0.0,0.0,0.0,0.0,0.0,260.0,260.0,2.0,2.547548766162253,1.0,0.9501953125,1.015625,0.0498046875,-0.0625,0.0,1.0,0.9713987357885457,0.028601264211454258,110.26060138411074,0.0,0.0,0.03125,0.0109375,0.16590327520429754,0.031982421875,0.968017578125,0.021388274986411618,0.0053016282591395745
229,periodic_perturbation,0.9832419310098492,0.985107421875,0.11204792457445582,0.0,0.0,0.0,0.0,0.0,260.0,260.0,1.0,1.203113600162663,1.0,0.97021484375,1.015625,0.02978515625,-0.0625,0.0,1.0,0.9832419310098492,0.016758068990150754,128.56621872435102,0.0,0.0,0.546875,0.19140625,0.11204792457445582,0.0191650390625,0.9808349609375,0.020915336496991854,0.002083161134423046
230,bernoulli_050,0.8123171320221303,0.8148193359375,0.6940161193891502,0.0,0.0,0.0,0.0,0.0,259.9375,260.0,4.0,2.8368359547712467,1.0,0.7340087890625,1.015625,0.305908203125,-0.0330810546875,0.0,1.0,0.8123171320221303,0.1876828679778697,90.55941924070011,0.0,0.0,0.0,0.0,0.6940161193891502,0.370361328125,0.629638671875,0.2317594303143897,0.2558059632140722
230,bernoulli_025,0.7852436466439688,0.79376220703125,0.7408492651736643,0.0,0.0,0.0,0.0,0.0,260.0,260.0,3.0,2.169325633645033,1.0,0.7259521484375,1.015625,0.3175048828125,-0.028564453125,0.0,1.0,0.7852436466439688,0.21475635335603116,98.9522722069537,0.0,0.0,0.0,0.0,0.7408492651736643,0.4124755859375,0.5875244140625,0.2691455377076469,0.302665745622971
230,single_seed,0.3793926313229572,0.75390625,0.7967447680733748,0.0,0.0,0.0,0.0,0.0,260.0,260.0,3.0,0.1995289144045214,1.0,0.625,1.015625,0.375,-0.0625,0.0,1.0,0.3793926313229572,0.6206073686770428,18.463191876060783,0.0,0.0,0.0,0.0,0.7967447680733748,0.4921875,0.5078125,0.3581443809994816,0.4541836657529364
230,two_cell_seed,0.3823109192607004,0.75390625,0.7997336920006878,0.0,0.0,0.0,0.0,0.0,260.0,260.0,3.0,0.1995289144045214,1.0,0.62890625,1.015625,0.37109375,-0.0625,0.0,1.0,0.3823109192607004,0.6176890807392996,18.489143294460735,0.0,0.0,0.0,0.0,0.7997336920006878,0.4921875,0.5078125,0.34259410638352744,0.45280030605613053
