variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,singleton_fraction,estimator_stable,ci_width,category
potential_shape_007,potential_shape,moderate,0.45,900,center_of_mass,0.33413624197633185,True,0.003037519745603866,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.45,1500,center_of_mass,0.36526240700423723,True,0.0031146340011412935,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.45,2400,center_of_mass,0.40345033880731596,True,0.0026610176047152656,Component-erasing
potential_shape_007,potential_shape,moderate,0.5,900,center_of_mass,0.3348735991326953,True,0.0031477060097128834,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.5,1500,center_of_mass,0.36931530981392496,True,0.002804446491620753,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.5,2400,center_of_mass,0.4067881048423391,True,0.00258884959168839,Component-erasing
potential_shape_007,potential_shape,moderate,0.525,900,center_of_mass,0.3337846720681414,True,0.002692650803384933,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.525,1500,center_of_mass,0.3690737254943387,True,0.0029902828756051755,Robust propagation retained
potential_shape_007,potential_shape,moderate,0.525,2400,center_of_mass,0.4046933996572076,True,0.002713200717164563,Component-erasing
potential_shape_008,potential_shape,mild,0.45,900,center_of_mass,0.33163761966271177,True,0.002787798924130565,Robust propagation retained
potential_shape_008,potential_shape,mild,0.45,1500,center_of_mass,0.3659853914288133,True,0.0024452044367398867,Robust propagation retained
potential_shape_008,potential_shape,mild,0.45,2400,center_of_mass,0.40447357879230517,True,0.002417265890400311,Component-erasing
potential_shape_008,potential_shape,mild,0.5,900,center_of_mass,0.33099730777245173,True,0.003029034376297396,Robust propagation retained
potential_shape_008,potential_shape,mild,0.5,1500,center_of_mass,0.3645657303923203,True,0.002553524161912152,Robust propagation retained
potential_shape_008,potential_shape,mild,0.5,2400,center_of_mass,0.4047778706142358,True,0.002673979914988439,Robust propagation retained
potential_shape_008,potential_shape,mild,0.525,900,center_of_mass,0.33250893050899716,True,0.002706263246368343,Robust propagation retained
potential_shape_008,potential_shape,mild,0.525,1500,center_of_mass,0.36565937275778054,True,0.0027730858478624554,Robust propagation retained
potential_shape_008,potential_shape,mild,0.525,2400,center_of_mass,0.4054577997442948,True,0.0025947339052770774,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.45,900,center_of_mass,0.3339781472505566,True,0.002779829381338597,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.45,1500,center_of_mass,0.3672215002926735,True,0.0027943387139599124,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.45,2400,center_of_mass,0.4094726855864139,True,0.0028187223880775797,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.5,900,center_of_mass,0.3342448765722861,True,0.002768597545708379,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.5,1500,center_of_mass,0.3659959663134388,True,0.002424748871756005,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.5,2400,center_of_mass,0.40863913233637217,True,0.0027649058282625955,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.525,900,center_of_mass,0.3338620290694151,True,0.0028411700943711676,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.525,1500,center_of_mass,0.3679511809869444,True,0.0023575748415489983,Robust propagation retained
potential_shape_009,potential_shape,moderate,0.525,2400,center_of_mass,0.40944840439430735,True,0.002712143511301515,Robust propagation retained
potential_shape_010,potential_shape,mild,0.45,900,center_of_mass,0.3277298292790036,True,0.0027896287241699624,Robust propagation retained
potential_shape_010,potential_shape,mild,0.45,1500,center_of_mass,0.36391836245774467,True,0.0024170273915354035,Robust propagation retained
potential_shape_010,potential_shape,mild,0.45,2400,center_of_mass,0.40710956183262564,True,0.0028812574728017543,Robust propagation retained
potential_shape_010,potential_shape,mild,0.5,900,center_of_mass,0.32950453684110703,True,0.002551726266487808,Robust propagation retained
potential_shape_010,potential_shape,mild,0.5,1500,center_of_mass,0.3642315010463285,True,0.0027775909694500306,Robust propagation retained
potential_shape_010,potential_shape,mild,0.5,2400,center_of_mass,0.406312666747625,True,0.0024430855033174964,Robust propagation retained
potential_shape_010,potential_shape,mild,0.525,900,center_of_mass,0.32860828149946736,True,0.0030266815749391413,Robust propagation retained
potential_shape_010,potential_shape,mild,0.525,1500,center_of_mass,0.3637621291293942,True,0.0030094669611740593,Robust propagation retained
potential_shape_010,potential_shape,mild,0.525,2400,center_of_mass,0.40502101413739,True,0.002491391636687851,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.45,900,center_of_mass,0.3345376185949328,True,0.0029617438101780663,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.45,1500,center_of_mass,0.3657427695402779,True,0.0027565884267773816,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.45,2400,center_of_mass,0.41380258599235137,True,0.0025964298037247924,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.5,900,center_of_mass,0.33384690788923,True,0.002849323979478957,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.5,1500,center_of_mass,0.36771448649778427,True,0.002793587599142791,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.5,2400,center_of_mass,0.41196878287598127,True,0.0026415360966415002,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.525,900,center_of_mass,0.33370731265446163,True,0.002842598161833257,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.525,1500,center_of_mass,0.3652245510696799,True,0.0028117331657028094,Robust propagation retained
potential_shape_011,potential_shape,moderate,0.525,2400,center_of_mass,0.4107078438788408,True,0.0028518665602266513,Robust propagation retained
potential_shape_012,potential_shape,mild,0.45,900,center_of_mass,0.3320458987534368,True,0.0026344110456081316,Robust propagation retained
potential_shape_012,potential_shape,mild,0.45,1500,center_of_mass,0.36444898682333815,True,0.002523150534383803,Robust propagation retained
potential_shape_012,potential_shape,mild,0.45,2400,center_of_mass,0.4032816735756274,True,0.002388181404233622,Component-erasing
potential_shape_012,potential_shape,mild,0.5,900,center_of_mass,0.33234909100119114,True,0.002781887063227892,Robust propagation retained
potential_shape_012,potential_shape,mild,0.5,1500,center_of_mass,0.3651814865678877,True,0.0025425658201431167,Robust propagation retained
potential_shape_012,potential_shape,mild,0.5,2400,center_of_mass,0.4051010947865902,True,0.002744489998110805,Component-erasing
potential_shape_012,potential_shape,mild,0.525,900,center_of_mass,0.3340143629862903,True,0.002816380368361432,Robust propagation retained
potential_shape_012,potential_shape,mild,0.525,1500,center_of_mass,0.36687784985649646,True,0.002651474062003528,Robust propagation retained
potential_shape_012,potential_shape,mild,0.525,2400,center_of_mass,0.40484435575576727,True,0.002623104610958382,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.45,900,center_of_mass,0.33309667517385616,True,0.002512906195518097,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.45,1500,center_of_mass,0.36625980607097863,True,0.0027932282905307887,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.45,2400,center_of_mass,0.4100342592089478,True,0.002515931311240907,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.5,900,center_of_mass,0.3334289024570249,True,0.0027800655368306337,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.5,1500,center_of_mass,0.36651694602139784,True,0.002695053484883206,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.5,2400,center_of_mass,0.4089166411729324,True,0.0023938080668332307,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.525,900,center_of_mass,0.3336536386041725,True,0.002858823720166409,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.525,1500,center_of_mass,0.36612983273464406,True,0.0025600604237902835,Robust propagation retained
potential_shape_013,potential_shape,moderate,0.525,2400,center_of_mass,0.40851408261198374,True,0.002169675754212577,Robust propagation retained
potential_shape_014,potential_shape,mild,0.45,900,center_of_mass,0.3338496171541786,True,0.002698843151157551,Robust propagation retained
potential_shape_014,potential_shape,mild,0.45,1500,center_of_mass,0.36424032703538567,True,0.0026003485948381533,Robust propagation retained
potential_shape_014,potential_shape,mild,0.45,2400,center_of_mass,0.40556962525714135,True,0.0024427424326107366,Component-erasing
potential_shape_014,potential_shape,mild,0.5,900,center_of_mass,0.3331238844218405,True,0.0027924709114603985,Robust propagation retained
potential_shape_014,potential_shape,mild,0.5,1500,center_of_mass,0.36539674651509035,True,0.0024542954632641723,Robust propagation retained
potential_shape_014,potential_shape,mild,0.5,2400,center_of_mass,0.40456383595100975,True,0.0027760197247482243,Component-erasing
potential_shape_014,potential_shape,mild,0.525,900,center_of_mass,0.3300437099912022,True,0.0028011056323778427,Robust propagation retained
potential_shape_014,potential_shape,mild,0.525,1500,center_of_mass,0.3661194445541184,True,0.0031309473271586147,Robust propagation retained
potential_shape_014,potential_shape,mild,0.525,2400,center_of_mass,0.40254213309713627,True,0.0022894399654196096,Robust propagation retained
potential_shape_015,potential_shape,moderate,0.45,900,center_of_mass,0.3299959437536339,True,0.0028861444040928497,Robust propagation retained
potential_shape_015,potential_shape,moderate,0.45,1500,center_of_mass,0.36193815529796025,True,0.0029286773693333393,Propagation weakened but positive
potential_shape_015,potential_shape,moderate,0.45,2400,center_of_mass,0.3998306133833379,True,0.0027248259053518423,Component-erasing
potential_shape_015,potential_shape,moderate,0.5,900,center_of_mass,0.33009581136078714,True,0.00264172633766465,Robust propagation retained
potential_shape_015,potential_shape,moderate,0.5,1500,center_of_mass,0.36226550206697106,True,0.003052590123868326,Propagation weakened but positive
potential_shape_015,potential_shape,moderate,0.5,2400,center_of_mass,0.40007826327954393,True,0.0025957846325375053,Component-erasing
potential_shape_015,potential_shape,moderate,0.525,900,center_of_mass,0.3278034580684381,True,0.0028277326593342395,Robust propagation retained
potential_shape_015,potential_shape,moderate,0.525,1500,center_of_mass,0.3639148464379715,True,0.0029784031149505605,Propagation weakened but positive
potential_shape_015,potential_shape,moderate,0.525,2400,center_of_mass,0.4017988717094186,True,0.0027208952721995763,Component-erasing
potential_shape_016,potential_shape,mild,0.45,900,center_of_mass,0.33205822546082775,True,0.002657713466860598,Robust propagation retained
potential_shape_016,potential_shape,mild,0.45,1500,center_of_mass,0.36608022594024875,True,0.002429836530732643,Robust propagation retained
potential_shape_016,potential_shape,mild,0.45,2400,center_of_mass,0.40942424380014436,True,0.0025600596450575663,Robust propagation retained
potential_shape_016,potential_shape,mild,0.5,900,center_of_mass,0.33188764612879373,True,0.002710352042056649,Robust propagation retained
potential_shape_016,potential_shape,mild,0.5,1500,center_of_mass,0.3647645882625221,True,0.002802630901934111,Robust propagation retained
potential_shape_016,potential_shape,mild,0.5,2400,center_of_mass,0.4065694197045713,True,0.002700578340590176,Robust propagation retained
potential_shape_016,potential_shape,mild,0.525,900,center_of_mass,0.33279120849508803,True,0.0029969711256892934,Robust propagation retained
potential_shape_016,potential_shape,mild,0.525,1500,center_of_mass,0.36766522925221834,True,0.002752204243263612,Robust propagation retained
potential_shape_016,potential_shape,mild,0.525,2400,center_of_mass,0.4092594039514304,True,0.0027480809039814452,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.45,900,center_of_mass,0.333042820552363,True,0.0025659369920935093,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.45,1500,center_of_mass,0.3662087108659481,True,0.00229706488711387,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.45,2400,center_of_mass,0.4037572392525067,True,0.0021378465816918324,Component-erasing
potential_shape_017,potential_shape,moderate,0.5,900,center_of_mass,0.33302498733571173,True,0.002592039771486601,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.5,1500,center_of_mass,0.3656193679408259,True,0.002565987269056519,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.5,2400,center_of_mass,0.40295171189240364,True,0.0022665890757026935,Component-erasing
potential_shape_017,potential_shape,moderate,0.525,900,center_of_mass,0.3333574893508896,True,0.0026876893770222676,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.525,1500,center_of_mass,0.3675443575816904,True,0.0027040084450847407,Robust propagation retained
potential_shape_017,potential_shape,moderate,0.525,2400,center_of_mass,0.4058698249051004,True,0.0023733393728886387,Component-erasing
potential_shape_018,potential_shape,mild,0.45,900,center_of_mass,0.3288453602432762,True,0.002911946804497148,Robust propagation retained
potential_shape_018,potential_shape,mild,0.45,1500,center_of_mass,0.36381400063768476,True,0.00266657982106748,Robust propagation retained
potential_shape_018,potential_shape,mild,0.45,2400,center_of_mass,0.407549410082225,True,0.0022699057506779946,Robust propagation retained
potential_shape_018,potential_shape,mild,0.5,900,center_of_mass,0.3319445114968881,True,0.0026846851552795314,Robust propagation retained
potential_shape_018,potential_shape,mild,0.5,1500,center_of_mass,0.3651093028238717,True,0.0025845414521179083,Robust propagation retained
potential_shape_018,potential_shape,mild,0.5,2400,center_of_mass,0.4052672990994136,True,0.0024330352360409924,Robust propagation retained
potential_shape_018,potential_shape,mild,0.525,900,center_of_mass,0.33045136371099654,True,0.0028444593603746265,Robust propagation retained
potential_shape_018,potential_shape,mild,0.525,1500,center_of_mass,0.36483943777251043,True,0.0026459997825389048,Robust propagation retained
potential_shape_018,potential_shape,mild,0.525,2400,center_of_mass,0.4055067836960508,True,0.002537020383356736,Robust propagation retained
potential_shape_019,potential_shape,moderate,0.45,900,center_of_mass,0.33443355470352354,True,0.0027001206639404654,Robust propagation retained
potential_shape_019,potential_shape,moderate,0.45,1500,center_of_mass,0.36711843224518187,True,0.0030449276535856745,Propagation weakened but positive
potential_shape_019,potential_shape,moderate,0.45,2400,center_of_mass,0.40515764867033066,True,0.0026959555585538073,Component-erasing
potential_shape_019,potential_shape,moderate,0.5,900,center_of_mass,0.33449452294276,True,0.0027529505581981237,Robust propagation retained
potential_shape_019,potential_shape,moderate,0.5,1500,center_of_mass,0.37110584801276586,True,0.002707236701865866,Propagation weakened but positive
potential_shape_019,potential_shape,moderate,0.5,2400,center_of_mass,0.40843542101880637,True,0.002613599673102006,Component-erasing
potential_shape_019,potential_shape,moderate,0.525,900,center_of_mass,0.33435489076210134,True,0.0027393242676763407,Robust propagation retained
potential_shape_019,potential_shape,moderate,0.525,1500,center_of_mass,0.37343885651146774,True,0.002502222867745825,Propagation weakened but positive
potential_shape_019,potential_shape,moderate,0.525,2400,center_of_mass,0.4068789860904209,True,0.002555155941456541,Component-erasing
reference_000,reference,reference,0.45,900,center_of_mass,0.33228363025479446,True,0.0030365037592202174,Robust propagation retained
reference_000,reference,reference,0.45,1500,center_of_mass,0.36396274131845263,True,0.002671621988204767,Robust propagation retained
reference_000,reference,reference,0.45,2400,center_of_mass,0.40608136253981686,True,0.0027833648244933312,Robust propagation retained
reference_000,reference,reference,0.5,900,center_of_mass,0.33080511381243854,True,0.0028686799086123094,Robust propagation retained
reference_000,reference,reference,0.5,1500,center_of_mass,0.36600562173741297,True,0.0025590953208641104,Robust propagation retained
reference_000,reference,reference,0.5,2400,center_of_mass,0.4059536326448274,True,0.002878165886022979,Robust propagation retained
reference_000,reference,reference,0.525,900,center_of_mass,0.33186247402780367,True,0.0029854468945279683,Robust propagation retained
reference_000,reference,reference,0.525,1500,center_of_mass,0.36569339076308766,True,0.0026972085549171188,Robust propagation retained
reference_000,reference,reference,0.525,2400,center_of_mass,0.40553847502375867,True,0.0029087799202245357,Robust propagation retained
time_discretization_000,time_discretization,mild,0.45,900,center_of_mass,0.33954515185266165,True,0.002450529917578881,Robust propagation retained
time_discretization_000,time_discretization,mild,0.45,1500,center_of_mass,0.38015585975982596,True,0.0026645272350232785,Robust propagation retained
time_discretization_000,time_discretization,mild,0.45,2400,center_of_mass,0.42613668665553883,True,0.002463783217256113,Component-erasing
time_discretization_000,time_discretization,mild,0.5,900,center_of_mass,0.33967065178326394,True,0.0029860891581572624,Robust propagation retained
time_discretization_000,time_discretization,mild,0.5,1500,center_of_mass,0.3784424320012493,True,0.0026355586877154086,Robust propagation retained
time_discretization_000,time_discretization,mild,0.5,2400,center_of_mass,0.4235280294338401,True,0.002588433174228813,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,900,center_of_mass,0.3402127658735735,True,0.0027015649981512596,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,1500,center_of_mass,0.37895823401652423,True,0.002945114794658296,Robust propagation retained
time_discretization_000,time_discretization,mild,0.525,2400,center_of_mass,0.4230923987126965,True,0.0024387001092239097,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,900,center_of_mass,0.3229958105276036,True,0.002827629248894882,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,1500,center_of_mass,0.3481222624582358,True,0.002415877212662426,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.45,2400,center_of_mass,0.38658148524769487,True,0.002627649667867868,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,900,center_of_mass,0.32265323069642493,True,0.0027904291077647803,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,1500,center_of_mass,0.34904283459326046,True,0.002603215507061954,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.5,2400,center_of_mass,0.384508464744002,True,0.0029068643623613583,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,900,center_of_mass,0.32036330325123846,True,0.00288106100987099,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,1500,center_of_mass,0.3456279571969531,True,0.0029539247364504667,Robust propagation retained
time_discretization_001,time_discretization,moderate,0.525,2400,center_of_mass,0.38728339078693114,True,0.002644004680001852,Robust propagation retained
time_discretization_002,time_discretization,mild,0.45,900,center_of_mass,0.337677125933886,True,0.0028128817040520837,Robust propagation retained
time_discretization_002,time_discretization,mild,0.45,1500,center_of_mass,0.38017203110681297,True,0.0026339375347130545,Robust propagation retained
time_discretization_002,time_discretization,mild,0.45,2400,center_of_mass,0.42603272323509894,True,0.0025066288431452866,Component-erasing
time_discretization_002,time_discretization,mild,0.5,900,center_of_mass,0.3394705251505138,True,0.002690594243501973,Robust propagation retained
time_discretization_002,time_discretization,mild,0.5,1500,center_of_mass,0.3808675381694537,True,0.0026162160159453746,Robust propagation retained
time_discretization_002,time_discretization,mild,0.5,2400,center_of_mass,0.4244751645502006,True,0.0021727130117061844,Robust propagation retained
time_discretization_002,time_discretization,mild,0.525,900,center_of_mass,0.33974864957484696,True,0.0028374175332613744,Robust propagation retained
time_discretization_002,time_discretization,mild,0.525,1500,center_of_mass,0.37887886782167085,True,0.002638580264747295,Robust propagation retained
time_discretization_002,time_discretization,mild,0.525,2400,center_of_mass,0.42551168824435903,True,0.002357419153335108,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.45,900,center_of_mass,0.3381274642521451,True,0.002794214737595238,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.45,1500,center_of_mass,0.38125770479401344,True,0.002561370265020721,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.45,2400,center_of_mass,0.42734591816224254,True,0.0026305101686320415,Component-erasing
time_discretization_003,time_discretization,moderate,0.5,900,center_of_mass,0.3404473076426523,True,0.003262103475893771,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.5,1500,center_of_mass,0.38131509240768013,True,0.002781211058619351,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.5,2400,center_of_mass,0.4245457416348983,True,0.0025631721142948677,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.525,900,center_of_mass,0.34133607687256445,True,0.0027493781562609176,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.525,1500,center_of_mass,0.3801559458413662,True,0.002279342294618514,Robust propagation retained
time_discretization_003,time_discretization,moderate,0.525,2400,center_of_mass,0.42448474288602683,True,0.0025228599148754832,Robust propagation retained
time_discretization_004,time_discretization,mild,0.45,900,center_of_mass,0.3210869104983371,True,0.0029565025758878025,Robust propagation retained
time_discretization_004,time_discretization,mild,0.45,1500,center_of_mass,0.34536490860553326,True,0.0027851262333803417,Robust propagation retained
time_discretization_004,time_discretization,mild,0.45,2400,center_of_mass,0.3849211245168845,True,0.0026037615251948143,Robust propagation retained
time_discretization_004,time_discretization,mild,0.5,900,center_of_mass,0.31993353093597393,True,0.0029640901239859213,Robust propagation retained
time_discretization_004,time_discretization,mild,0.5,1500,center_of_mass,0.347051177669369,True,0.0024784783965932228,Robust propagation retained
time_discretization_004,time_discretization,mild,0.5,2400,center_of_mass,0.38391922440557574,True,0.002830939732713103,Robust propagation retained
time_discretization_004,time_discretization,mild,0.525,900,center_of_mass,0.31946373748727674,True,0.0028995990854324416,Robust propagation retained
time_discretization_004,time_discretization,mild,0.525,1500,center_of_mass,0.3466687125488698,True,0.002654024869700719,Robust propagation retained
time_discretization_004,time_discretization,mild,0.525,2400,center_of_mass,0.38490386660848896,True,0.0025077606163581845,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.45,900,center_of_mass,0.339820904187675,True,0.0028696620398478145,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.45,1500,center_of_mass,0.38059665655088365,True,0.0027451870317686117,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.45,2400,center_of_mass,0.4245537618654816,True,0.0024708554331913657,Component-erasing
time_discretization_005,time_discretization,moderate,0.5,900,center_of_mass,0.3415076553281167,True,0.0031916090104971845,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.5,1500,center_of_mass,0.3792504096499826,True,0.0024659523509498182,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.5,2400,center_of_mass,0.42355921880524683,True,0.0023197594618235007,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.525,900,center_of_mass,0.3397208194813504,True,0.0028056564431496456,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.525,1500,center_of_mass,0.38075856091308813,True,0.0029517617459026285,Robust propagation retained
time_discretization_005,time_discretization,moderate,0.525,2400,center_of_mass,0.42475713739318105,True,0.002607137150133748,Robust propagation retained
time_discretization_006,time_discretization,mild,0.45,900,center_of_mass,0.34125787620926873,True,0.00283252752504215,Robust propagation retained
time_discretization_006,time_discretization,mild,0.45,1500,center_of_mass,0.37990504985594836,True,0.0026748067183925417,Robust propagation retained
time_discretization_006,time_discretization,mild,0.45,2400,center_of_mass,0.4240730494405228,True,0.002440356613900199,Component-erasing
time_discretization_006,time_discretization,mild,0.5,900,center_of_mass,0.3398906845136466,True,0.003000221370895395,Robust propagation retained
time_discretization_006,time_discretization,mild,0.5,1500,center_of_mass,0.3799572822288183,True,0.002787665146863988,Robust propagation retained
time_discretization_006,time_discretization,mild,0.5,2400,center_of_mass,0.4245971445492572,True,0.0023445355056503497,Robust propagation retained
time_discretization_006,time_discretization,mild,0.525,900,center_of_mass,0.3410613470078955,True,0.002736869760878724,Robust propagation retained
time_discretization_006,time_discretization,mild,0.525,1500,center_of_mass,0.3793587655444429,True,0.0028847373322268555,Robust propagation retained
time_discretization_006,time_discretization,mild,0.525,2400,center_of_mass,0.4258355287355008,True,0.002394477161724015,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.45,900,center_of_mass,0.32143230372117493,True,0.0026826194012704863,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.45,1500,center_of_mass,0.3484688934524902,True,0.0026793962580591857,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.45,2400,center_of_mass,0.3875411745801122,True,0.002753130919030622,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.5,900,center_of_mass,0.32106796453265324,True,0.0028684092335164585,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.5,1500,center_of_mass,0.34825891630525474,True,0.0029204429778979107,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.5,2400,center_of_mass,0.38357709125101713,True,0.002542793168011828,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.525,900,center_of_mass,0.32040364856434905,True,0.003108046223436467,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.525,1500,center_of_mass,0.34661727441344736,True,0.0028232214801672956,Robust propagation retained
time_discretization_007,time_discretization,moderate,0.525,2400,center_of_mass,0.3861534102352524,True,0.0026479481763645174,Robust propagation retained
time_discretization_008,time_discretization,mild,0.45,900,center_of_mass,0.3232925411931511,True,0.0030736080303479588,Robust propagation retained
time_discretization_008,time_discretization,mild,0.45,1500,center_of_mass,0.34780296179669123,True,0.0026864334621630598,Robust propagation retained
time_discretization_008,time_discretization,mild,0.45,2400,center_of_mass,0.3870383653965289,True,0.0024552767243267437,Robust propagation retained
time_discretization_008,time_discretization,mild,0.5,900,center_of_mass,0.3205515147594392,True,0.0028326212668441306,Robust propagation retained
time_discretization_008,time_discretization,mild,0.5,1500,center_of_mass,0.3477886385005992,True,0.0027387355869009367,Robust propagation retained
time_discretization_008,time_discretization,mild,0.5,2400,center_of_mass,0.38441918961190213,True,0.002467422859711757,Robust propagation retained
time_discretization_008,time_discretization,mild,0.525,900,center_of_mass,0.32255023633921664,True,0.002561647176142816,Robust propagation retained
time_discretization_008,time_discretization,mild,0.525,1500,center_of_mass,0.3457574831529855,True,0.003083664364078989,Robust propagation retained
time_discretization_008,time_discretization,mild,0.525,2400,center_of_mass,0.38458750370395234,True,0.0024175800642879247,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.45,900,center_of_mass,0.3238383962750635,True,0.002728588134870244,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.45,1500,center_of_mass,0.346897622883631,True,0.002899541863801619,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.45,2400,center_of_mass,0.3864565701679309,True,0.0023032477042047167,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.5,900,center_of_mass,0.32230185179588605,True,0.0027107139042532105,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.5,1500,center_of_mass,0.3477119486522661,True,0.0029132999351081657,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.5,2400,center_of_mass,0.38511884386608164,True,0.0025232651951879737,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.525,900,center_of_mass,0.3230285680226975,True,0.0028480172829332753,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.525,1500,center_of_mass,0.34590657471945485,True,0.0030075452293781696,Robust propagation retained
time_discretization_009,time_discretization,moderate,0.525,2400,center_of_mass,0.3855646885453143,True,0.002669718902055404,Robust propagation retained
time_discretization_010,time_discretization,mild,0.45,900,center_of_mass,0.321182969608267,True,0.0029847959039330796,Robust propagation retained
time_discretization_010,time_discretization,mild,0.45,1500,center_of_mass,0.3475642053012146,True,0.002914069546837622,Robust propagation retained
time_discretization_010,time_discretization,mild,0.45,2400,center_of_mass,0.3862257871022485,True,0.0025876071928210426,Robust propagation retained
time_discretization_010,time_discretization,mild,0.5,900,center_of_mass,0.32300320379218456,True,0.003059664351894427,Robust propagation retained
time_discretization_010,time_discretization,mild,0.5,1500,center_of_mass,0.34552640341314,True,0.0029025504086513526,Robust propagation retained
time_discretization_010,time_discretization,mild,0.5,2400,center_of_mass,0.3857472476960494,True,0.0026596352515135674,Robust propagation retained
time_discretization_010,time_discretization,mild,0.525,900,center_of_mass,0.3235990243849322,True,0.0028550902798169867,Robust propagation retained
time_discretization_010,time_discretization,mild,0.525,1500,center_of_mass,0.34808614965803875,True,0.0027384486288068027,Robust propagation retained
time_discretization_010,time_discretization,mild,0.525,2400,center_of_mass,0.3855222262678422,True,0.002626650771180253,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.45,900,center_of_mass,0.32102466284271886,True,0.0026969497081741622,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.45,1500,center_of_mass,0.3485831906158139,True,0.0025933062562081277,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.45,2400,center_of_mass,0.38553994211365883,True,0.002681569084060406,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.5,900,center_of_mass,0.3214555377907262,True,0.0027986840491323814,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.5,1500,center_of_mass,0.3476222397059373,True,0.0028977237746222184,Robust propagation retained
time_discretization_011,time_discretization,moderate,0.5,2400,center_of_mass,0.38481629281541263,True,0.0029650908459458586,Robust propagation retained
