alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,n_seeds
0.55,1500,random_kappa_matched,Delta_H_cond_product,-3.8398141386776103,0.13286431648985075,0.014854682172767626,-3.870329213717964,-3.809767296935854,80
0.55,1500,random_kappa_matched,Delta_H_weighted_product,-3.8339659989081243,0.1317183529827071,0.014726559557682262,-3.8630890558771105,-3.8072703308555726,80
0.55,1500,random_kappa_matched,Delta_H_recovery_product,-3.8448711701551352,0.13366828506084405,0.014944568591593344,-3.8737974374687694,-3.8187930741078295,80
0.55,1500,random_kappa_matched,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00025093749999999997,0.00041312500000000013,80
0.55,1500,random_kappa_matched,certified_transport_density_advantage,0.0006881881881881751,0.0043982770744556,0.0004917423261180812,-0.00025056306306307514,0.0016269394394394156,80
0.55,1500,relative_distance,Delta_R,0.14055331407887645,0.037153240252965514,0.0041538585395006185,0.13357572021895867,0.14705970347783698,80
0.55,1500,relative_distance,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-8.75e-05,0.00045031250000000014,80
0.55,1500,relative_distance,Delta_H_cond_product,-1.9942569422604095,0.13184790416217038,0.01474104381987452,-2.027015912394662,-1.965055449547812,80
0.55,1500,relative_distance,Delta_H_weighted_product,-1.9903645006864505,0.13098452828845805,0.014644515462686818,-2.020118470360017,-1.9622936331689638,80
0.55,1500,relative_distance,Delta_H_recovery_product,-1.9975934970187161,0.13263123190865572,0.014828622524364668,-2.030864218017395,-1.9699357516135034,80
0.55,1500,relative_distance,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0002753125,0.0004381250000000002,80
0.55,1500,relative_distance,certified_transport_density_advantage,-3.7537537537532494e-05,0.00037160799588934444,4.154703698955183e-05,-0.00011261261261260124,3.7537537537537536e-05,80
0.55,2400,all_one_diagnostic,Delta_R,0.00012664310058759122,0.0022667611507090706,0.00025343160108705636,-0.0003979570294967164,0.0006501391551436716,80
0.55,2400,all_one_diagnostic,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00013781250000000002,0.00042562500000000017,80
0.55,2400,all_one_diagnostic,Delta_H_cond_product,-14.49109548211199,0.13382077621276234,0.014961617620676172,-14.515649724094333,-14.458125890474054,80
0.55,2400,all_one_diagnostic,Delta_H_weighted_product,-14.473497632847332,0.13154175946368446,0.014706815802036236,-14.498574518619696,-14.442166770601352,80
0.55,2400,all_one_diagnostic,Delta_H_recovery_product,-14.49481331208382,0.13448521848297448,0.015035904524842103,-14.520037636304544,-14.463815703343709,80
0.55,2400,all_one_diagnostic,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.000338125,0.0004128125000000001,80
0.55,2400,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.55,2400,basin_transition_profile,Delta_R,-2.6701765757953373,0.06814958615840859,0.007619355364434017,-2.686829500349544,-2.657381074277868,80
0.55,2400,basin_transition_profile,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00012593750000000002,0.0004003125000000001,80
0.55,2400,basin_transition_profile,Delta_H_cond_product,-11.108488798488558,0.1594354386222055,0.017825423939087343,-11.139751842092029,-11.075088514234631,80
0.55,2400,basin_transition_profile,Delta_H_weighted_product,-11.094495898338021,0.15734972445704742,0.01759223400634096,-11.124762928373729,-11.058187943330637,80
0.55,2400,basin_transition_profile,Delta_H_recovery_product,-11.110994367806104,0.15979059530847645,0.017865131663745613,-11.141452205546608,-11.08408662752289,80
0.55,2400,basin_transition_profile,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00025031250000000005,0.0004128125000000001,80
0.55,2400,basin_transition_profile,certified_transport_density_advantage,0.19869869869869866,0.012360680917217703,0.0013819661389541616,0.19610673173173168,0.2012897272272272,80
0.55,2400,boundary_v2_regime_sequence,Delta_R,3.6352422583858215,0.11920340126528473,0.013327345418918054,3.60852640065308,3.6603475875904348,80
0.55,2400,boundary_v2_regime_sequence,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.000125,0.0005000000000000001,80
0.55,2400,boundary_v2_regime_sequence,Delta_H_cond_product,-13.21536623086843,0.13911610222386184,0.015553653066868236,-13.246228856332776,-13.18549158497526,80
0.55,2400,boundary_v2_regime_sequence,Delta_H_weighted_product,-13.199127577097627,0.1364496009009834,0.015255529155865772,-13.228923357074619,-13.172856299870618,80
0.55,2400,boundary_v2_regime_sequence,Delta_H_recovery_product,-13.21394808840264,0.1392202225148598,0.015565294069293661,-13.240216202960008,-13.182446682711777,80
0.55,2400,boundary_v2_regime_sequence,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0002378125,0.00038750000000000004,80
0.55,2400,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.5297422422422423,0.01848960544215231,0.002067200732290131,-0.5335682557557557,-0.5253078078078078,80
0.55,2400,center_of_mass,Delta_R,-0.6100333570624773,0.0960192051227608,0.01073527348999946,-0.6321771002769406,-0.5894987125516004,80
0.55,2400,center_of_mass,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00013781250000000002,0.0004128125000000001,80
0.55,2400,center_of_mass,Delta_H_cond_product,-5.819205124960119,0.1416037539725205,0.015831780987585586,-5.850601911260323,-5.787611241593434,80
0.55,2400,center_of_mass,Delta_H_weighted_product,-5.810831760761889,0.14116549106432238,0.0157827817048482,-5.842141853651825,-5.787373836604843,80
0.55,2400,center_of_mass,Delta_H_recovery_product,-5.820147558192536,0.1418255649853723,0.01585658021273032,-5.848904767357504,-5.785568553370095,80
0.55,2400,center_of_mass,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00022531249999999993,0.00042562500000000017,80
0.55,2400,center_of_mass,certified_transport_density_advantage,0.026576576576576527,0.0067683500689992805,0.0007567245424898891,0.025349099099099055,0.028180055055054994,80
0.55,2400,identity_like_diagnostic,Delta_R,0.0,0.0,0.0,0.0,0.0,80
0.55,2400,identity_like_diagnostic,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00012531250000000004,0.00043750000000000006,80
0.55,2400,identity_like_diagnostic,Delta_H_cond_product,-4.5268455690626705,0.13407075728418846,0.014989566354116024,-4.562114837245171,-4.491371455065745,80
0.55,2400,identity_like_diagnostic,Delta_H_weighted_product,-4.519833350497018,0.13377742184761895,0.014956770455297074,-4.549445742162376,-4.495141936422682,80
0.55,2400,identity_like_diagnostic,Delta_H_recovery_product,-4.529029027421734,0.13448521848297454,0.01503590452484211,-4.553926206329496,-4.502665971062818,80
0.55,2400,identity_like_diagnostic,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00018937499999999995,0.0003878125000000002,80
0.55,2400,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.55,2400,joint_basin,Delta_R,-6.01029978873266,0.13500461909800882,0.015093975278980702,-6.038014927814958,-5.979958230187417,80
0.55,2400,joint_basin,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.0001503125,0.00045031250000000014,80
0.55,2400,joint_basin,Delta_H_cond_product,-7.4310319384442085,0.20129031513462164,0.022504941392668436,-7.470747513692849,-7.386543780722736,80
0.55,2400,joint_basin,Delta_H_weighted_product,-7.420947721918084,0.19989363688693973,0.022348788017442833,-7.46188645013747,-7.377449248473176,80
0.55,2400,joint_basin,Delta_H_recovery_product,-7.431280531728719,0.2013460211703685,0.022511169516802786,-7.484146680763774,-7.39014764838681,80
0.55,2400,joint_basin,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0003003125,0.0004128125000000001,80
0.55,2400,joint_basin,certified_transport_density_advantage,0.8122372372372372,0.016749780103313395,0.00187268234595911,0.8089076576576577,0.815479542042042,80
0.55,2400,random_kappa_matched,Delta_R,0.0018652460320560996,0.02556864118005358,0.002858660988545012,-0.0038847339846976203,0.00660763683015825,80
0.55,2400,random_kappa_matched,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00013781249999999997,0.0004012500000000003,80
0.55,2400,random_kappa_matched,Delta_H_cond_product,-6.715234438510208,0.1344734167358467,0.015034585049400554,-6.745003757193201,-6.67982434479085,80
0.55,2400,random_kappa_matched,Delta_H_weighted_product,-6.705897237662482,0.13352784193152156,0.014928866572386451,-6.734011328965738,-6.677494861936859,80
0.55,2400,random_kappa_matched,Delta_H_recovery_product,-6.718686768188616,0.1351985196106929,0.015115654015342386,-6.746377439039178,-6.683034176911739,80
0.55,2400,random_kappa_matched,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00027499999999999996,0.0004,80
0.55,2400,random_kappa_matched,certified_transport_density_advantage,5.005005005005118e-05,0.004751235610814244,0.0005312042901449192,-0.0009512637637637464,0.001001001001000984,80
0.55,2400,relative_distance,Delta_R,0.009131482436723995,0.008047093943004974,0.000899692453894297,0.007404963459359976,0.010764054420303225,80
0.55,2400,relative_distance,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.0001128125,0.0004128125000000001,80
0.55,2400,relative_distance,Delta_H_cond_product,-4.543483456719848,0.13394045015156714,0.014974997573791306,-4.5724084448864275,-4.516622582516843,80
0.55,2400,relative_distance,Delta_H_weighted_product,-4.5364532001850035,0.13353215887906855,0.01492934922179497,-4.56679810358853,-4.509148863274963,80
0.55,2400,relative_distance,Delta_H_recovery_product,-4.545648877109721,0.1343783647008453,0.015023957908817413,-4.575568627910653,-4.518787514621505,80
0.55,2400,relative_distance,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0002134375,0.0004381250000000002,80
0.55,2400,relative_distance,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.55,3600,all_one_diagnostic,Delta_R,0.00012664310058759122,0.0022667611507090706,0.00025343160108705636,-0.000342869284607011,0.0006141517832436056,80
0.55,3600,all_one_diagnostic,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00013781249999999997,0.00045031250000000014,80
0.55,3600,all_one_diagnostic,Delta_H_cond_product,-16.945816116083396,0.12300649189801545,0.013752543877886983,-16.96801660343821,-16.915835165336503,80
0.55,3600,all_one_diagnostic,Delta_H_weighted_product,-16.925248344789075,0.12121283070139521,0.01355200645967466,-16.95159744781325,-16.902213715385447,80
0.55,3600,all_one_diagnostic,Delta_H_recovery_product,-16.948456627855016,0.12337083799779613,0.01379327901020931,-16.97217659580452,-16.921167475121546,80
0.55,3600,all_one_diagnostic,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00025,0.00040062500000000016,80
0.55,3600,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.55,3600,basin_transition_profile,Delta_R,-2.7923319280958987,0.06446845878661006,0.007207792812575185,-2.807005528905803,-2.7797949347951367,80
0.55,3600,basin_transition_profile,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.000175,0.00046281250000000017,80
0.55,3600,basin_transition_profile,Delta_H_cond_product,-13.44706891823962,0.14442530480757315,0.016147239961043038,-13.471717789191011,-13.415600218148139,80
0.55,3600,basin_transition_profile,Delta_H_weighted_product,-13.430236861120893,0.14225673225346133,0.01590478617878632,-13.459769886235035,-13.398854316136413,80
0.55,3600,basin_transition_profile,Delta_H_recovery_product,-13.449159273370537,0.14522304676476436,0.0162364302232822,-13.479591859592684,-13.419345381302803,80
0.55,3600,basin_transition_profile,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0002759374999999999,0.0005003125000000001,80
0.55,3600,basin_transition_profile,certified_transport_density_advantage,0.21146146146146147,0.011411500329652673,0.0012758445231182318,0.20887856606606606,0.2141898148148148,80
0.55,3600,boundary_v2_regime_sequence,Delta_R,5.119919944901807,0.13127881173635597,0.014677417352394457,5.08751298892131,5.146194136236324,80
0.55,3600,boundary_v2_regime_sequence,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.000175,0.0004128125000000001,80
0.55,3600,boundary_v2_regime_sequence,Delta_H_cond_product,-15.661764245321109,0.13276872565358058,0.014843994792371319,-15.6957716389028,-15.631430175162428,80
0.55,3600,boundary_v2_regime_sequence,Delta_H_weighted_product,-15.64256458096441,0.13057804713373328,0.014599069488009958,-15.668559544914071,-15.614061823691321,80
0.55,3600,boundary_v2_regime_sequence,Delta_H_recovery_product,-15.659277696098878,0.13283391442432305,0.014851283118508809,-15.686867729148094,-15.631434877112687,80
0.55,3600,boundary_v2_regime_sequence,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.0002003125,0.00043750000000000006,80
0.55,3600,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.7578703703703704,0.019249364031567545,0.002152144324911222,-0.7622284784784784,-0.7538131881881883,80
0.55,3600,center_of_mass,Delta_R,-0.5391059476538628,0.06370540795770283,0.007122481136388978,-0.552362195946359,-0.5251522454735452,80
0.55,3600,center_of_mass,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00017531249999999999,0.0004003125000000001,80
0.55,3600,center_of_mass,Delta_H_cond_product,-7.272710411010593,0.12347869298280607,0.013805337564119032,-7.300394283211814,-7.249782086607561,80
0.55,3600,center_of_mass,Delta_H_weighted_product,-7.262423407380446,0.12354423122509807,0.01381266496236357,-7.289227501198345,-7.237429950844995,80
0.55,3600,center_of_mass,Delta_H_recovery_product,-7.273546124228398,0.12363276753846099,0.013822563623121405,-7.29667607035388,-7.250362413235529,80
0.55,3600,center_of_mass,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00027531249999999995,0.00045031250000000014,80
0.55,3600,center_of_mass,certified_transport_density_advantage,0.003403403403403355,0.0021045443567073423,0.00023529521216305912,0.0030652527527526975,0.0038791916916916503,80
0.55,3600,identity_like_diagnostic,Delta_R,0.0,0.0,0.0,0.0,0.0,80
0.55,3600,identity_like_diagnostic,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00012500000000000003,0.00041312500000000013,80
0.55,3600,identity_like_diagnostic,Delta_H_cond_product,-6.9815662030340775,0.12314862894258435,0.013768435282575832,-7.009144110728699,-6.956977189937616,80
0.55,3600,identity_like_diagnostic,Delta_H_weighted_product,-6.971584062438756,0.12257803729705487,0.013704641197235962,-6.996296020322703,-6.94424607892504,80
0.55,3600,identity_like_diagnostic,Delta_H_recovery_product,-6.982672343192931,0.12337083799779615,0.013793279010209311,-7.013348771542472,-6.961292965289337,80
0.55,3600,identity_like_diagnostic,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00022500000000000002,0.00043781250000000016,80
0.55,3600,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.55,3600,joint_basin,Delta_R,-6.576372440564517,0.12767134335042576,0.014274090125513388,-6.601359800114677,-6.548677107661477,80
0.55,3600,joint_basin,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00016250000000000002,0.0004875,80
0.55,3600,joint_basin,Delta_H_cond_product,-9.317427478926692,0.1715703039320449,0.01918214312561759,-9.359472128454826,-9.278269928280242,80
0.55,3600,joint_basin,Delta_H_weighted_product,-9.30497965202206,0.16958380994005107,0.018960046345467937,-9.34226570279442,-9.2665401886351,80
0.55,3600,joint_basin,Delta_H_recovery_product,-9.316638576331915,0.17200056599254626,0.0192302478863886,-9.357226299666413,-9.278784021916687,80
0.55,3600,joint_basin,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00022500000000000002,0.0004381250000000001,80
0.55,3600,joint_basin,certified_transport_density_advantage,0.8606356356356356,0.014366162239138761,0.0016061857671252429,0.857554742242242,0.8633899524524524,80
0.55,3600,random_kappa_matched,Delta_R,-0.0040294810204648,0.02609501992051405,0.002917511920824029,-0.009831212953189143,0.0009390197468222673,80
0.55,3600,random_kappa_matched,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00010062499999999999,0.00045000000000000004,80
0.55,3600,random_kappa_matched,Delta_H_cond_product,-9.165954842656385,0.12256892875061406,0.01370362283078507,-9.193581010699962,-9.13727456066441,80
0.55,3600,random_kappa_matched,Delta_H_weighted_product,-9.15365022184985,0.12176776773656964,0.01361405030636877,-9.17638439528505,-9.127513700280593,80
0.55,3600,random_kappa_matched,Delta_H_recovery_product,-9.168313480557966,0.12307327029002436,0.013760009929084986,-9.188711009694416,-9.13879722048845,80
0.55,3600,random_kappa_matched,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.000263125,0.0003878125000000001,80
0.55,3600,random_kappa_matched,certified_transport_density_advantage,-0.00018768768768768118,0.004007467205158998,0.00044804845441683076,-0.001040415415415402,0.0007016391391391469,80
0.55,3600,relative_distance,Delta_R,2.497512587934578e-05,0.0008724090439373426,9.753829632147494e-05,-0.0001502510277315863,0.0002254299414191908,80
0.55,3600,relative_distance,Delta_p_viable_product,0.00015000000000000001,0.0013416407864998738,0.00015,-0.00011343749999999999,0.0004625000000000001,80
0.55,3600,relative_distance,Delta_H_cond_product,-6.981791503786335,0.12310678004449704,0.013763756433530498,-7.006867419937506,-6.951902884456325,80
0.55,3600,relative_distance,Delta_H_weighted_product,-6.971809062438757,0.12254068946100875,0.013700465582225381,-7.002726689969498,-6.947056813945416,80
0.55,3600,relative_distance,Delta_H_recovery_product,-6.982897343192931,0.12332840407786487,0.013788534753733405,-7.008161103632697,-6.959392454441218,80
0.55,3600,relative_distance,strict_certified_mass_advantage,8.749999999999999e-05,0.001568630378968476,0.00017537820794723844,-0.00023781250000000001,0.0004003125000000001,80
0.55,3600,relative_distance,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.6,900,all_one_diagnostic,Delta_R,0.0001807349485329913,0.0023151322668534084,0.0002588396562793702,-0.00028998850930826134,0.0006866756952219594,80
0.6,900,all_one_diagnostic,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.00013812499999999996,0.0005128125000000001,80
0.6,900,all_one_diagnostic,Delta_H_cond_product,-8.980588964883072,0.10138420993360313,0.0113350992628323,-9.005623482907078,-8.95759218779104,80
0.6,900,all_one_diagnostic,Delta_H_weighted_product,-8.969677298352014,0.09963322467296137,0.011139333159312544,-8.991697825368286,-8.949148356217608,80
0.6,900,all_one_diagnostic,Delta_H_recovery_product,-8.986865703003149,0.10269864782658636,0.011482057886877907,-9.008759980281491,-8.965288852217594,80
0.6,900,all_one_diagnostic,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00025,0.0004003125000000001,80
0.6,900,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.6,900,basin_transition_profile,Delta_R,-2.0584764333398717,0.06650572069896298,0.007435565618774801,-2.0714197396115104,-2.044914194308307,80
0.6,900,basin_transition_profile,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-7.53125e-05,0.0005137500000000004,80
0.6,900,basin_transition_profile,Delta_H_cond_product,-6.123079395880119,0.11298206387716919,0.012631778753378687,-6.151694133786868,-6.101723404129615,80
0.6,900,basin_transition_profile,Delta_H_weighted_product,-6.115094359112577,0.11080493366129023,0.01238836819544998,-6.142667762672559,-6.093269858001805,80
0.6,900,basin_transition_profile,Delta_H_recovery_product,-6.1297334156182375,0.11442006198464623,0.012792551829370422,-6.155608399141263,-6.106748654856751,80
0.6,900,basin_transition_profile,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.0002003125,0.0004403125000000007,80
0.6,900,basin_transition_profile,certified_transport_density_advantage,0.09757257257257254,0.007929979004319299,0.0008865986056902025,0.0959797297297297,0.09891141141141138,80
0.6,900,boundary_v2_regime_sequence,Delta_R,1.2566388328506994,0.07364065113479495,0.008233275092237428,1.2417340974430848,1.2729921525384766,80
0.6,900,boundary_v2_regime_sequence,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.00012593750000000002,0.0005131250000000002,80
0.6,900,boundary_v2_regime_sequence,Delta_H_cond_product,-7.762743676400953,0.10408005329559414,0.011636503713537475,-7.788952659556397,-7.741976003373826,80
0.6,900,boundary_v2_regime_sequence,Delta_H_weighted_product,-7.753078878153241,0.1024565638625396,0.011454992076884347,-7.774358757614181,-7.730831319133526,80
0.6,900,boundary_v2_regime_sequence,Delta_H_recovery_product,-7.763568596386072,0.10524189475910062,0.011766401538111392,-7.785972773839452,-7.744748692418884,80
0.6,900,boundary_v2_regime_sequence,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00025124999999999995,0.0004381250000000002,80
0.6,900,boundary_v2_regime_sequence,certified_transport_density_advantage,-0.09884884884884881,0.00921088932730533,0.0010298087334541014,-0.10086492742742739,-0.09717060810810807,80
0.6,900,center_of_mass,Delta_R,-0.12869146411232038,0.09553878870112323,0.010681561301185019,-0.14988920095663102,-0.10805141338822494,80
0.6,900,center_of_mass,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.00016249999999999997,0.00046375000000000035,80
0.6,900,center_of_mass,Delta_H_cond_product,-3.720594467934886,0.12283747848451232,0.01373364760380187,-3.7454328760990943,-3.6978836649448943,80
0.6,900,center_of_mass,Delta_H_weighted_product,-3.7150685343819148,0.12104104938353985,0.013532800724475205,-3.7429916394403957,-3.6882780703993268,80
0.6,900,center_of_mass,Delta_H_recovery_product,-3.721789681973109,0.12374039230294608,0.013834596437593959,-3.749354836946103,-3.694756306365892,80
0.6,900,center_of_mass,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00018781250000000002,0.00046281250000000017,80
0.6,900,center_of_mass,certified_transport_density_advantage,0.030693193193193146,0.026183905979023373,0.002927449684277972,0.024400025025024984,0.0362387387387387,80
0.6,900,identity_like_diagnostic,Delta_R,0.00014972381975121677,0.0014518764050906112,0.0001623247168355314,-0.00010023669442680032,0.00045015022230047704,80
0.6,900,identity_like_diagnostic,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.0001128125,0.0005250000000000001,80
0.6,900,identity_like_diagnostic,Delta_H_cond_product,0.9831896895133919,0.10158684997940058,0.01135775510870064,0.9603628471552005,1.0070519546124044,80
0.6,900,identity_like_diagnostic,Delta_H_weighted_product,0.98388981108933,0.10072621137502295,0.011261532787528193,0.962065065144813,1.003688797497022,80
0.6,900,identity_like_diagnostic,Delta_H_recovery_product,0.9783935816589387,0.10285585282860898,0.011499633940424185,0.9560005129368537,1.000532808305866,80
0.6,900,identity_like_diagnostic,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.000175625,0.0005253125000000002,80
0.6,900,identity_like_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.6,900,joint_basin,Delta_R,-3.1069802386481604,0.07260020405924338,0.008116949572841217,-3.1220054938548563,-3.0914629452154956,80
0.6,900,joint_basin,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.0001503125,0.0004881250000000002,80
0.6,900,joint_basin,Delta_H_cond_product,-4.905107808238251,0.11531152556618136,0.012892220487759322,-4.932092891783938,-4.88410375388337,80
0.6,900,joint_basin,Delta_H_weighted_product,-4.898362962134945,0.11313630415631475,0.012649023340830588,-4.921282763674096,-4.871828749607759,80
0.6,900,joint_basin,Delta_H_recovery_product,-4.911280960835154,0.11695890493878981,0.013076403100853494,-4.936331230547818,-4.888223665583153,80
0.6,900,joint_basin,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00022500000000000002,0.0004875,80
0.6,900,joint_basin,certified_transport_density_advantage,0.2857357357357357,0.013220333875496398,0.0014780782615426593,0.2824555805805805,0.2885904654654654,80
0.6,900,random_kappa_matched,Delta_R,0.08320545868028187,0.04752695166193166,0.005313674733971289,0.07284826675966442,0.0921981671089208,80
0.6,900,random_kappa_matched,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.00012624999999999995,0.00047500000000000005,80
0.6,900,random_kappa_matched,Delta_H_cond_product,-1.5206013051955434,0.1075243100138018,0.012021583321231108,-1.546543877953952,-1.4984226359196091,80
0.6,900,random_kappa_matched,Delta_H_weighted_product,-1.5173400050487909,0.10580506864941608,0.01182936629320631,-1.545733425025295,-1.493369395968326,80
0.6,900,random_kappa_matched,Delta_H_recovery_product,-1.5258479217317635,0.1088425403622659,0.012168965954689557,-1.5521235003944838,-1.5008591463456236,80
0.6,900,random_kappa_matched,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00015125,0.0004756250000000002,80
0.6,900,random_kappa_matched,certified_transport_density_advantage,-0.00217717717717717,0.005892532630816633,0.0006588051761070832,-0.0034787912912912634,-0.00107513763763764,80
0.6,900,relative_distance,Delta_R,0.375120920051538,0.06841939323188076,0.00764952071228872,0.36247153899450335,0.3897871994934421,80
0.6,900,relative_distance,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.0001503125,0.0004506250000000002,80
0.6,900,relative_distance,Delta_H_cond_product,-0.765449313032228,0.11416833920289025,0.012764408366795838,-0.7890305240866111,-0.7417984206478002,80
0.6,900,relative_distance,Delta_H_weighted_product,-0.7629493354423103,0.11417747034405591,0.012765429259413765,-0.7912642813340481,-0.7401980575486483,80
0.6,900,relative_distance,Delta_H_recovery_product,-0.7684705648727016,0.1147427676241162,0.012828631416699291,-0.7931091628875357,-0.747032721542745,80
0.6,900,relative_distance,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00021250000000000002,0.00046281250000000006,80
0.6,900,relative_distance,certified_transport_density_advantage,-0.003353353353353334,0.003314591832116473,0.0003705826327139002,-0.004041854354354329,-0.002689251751751738,80
0.6,1500,all_one_diagnostic,Delta_R,0.0001807349485329913,0.0023151322668534084,0.0002588396562793702,-0.0002713482211906095,0.0006515961580764748,80
0.6,1500,all_one_diagnostic,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.0001128125,0.00046281250000000017,80
0.6,1500,all_one_diagnostic,Delta_H_cond_product,-11.595010615391299,0.1295245043148733,0.014481279820001075,-11.626499012574643,-11.569926741002302,80
0.6,1500,all_one_diagnostic,Delta_H_weighted_product,-11.580921806040136,0.12721812139151895,0.014223418370062824,-11.607310924147212,-11.555293205274262,80
0.6,1500,all_one_diagnostic,Delta_H_recovery_product,-11.600245804684175,0.13052897642085678,0.014593583215525148,-11.626823504272993,-11.574181810787207,80
0.6,1500,all_one_diagnostic,strict_certified_mass_advantage,0.000125,0.0016020161348134208,0.0001791108489247138,-0.00019999999999999996,0.0004625000000000001,80
0.6,1500,all_one_diagnostic,certified_transport_density_advantage,0.0,0.0,0.0,0.0,0.0,80
0.6,1500,basin_transition_profile,Delta_R,-2.558269017241833,0.07182620412049116,0.008030413748959686,-2.5731621146514496,-2.5437086352493443,80
0.6,1500,basin_transition_profile,Delta_p_viable_product,0.0001875,0.0014328315773718572,0.0001601954403655861,-0.00013750000000000004,0.0005503125,80
0.6,1500,basin_transition_profile,Delta_H_cond_product,-8.287129807923417,0.1333550994198497,0.014909553372451333,-8.315472526005621,-8.259339551635064,80
