alpha,T,kappa,seed,p_viable_AB,p_viable_independent,p_viable_shuffled,H_cond_AB,H_cond_independent,H_cond_shuffled,H_weighted_AB,H_weighted_independent,H_weighted_shuffled,H_recovery_AB,H_recovery_independent,H_recovery_shuffled,Delta_R,Delta_p_viable_product,Delta_H_cond_product,Delta_H_weighted_product,Delta_H_recovery_product,Delta_p_viable_shuffled,Delta_H_cond_shuffled,Delta_H_weighted_shuffled,Delta_H_recovery_shuffled,strict_certified_mass_advantage,certified_transport_density_advantage,singleton_fraction,overfragmented_flag,heldout_stability,status_label_old_style,estimator_warning,estimator_mode
0.5,2400,boundary_v2_regime_sequence,26,0.999,0.999,0.998,1.3752403313634112,4.948445686339349,4.940769350387247,1.3738650910320478,4.94349724065301,4.930887811686472,1.3803070465658656,4.954904998390472,4.947701883021972,3.5669738814789937,0.0,-13.25838405899054,-13.245125674931549,-13.256353832855272,0.0010000000000000009,-3.5655290190238356,-3.557022720654424,-3.5673948364561068,0.0010000000000000009,-0.5255255255255254,0.36363636363636365,False,0.9818717434869739,richness_only,,vectorized_seed_block
0.5,2400,random_kappa_matched,26,0.999,0.999,0.998,7.799624731140376,7.783709717142562,7.768690328502402,7.791825106409236,7.7759260074254195,7.753152947845397,7.79962322367226,7.78343363063299,7.769967019180898,-0.029489540182815688,0.0,-6.833999659213575,-6.82716565955436,-6.837037655748878,0.0010000000000000009,0.030934402637974756,0.03867215856383943,0.02965620449136175,0.0010000000000000009,0.005005005005005003,0.06854838709677419,False,0.6064769539078156,candidate,,vectorized_seed_block
0.5,2400,identity_like_diagnostic,26,0.999,0.999,0.998,9.96434086779242,9.96434086779242,9.962896005337258,9.954376526924626,9.954376526924626,9.942970213326584,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-4.669283522561532,-4.66461423903897,-4.670876594759051,0.0010000000000000009,0.0014448624551608447,0.011406313598042672,0.0,0.0010000000000000009,0.0,1.0,True,0.0,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,2400,all_one_diagnostic,26,0.999,0.999,0.998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001444862455157292,0.0,-14.633624390353951,-14.618990765963597,-14.636660879421138,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.5,3600,center_of_mass,26,0.999,0.999,0.998,9.61461979689606,9.168155385924372,9.259017466452907,9.605005177099164,9.158987230538449,9.24049943152,9.616412934836625,9.170394988275909,9.263313502855503,-0.354157467987995,0.0,-7.474073886554949,-7.4665998126683935,-7.474445894952119,0.0010000000000000009,0.35560233044315304,0.36450574557916404,0.35309943198112137,0.0010000000000000009,0.0010010010010009784,0.9059233449477352,True,0.11204008016032074,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,relative_distance,26,0.999,0.999,0.998,9.96434086779242,9.96434086779242,9.962896005337258,9.954376526924626,9.954376526924626,9.942970213326584,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-7.12435281565859,-7.117228462842931,-7.125074545126656,0.0010000000000000009,0.0014448624551608447,0.011406313598042672,0.0,0.0010000000000000009,0.0,1.0,True,0.0,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,joint_basin,26,0.999,0.999,0.998,7.629694397426225,1.075126572703305,1.1246410171827796,7.622064703028799,1.0740514461306017,1.122391735148414,7.633472460766261,1.074286038773288,1.1229022494634764,-6.503608517788285,0.0,-9.458999286024785,-9.44954028673876,-9.457386369022483,0.0010000000000000009,6.505053380243446,6.499672967880384,6.510570211302785,0.0010000000000000009,0.8528528528528528,0.8405253283302064,True,0.4404288577154307,candidate,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,basin_transition_profile,26,0.999,0.999,0.998,3.4839362238422567,0.7336153498167963,0.752917580537113,3.4804522876184145,0.7328817344669796,0.7514117453760387,3.4838100263247367,0.7331163271096658,0.751922259691101,-2.7295737808499876,0.0,-13.604757459608752,-13.591152702149143,-13.607048803464007,0.0010000000000000009,2.7310186433051435,2.729040542242376,2.7318877666336356,0.0010000000000000009,0.24024024024024024,0.375,False,0.8930541082164328,candidate,,vectorized_seed_block
0.5,3600,boundary_v2_regime_sequence,26,0.999,0.999,0.998,1.3859213231722662,6.295967812202232,6.3265871946045955,1.384535401849094,6.289671844390029,6.313934020215386,1.3909773573829116,6.301079602127491,6.330748091550888,4.942110733887489,0.0,-15.702772360278743,-15.687069587918463,-15.699881472405831,0.0010000000000000009,-4.940665871432329,-4.929398618366292,-4.9397707341679755,0.0010000000000000009,-0.7447447447447447,0.4166666666666667,False,0.9798677354709419,richness_only,,vectorized_seed_block
0.5,3600,random_kappa_matched,26,0.999,0.999,0.998,7.794640332296259,7.790142973550847,7.819749205852959,7.786845691963963,7.782352830577296,7.8041097074412535,7.795008337203587,7.791760588314757,7.819778531749027,0.02655373601185751,0.0,-9.29405335115475,-9.284759297803594,-9.295850492585156,0.0010000000000000009,-0.025108873556700217,-0.017264015477290506,-0.024770194545440383,0.0010000000000000009,-0.006006006006005982,0.05327868852459016,False,0.5984208416833667,richness_only,,vectorized_seed_block
0.5,3600,identity_like_diagnostic,26,0.999,0.999,0.998,9.96434086779242,9.96434086779242,9.962896005337258,9.954376526924626,9.954376526924626,9.942970213326584,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-7.12435281565859,-7.117228462842931,-7.125074545126656,0.0010000000000000009,0.0014448624551608447,0.011406313598042672,0.0,0.0010000000000000009,0.0,1.0,True,0.0,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,all_one_diagnostic,26,0.999,0.999,0.998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001444862455157292,0.0,-17.08869368345101,-17.071604989767557,-17.090858829788743,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.5,900,center_of_mass,25,0.999,0.995,0.999,5.250463041701768,5.15746350608091,5.0901427126756875,5.245212578660066,5.131676188550506,5.085052569963012,5.256620336397527,5.188034533647983,5.091625860844337,-0.16032032902608062,0.0040000000000000036,-3.89879911494777,-3.8583032672062245,-3.9188169791584944,0.0,0.16032032902608062,0.16016000869705405,0.1649944755531898,0.0,0.05105105105105101,0.32989690721649484,False,0.7846813627254509,weak_transport_or_mass,,vectorized_seed_block
0.5,900,relative_distance,25,0.999,0.995,0.999,8.289282793962123,8.6372830025764,8.590888805709543,8.28099351116816,8.594096587563518,8.582297916903833,8.292401268905621,8.650932634416675,8.593705674641296,0.3016060117474204,0.0040000000000000036,-0.8599793626874153,-0.8225223346981299,-0.8830360466503997,0.0,-0.3016060117474204,-0.30130440573567263,-0.3013044057356744,0.0,-0.0010010010010009784,0.5175644028103045,False,0.4402845691382765,richness_only,,vectorized_seed_block
0.5,900,joint_basin,25,0.999,0.995,0.999,3.52775084172249,0.9279283198792756,0.9684354743934396,3.5242230908807675,0.9232886782798793,0.9674670389190462,3.5294068733590294,0.9244783821281819,0.9677050321412866,-2.5593153673290505,0.0040000000000000036,-5.621511314927048,-5.579292754985524,-5.646030442196992,0.0,2.5593153673290505,2.556756051961721,2.561701841217743,0.0,0.18018018018018017,0.40476190476190477,False,0.8868777555110221,weak_transport_or_mass,,vectorized_seed_block
0.5,900,basin_transition_profile,25,0.999,0.995,0.999,2.61383606820083,0.7745996004541582,0.8090470372697376,2.6112222321326293,0.7707266024518874,0.8082379902324679,2.613636549753682,0.77189497949425,0.8084759834547082,-1.8047890309310919,0.0040000000000000036,-6.535426088448708,-6.492293613733661,-6.561800765802339,0.0,1.8047890309310923,1.8029842419001614,1.805160566298974,0.0,0.06806806806806806,0.35,False,0.9293987975951904,weak_transport_or_mass,,vectorized_seed_block
0.5,900,boundary_v2_regime_sequence,25,0.999,0.995,0.999,1.4022726336402154,2.5053399180256157,2.5066726600517364,1.4008703610065751,2.4928132184354874,2.504165987391685,1.40662614601457,2.5377699480796463,2.5097049153974793,1.104400026411521,0.0040000000000000036,-7.746989523009322,-7.7026454848597155,-7.768811169541451,0.0,-1.104400026411521,-1.1032956263851097,-1.1030787693829094,0.0,-0.1061061061061061,0.25,False,0.9572224448897796,richness_only,,vectorized_seed_block
0.5,900,random_kappa_matched,25,0.999,0.995,0.999,7.451804980110328,7.538260484860435,7.57071062074699,7.444353175130217,7.5005691824361325,7.563139910126242,7.450364291801806,7.5453327679231785,7.572547667863702,0.11890564063666087,0.0040000000000000036,-1.69745717653921,-1.6591626707360732,-1.7250730237542147,0.0,-0.11890564063666176,-0.11878673499602499,-0.122183376061896,0.0,-0.004004004004004025,0.14537444933920704,False,0.6384569138276553,richness_only,,vectorized_seed_block
0.5,900,identity_like_diagnostic,25,0.999,0.995,0.999,9.96434086779242,9.956542665179754,9.96434086779242,9.954376526924626,9.906759951853855,9.954376526924626,9.965784284662087,9.963779497238235,9.965784284662087,0.0,0.0040000000000000036,0.8150787111428812,0.8508606810583359,0.790346969106066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,900,all_one_diagnostic,25,0.999,0.995,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0040000000000000036,-9.149262156649538,-9.10351584586629,-9.175437315556021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.5,1500,center_of_mass,25,0.999,0.995,0.999,6.875849869950548,6.572784033070725,6.4852574844002815,6.868974020080597,6.539920112905372,6.478772226915881,6.880381777818059,6.596944445713601,6.486934872155505,-0.39059238555026665,0.0040000000000000036,-4.801008809768652,-4.749500366240006,-4.818613556922294,0.0,0.3905923855502662,0.39020179316471637,0.3934469056625538,0.0,0.07407407407407418,0.496,False,0.6205531062124248,weak_transport_or_mass,,vectorized_seed_block
0.5,1500,relative_distance,25,0.999,0.995,0.999,9.627031505405835,9.72508159731664,9.744572224127118,9.617404473900429,9.676456189330057,9.734827651902991,9.628812231637891,9.73348052213829,9.746235409640452,0.11754071872128319,0.0040000000000000036,-2.0498271743133643,-2.0010699124201743,-2.070183103102462,0.0,-0.11754071872128335,-0.11742317800256252,-0.11742317800256075,0.0,0.0,0.8654073199527745,True,0.14804008016032077,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,1500,joint_basin,25,0.999,0.995,0.999,5.544474670155656,0.9837116668387595,1.0391073583978983,5.5389301954855,0.9787931085045657,1.0380682510395003,5.545808628209979,0.9798840120219983,1.0383062442617406,-4.505367311757757,0.0040000000000000036,-6.132384009563543,-6.079544190835103,-6.153186706530374,0.0,4.505367311757758,4.500861944446,4.507502383948239,0.0,0.6186186186186187,0.4266666666666667,False,0.7705931863727455,weak_transport_or_mass,,vectorized_seed_block
0.5,1500,basin_transition_profile,25,0.999,0.995,0.999,3.194002909239836,0.7234285810631932,0.758836554315726,3.1908089063305964,0.7198114381578772,0.7580777177614103,3.194634429769372,0.7209023416753096,0.7583157109836508,-2.4351663549241103,0.0040000000000000036,-8.482855770479363,-8.427665479990006,-8.50436090497098,0.0,2.4351663549241103,2.432731188569186,2.436318718785721,0.0,0.15315315315315314,0.26666666666666666,False,0.8992985971943888,weak_transport_or_mass,,vectorized_seed_block
0.5,1500,boundary_v2_regime_sequence,25,0.999,0.995,0.999,1.4022726336402154,3.4913635759014587,3.5334417154324806,1.4008703610065751,3.4739067580219514,3.529908273717048,1.40662614601457,3.5193214503557453,3.53558809231219,2.131169081792266,0.0040000000000000036,-10.274586046078984,-10.217604025314028,-10.292369188725782,0.0,-2.1311690817922653,-2.129037912710473,-2.12896194629762,0.0,-0.27027027027027023,0.25,False,0.9572224448897796,richness_only,,vectorized_seed_block
0.5,1500,random_kappa_matched,25,0.999,0.995,0.999,7.754504160226968,7.745944147009085,7.689203401008699,7.746749656066742,7.707214426274039,7.68151419760769,7.756157413804202,7.749384006109997,7.689676842847314,-0.06530075921826883,0.0040000000000000036,-3.922354519492231,-3.8717247302538613,-3.9428379209361504,0.0,0.06530075921826928,0.06523545845905154,0.06648057095688831,0.0,0.00700700700700696,0.0653061224489796,False,0.6244609218436874,weak_transport_or_mass,,vectorized_seed_block
0.5,1500,identity_like_diagnostic,25,0.999,0.995,0.999,9.96434086779242,9.958552715431011,9.96434086779242,9.954376526924626,9.908759951853856,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0040000000000000036,-1.71251781192678,-1.6640978593959765,-1.7332110500782658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,1500,all_one_diagnostic,25,0.999,0.995,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0040000000000000036,-11.6768586797192,-11.618474386320603,-11.698995334740353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.5,2400,center_of_mass,25,0.999,0.995,0.999,8.692567600466312,8.092345957226787,7.985897567393037,8.683875032865846,8.051884227440652,7.977911669825644,8.695282790603306,8.108908560248882,7.98607431506527,-0.7066700330732736,0.0040000000000000036,-5.821333388176008,-5.757456450833262,-5.834385260454715,0.0,0.7066700330732747,0.705963363040202,0.7092084755380359,0.0,0.03203203203203209,0.7227036395147314,True,0.3362204408817635,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,2400,relative_distance,25,0.999,0.995,0.999,9.95633285978441,9.946492413923472,9.960336863788417,9.946376526924626,9.896759951853856,9.950376526924629,9.957784284662088,9.953784284662087,9.961784284662087,0.004004004004004004,0.0040000000000000036,-4.557568128857909,-4.494954956774482,-4.571883766395933,0.0,-0.004004004004006134,-0.004000000000003112,-0.0039999999999995595,0.0,0.0,0.9959798994974874,True,0.0020000000000000018,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,2400,joint_basin,25,0.999,0.995,0.999,7.033231101530833,0.998806691973085,1.0560020936917698,7.026197870429303,0.9938126585132196,1.054946091598078,7.037605628166765,0.9949035620306521,1.0551840848203182,-5.977229007839064,0.0040000000000000036,-7.480669887111486,-7.415133613269805,-7.492062422891256,0.0,5.977229007839064,5.971251778831225,5.9824215433464465,0.0,0.8278278278278278,0.7256857855361596,True,0.5523727454909819,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,2400,basin_transition_profile,25,0.999,0.995,0.999,3.377480930775597,0.68115148960817,0.7100033743091756,3.3741034498448212,0.6777457321601291,0.7092933709348664,3.377737604939616,0.6788366356775615,0.7095313641571068,-2.667477556466423,0.0040000000000000036,-11.136420057866722,-11.067228033854287,-11.151930446118405,0.0,2.6674775564664213,2.6648100789099547,2.668206240782509,0.0,0.19819819819819817,0.21621621621621623,False,0.8826252505010019,weak_transport_or_mass,,vectorized_seed_block
0.5,2400,boundary_v2_regime_sequence,25,0.999,0.995,0.999,1.4022726336402154,4.869945252974816,4.867916974815775,1.4008703610065751,4.845595526709942,4.863049057840959,1.4066261460145697,4.894619859518173,4.871211703080584,3.465644341175558,0.0040000000000000036,-13.111628355002104,-13.040461122692532,-13.12304190504345,0.0,-3.4656443411755595,-3.4621786968343837,-3.4645855570660142,0.0,-0.5225225225225225,0.25,False,0.9572224448897796,richness_only,,vectorized_seed_block
0.5,2400,random_kappa_matched,25,0.999,0.995,0.999,7.788231717838704,7.742915549805183,7.7803683612597165,7.780443486120865,7.704200972056157,7.7725879928984565,7.787321918845345,7.74381539533017,7.781240863133753,-0.007863356578987624,0.0040000000000000036,-6.725669270803616,-6.660887997578242,-6.742346132212676,0.0,0.00786335657898718,0.00785549322240886,0.006081055711591787,0.0,0.0010010010010009784,0.068,False,0.6104569138276553,weak_transport_or_mass,,vectorized_seed_block
0.5,2400,identity_like_diagnostic,25,0.999,0.995,0.999,9.96434086779242,9.958552715431011,9.96434086779242,9.954376526924626,9.908759951853856,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0040000000000000036,-4.5495601208499,-4.486954956774481,-4.563883766395934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,2400,all_one_diagnostic,25,0.999,0.995,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0040000000000000036,-14.51390098864232,-14.441331483699107,-14.529668051058021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.5,3600,center_of_mass,25,0.999,0.995,0.999,9.717121595495925,9.156258646090198,9.10447560478094,9.707404473900429,9.110477352859746,9.09537112917616,9.71881223163789,9.167501685667979,9.10677888691362,-0.6126459907149858,0.0040000000000000036,-7.270925308423578,-7.195702195499479,-7.280490493997515,0.0,0.6126459907149844,0.612033344724269,0.6120333447242707,0.0,0.002002002002001957,0.9194630872483222,True,0.10402805611222443,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,relative_distance,25,0.999,0.995,0.999,9.96434086779242,9.958552715431011,9.96434086779242,9.954376526924626,9.908759951853856,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0040000000000000036,-7.023706036127084,-6.948730142475281,-7.033518440973319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,joint_basin,25,0.999,0.995,0.999,7.660218625135052,1.0027264251689545,1.0560020936917696,7.652558406509916,0.9977127930431097,1.0549460915980777,7.663966164247379,0.9988036965605422,1.0551840848203182,-6.6042165314432815,0.0040000000000000036,-9.327828278784452,-9.25054826288999,-9.335336561388027,0.0,6.604216531443282,6.597612314911839,6.60878207942706,0.0,0.8718718718718719,0.8285714285714286,True,0.43023647294589173,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,basin_transition_profile,25,0.999,0.995,0.999,3.5150016371676154,0.6778900700123542,0.7080013723071736,3.511486635530448,0.6745006196622925,0.7072933709348664,3.515396429384896,0.6755915231797249,0.7075313641571069,-2.8070002648604397,0.0040000000000000036,-13.473045266751889,-13.39162003386946,-13.48390629625051,0.0,2.8070002648604415,2.8041932645955816,2.807865065227789,0.0,0.22422422422422422,0.21428571428571427,False,0.8864729458917836,weak_transport_or_mass,,vectorized_seed_block
0.5,3600,boundary_v2_regime_sequence,25,0.999,0.995,0.999,1.4121324557459192,6.328271938442677,6.282339319885494,1.4107203232901733,6.296630578750464,6.276056980565609,1.4164761082981676,6.348900024056531,6.28746473830307,4.870206864139576,0.0040000000000000036,-15.575914448173585,-15.492386346109734,-15.582826617337238,0.0,-4.8702068641395755,-4.865336657275435,-4.870988630004902,0.0,-0.7537537537537538,0.3333333333333333,False,0.9552224448897796,richness_only,,vectorized_seed_block
0.5,3600,random_kappa_matched,25,0.999,0.995,0.999,7.767504355410452,7.799990237121273,7.805848392975082,7.759736851055042,7.760990285935667,7.798042544582107,7.767899496294666,7.799501306161919,7.805840661845131,0.03834403756463001,0.0040000000000000036,-9.220542548509052,-9.143369818344866,-9.23140322934074,0.0,-0.03834403756463001,-0.038305693527065365,-0.037941165550464895,0.0,0.0030030030030030463,0.0846774193548387,False,0.592440881763527,richness_only,,vectorized_seed_block
0.5,3600,identity_like_diagnostic,25,0.999,0.995,0.999,9.96434086779242,9.958552715431011,9.96434086779242,9.954376526924626,9.908759951853856,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0040000000000000036,-7.023706036127084,-6.948730142475281,-7.033518440973319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,null_or_negative,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,3600,all_one_diagnostic,25,0.999,0.995,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0040000000000000036,-16.988046903919503,-16.903106669399907,-16.999302725635406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,null_or_negative,,vectorized_seed_block
0.5,900,center_of_mass,28,1.0,1.0,0.999,5.33304726479659,5.107550982288413,5.053816063066393,5.33304726479659,5.107550982288413,5.048762247003327,5.33304726479659,5.107550982288413,5.058170004740789,-0.2777877848605286,0.0,-3.6289498296141973,-3.6289498296141973,-3.6289498296141973,0.0010000000000000009,0.27923120173019633,0.28428501779326254,0.27487726005580093,0.0010000000000000009,0.04504504504504503,0.28846153846153844,False,0.744,candidate,,vectorized_seed_block
0.5,900,relative_distance,28,1.0,1.0,0.999,8.271628089704837,8.537622000031456,8.537124498585834,8.271628089704837,8.537622000031456,8.528587374087248,8.271628089704837,8.537622000031456,8.53999513182471,0.2669398257506663,0.0,-0.6903690047059499,-0.6903690047059499,-0.6903690047059499,0.0010000000000000009,-0.26549640888099724,-0.2569592843824111,-0.2683670421198734,0.0010000000000000009,0.0,0.5545243619489559,True,0.474,richness_only,,vectorized_seed_block
0.5,900,joint_basin,28,1.0,1.0,0.999,3.6337153499578303,0.9453622450844464,0.9412434272040323,3.6337153499578303,0.9453622450844464,0.9403021837768283,3.6337153499578303,0.9453622450844464,0.940526622511045,-2.691028505884133,0.0,-5.328281744452957,-5.328281744452957,-5.328281744452957,0.0010000000000000009,2.692471922753798,2.693413166181002,2.693188727446785,0.0010000000000000009,0.20120120120120122,0.3076923076923077,False,0.89,candidate,,vectorized_seed_block
0.5,900,basin_transition_profile,28,1.0,1.0,0.999,2.6574700602093118,0.7715768465995874,0.7942167908423781,2.6574700602093118,0.7715768465995874,0.7934225740515357,2.6574700602093118,0.7715768465995874,0.7936470127857524,-1.8618098524972675,0.0,-6.304527034201476,-6.304527034201476,-6.304527034201476,0.0010000000000000009,1.8632532693669337,1.864047486157776,1.8638230474235593,0.0010000000000000009,0.07307307307307306,0.21052631578947367,False,0.908,candidate,,vectorized_seed_block
0.5,900,boundary_v2_regime_sequence,28,1.0,1.0,0.999,1.3352386138987176,2.5130516286689093,2.351160743673871,1.3352386138987176,2.5130516286689093,2.348809582930197,1.3352386138987176,2.5130516286689093,2.357462453165495,1.0173655466448208,0.0,-7.62675848051207,-7.62675848051207,-7.62675848051207,0.0010000000000000009,-1.0159221297751535,-1.0135709690314796,-1.0222238392667773,0.0010000000000000009,-0.0930930930930931,0.375,False,0.922,richness_only,,vectorized_seed_block
0.5,900,random_kappa_matched,28,1.0,1.0,0.999,7.521030707332148,7.5193230757246905,7.549037300994733,7.521030707332148,7.5193230757246905,7.541488263693739,7.521030707332148,7.5193230757246905,7.549286380956763,0.029450010532255266,0.0,-1.4409663870786389,-1.4409663870786389,-1.4409663870786389,0.0010000000000000009,-0.02800659366258529,-0.020457556361590967,-0.02825567362461534,0.0010000000000000009,0.00700700700700696,0.1630901287553648,False,0.6319999999999999,candidate,,vectorized_seed_block
0.5,900,identity_like_diagnostic,28,1.0,1.0,0.999,9.965784284662087,9.965784284662087,9.96434086779242,9.965784284662087,9.965784284662087,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,1.0037871902513,1.0037871902513,1.0037871902513,0.0010000000000000009,0.0014434168696677574,0.0114077577374605,0.0,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,900,all_one_diagnostic,28,1.0,1.0,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014434168696695338,0.0,-8.961997094410787,-8.961997094410787,-8.961997094410787,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
0.5,1500,center_of_mass,28,1.0,1.0,0.999,6.914320137020972,6.55922154001782,6.496576533686694,6.914320137020972,6.55922154001782,6.490079957153007,6.914320137020972,6.55922154001782,6.501487714890468,-0.4163001864646101,0.0,-4.6536405090329005,-4.6536405090329005,-4.6536405090329005,0.0010000000000000009,0.4177436033342783,0.42424017986796514,0.41283242213050464,0.0010000000000000009,0.06106106106106102,0.4645669291338583,False,0.604,candidate,,vectorized_seed_block
0.5,1500,relative_distance,28,1.0,1.0,0.999,9.653996578682927,9.720851331655199,9.728026353243255,9.653996578682927,9.720851331655199,9.718298326890011,9.653996578682927,9.720851331655199,9.729706084627473,0.0754731914299975,0.0,-1.9139640673709462,-1.9139640673709462,-1.9139640673709462,0.0010000000000000009,-0.07402977456032822,-0.06430174820708423,-0.0757095059445465,0.0010000000000000009,0.0,0.8671328671328671,True,0.13599999999999968,pseudo_risk_fragmented,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,1500,joint_basin,28,1.0,1.0,0.999,5.717927569308415,0.9875198080157898,1.0203394933342114,5.717927569308415,0.9875198080157898,1.0193191538408772,5.717927569308415,0.9875198080157898,1.019543592575094,-4.696144659104535,0.0,-5.850033076745458,-5.850033076745458,-5.850033076745458,0.0010000000000000009,4.6975880759742035,4.698608415467538,4.6983839767333215,0.0010000000000000009,0.6476476476476477,0.47674418604651164,False,0.736,candidate,,vectorized_seed_block
0.5,1500,basin_transition_profile,28,1.0,1.0,0.999,3.276172708290942,0.7316357752401491,0.755981157352588,3.276172708290942,0.7316357752401491,0.7552251761952354,3.276172708290942,0.7316357752401491,0.7554496149294521,-2.518748134068688,0.0,-8.29178793776293,-8.29178793776293,-8.29178793776293,0.0010000000000000009,2.520191550938354,2.5209475320957067,2.5207230933614904,0.0010000000000000009,0.17017017017017017,0.3103448275862069,False,0.904,candidate,,vectorized_seed_block
0.5,1500,boundary_v2_regime_sequence,28,1.0,1.0,0.999,1.3352386138987176,3.557782431356097,3.3534457726174023,1.3352386138987176,3.557782431356097,3.350092326844785,1.3352386138987176,3.557782431356097,3.358745197080083,2.0196505755883534,0.0,-10.232722032155156,-10.232722032155156,-10.232722032155156,0.0010000000000000009,-2.0182071587186847,-2.0148537129460675,-2.0235065831813652,0.0010000000000000009,-0.2552552552552553,0.375,False,0.922,richness_only,,vectorized_seed_block
0.5,1500,random_kappa_matched,28,1.0,1.0,0.999,7.765679150141082,7.697637635258342,7.7454619192865275,7.765679150141082,7.697637635258342,7.737716457367241,7.765679150141082,7.697637635258342,7.7471242151047015,-0.018773813984886978,0.0,-3.8022814959127906,-3.8022814959127906,-3.8022814959127906,0.0010000000000000009,0.020217230854554735,0.027962692773841447,0.018554935036380726,0.0010000000000000009,-0.005005005005005003,0.06147540983606557,False,0.618,weak_transport_or_mass,,vectorized_seed_block
0.5,1500,identity_like_diagnostic,28,1.0,1.0,0.999,9.965784284662087,9.965784284662087,9.96434086779242,9.965784284662087,9.965784284662087,9.954376526924626,9.965784284662087,9.965784284662087,9.965784284662087,0.0,0.0,-1.6021763613917859,-1.6021763613917859,-1.6021763613917859,0.0010000000000000009,0.0014434168696677574,0.0114077577374605,0.0,0.0010000000000000009,0.0,1.0,True,-4.440892098500626e-16,weak_transport_or_mass,HIGH_SINGLETON_FRACTION,vectorized_seed_block
0.5,1500,all_one_diagnostic,28,1.0,1.0,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014434168696695338,0.0,-11.567960646053873,-11.567960646053873,-11.567960646053873,0.0010000000000000009,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,False,1.0,richness_only,,vectorized_seed_block
