alpha,T,kappa,seed,n_traj,macro_classes,singleton_fraction,estimator_warning
0.4,3600,identity_like_diagnostic,77,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,77,1000,1.0,0.0,
0.4,900,center_of_mass,79,1000,88.0,0.29545454545454547,
0.4,900,relative_distance,79,1000,434.0,0.5276497695852534,
0.4,900,joint_basin,79,1000,32.0,0.28125,
0.4,900,basin_transition_profile,79,1000,17.0,0.4117647058823529,
0.4,900,boundary_v2_regime_sequence,79,1000,8.0,0.375,
0.4,900,random_kappa_matched,79,1000,234.0,0.17094017094017094,
0.4,900,identity_like_diagnostic,79,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,79,1000,1.0,0.0,
0.4,1500,center_of_mass,79,1000,247.0,0.4979757085020243,
0.4,1500,relative_distance,79,1000,841.0,0.8501783590963139,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,79,1000,114.0,0.4824561403508772,
0.4,1500,basin_transition_profile,79,1000,28.0,0.32142857142857145,
0.4,1500,boundary_v2_regime_sequence,79,1000,8.0,0.375,
0.4,1500,random_kappa_matched,79,1000,250.0,0.088,
0.4,1500,identity_like_diagnostic,79,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,79,1000,1.0,0.0,
0.4,2400,center_of_mass,79,1000,563.0,0.738898756660746,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,79,1000,992.0,0.9919354838709677,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,79,1000,339.0,0.6342182890855457,
0.4,2400,basin_transition_profile,79,1000,37.0,0.24324324324324326,
0.4,2400,boundary_v2_regime_sequence,79,1000,8.0,0.375,
0.4,2400,random_kappa_matched,79,1000,246.0,0.06097560975609756,
0.4,2400,identity_like_diagnostic,79,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,79,1000,1.0,0.0,
0.4,3600,center_of_mass,79,1000,851.0,0.8977673325499412,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,79,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,79,1000,561.0,0.8502673796791443,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,79,1000,46.0,0.30434782608695654,
0.4,3600,boundary_v2_regime_sequence,79,1000,8.0,0.375,
0.4,3600,random_kappa_matched,79,1000,244.0,0.06557377049180328,
0.4,3600,identity_like_diagnostic,79,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,79,1000,1.0,0.0,
0.4,900,center_of_mass,78,1000,92.0,0.2717391304347826,
0.4,900,relative_distance,78,1000,464.0,0.5431034482758621,
0.4,900,joint_basin,78,1000,36.0,0.3611111111111111,
0.4,900,basin_transition_profile,78,1000,19.0,0.2631578947368421,
0.4,900,boundary_v2_regime_sequence,78,1000,8.0,0.25,
0.4,900,random_kappa_matched,78,1000,232.0,0.16379310344827586,
0.4,900,identity_like_diagnostic,78,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.4,900,all_one_diagnostic,78,1000,1.0,0.0,
0.4,1500,center_of_mass,78,1000,254.0,0.5078740157480315,
0.4,1500,relative_distance,78,1000,861.0,0.8699186991869918,HIGH_SINGLETON_FRACTION
0.4,1500,joint_basin,78,1000,113.0,0.4424778761061947,
0.4,1500,basin_transition_profile,78,1000,25.0,0.16,
0.4,1500,boundary_v2_regime_sequence,78,1000,8.0,0.25,
0.4,1500,random_kappa_matched,78,1000,244.0,0.0778688524590164,
0.4,1500,identity_like_diagnostic,78,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.4,1500,all_one_diagnostic,78,1000,1.0,0.0,
0.4,2400,center_of_mass,78,1000,584.0,0.7345890410958904,HIGH_SINGLETON_FRACTION
0.4,2400,relative_distance,78,1000,994.0,0.9969818913480886,HIGH_SINGLETON_FRACTION
0.4,2400,joint_basin,78,1000,356.0,0.702247191011236,HIGH_SINGLETON_FRACTION
0.4,2400,basin_transition_profile,78,1000,34.0,0.23529411764705882,
0.4,2400,boundary_v2_regime_sequence,78,1000,8.0,0.25,
0.4,2400,random_kappa_matched,78,1000,248.0,0.08064516129032258,
0.4,2400,identity_like_diagnostic,78,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.4,2400,all_one_diagnostic,78,1000,1.0,0.0,
0.4,3600,center_of_mass,78,1000,888.0,0.9222972972972973,HIGH_SINGLETON_FRACTION
0.4,3600,relative_distance,78,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,joint_basin,78,1000,577.0,0.878682842287695,HIGH_SINGLETON_FRACTION
0.4,3600,basin_transition_profile,78,1000,43.0,0.20930232558139536,
0.4,3600,boundary_v2_regime_sequence,78,1000,8.0,0.25,
0.4,3600,random_kappa_matched,78,1000,241.0,0.03734439834024896,
0.4,3600,identity_like_diagnostic,78,1000,997.0,1.0,HIGH_SINGLETON_FRACTION
0.4,3600,all_one_diagnostic,78,1000,1.0,0.0,
0.45,900,center_of_mass,4,1000,94.0,0.32978723404255317,
0.45,900,relative_distance,4,1000,449.0,0.5300668151447662,
0.45,900,joint_basin,4,1000,37.0,0.2972972972972973,
0.45,900,basin_transition_profile,4,1000,19.0,0.2631578947368421,
0.45,900,boundary_v2_regime_sequence,4,1000,8.0,0.5,
0.45,900,random_kappa_matched,4,1000,231.0,0.15151515151515152,
0.45,900,identity_like_diagnostic,4,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,4,1000,1.0,0.0,
0.45,1500,center_of_mass,4,1000,250.0,0.484,
0.45,1500,relative_distance,4,1000,862.0,0.8747099767981439,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,4,1000,137.0,0.4233576642335766,
0.45,1500,basin_transition_profile,4,1000,27.0,0.25925925925925924,
0.45,1500,boundary_v2_regime_sequence,4,1000,8.0,0.5,
0.45,1500,random_kappa_matched,4,1000,242.0,0.09090909090909091,
0.45,1500,identity_like_diagnostic,4,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,4,1000,1.0,0.0,
0.45,2400,center_of_mass,4,1000,571.0,0.7092819614711033,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,4,1000,995.0,0.9949748743718593,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,4,1000,396.0,0.7348484848484849,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,4,1000,31.0,0.1935483870967742,
0.45,2400,boundary_v2_regime_sequence,4,1000,8.0,0.5,
0.45,2400,random_kappa_matched,4,1000,249.0,0.07630522088353414,
0.45,2400,identity_like_diagnostic,4,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,4,1000,1.0,0.0,
0.45,3600,center_of_mass,4,1000,881.0,0.9046538024971623,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,4,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,4,1000,535.0,0.8691588785046729,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,4,1000,44.0,0.2727272727272727,
0.45,3600,boundary_v2_regime_sequence,4,1000,9.0,0.5555555555555556,
0.45,3600,random_kappa_matched,4,1000,248.0,0.10080645161290322,
0.45,3600,identity_like_diagnostic,4,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,4,1000,1.0,0.0,
0.45,900,center_of_mass,5,1000,99.0,0.32323232323232326,
0.45,900,relative_distance,5,1000,434.0,0.5138248847926268,
0.45,900,joint_basin,5,1000,40.0,0.375,
0.45,900,basin_transition_profile,5,1000,20.0,0.25,
0.45,900,boundary_v2_regime_sequence,5,1000,8.0,0.375,
0.45,900,random_kappa_matched,5,1000,232.0,0.15517241379310345,
0.45,900,identity_like_diagnostic,5,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,5,1000,1.0,0.0,
0.45,1500,center_of_mass,5,1000,250.0,0.464,
0.45,1500,relative_distance,5,1000,865.0,0.8867052023121387,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,5,1000,137.0,0.4233576642335766,
0.45,1500,basin_transition_profile,5,1000,25.0,0.16,
0.45,1500,boundary_v2_regime_sequence,5,1000,8.0,0.375,
0.45,1500,random_kappa_matched,5,1000,245.0,0.08979591836734693,
0.45,1500,identity_like_diagnostic,5,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,5,1000,1.0,0.0,
0.45,2400,center_of_mass,5,1000,573.0,0.7347294938917975,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,5,1000,993.0,0.9949647532729103,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,5,1000,388.0,0.711340206185567,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,5,1000,39.0,0.20512820512820512,
0.45,2400,boundary_v2_regime_sequence,5,1000,8.0,0.375,
0.45,2400,random_kappa_matched,5,1000,245.0,0.06938775510204082,
0.45,2400,identity_like_diagnostic,5,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,5,1000,1.0,0.0,
0.45,3600,center_of_mass,5,1000,877.0,0.9087799315849487,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,5,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,5,1000,543.0,0.850828729281768,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,5,1000,45.0,0.24444444444444444,
0.45,3600,boundary_v2_regime_sequence,5,1000,8.0,0.375,
0.45,3600,random_kappa_matched,5,1000,243.0,0.09876543209876543,
0.45,3600,identity_like_diagnostic,5,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,5,1000,1.0,0.0,
0.45,900,center_of_mass,1,1000,86.0,0.2441860465116279,
0.45,900,relative_distance,1,1000,440.0,0.5295454545454545,
0.45,900,joint_basin,1,1000,33.0,0.36363636363636365,
0.45,900,basin_transition_profile,1,1000,19.0,0.3157894736842105,
0.45,900,boundary_v2_regime_sequence,1,1000,7.0,0.42857142857142855,
0.45,900,random_kappa_matched,1,1000,227.0,0.15418502202643172,
0.45,900,identity_like_diagnostic,1,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,1,1000,1.0,0.0,
0.45,1500,center_of_mass,1,1000,265.0,0.4981132075471698,
0.45,1500,relative_distance,1,1000,861.0,0.8664343786295006,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,1,1000,130.0,0.47692307692307695,
0.45,1500,basin_transition_profile,1,1000,28.0,0.35714285714285715,
0.45,1500,boundary_v2_regime_sequence,1,1000,7.0,0.42857142857142855,
0.45,1500,random_kappa_matched,1,1000,244.0,0.06967213114754098,
0.45,1500,identity_like_diagnostic,1,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,1,1000,1.0,0.0,
0.45,2400,center_of_mass,1,1000,603.0,0.7529021558872305,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,1,1000,993.0,0.9939577039274925,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,1,1000,389.0,0.7532133676092545,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,1,1000,36.0,0.25,
0.45,2400,boundary_v2_regime_sequence,1,1000,7.0,0.42857142857142855,
0.45,2400,random_kappa_matched,1,1000,245.0,0.061224489795918366,
0.45,2400,identity_like_diagnostic,1,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,1,1000,1.0,0.0,
0.45,3600,center_of_mass,1,1000,881.0,0.9228149829738933,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,1,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,1,1000,543.0,0.8655616942909761,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,1,1000,43.0,0.20930232558139536,
0.45,3600,boundary_v2_regime_sequence,1,1000,8.0,0.5,
0.45,3600,random_kappa_matched,1,1000,248.0,0.07661290322580645,
0.45,3600,identity_like_diagnostic,1,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,1,1000,1.0,0.0,
0.45,900,center_of_mass,2,1000,84.0,0.2261904761904762,
0.45,900,relative_distance,2,1000,432.0,0.5393518518518519,
0.45,900,joint_basin,2,1000,38.0,0.3684210526315789,
0.45,900,basin_transition_profile,2,1000,18.0,0.2777777777777778,
0.45,900,boundary_v2_regime_sequence,2,1000,7.0,0.42857142857142855,
0.45,900,random_kappa_matched,2,1000,232.0,0.13793103448275862,
0.45,900,identity_like_diagnostic,2,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,2,1000,1.0,0.0,
0.45,1500,center_of_mass,2,1000,242.0,0.4256198347107438,
0.45,1500,relative_distance,2,1000,850.0,0.8647058823529412,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,2,1000,143.0,0.45454545454545453,
0.45,1500,basin_transition_profile,2,1000,26.0,0.2692307692307692,
0.45,1500,boundary_v2_regime_sequence,2,1000,7.0,0.42857142857142855,
0.45,1500,random_kappa_matched,2,1000,246.0,0.0975609756097561,
0.45,1500,identity_like_diagnostic,2,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,2,1000,1.0,0.0,
0.45,2400,center_of_mass,2,1000,569.0,0.7223198594024605,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,2,1000,993.0,0.9949647532729103,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,2,1000,404.0,0.754950495049505,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,2,1000,36.0,0.16666666666666666,
0.45,2400,boundary_v2_regime_sequence,2,1000,7.0,0.42857142857142855,
0.45,2400,random_kappa_matched,2,1000,248.0,0.07258064516129033,
0.45,2400,identity_like_diagnostic,2,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,2,1000,1.0,0.0,
0.45,3600,center_of_mass,2,1000,866.0,0.9064665127020786,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,2,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,2,1000,536.0,0.8488805970149254,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,2,1000,44.0,0.25,
0.45,3600,boundary_v2_regime_sequence,2,1000,7.0,0.42857142857142855,
0.45,3600,random_kappa_matched,2,1000,247.0,0.06882591093117409,
0.45,3600,identity_like_diagnostic,2,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,2,1000,1.0,0.0,
0.45,900,center_of_mass,3,1000,97.0,0.31958762886597936,
0.45,900,relative_distance,3,1000,427.0,0.5573770491803278,
0.45,900,joint_basin,3,1000,35.0,0.37142857142857144,
0.45,900,basin_transition_profile,3,1000,17.0,0.29411764705882354,
0.45,900,boundary_v2_regime_sequence,3,1000,5.0,0.0,
0.45,900,random_kappa_matched,3,1000,221.0,0.14027149321266968,
0.45,900,identity_like_diagnostic,3,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,3,1000,1.0,0.0,
0.45,1500,center_of_mass,3,1000,243.0,0.4444444444444444,
0.45,1500,relative_distance,3,1000,831.0,0.8567990373044525,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,3,1000,131.0,0.3969465648854962,
0.45,1500,basin_transition_profile,3,1000,23.0,0.13043478260869565,
0.45,1500,boundary_v2_regime_sequence,3,1000,5.0,0.0,
0.45,1500,random_kappa_matched,3,1000,243.0,0.09465020576131687,
0.45,1500,identity_like_diagnostic,3,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,3,1000,1.0,0.0,
0.45,2400,center_of_mass,3,1000,562.0,0.7153024911032029,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,3,1000,987.0,0.9898682877406282,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,3,1000,399.0,0.7142857142857143,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,3,1000,35.0,0.2,
0.45,2400,boundary_v2_regime_sequence,3,1000,5.0,0.0,
0.45,2400,random_kappa_matched,3,1000,247.0,0.0931174089068826,
0.45,2400,identity_like_diagnostic,3,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,3,1000,1.0,0.0,
0.45,3600,center_of_mass,3,1000,869.0,0.9079401611047181,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,3,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,3,1000,554.0,0.8411552346570397,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,3,1000,43.0,0.2558139534883721,
0.45,3600,boundary_v2_regime_sequence,3,1000,5.0,0.0,
0.45,3600,random_kappa_matched,3,1000,246.0,0.08536585365853659,
0.45,3600,identity_like_diagnostic,3,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,3,1000,1.0,0.0,
0.45,900,center_of_mass,6,1000,92.0,0.2717391304347826,
0.45,900,relative_distance,6,1000,444.0,0.5608108108108109,
0.45,900,joint_basin,6,1000,40.0,0.35,
0.45,900,basin_transition_profile,6,1000,17.0,0.17647058823529413,
0.45,900,boundary_v2_regime_sequence,6,1000,9.0,0.4444444444444444,
0.45,900,random_kappa_matched,6,1000,234.0,0.13247863247863248,
0.45,900,identity_like_diagnostic,6,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,6,1000,1.0,0.0,
0.45,1500,center_of_mass,6,1000,253.0,0.4980237154150198,
0.45,1500,relative_distance,6,1000,848.0,0.8573113207547169,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,6,1000,149.0,0.5033557046979866,
0.45,1500,basin_transition_profile,6,1000,25.0,0.16,
0.45,1500,boundary_v2_regime_sequence,6,1000,9.0,0.4444444444444444,
0.45,1500,random_kappa_matched,6,1000,244.0,0.06557377049180328,
0.45,1500,identity_like_diagnostic,6,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,6,1000,1.0,0.0,
0.45,2400,center_of_mass,6,1000,579.0,0.7392055267702936,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,6,1000,994.0,0.9949698189134809,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,6,1000,399.0,0.731829573934837,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,6,1000,40.0,0.275,
0.45,2400,boundary_v2_regime_sequence,6,1000,11.0,0.5454545454545454,
0.45,2400,random_kappa_matched,6,1000,245.0,0.06938775510204082,
0.45,2400,identity_like_diagnostic,6,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,6,1000,1.0,0.0,
0.45,3600,center_of_mass,6,1000,877.0,0.9110604332953249,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,6,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,6,1000,546.0,0.8571428571428571,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,6,1000,50.0,0.34,
0.45,3600,boundary_v2_regime_sequence,6,1000,13.0,0.6153846153846154,
0.45,3600,random_kappa_matched,6,1000,247.0,0.0728744939271255,
0.45,3600,identity_like_diagnostic,6,1000,999.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,6,1000,1.0,0.0,
0.45,900,center_of_mass,7,1000,96.0,0.2916666666666667,
0.45,900,relative_distance,7,1000,459.0,0.5773420479302832,
0.45,900,joint_basin,7,1000,36.0,0.3055555555555556,
0.45,900,basin_transition_profile,7,1000,18.0,0.2222222222222222,
0.45,900,boundary_v2_regime_sequence,7,1000,5.0,0.0,
0.45,900,random_kappa_matched,7,1000,225.0,0.14666666666666667,
0.45,900,identity_like_diagnostic,7,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,7,1000,1.0,0.0,
0.45,1500,center_of_mass,7,1000,245.0,0.46938775510204084,
0.45,1500,relative_distance,7,1000,854.0,0.8723653395784543,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,7,1000,136.0,0.47058823529411764,
0.45,1500,basin_transition_profile,7,1000,26.0,0.23076923076923078,
0.45,1500,boundary_v2_regime_sequence,7,1000,5.0,0.0,
0.45,1500,random_kappa_matched,7,1000,247.0,0.11740890688259109,
0.45,1500,identity_like_diagnostic,7,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,7,1000,1.0,0.0,
0.45,2400,center_of_mass,7,1000,570.0,0.7228070175438597,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,7,1000,992.0,0.9919354838709677,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,7,1000,396.0,0.7424242424242424,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,7,1000,34.0,0.20588235294117646,
0.45,2400,boundary_v2_regime_sequence,7,1000,5.0,0.0,
0.45,2400,random_kappa_matched,7,1000,246.0,0.056910569105691054,
0.45,2400,identity_like_diagnostic,7,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,7,1000,1.0,0.0,
0.45,3600,center_of_mass,7,1000,884.0,0.916289592760181,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,7,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,7,1000,550.0,0.86,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,7,1000,48.0,0.2916666666666667,
0.45,3600,boundary_v2_regime_sequence,7,1000,5.0,0.0,
0.45,3600,random_kappa_matched,7,1000,247.0,0.08097165991902834,
0.45,3600,identity_like_diagnostic,7,1000,1000.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,7,1000,1.0,0.0,
0.45,900,center_of_mass,8,1000,88.0,0.2840909090909091,
0.45,900,relative_distance,8,1000,454.0,0.5616740088105727,
0.45,900,joint_basin,8,1000,36.0,0.3333333333333333,
0.45,900,basin_transition_profile,8,1000,20.0,0.35,
0.45,900,boundary_v2_regime_sequence,8,1000,8.0,0.5,
0.45,900,random_kappa_matched,8,1000,224.0,0.17410714285714285,
0.45,900,identity_like_diagnostic,8,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,8,1000,1.0,0.0,
0.45,1500,center_of_mass,8,1000,247.0,0.4979757085020243,
0.45,1500,relative_distance,8,1000,858.0,0.8811188811188811,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,8,1000,135.0,0.5037037037037037,
0.45,1500,basin_transition_profile,8,1000,30.0,0.23333333333333334,
0.45,1500,boundary_v2_regime_sequence,8,1000,8.0,0.5,
0.45,1500,random_kappa_matched,8,1000,248.0,0.08064516129032258,
0.45,1500,identity_like_diagnostic,8,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,1500,all_one_diagnostic,8,1000,1.0,0.0,
0.45,2400,center_of_mass,8,1000,577.0,0.7348353552859619,HIGH_SINGLETON_FRACTION
0.45,2400,relative_distance,8,1000,992.0,0.9939516129032258,HIGH_SINGLETON_FRACTION
0.45,2400,joint_basin,8,1000,371.0,0.7115902964959568,HIGH_SINGLETON_FRACTION
0.45,2400,basin_transition_profile,8,1000,38.0,0.2631578947368421,
0.45,2400,boundary_v2_regime_sequence,8,1000,8.0,0.5,
0.45,2400,random_kappa_matched,8,1000,250.0,0.072,
0.45,2400,identity_like_diagnostic,8,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,2400,all_one_diagnostic,8,1000,1.0,0.0,
0.45,3600,center_of_mass,8,1000,884.0,0.9332579185520362,HIGH_SINGLETON_FRACTION
0.45,3600,relative_distance,8,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,joint_basin,8,1000,530.0,0.8433962264150944,HIGH_SINGLETON_FRACTION
0.45,3600,basin_transition_profile,8,1000,45.0,0.24444444444444444,
0.45,3600,boundary_v2_regime_sequence,8,1000,8.0,0.5,
0.45,3600,random_kappa_matched,8,1000,245.0,0.07755102040816327,
0.45,3600,identity_like_diagnostic,8,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,3600,all_one_diagnostic,8,1000,1.0,0.0,
0.45,900,center_of_mass,9,1000,90.0,0.25555555555555554,
0.45,900,relative_distance,9,1000,427.0,0.5199063231850117,
0.45,900,joint_basin,9,1000,40.0,0.45,
0.45,900,basin_transition_profile,9,1000,18.0,0.2777777777777778,
0.45,900,boundary_v2_regime_sequence,9,1000,7.0,0.0,
0.45,900,random_kappa_matched,9,1000,235.0,0.20425531914893616,
0.45,900,identity_like_diagnostic,9,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
0.45,900,all_one_diagnostic,9,1000,1.0,0.0,
0.45,1500,center_of_mass,9,1000,235.0,0.46382978723404256,
0.45,1500,relative_distance,9,1000,837.0,0.8566308243727598,HIGH_SINGLETON_FRACTION
0.45,1500,joint_basin,9,1000,145.0,0.496551724137931,
0.45,1500,basin_transition_profile,9,1000,26.0,0.2692307692307692,
0.45,1500,boundary_v2_regime_sequence,9,1000,7.0,0.0,
0.45,1500,random_kappa_matched,9,1000,246.0,0.052845528455284556,
0.45,1500,identity_like_diagnostic,9,1000,998.0,1.0,HIGH_SINGLETON_FRACTION
