alpha,T,kappa,seed,transport_survival,transport_entropy_change,certified_transport_density,transport_advantage_vs_shuffled
0.55,3600,identity_like_diagnostic,39,1.0,0.0,1.0,0.0
0.55,3600,all_one_diagnostic,39,1.0,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,40,0.999,-0.0042003308807680995,0.6226226226226226,0.032032032032031976
0.55,900,relative_distance,40,0.999,-0.0031479071024644867,0.993993993993994,-0.002002002002001957
0.55,900,joint_basin,40,0.999,0.000304235209669379,0.2882882882882883,0.25425425425425424
0.55,900,basin_transition_profile,40,0.999,0.000462027365696116,0.1021021021021021,0.08208208208208209
0.55,900,boundary_v2_regime_sequence,40,0.999,-0.004432240700562362,0.02702702702702703,-0.08408408408408408
0.55,900,random_kappa_matched,40,0.999,-0.0006059612150881577,0.984984984984985,0.0010010010010009784
0.55,900,identity_like_diagnostic,40,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,40,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,40,0.999,-0.004516841910822578,0.9219219219219219,0.07107107107107102
0.55,1500,relative_distance,40,0.999,-0.0018089541909542817,1.0,0.0
0.55,1500,joint_basin,40,0.999,-0.0005160457418895703,0.7607607607607607,0.7187187187187186
0.55,1500,basin_transition_profile,40,0.999,-0.0006574520528985772,0.1891891891891892,0.17117117117117117
0.55,1500,boundary_v2_regime_sequence,40,0.999,-0.004432240700562362,0.02702702702702703,-0.2682682682682683
0.55,1500,random_kappa_matched,40,0.999,0.0007300736695423637,0.994994994994995,0.00800800800800805
0.55,1500,identity_like_diagnostic,40,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,40,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,40,0.999,-0.002697877233085677,0.996996996996997,0.027027027027026973
0.55,2400,relative_distance,40,0.999,-0.0014654388916888195,1.0,0.0
0.55,2400,joint_basin,40,0.999,-0.0043888906650888515,0.8638638638638638,0.8178178178178178
0.55,2400,basin_transition_profile,40,0.999,-0.003047379061035027,0.2012012012012012,0.18818818818818817
0.55,2400,boundary_v2_regime_sequence,40,0.999,-0.004432240700562362,0.02702702702702703,-0.5325325325325325
0.55,2400,random_kappa_matched,40,0.999,0.00025105360789901,0.990990990990991,0.0
0.55,2400,identity_like_diagnostic,40,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,40,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,40,0.999,-0.0017477896233391021,1.0,0.002002002002001957
0.55,3600,relative_distance,40,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,40,0.999,-0.0038360862172792665,0.9169169169169169,0.8708708708708709
0.55,3600,basin_transition_profile,40,0.999,0.00020192437307642308,0.23023023023023023,0.2172172172172172
0.55,3600,boundary_v2_regime_sequence,40,0.999,-0.004422402305263029,0.02902902902902903,-0.7457457457457457
0.55,3600,random_kappa_matched,40,0.999,-3.211172592720857e-05,0.991991991991992,-0.002002002002002068
0.55,3600,identity_like_diagnostic,40,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,40,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,41,0.999,-0.003348875837823506,0.6326326326326326,0.011011011011010985
0.55,900,relative_distance,41,0.999,-0.003194307170589994,0.997997997997998,0.002002002002002068
0.55,900,joint_basin,41,0.999,0.0007310064099992353,0.27127127127127126,0.23323323323323322
0.55,900,basin_transition_profile,41,0.999,0.0005993424104038247,0.1021021021021021,0.08108108108108109
0.55,900,boundary_v2_regime_sequence,41,0.999,-0.004895337765418395,0.01901901901901902,-0.0980980980980981
0.55,900,random_kappa_matched,41,0.999,-0.0018961260030838645,0.986986986986987,0.006006006006005982
0.55,900,identity_like_diagnostic,41,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,41,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,41,0.999,-0.002476269259876318,0.908908908908909,0.055055055055055147
0.55,1500,relative_distance,41,0.999,-0.001821108054267384,1.0,0.0
0.55,1500,joint_basin,41,0.999,-0.0026802885683281374,0.7567567567567568,0.7067067067067068
0.55,1500,basin_transition_profile,41,0.999,-0.0016233134849832354,0.2022022022022022,0.18218218218218218
0.55,1500,boundary_v2_regime_sequence,41,0.999,-0.0048855123804794065,0.021021021021021023,-0.26426426426426425
0.55,1500,random_kappa_matched,41,0.999,0.0005037386002024746,0.997997997997998,0.005005005005005003
0.55,1500,identity_like_diagnostic,41,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,41,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,41,0.999,-0.002744042502616395,0.996996996996997,0.02802802802802795
0.55,2400,relative_distance,41,0.999,-0.0014554288816785999,1.0,0.0
0.55,2400,joint_basin,41,0.999,-0.0042098670088845935,0.8858858858858859,0.8298298298298299
0.55,2400,basin_transition_profile,41,0.999,-0.0012996539861451772,0.22122122122122123,0.20720720720720723
0.55,2400,boundary_v2_regime_sequence,41,0.999,-0.0048855123804794065,0.021021021021021023,-0.5485485485485486
0.55,2400,random_kappa_matched,41,0.999,-0.0004027064271321379,0.993993993993994,0.0010010010010009784
0.55,2400,identity_like_diagnostic,41,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,41,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,41,0.999,-0.0017244443877189042,1.0,0.006006006006005982
0.55,3600,relative_distance,41,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,41,0.999,-0.003621218105220869,0.934934934934935,0.8768768768768769
0.55,3600,basin_transition_profile,41,0.999,-0.001213468562207165,0.22722722722722724,0.21521521521521522
0.55,3600,boundary_v2_regime_sequence,41,0.999,-0.004865874712717266,0.025025025025025027,-0.8048048048048048
0.55,3600,random_kappa_matched,41,0.999,-0.0003562834072328158,0.987987987987988,-0.004004004004003914
0.55,3600,identity_like_diagnostic,41,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,41,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,42,0.999,-0.006050723835032912,0.6586586586586587,0.08008008008008016
0.55,900,relative_distance,42,0.999,-0.0031843984735981934,0.991991991991992,-0.00800800800800805
0.55,900,joint_basin,42,0.999,-0.0006983055088842782,0.3023023023023023,0.2682682682682683
0.55,900,basin_transition_profile,42,0.999,0.0005148913624020146,0.12312312312312312,0.1011011011011011
0.55,900,boundary_v2_regime_sequence,42,0.999,-0.00479998341399912,0.024024024024024024,-0.1131131131131131
0.55,900,random_kappa_matched,42,0.999,-0.0003624203432091022,0.9819819819819819,-0.002002002002002068
0.55,900,identity_like_diagnostic,42,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,42,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,42,0.999,-0.0044435497310555405,0.923923923923924,0.0940940940940942
0.55,1500,relative_distance,42,0.999,-0.0018227682740974416,1.0,0.0
0.55,1500,joint_basin,42,0.999,-0.0012652065656135747,0.7437437437437437,0.6946946946946947
0.55,1500,basin_transition_profile,42,0.999,-0.0011982097138254488,0.1991991991991992,0.17717717717717718
0.55,1500,boundary_v2_regime_sequence,42,0.999,-0.00479998341399912,0.024024024024024024,-0.2852852852852853
0.55,1500,random_kappa_matched,42,0.999,-0.00038514887432672396,0.991991991991992,-0.0030030030030030463
0.55,1500,identity_like_diagnostic,42,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,42,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,42,0.999,-0.0026874118751276654,0.997997997997998,0.041041041041041115
0.55,2400,relative_distance,42,0.999,-0.001453426879677977,1.0,0.0
0.55,2400,joint_basin,42,0.999,-0.004151547102025255,0.8828828828828829,0.8228228228228228
0.55,2400,basin_transition_profile,42,0.999,0.001264283316235737,0.23323323323323322,0.21421421421421422
0.55,2400,boundary_v2_regime_sequence,42,0.999,-0.004799983413998898,0.024024024024024024,-0.5485485485485485
0.55,2400,random_kappa_matched,42,0.999,0.0002624736270160355,0.994994994994995,0.002002002002001957
0.55,2400,identity_like_diagnostic,42,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,42,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,42,0.999,-0.0017082661564167267,1.0,0.0030030030030030463
0.55,3600,relative_distance,42,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,42,0.999,-0.003534585459923356,0.9319319319319319,0.8718718718718719
0.55,3600,basin_transition_profile,42,0.999,0.0013998618462416346,0.26426426426426425,0.2502502502502502
0.55,3600,boundary_v2_regime_sequence,42,0.999,-0.004789316948443423,0.026026026026026026,-0.7777777777777778
0.55,3600,random_kappa_matched,42,0.999,0.00025399685195814925,0.991991991991992,0.0030030030030029353
0.55,3600,identity_like_diagnostic,42,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,42,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,43,0.999,-0.006160156967818686,0.6366366366366366,0.03503503503503502
0.55,900,relative_distance,43,0.999,-0.0031564720235124355,0.996996996996997,-0.0010010010010010895
0.55,900,joint_basin,43,0.999,-0.0005195322150104431,0.2862862862862863,0.25225225225225223
0.55,900,basin_transition_profile,43,0.999,0.0005446643796971351,0.10710710710710711,0.08808808808808809
0.55,900,boundary_v2_regime_sequence,43,0.999,-0.00469898372493005,0.025025025025025027,-0.1081081081081081
0.55,900,random_kappa_matched,43,0.999,-3.7705207049043565e-05,0.97997997997998,-0.004004004004004025
0.55,900,identity_like_diagnostic,43,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,43,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,43,0.999,-0.004551110990863805,0.9169169169169169,0.05705705705705699
0.55,1500,relative_distance,43,0.999,-0.0017951051389388795,1.0,0.0
0.55,1500,joint_basin,43,0.999,-0.0013775485558280565,0.7297297297297297,0.6826826826826826
0.55,1500,basin_transition_profile,43,0.999,-0.00010169246367475182,0.1991991991991992,0.18118118118118118
0.55,1500,boundary_v2_regime_sequence,43,0.999,-0.00469898372493005,0.025025025025025027,-0.2832832832832833
0.55,1500,random_kappa_matched,43,0.999,-4.475734047115765e-05,0.986986986986987,-0.006006006006006093
0.55,1500,identity_like_diagnostic,43,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,43,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,43,0.999,-0.0027641470489001563,0.996996996996997,0.03803803803803796
0.55,2400,relative_distance,43,0.999,-0.0014621905308320748,1.0,0.0
0.55,2400,joint_basin,43,0.999,-0.004361064138276305,0.8638638638638638,0.8108108108108107
0.55,2400,basin_transition_profile,43,0.999,-0.0024354449556533986,0.22122122122122123,0.20720720720720723
0.55,2400,boundary_v2_regime_sequence,43,0.999,-0.004698983724929606,0.025025025025025027,-0.5255255255255256
0.55,2400,random_kappa_matched,43,0.999,-3.255742100893855e-05,0.987987987987988,-0.004004004004003914
0.55,2400,identity_like_diagnostic,43,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,43,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,43,0.999,-0.0017586552419288637,1.0,0.004004004004004025
0.55,3600,relative_distance,43,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,43,0.999,-0.0038064728634834566,0.913913913913914,0.8608608608608609
0.55,3600,basin_transition_profile,43,0.999,-0.00026969748084404443,0.22722722722722724,0.21521521521521522
0.55,3600,boundary_v2_regime_sequence,43,0.999,-0.004669678224067164,0.03003003003003003,-0.7477477477477478
0.55,3600,random_kappa_matched,43,0.999,0.0002760032900770426,0.993993993993994,0.006006006006005982
0.55,3600,identity_like_diagnostic,43,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,43,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,44,1.0,0.0,0.6186186186186187,0.04604604604604612
0.55,900,relative_distance,44,1.0,0.0,0.98998998998999,-0.00800800800800805
0.55,900,joint_basin,44,1.0,0.0,0.2772772772772773,0.24824824824824826
0.55,900,basin_transition_profile,44,1.0,0.0,0.10510510510510511,0.0890890890890891
0.55,900,boundary_v2_regime_sequence,44,1.0,0.0,0.026026026026026026,-0.09309309309309309
0.55,900,random_kappa_matched,44,1.0,0.0,0.987987987987988,0.006006006006006093
0.55,900,identity_like_diagnostic,44,1.0,0.0,1.0,0.0
0.55,900,all_one_diagnostic,44,1.0,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,44,1.0,0.0,0.9229229229229229,0.07507507507507505
0.55,1500,relative_distance,44,1.0,0.0,1.0,0.0
0.55,1500,joint_basin,44,1.0,0.0,0.7667667667667668,0.7317317317317318
0.55,1500,basin_transition_profile,44,1.0,0.0,0.1921921921921922,0.17317317317317316
0.55,1500,boundary_v2_regime_sequence,44,1.0,0.0,0.026026026026026026,-0.2832832832832833
0.55,1500,random_kappa_matched,44,1.0,0.0,0.991991991991992,0.002002002002001957
0.55,1500,identity_like_diagnostic,44,1.0,0.0,1.0,0.0
0.55,1500,all_one_diagnostic,44,1.0,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,44,1.0,0.0,0.993993993993994,0.026026026026026106
0.55,2400,relative_distance,44,1.0,0.0,1.0,0.0
0.55,2400,joint_basin,44,1.0,0.0,0.908908908908909,0.8658658658658659
0.55,2400,basin_transition_profile,44,1.0,0.0,0.2022022022022022,0.1871871871871872
0.55,2400,boundary_v2_regime_sequence,44,1.0,0.0,0.026026026026026026,-0.5315315315315315
0.55,2400,random_kappa_matched,44,1.0,0.0,0.98998998998999,-0.0030030030030030463
0.55,2400,identity_like_diagnostic,44,1.0,0.0,1.0,0.0
0.55,2400,all_one_diagnostic,44,1.0,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,44,1.0,0.0,1.0,0.0030030030030030463
0.55,3600,relative_distance,44,1.0,0.0,1.0,0.0
0.55,3600,joint_basin,44,1.0,0.0,0.9519519519519519,0.9069069069069069
0.55,3600,basin_transition_profile,44,1.0,0.0,0.22522522522522523,0.2082082082082082
0.55,3600,boundary_v2_regime_sequence,44,1.0,0.0,0.026026026026026026,-0.7527527527527528
0.55,3600,random_kappa_matched,44,1.0,0.0,0.988988988988989,-0.0030030030030029353
0.55,3600,identity_like_diagnostic,44,1.0,0.0,1.0,0.0
0.55,3600,all_one_diagnostic,44,1.0,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,45,0.999,-0.006074558344272951,0.6566566566566566,0.040040040040040026
0.55,900,relative_distance,45,0.999,-0.0031201646140317507,0.992992992992993,-0.005005005005005003
0.55,900,joint_basin,45,0.999,-0.0005775177236904128,0.2772772772772773,0.23823823823823825
0.55,900,basin_transition_profile,45,0.999,0.0005171468768652154,0.10710710710710711,0.08308308308308308
0.55,900,boundary_v2_regime_sequence,45,0.999,-0.0059442676672745165,0.028028028028028028,-0.1021021021021021
0.55,900,random_kappa_matched,45,0.999,-0.0006509057988228761,0.986986986986987,-0.005005005005005003
0.55,900,identity_like_diagnostic,45,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,45,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,45,0.999,-0.004481905289090982,0.9079079079079079,0.062062062062061996
0.55,1500,relative_distance,45,0.999,-0.0018077078320999362,1.0,0.0
0.55,1500,joint_basin,45,0.999,-0.0013421548269718642,0.7377377377377378,0.6836836836836837
0.55,1500,basin_transition_profile,45,0.999,-0.001132780114453169,0.19019019019019018,0.16716716716716715
0.55,1500,boundary_v2_regime_sequence,45,0.999,-0.0059442676672745165,0.028028028028028028,-0.2742742742742743
0.55,1500,random_kappa_matched,45,0.999,0.0002718023634464828,0.994994994994995,0.004004004004004025
0.55,1500,identity_like_diagnostic,45,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,45,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,45,0.999,-0.00276055243567086,0.988988988988989,0.017017017017017078
0.55,2400,relative_distance,45,0.999,-0.0014734468996984162,1.0,0.0
0.55,2400,joint_basin,45,0.999,-0.00426340811920678,0.8808808808808809,0.8198198198198199
0.55,2400,basin_transition_profile,45,0.999,0.0011624897214423946,0.2012012012012012,0.17917917917917917
0.55,2400,boundary_v2_regime_sequence,45,0.999,-0.0059442676672745165,0.028028028028028028,-0.5255255255255254
0.55,2400,random_kappa_matched,45,0.999,0.0007320018940024653,0.98998998998999,0.0
0.55,2400,identity_like_diagnostic,45,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,45,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,45,0.999,-0.0017638028926469929,1.0,0.005005005005005003
0.55,3600,relative_distance,45,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,45,0.999,-0.003752837053282221,0.9129129129129129,0.8518518518518519
0.55,3600,basin_transition_profile,45,0.999,0.00037720165328458677,0.2182182182182182,0.2012012012012012
0.55,3600,boundary_v2_regime_sequence,45,0.999,-0.0059442676672747385,0.028028028028028028,-0.7267267267267267
0.55,3600,random_kappa_matched,45,0.999,-2.8816093463390757e-05,0.988988988988989,-0.004004004004004025
0.55,3600,identity_like_diagnostic,45,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,45,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,46,0.999,-0.006154541186505824,0.6356356356356356,0.018018018018018056
0.55,900,relative_distance,46,0.999,-0.0031148416743960183,0.997997997997998,0.0
0.55,900,joint_basin,46,0.999,-0.0008343097541954059,0.2682682682682683,0.23523523523523523
0.55,900,basin_transition_profile,46,0.999,0.00048018536741833984,0.11211211211211211,0.0960960960960961
0.55,900,boundary_v2_regime_sequence,46,0.999,-0.004278615349256887,0.028028028028028028,-0.0870870870870871
0.55,900,random_kappa_matched,46,0.999,0.0004250386737290057,0.978978978978979,-0.009009009009009028
0.55,900,identity_like_diagnostic,46,0.999,-0.0014434168696677574,1.0,0.0
0.55,900,all_one_diagnostic,46,0.999,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,46,0.999,-0.004470676469891188,0.924924924924925,0.049049049049049054
0.55,1500,relative_distance,46,0.999,-0.0017820984137539853,1.0,0.0
0.55,1500,joint_basin,46,0.999,-0.001937293598231804,0.7497497497497497,0.7087087087087087
0.55,1500,basin_transition_profile,46,0.999,-0.0008907385452694427,0.1931931931931932,0.17617617617617617
0.55,1500,boundary_v2_regime_sequence,46,0.999,-0.004268598488284425,0.03003003003003003,-0.23723723723723728
0.55,1500,random_kappa_matched,46,0.999,-0.0009037519509007552,0.991991991991992,0.0030030030030029353
0.55,1500,identity_like_diagnostic,46,0.999,-0.0014434168696677574,1.0,0.0
0.55,1500,all_one_diagnostic,46,0.999,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,46,0.999,-0.002681955372885625,0.994994994994995,0.02302302302302306
0.55,2400,relative_distance,46,0.999,-0.0014594328856851746,1.0,0.0
0.55,2400,joint_basin,46,0.999,-0.0044179706556022325,0.8658658658658659,0.8188188188188188
0.55,2400,basin_transition_profile,46,0.999,-0.004100196070491613,0.21921921921921922,0.2042042042042042
0.55,2400,boundary_v2_regime_sequence,46,0.999,-0.004268598488284425,0.03003003003003003,-0.5115115115115115
0.55,2400,random_kappa_matched,46,0.999,-1.1755846545113968e-06,0.990990990990991,-0.002002002002002068
0.55,2400,identity_like_diagnostic,46,0.999,-0.0014434168696677574,1.0,0.0
0.55,2400,all_one_diagnostic,46,0.999,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,46,0.999,-0.0016910618611145622,1.0,0.005005005005005003
0.55,3600,relative_distance,46,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,joint_basin,46,0.999,-0.003837876362931425,0.9179179179179179,0.8708708708708708
0.55,3600,basin_transition_profile,46,0.999,7.148633869391574e-05,0.23023023023023023,0.21521521521521522
0.55,3600,boundary_v2_regime_sequence,46,0.999,-0.004268598488284425,0.03003003003003003,-0.7577577577577578
0.55,3600,random_kappa_matched,46,0.999,-3.496653223411528e-05,0.988988988988989,-0.002002002002001957
0.55,3600,identity_like_diagnostic,46,0.999,-0.0014434168696677574,1.0,0.0
0.55,3600,all_one_diagnostic,46,0.999,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,47,1.0,0.0,0.6506506506506506,0.018018018018018056
0.55,900,relative_distance,47,1.0,0.0,0.986986986986987,-0.010010010010010006
0.55,900,joint_basin,47,1.0,0.0,0.2702702702702703,0.22822822822822825
0.55,900,basin_transition_profile,47,1.0,0.0,0.1111111111111111,0.08708708708708708
0.55,900,boundary_v2_regime_sequence,47,1.0,0.0,0.026026026026026026,-0.1111111111111111
0.55,900,random_kappa_matched,47,1.0,0.0,0.987987987987988,0.009009009009009028
0.55,900,identity_like_diagnostic,47,1.0,0.0,1.0,0.0
0.55,900,all_one_diagnostic,47,1.0,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,47,1.0,0.0,0.9429429429429429,0.05805805805805797
0.55,1500,relative_distance,47,1.0,0.0,1.0,0.0
0.55,1500,joint_basin,47,1.0,0.0,0.7277277277277278,0.6806806806806807
0.55,1500,basin_transition_profile,47,1.0,0.0,0.19019019019019018,0.16816816816816815
0.55,1500,boundary_v2_regime_sequence,47,1.0,0.0,0.026026026026026026,-0.28128128128128127
0.55,1500,random_kappa_matched,47,1.0,0.0,0.990990990990991,-0.0030030030030030463
0.55,1500,identity_like_diagnostic,47,1.0,0.0,1.0,0.0
0.55,1500,all_one_diagnostic,47,1.0,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,47,1.0,0.0,0.992992992992993,0.014014014014014031
0.55,2400,relative_distance,47,1.0,0.0,1.0,0.0
0.55,2400,joint_basin,47,1.0,0.0,0.8408408408408409,0.7897897897897899
0.55,2400,basin_transition_profile,47,1.0,0.0,0.2122122122122122,0.19119119119119118
0.55,2400,boundary_v2_regime_sequence,47,1.0,0.0,0.03003003003003003,-0.5315315315315315
0.55,2400,random_kappa_matched,47,1.0,0.0,0.987987987987988,-0.006006006006005982
0.55,2400,identity_like_diagnostic,47,1.0,0.0,1.0,0.0
0.55,2400,all_one_diagnostic,47,1.0,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,47,1.0,0.0,1.0,0.0030030030030030463
0.55,3600,relative_distance,47,1.0,0.0,1.0,0.0
0.55,3600,joint_basin,47,1.0,0.0,0.8958958958958959,0.8448448448448449
0.55,3600,basin_transition_profile,47,1.0,0.0,0.23223223223223224,0.21221221221221223
0.55,3600,boundary_v2_regime_sequence,47,1.0,0.0,0.03403403403403404,-0.7537537537537538
0.55,3600,random_kappa_matched,47,1.0,0.0,0.992992992992993,0.0030030030030030463
0.55,3600,identity_like_diagnostic,47,1.0,0.0,1.0,0.0
0.55,3600,all_one_diagnostic,47,1.0,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,48,1.0,0.0,0.6266266266266266,0.04504504504504503
0.55,900,relative_distance,48,1.0,0.0,0.990990990990991,-0.0030030030030030463
0.55,900,joint_basin,48,1.0,0.0,0.2782782782782783,0.24524524524524524
0.55,900,basin_transition_profile,48,1.0,0.0,0.1021021021021021,0.08608608608608609
0.55,900,boundary_v2_regime_sequence,48,1.0,0.0,0.023023023023023025,-0.1191191191191191
0.55,900,random_kappa_matched,48,1.0,0.0,0.97997997997998,-0.0030030030030030463
0.55,900,identity_like_diagnostic,48,1.0,0.0,1.0,0.0
0.55,900,all_one_diagnostic,48,1.0,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,48,1.0,0.0,0.9209209209209209,0.07007007007007005
0.55,1500,relative_distance,48,1.0,0.0,1.0,0.0
0.55,1500,joint_basin,48,1.0,0.0,0.7587587587587588,0.7207207207207207
0.55,1500,basin_transition_profile,48,1.0,0.0,0.2042042042042042,0.1891891891891892
0.55,1500,boundary_v2_regime_sequence,48,1.0,0.0,0.023023023023023025,-0.3033033033033033
0.55,1500,random_kappa_matched,48,1.0,0.0,0.994994994994995,0.00700700700700696
0.55,1500,identity_like_diagnostic,48,1.0,0.0,1.0,0.0
0.55,1500,all_one_diagnostic,48,1.0,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,48,1.0,0.0,0.994994994994995,0.028028028028028062
0.55,2400,relative_distance,48,1.0,0.0,1.0,0.0
0.55,2400,joint_basin,48,1.0,0.0,0.8868868868868869,0.8398398398398398
0.55,2400,basin_transition_profile,48,1.0,0.0,0.22522522522522523,0.2122122122122122
0.55,2400,boundary_v2_regime_sequence,48,1.0,0.0,0.023023023023023025,-0.5625625625625625
0.55,2400,random_kappa_matched,48,1.0,0.0,0.990990990990991,0.0
0.55,2400,identity_like_diagnostic,48,1.0,0.0,1.0,0.0
0.55,2400,all_one_diagnostic,48,1.0,0.0,0.001001001001001001,0.0
0.55,3600,center_of_mass,48,1.0,0.0,0.998998998998999,0.0010010010010009784
0.55,3600,relative_distance,48,1.0,0.0,1.0,0.0
0.55,3600,joint_basin,48,1.0,0.0,0.9319319319319319,0.8848848848848848
0.55,3600,basin_transition_profile,48,1.0,0.0,0.22122122122122123,0.21021021021021022
0.55,3600,boundary_v2_regime_sequence,48,1.0,0.0,0.025025025025025027,-0.7867867867867868
0.55,3600,random_kappa_matched,48,1.0,0.0,0.990990990990991,-0.004004004004004025
0.55,3600,identity_like_diagnostic,48,1.0,0.0,1.0,0.0
0.55,3600,all_one_diagnostic,48,1.0,0.0,0.001001001001001001,0.0
0.55,900,center_of_mass,49,1.0,0.0,0.6266266266266266,0.04404404404404405
0.55,900,relative_distance,49,1.0,0.0,0.98998998998999,-0.006006006006005982
0.55,900,joint_basin,49,1.0,0.0,0.25625625625625625,0.22122122122122123
0.55,900,basin_transition_profile,49,1.0,0.0,0.1001001001001001,0.08008008008008008
0.55,900,boundary_v2_regime_sequence,49,1.0,0.0,0.023023023023023025,-0.11611611611611611
0.55,900,random_kappa_matched,49,1.0,0.0,0.978978978978979,-0.002002002002001957
0.55,900,identity_like_diagnostic,49,1.0,0.0,1.0,0.0
0.55,900,all_one_diagnostic,49,1.0,0.0,0.001001001001001001,0.0
0.55,1500,center_of_mass,49,1.0,0.0,0.9029029029029029,0.05805805805805797
0.55,1500,relative_distance,49,1.0,0.0,1.0,0.0
0.55,1500,joint_basin,49,1.0,0.0,0.7467467467467468,0.7027027027027027
0.55,1500,basin_transition_profile,49,1.0,0.0,0.19019019019019018,0.17417417417417416
0.55,1500,boundary_v2_regime_sequence,49,1.0,0.0,0.023023023023023025,-0.2972972972972973
0.55,1500,random_kappa_matched,49,1.0,0.0,0.991991991991992,0.002002002002001957
0.55,1500,identity_like_diagnostic,49,1.0,0.0,1.0,0.0
0.55,1500,all_one_diagnostic,49,1.0,0.0,0.001001001001001001,0.0
0.55,2400,center_of_mass,49,1.0,0.0,0.992992992992993,0.027027027027027084
0.55,2400,relative_distance,49,1.0,0.0,1.0,0.0
0.55,2400,joint_basin,49,1.0,0.0,0.8788788788788788,0.8248248248248248
0.55,2400,basin_transition_profile,49,1.0,0.0,0.23523523523523523,0.21921921921921922
0.55,2400,boundary_v2_regime_sequence,49,1.0,0.0,0.023023023023023025,-0.5505505505505505
0.55,2400,random_kappa_matched,49,1.0,0.0,0.993993993993994,0.005005005005005003
0.55,2400,identity_like_diagnostic,49,1.0,0.0,1.0,0.0
0.55,2400,all_one_diagnostic,49,1.0,0.0,0.001001001001001001,0.0
