alpha,T,kappa,seed,p_viable_product,H_cond_product,H_weighted_product,H_recovery_product,component_estimator_note
0.45,2400,center_of_mass,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,62,1.0,14.689946983844408,14.689946983844408,14.689946983844408,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,62,1.0,17.0391366580738,17.0391366580738,17.0391366580738,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,63,0.999,8.898557377934967,8.889658820557033,8.904008678729488,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,63,0.999,11.398370488410919,11.386972117922507,11.402865141855598,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,63,0.999,14.248183421883711,14.233935238461827,14.251380615481612,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,63,0.999,16.66191580510555,16.645253889300445,16.664185756549976,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,64,1.0,9.016182814445191,9.016182814445191,9.01611629613987,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,64,1.0,11.556409144039062,11.556409144039062,11.556409144039062,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,64,1.0,14.374111910835177,14.374111910835177,14.374111910835177,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,64,1.0,16.7973032707739,16.7973032707739,16.7973032707739,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,66,0.999,8.909017047380141,8.900108030332762,8.91479901866113,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,66,0.999,11.594360010196919,11.582765650186722,11.598708536808406,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,66,0.999,14.567068479813804,14.55250141133399,14.570127961199821,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,66,0.999,16.90945815608643,16.892548697930344,16.911729613981617,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,65,0.998,8.964304058388075,8.946375450271299,8.975894044382416,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,65,0.998,11.673232721928173,11.649886256484317,11.68220014181611,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,65,0.998,14.646186161733052,14.616893789409586,14.652378223732482,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,65,0.998,17.263062565610486,17.228536440479264,17.267252141530978,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,68,0.999,9.001920916475052,8.992918995558577,9.005715170272335,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,68,0.999,11.72169446376348,11.709972769299716,11.726100631705078,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,68,0.999,14.735521351193372,14.720785829842178,14.738527980106364,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,68,0.999,17.098440449859325,17.081342009409465,17.10052792693818,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,69,1.0,9.005930029080698,9.005930029080698,9.005930029080698,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,joint_basin,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,basin_transition_profile,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,boundary_v2_regime_sequence,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,random_kappa_matched,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,identity_like_diagnostic,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,1500,all_one_diagnostic,69,1.0,11.491741261037811,11.491741261037811,11.491741261037811,H_A+H_B from basin/geometric component projections
0.45,2400,center_of_mass,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,relative_distance,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,joint_basin,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,basin_transition_profile,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,boundary_v2_regime_sequence,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,random_kappa_matched,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,identity_like_diagnostic,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,2400,all_one_diagnostic,69,1.0,14.407413787303433,14.407413787303433,14.407413787303433,H_A+H_B from basin/geometric component projections
0.45,3600,center_of_mass,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,relative_distance,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,joint_basin,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,basin_transition_profile,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,boundary_v2_regime_sequence,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,random_kappa_matched,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,identity_like_diagnostic,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,3600,all_one_diagnostic,69,1.0,16.896878149486763,16.896878149486763,16.896878149486763,H_A+H_B from basin/geometric component projections
0.45,900,center_of_mass,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,relative_distance,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,joint_basin,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,basin_transition_profile,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,boundary_v2_regime_sequence,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,random_kappa_matched,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,identity_like_diagnostic,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,900,all_one_diagnostic,67,0.999,8.847424750641654,8.838577325891013,8.853275720104014,H_A+H_B from basin/geometric component projections
0.45,1500,center_of_mass,67,0.999,11.491658416225125,11.480166757808899,11.4960986939823,H_A+H_B from basin/geometric component projections
0.45,1500,relative_distance,67,0.999,11.491658416225125,11.480166757808899,11.4960986939823,H_A+H_B from basin/geometric component projections
