point_id,T,seed,recoverable_alternative_count,branching_after_closure,post_perturbation_continuation_rate
phase_017,50,17,2981.0,0.9999672896385992,0.0
phase_017,50,18,2987.0,0.9999939041699228,0.0
phase_017,50,20,2973.0,0.9999593532194652,0.0
phase_017,50,19,2978.0,0.9999943443482456,0.0
phase_017,50,21,2987.0,0.9999864601427372,0.0
phase_017,50,22,2986.0,0.9999285195883107,0.0
phase_017,50,23,2984.0,0.9999820315862178,0.0
phase_017,50,24,2986.0,0.9999893932135906,0.0
phase_017,50,25,2989.0,0.9999926267111948,0.0
phase_017,50,26,2978.0,0.9999703836560248,0.0
phase_017,50,27,2984.0,0.9999790252703696,0.0
phase_017,50,28,2980.0,0.9999922146179536,0.0
phase_017,50,29,2980.0,0.999979702233808,0.0
phase_017,100,0,2965.0,0.9999870185804942,0.0
phase_017,100,2,2968.0,0.9999884094680136,0.0
phase_017,100,1,2967.0,0.9999565747067388,0.0
phase_017,100,3,2963.0,0.9999592889107792,0.0
phase_017,100,4,2968.0,0.9999915968946262,0.0
phase_017,100,7,2972.0,0.9999253626664484,0.0
phase_017,100,6,2969.0,0.9999256453340885,0.0
phase_017,100,5,2966.0,0.9999146992026464,0.0
phase_017,100,8,2967.0,0.999985655758296,0.0
phase_017,100,10,2964.0,0.9999956585582412,0.0
phase_017,100,9,2964.0,0.9999705392719938,0.0
phase_017,100,11,2957.0,0.9999737272944516,0.0
phase_017,100,14,2965.0,0.9999955617273976,0.0
phase_017,100,13,2953.0,0.9999889811235634,0.0
phase_017,100,16,2961.0,0.9999784296828992,0.0
phase_017,100,17,2961.0,0.9999943988190566,0.0
phase_017,100,15,2968.0,0.9999886288761136,0.0
phase_017,100,12,2964.0,0.9999477631032164,0.0
phase_018,50,2,2970.0,0.9999837816025748,0.0
phase_018,50,1,2963.0,0.9999880109004398,0.0
phase_018,50,0,2970.0,0.9999835928475472,0.0
phase_017,100,18,2966.0,0.9999768908264004,0.0
phase_018,50,3,2962.0,0.999945529416878,0.0
phase_018,50,5,2961.0,0.9999821136506466,0.0
phase_018,50,4,2963.0,0.999980495180512,0.0
phase_017,100,19,2969.0,0.9999926274524076,0.0
phase_017,100,22,2970.0,0.9999891408723808,0.0
phase_017,100,21,2956.0,0.9999790272057004,0.0
phase_017,100,20,2969.0,0.999995188181776,0.0
phase_017,100,23,2964.0,0.9999973145387424,0.0
phase_017,100,25,2966.0,0.9999908051795352,0.0
phase_017,100,24,2961.0,0.9999945905595368,0.0
phase_017,100,26,2977.0,0.9999813566751762,0.0
phase_017,100,28,2957.0,0.999991555217222,0.0
phase_017,100,27,2967.0,0.999941767638824,0.0
phase_017,100,29,2954.0,0.99998988669642,0.0
phase_018,50,6,2956.0,0.9999760900553204,0.0
phase_018,50,7,2959.0,0.9999879489515998,0.0
phase_018,50,8,2958.0,0.9999880197452576,0.0
phase_018,50,9,2964.0,0.999970808263736,0.0
phase_018,50,10,2967.0,0.999986094821904,0.0
phase_018,50,13,2959.0,0.9999914572845112,0.0
phase_018,50,11,2968.0,0.999954904597342,0.0
phase_018,50,12,2967.0,0.9999588995587588,0.0
phase_018,50,15,2958.0,0.9999868035676768,0.0
phase_018,50,14,2953.0,0.999978467979596,0.0
phase_018,50,18,2967.0,0.9999540952485668,0.0
phase_018,50,16,2972.0,0.9999573859392056,0.0
phase_018,50,17,2966.0,0.9999638195643328,0.0
phase_018,50,19,2959.0,0.9999923195525594,0.0
phase_018,50,21,2969.0,0.9999927007997153,0.0
phase_018,50,20,2963.0,0.9999685498344798,0.0
phase_018,50,22,2966.0,0.9999641037224664,0.0
phase_018,50,23,2967.0,0.999989890040115,0.0
phase_018,50,24,2960.0,0.999979224958482,0.0
phase_018,50,26,2977.0,0.9999411416868496,0.0
phase_018,50,25,2964.0,0.9999399939885592,0.0
phase_018,50,27,2971.0,0.9999688784302964,0.0
phase_018,50,29,2973.0,0.9999984007041788,0.0
phase_018,50,28,2967.0,0.9999644888249236,0.0
phase_018,100,1,2937.0,0.9999895581691616,0.0
phase_018,100,0,2945.0,0.999993822260664,0.0
phase_018,100,3,2912.0,0.9999655599591324,0.0
phase_018,100,4,2931.0,0.9999525214680712,0.0
phase_018,100,2,2934.0,0.9999845320506442,0.0
phase_018,100,7,2917.0,0.999968450113567,0.0
phase_018,100,6,2944.0,0.9999597130055922,0.0
phase_018,100,5,2915.0,0.999968658622816,0.0
phase_018,100,8,2922.0,0.999935998886316,0.0
phase_018,100,9,2930.0,0.9999967732687838,0.0
phase_018,100,10,2944.0,0.999882378022572,0.0
phase_018,100,11,2939.0,0.9999475799003124,0.0
phase_018,100,12,2936.0,0.9999535459444028,0.0
phase_018,100,13,2938.0,0.9999651687769364,0.0
phase_018,100,15,2937.0,0.9999786424364008,0.0
phase_018,100,14,2928.0,0.999951602476931,0.0
phase_018,100,16,2927.0,0.9999559675922,0.0
phase_018,100,17,2941.0,0.9999734478995688,0.0
noise_rich_control,50,0,3000.0,0.9999910280488143,0.0
noise_rich_control,50,1,3000.0,0.9999822229110495,0.0
noise_rich_control,50,2,3000.0,0.9999937211959676,0.0
noise_rich_control,50,3,3000.0,0.9999697108946344,0.0
noise_rich_control,50,4,3000.0,0.9999930284695464,0.0
noise_rich_control,50,5,3000.0,0.9999075079302444,0.0
phase_018,100,20,2919.0,0.9999861062219432,0.0
phase_018,100,21,2941.0,0.9999577798109928,0.0
phase_018,100,18,2919.0,0.9999809777102112,0.0
phase_018,100,19,2929.0,0.9999863572750514,0.0
phase_018,100,22,2935.0,0.999997608801028,0.0
phase_018,100,23,2929.0,0.999973133517792,0.0
phase_018,100,25,2928.0,0.9999886756632332,0.0
phase_018,100,24,2927.0,0.9999908865496944,0.0
phase_018,100,27,2941.0,0.999955037165524,0.0
phase_018,100,26,2918.0,0.9999758348828348,0.0
phase_018,100,28,2918.0,0.9999139359150504,0.0
phase_018,100,29,2921.0,0.9999747544662418,0.0
noise_rich_control,50,6,3000.0,0.9999550502786896,0.0
noise_rich_control,50,7,3000.0,0.999987057513492,0.0
noise_rich_control,50,8,3000.0,0.9999996280156224,0.0
noise_rich_control,50,9,3000.0,0.9999827034616042,0.0
noise_rich_control,50,10,3000.0,0.9999795294586724,0.0
noise_rich_control,50,11,3000.0,0.9999724777501552,0.0
noise_rich_control,50,12,3000.0,0.9999684606779804,0.0
noise_rich_control,50,14,3000.0,0.999981454779569,0.0
noise_rich_control,50,16,3000.0,0.9999513996919868,0.0
noise_rich_control,50,15,3000.0,0.9999934524771364,0.0
noise_rich_control,50,13,3000.0,0.9999829827264426,0.0
noise_rich_control,50,17,3000.0,0.999935810622752,0.0
noise_rich_control,50,19,3000.0,0.9999817856576788,0.0
noise_rich_control,50,18,3000.0,0.9999637777191588,0.0
noise_rich_control,50,21,3000.0,0.999992937087196,0.0
noise_rich_control,50,20,3000.0,0.9999571112482996,0.0
noise_rich_control,50,22,3000.0,0.9999990819250008,0.0
noise_rich_control,50,23,3000.0,0.9999799458468794,0.0
noise_rich_control,50,24,3000.0,0.9999869781561536,0.0
noise_rich_control,50,25,3000.0,0.9999889126655392,0.0
noise_rich_control,50,26,3000.0,0.999993066597272,0.0
noise_rich_control,50,28,3000.0,0.9999810151759292,0.0
noise_rich_control,50,27,3000.0,0.9999761783633534,0.0
noise_rich_control,50,29,3000.0,0.9999832768257176,0.0
noise_rich_control,100,0,3000.0,0.9999944802471128,0.0
noise_rich_control,100,4,3000.0,0.9999625942685108,0.0
noise_rich_control,100,1,3000.0,0.9999626660961572,0.0
noise_rich_control,100,3,3000.0,0.9999954570513132,0.0
noise_rich_control,100,2,3000.0,0.9999941950874958,0.0
noise_rich_control,100,6,3000.0,0.9999820620767385,0.0
noise_rich_control,100,5,3000.0,0.9999631296713732,0.0
noise_rich_control,100,7,3000.0,0.9999856181470584,0.0
noise_rich_control,100,8,3000.0,0.9999593914059516,0.0
noise_rich_control,100,9,3000.0,0.9999849293968456,0.0
noise_rich_control,100,10,3000.0,0.9999929510992696,0.0
noise_rich_control,100,11,3000.0,0.9999834707338228,0.0
noise_rich_control,100,12,3000.0,0.9999886988336776,0.0
noise_rich_control,100,13,3000.0,0.9999849317025208,0.0
noise_rich_control,100,14,3000.0,0.999997213764834,0.0
noise_rich_control,100,15,3000.0,0.9999661044202834,0.0
noise_rich_control,100,16,3000.0,0.9999781618400944,0.0
noise_rich_control,100,17,3000.0,0.9999896213679584,0.0
collapse_attractor_control,50,0,0.0,0.0,0.0
collapse_attractor_control,50,1,0.0,0.0,0.0
collapse_attractor_control,50,2,0.0,0.0,0.0
collapse_attractor_control,50,3,0.0,0.0,0.0
collapse_attractor_control,50,4,0.0,0.0,0.0
collapse_attractor_control,50,5,0.0,0.0,0.0
collapse_attractor_control,50,6,0.0,0.0,0.0
collapse_attractor_control,50,7,0.0,0.0,0.0
collapse_attractor_control,50,8,0.0,0.0,0.0
collapse_attractor_control,50,9,0.0,0.0,0.0
collapse_attractor_control,50,10,0.0,0.0,0.0
collapse_attractor_control,50,11,0.0,0.0,0.0
collapse_attractor_control,50,12,0.0,0.0,0.0
collapse_attractor_control,50,13,0.0,0.0,0.0
collapse_attractor_control,50,14,0.0,0.0,0.0
collapse_attractor_control,50,15,0.0,0.0,0.0
collapse_attractor_control,50,16,0.0,0.0,0.0
collapse_attractor_control,50,17,0.0,0.0,0.0
noise_rich_control,100,18,3000.0,0.9999858085489106,0.0
noise_rich_control,100,19,3000.0,0.999996126677584,0.0
noise_rich_control,100,21,3000.0,0.9999935161710044,0.0
noise_rich_control,100,20,3000.0,0.9999792175681096,0.0
noise_rich_control,100,22,3000.0,0.9999932033917354,0.0
noise_rich_control,100,24,3000.0,0.9999690374144116,0.0
noise_rich_control,100,23,3000.0,0.999991218480636,0.0
noise_rich_control,100,25,3000.0,0.9999870974652948,0.0
collapse_attractor_control,50,18,0.0,0.0,0.0
noise_rich_control,100,26,3000.0,0.9999946559871844,0.0
collapse_attractor_control,50,19,0.0,0.0,0.0
collapse_attractor_control,50,20,0.0,0.0,0.0
noise_rich_control,100,27,3000.0,0.9999230723594624,0.0
collapse_attractor_control,50,21,0.0,0.0,0.0
noise_rich_control,100,28,3000.0,0.9999930924048676,0.0
collapse_attractor_control,50,22,0.0,0.0,0.0
collapse_attractor_control,50,23,0.0,0.0,0.0
noise_rich_control,100,29,3000.0,0.9999881813464436,0.0
collapse_attractor_control,50,24,0.0,0.0,0.0
collapse_attractor_control,50,25,0.0,0.0,0.0
collapse_attractor_control,50,28,0.0,0.0,0.0
collapse_attractor_control,50,27,0.0,0.0,0.0
collapse_attractor_control,50,26,0.0,0.0,0.0
collapse_attractor_control,50,29,0.0,0.0,0.0
collapse_attractor_control,100,0,0.0,0.0,0.0
collapse_attractor_control,100,1,0.0,0.0,0.0
collapse_attractor_control,100,2,0.0,0.0,0.0
collapse_attractor_control,100,3,0.0,0.0,0.0
collapse_attractor_control,100,4,0.0,0.0,0.0
collapse_attractor_control,100,5,0.0,0.0,0.0
collapse_attractor_control,100,6,0.0,0.0,0.0
collapse_attractor_control,100,7,0.0,0.0,0.0
collapse_attractor_control,100,8,0.0,0.0,0.0
collapse_attractor_control,100,9,0.0,0.0,0.0
collapse_attractor_control,100,10,0.0,0.0,0.0
collapse_attractor_control,100,11,0.0,0.0,0.0
collapse_attractor_control,100,12,0.0,0.0,0.0
collapse_attractor_control,100,13,0.0,0.0,0.0
collapse_attractor_control,100,14,0.0,0.0,0.0
collapse_attractor_control,100,16,0.0,0.0,0.0
collapse_attractor_control,100,15,0.0,0.0,0.0
collapse_attractor_control,100,17,0.0,0.0,0.0
collapse_attractor_control,100,18,0.0,0.0,0.0
collapse_attractor_control,100,19,0.0,0.0,0.0
collapse_attractor_control,100,20,0.0,0.0,0.0
collapse_attractor_control,100,21,0.0,0.0,0.0
collapse_attractor_control,100,22,0.0,0.0,0.0
collapse_attractor_control,100,23,0.0,0.0,0.0
collapse_attractor_control,100,25,0.0,0.0,0.0
collapse_attractor_control,100,24,0.0,0.0,0.0
collapse_attractor_control,100,26,0.0,0.0,0.0
collapse_attractor_control,100,27,0.0,0.0,0.0
collapse_attractor_control,100,28,0.0,0.0,0.0
collapse_attractor_control,100,29,0.0,0.0,0.0
independent_sites_control,50,1,2982.0,0.9999911833998922,0.0
independent_sites_control,50,0,2990.0,0.999943342347785,0.0
independent_sites_control,50,2,2988.0,0.9999902692546488,0.0
independent_sites_control,50,3,2991.0,0.999982344551262,0.0
independent_sites_control,50,4,2991.0,0.9999956301207956,0.0
independent_sites_control,50,5,2993.0,0.99999120021275,0.0
independent_sites_control,50,6,2984.0,0.9999827560075258,0.0
independent_sites_control,50,7,2982.0,0.9999374800120368,0.0
independent_sites_control,50,8,2987.0,0.999937321015606,0.0
independent_sites_control,50,9,2987.0,0.9999657773613826,0.0
independent_sites_control,50,10,2988.0,0.9999454503355968,0.0
independent_sites_control,50,13,2987.0,0.9999601583847564,0.0
independent_sites_control,50,12,2990.0,0.9999709223737934,0.0
independent_sites_control,50,11,2993.0,0.9999899827971716,0.0
independent_sites_control,50,15,2992.0,0.9999650529968284,0.0
independent_sites_control,50,14,2988.0,0.9999761837601904,0.0
independent_sites_control,50,16,2989.0,0.9999787756399108,0.0
independent_sites_control,50,17,2991.0,0.999953368189681,0.0
independent_sites_control,50,18,2994.0,0.9999924187167478,0.0
independent_sites_control,50,19,2989.0,0.9999907648128972,0.0
independent_sites_control,50,20,2989.0,0.9999923816079584,0.0
independent_sites_control,50,21,2989.0,0.99999376036188,0.0
independent_sites_control,50,22,2986.0,0.9999907320854344,0.0
independent_sites_control,50,23,2990.0,0.999981205819979,0.0
independent_sites_control,50,24,2989.0,0.9999691936063282,0.0
independent_sites_control,50,25,2989.0,0.9999761728048212,0.0
independent_sites_control,50,26,2991.0,0.9999977409624072,0.0
independent_sites_control,50,28,2990.0,0.9999977059598602,0.0
independent_sites_control,50,27,2984.0,0.999975812391216,0.0
independent_sites_control,50,29,2989.0,0.9999977754373096,0.0
independent_sites_control,100,0,2975.0,0.9999756700121968,0.0
independent_sites_control,100,2,2976.0,0.999983393717058,0.0
independent_sites_control,100,1,2970.0,0.999989135258183,0.0
independent_sites_control,100,4,2968.0,0.999972479304575,0.0
independent_sites_control,100,3,2981.0,0.9999928885297608,0.0
independent_sites_control,100,5,2975.0,0.9999989747326176,0.0
independent_sites_control,100,6,2980.0,0.9999432415959734,0.0
independent_sites_control,100,7,2981.0,0.9999818510402216,0.0
independent_sites_control,100,8,2971.0,0.999980528816156,0.0
independent_sites_control,100,9,2980.0,0.9999789117597776,0.0
independent_sites_control,100,11,2978.0,0.9999981420807216,0.0
independent_sites_control,100,10,2975.0,0.9999856078895591,0.0
independent_sites_control,100,12,2973.0,0.99997155948755,0.0
independent_sites_control,100,14,2975.0,0.9999181190180444,0.0
independent_sites_control,100,13,2981.0,0.9999933502309372,0.0
independent_sites_control,100,15,2969.0,0.9999795847673016,0.0
independent_sites_control,100,16,2976.0,0.999983627933266,0.0
independent_sites_control,100,17,2981.0,0.999986918442554,0.0
symmetric_transition_control,50,0,1837.0,0.999935714675447,0.0
independent_sites_control,100,18,2974.0,0.9999759920540164,0.0
symmetric_transition_control,50,2,1884.0,0.9998653118676812,0.0
symmetric_transition_control,50,1,1997.0,0.9999724314295052,0.0
symmetric_transition_control,50,3,1762.0,0.99990647938494,0.0
independent_sites_control,100,21,2973.0,0.9999888158759096,0.0
independent_sites_control,100,19,2973.0,0.9999940411230228,0.0
independent_sites_control,100,22,2982.0,0.9999937039973,0.0
independent_sites_control,100,20,2971.0,0.9999899564520116,0.0
symmetric_transition_control,50,4,1975.0,0.9999391025567708,0.0
symmetric_transition_control,50,5,1879.0,0.9998840312603244,0.0
independent_sites_control,100,23,2978.0,0.9999614705315876,0.0
independent_sites_control,100,24,2982.0,0.9999781454119748,0.0
independent_sites_control,100,25,2970.0,0.9999874561834746,0.0
independent_sites_control,100,26,2980.0,0.9999963189644752,0.0
independent_sites_control,100,27,2976.0,0.9999851637766308,0.0
independent_sites_control,100,28,2969.0,0.9999880861348668,0.0
independent_sites_control,100,29,2966.0,0.9999917853113922,0.0
symmetric_transition_control,50,6,1678.0,0.999788017079292,0.0
symmetric_transition_control,50,8,1786.0,0.9999585806908936,0.0
symmetric_transition_control,50,7,1823.0,0.9999018617719572,0.0
symmetric_transition_control,50,9,1896.0,0.9997801243928658,0.0
symmetric_transition_control,50,10,1759.0,0.9998633570500728,0.0
symmetric_transition_control,50,14,1945.0,0.9999918197227062,0.0
symmetric_transition_control,50,12,1924.0,0.9999419392125162,0.0
symmetric_transition_control,50,11,2036.0,0.9999765053264102,0.0
symmetric_transition_control,50,13,2007.0,0.9999598382473804,0.0
symmetric_transition_control,50,16,1928.0,0.9999543445639508,0.0
symmetric_transition_control,50,15,2035.0,0.9999319227543014,0.0
symmetric_transition_control,50,17,1886.0,0.999843467004098,0.0
symmetric_transition_control,50,18,1576.0,0.9999612666533696,0.0
symmetric_transition_control,50,19,1929.0,0.9999787139760162,0.0
symmetric_transition_control,50,20,1976.0,0.9999329323765934,0.0
symmetric_transition_control,50,21,1835.0,0.9999812717419752,0.0
symmetric_transition_control,50,22,1748.0,0.9999134604366098,0.0
symmetric_transition_control,50,23,1666.0,0.999709104787693,0.0
symmetric_transition_control,50,24,1893.0,0.9999874363813112,0.0
symmetric_transition_control,50,26,1575.0,0.9999612693960304,0.0
symmetric_transition_control,50,27,1656.0,0.9999343964037282,0.0
symmetric_transition_control,50,25,1709.0,0.9998207089855728,0.0
symmetric_transition_control,50,28,2102.0,0.9999117925149263,0.0
symmetric_transition_control,50,29,1846.0,0.9999887001739276,0.0
symmetric_transition_control,100,1,1216.0,0.999761020619371,0.0
symmetric_transition_control,100,0,1265.0,0.9999030005127224,0.0
symmetric_transition_control,100,2,1283.0,0.9997648648184512,0.0
symmetric_transition_control,100,3,1170.0,0.9998832941118097,0.0
symmetric_transition_control,100,4,1195.0,0.9999451150188056,0.0
symmetric_transition_control,100,5,1177.0,0.9999764641639544,0.0
symmetric_transition_control,100,6,1177.0,0.999880035687178,0.0
symmetric_transition_control,100,7,854.0,0.9997116045319856,0.0
symmetric_transition_control,100,9,1031.0,0.9995860986972668,0.0
symmetric_transition_control,100,8,1184.0,0.999737654399838,0.0
symmetric_transition_control,100,10,1145.0,0.999941687601024,0.0
symmetric_transition_control,100,11,1213.0,0.9999817400557056,0.0
symmetric_transition_control,100,12,1025.0,0.9998940369408962,0.0
symmetric_transition_control,100,13,920.0,0.9999425985436624,0.0
symmetric_transition_control,100,14,1123.0,0.9999058734463196,0.0
symmetric_transition_control,100,16,891.0,0.9998563872572972,0.0
symmetric_transition_control,100,15,1143.0,0.9999213324729974,0.0
symmetric_transition_control,100,17,1211.0,0.9999551596223802,0.0
symmetric_transition_control,100,18,1063.0,0.999306670584678,0.0
symmetric_transition_control,100,20,848.0,0.999743914377918,0.0
symmetric_transition_control,100,22,972.0,0.9999762892634516,0.0
symmetric_transition_control,100,19,1189.0,0.9998606583931486,0.0
random_stepwise_relation_control,50,0,2808.0,0.9999944843150768,0.0
random_stepwise_relation_control,50,1,2820.0,0.9999961523626292,0.0
symmetric_transition_control,100,23,898.0,0.9997336207200058,0.0
symmetric_transition_control,100,21,1091.0,0.9999034536132574,0.0
random_stepwise_relation_control,50,2,2829.0,0.9999870153797394,0.0
random_stepwise_relation_control,50,3,2768.0,0.9999821291153344,0.0
random_stepwise_relation_control,50,4,2781.0,0.9999997070747788,0.0
random_stepwise_relation_control,50,5,2808.0,0.999989116996621,0.0
symmetric_transition_control,100,25,970.0,0.999863519224651,0.0
symmetric_transition_control,100,24,1123.0,0.9999681355527388,0.0
symmetric_transition_control,100,26,956.0,0.9999308906978728,0.0
symmetric_transition_control,100,27,1205.0,0.9999608714810592,0.0
symmetric_transition_control,100,28,1081.0,0.9999184617130225,0.0
symmetric_transition_control,100,29,1044.0,0.999479885234783,0.0
random_stepwise_relation_control,50,6,2805.0,0.9999248516774066,0.0
random_stepwise_relation_control,50,7,2799.0,0.999994259062572,0.0
random_stepwise_relation_control,50,8,2786.0,0.9999579399510998,0.0
random_stepwise_relation_control,50,9,2783.0,0.9999946195860204,0.0
random_stepwise_relation_control,50,10,2791.0,0.9999796152465013,0.0
random_stepwise_relation_control,50,11,2806.0,0.9999880530180372,0.0
random_stepwise_relation_control,50,12,2790.0,0.9999963761100772,0.0
random_stepwise_relation_control,50,13,2799.0,0.999943173717532,0.0
random_stepwise_relation_control,50,14,2786.0,0.9999778209863278,0.0
random_stepwise_relation_control,50,15,2813.0,0.9999945904152576,0.0
random_stepwise_relation_control,50,16,2823.0,0.9999399005449848,0.0
random_stepwise_relation_control,50,17,2794.0,0.9999592655784604,0.0
random_stepwise_relation_control,50,18,2785.0,0.9999317965182336,0.0
random_stepwise_relation_control,50,19,2782.0,0.999935723734692,0.0
random_stepwise_relation_control,50,20,2796.0,0.99998288327104,0.0
random_stepwise_relation_control,50,21,2799.0,0.9999984325964684,0.0
random_stepwise_relation_control,50,23,2808.0,0.999990000180347,0.0
random_stepwise_relation_control,50,22,2811.0,0.9999596553023926,0.0
random_stepwise_relation_control,50,24,2822.0,0.9999842845723368,0.0
random_stepwise_relation_control,50,25,2812.0,0.9999906382136352,0.0
random_stepwise_relation_control,50,27,2789.0,0.999949045019255,0.0
random_stepwise_relation_control,50,26,2820.0,0.9999797546527904,0.0
random_stepwise_relation_control,50,28,2784.0,0.999964976050688,0.0
random_stepwise_relation_control,50,29,2818.0,0.9999690248180052,0.0
random_stepwise_relation_control,100,0,2593.0,0.999949341192778,0.0
random_stepwise_relation_control,100,2,2615.0,0.9999668990113484,0.0
random_stepwise_relation_control,100,1,2620.0,0.9999626057205072,0.0
random_stepwise_relation_control,100,3,2601.0,0.9999916979730364,0.0
random_stepwise_relation_control,100,4,2616.0,0.9999509444361686,0.0
random_stepwise_relation_control,100,5,2586.0,0.9999515239589292,0.0
random_stepwise_relation_control,100,6,2596.0,0.999968464808523,0.0
random_stepwise_relation_control,100,7,2602.0,0.9999677959072992,0.0
random_stepwise_relation_control,100,8,2628.0,0.9999499228282572,0.0
random_stepwise_relation_control,100,9,2610.0,0.9999715111720062,0.0
random_stepwise_relation_control,100,11,2590.0,0.9999466405591626,0.0
random_stepwise_relation_control,100,10,2631.0,0.9999926360421648,0.0
random_stepwise_relation_control,100,12,2592.0,0.9998905542673608,0.0
random_stepwise_relation_control,100,15,2615.0,0.9999924374677408,0.0
random_stepwise_relation_control,100,17,2613.0,0.9999443768669152,0.0
random_stepwise_relation_control,100,13,2612.0,0.9999316730241106,0.0
random_stepwise_relation_control,100,14,2616.0,0.9999563825687668,0.0
random_stepwise_relation_control,100,16,2615.0,0.9999735272205226,0.0
random_stepwise_relation_control,100,19,2564.0,0.999920834192454,0.0
random_stepwise_relation_control,100,18,2615.0,0.9999552376646964,0.0
relation_lock_in_control,50,0,2950.0,0.9999218479371614,0.0
random_stepwise_relation_control,100,20,2624.0,0.9999749772315674,0.0
random_stepwise_relation_control,100,21,2609.0,0.999987467973626,0.0
relation_lock_in_control,50,3,2949.0,0.9999635678674784,0.0
relation_lock_in_control,50,2,2961.0,0.9999930263539968,0.0
relation_lock_in_control,50,4,2945.0,0.9999754768189496,0.0
relation_lock_in_control,50,1,2963.0,0.9999746011047032,0.0
relation_lock_in_control,50,5,2947.0,0.9999686306191528,0.0
random_stepwise_relation_control,100,22,2616.0,0.9999662459783448,0.0
random_stepwise_relation_control,100,23,2615.0,0.9999698075279488,0.0
random_stepwise_relation_control,100,24,2552.0,0.9999590114769497,0.0
random_stepwise_relation_control,100,25,2581.0,0.9999960146121928,0.0
random_stepwise_relation_control,100,26,2608.0,0.9999565261599456,0.0
random_stepwise_relation_control,100,28,2619.0,0.9999250511358884,0.0
random_stepwise_relation_control,100,29,2627.0,0.9999675170793736,0.0
random_stepwise_relation_control,100,27,2612.0,0.9999802419487918,0.0
relation_lock_in_control,50,6,2969.0,0.9999421641855544,0.0
relation_lock_in_control,50,7,2947.0,0.9999507947091196,0.0
relation_lock_in_control,50,9,2950.0,0.9999973382970176,0.0
relation_lock_in_control,50,10,2959.0,0.9999911615533866,0.0
relation_lock_in_control,50,8,2943.0,0.9999901410024508,0.0
relation_lock_in_control,50,11,2962.0,0.9999824444990318,0.0
relation_lock_in_control,50,13,2964.0,0.9999790175923564,0.0
relation_lock_in_control,50,12,2953.0,0.999921771996917,0.0
relation_lock_in_control,50,15,2967.0,0.9999899220495296,0.0
relation_lock_in_control,50,14,2942.0,0.9999819423369553,0.0
relation_lock_in_control,50,16,2949.0,0.999994847581002,0.0
relation_lock_in_control,50,17,2966.0,0.9999760560961491,0.0
relation_lock_in_control,50,18,2964.0,0.9999720472034996,0.0
relation_lock_in_control,50,20,2959.0,0.99992640470833,0.0
relation_lock_in_control,50,19,2952.0,0.999970460619848,0.0
relation_lock_in_control,50,21,2963.0,0.9999393300642024,0.0
relation_lock_in_control,50,23,2955.0,0.9999822605986812,0.0
relation_lock_in_control,50,22,2962.0,0.999955703438428,0.0
relation_lock_in_control,50,24,2967.0,0.9999901533340272,0.0
relation_lock_in_control,50,26,2954.0,0.9999199208008754,0.0
relation_lock_in_control,50,27,2945.0,0.9999942365449688,0.0
relation_lock_in_control,50,25,2958.0,0.9998874550427927,0.0
relation_lock_in_control,50,28,2949.0,0.999986245683984,0.0
relation_lock_in_control,50,29,2963.0,0.9999926225219192,0.0
relation_lock_in_control,100,1,2882.0,0.9998588095235752,0.0
relation_lock_in_control,100,0,2895.0,0.9999911337778792,0.0
relation_lock_in_control,100,2,2871.0,0.9999808562378052,0.0
relation_lock_in_control,100,3,2907.0,0.9999957127213766,0.0
relation_lock_in_control,100,4,2900.0,0.9999599152509268,0.0
relation_lock_in_control,100,5,2885.0,0.9999763484661666,0.0
relation_lock_in_control,100,6,2915.0,0.999997545643102,0.0
relation_lock_in_control,100,7,2892.0,0.9999882137579188,0.0
relation_lock_in_control,100,8,2888.0,0.9999841198938496,0.0
relation_lock_in_control,100,9,2899.0,0.9999661652606504,0.0
relation_lock_in_control,100,11,2883.0,0.999959915302068,0.0
relation_lock_in_control,100,10,2907.0,0.9999860132599974,0.0
relation_lock_in_control,100,12,2897.0,0.9999884828708469,0.0
relation_lock_in_control,100,14,2886.0,0.9999289312530588,0.0
relation_lock_in_control,100,15,2914.0,0.9999748205547268,0.0
relation_lock_in_control,100,13,2894.0,0.9999939725633836,0.0
relation_lock_in_control,100,16,2906.0,0.9999953743811172,0.0
relation_lock_in_control,100,17,2913.0,0.999942966434822,0.0
relation_lock_in_control,100,18,2908.0,0.9999967522577256,0.0
relation_lock_in_control,100,21,2907.0,0.9999675332068152,0.0
relation_lock_in_control,100,19,2894.0,0.9999927264401952,0.0
relation_lock_in_control,100,20,2907.0,0.9999669643803416,0.0
relation_lock_in_control,100,22,2918.0,0.9999659715535498,0.0
relation_lock_in_control,100,23,2893.0,0.999973905237192,0.0
relation_lock_in_control,100,24,2917.0,0.9999711939945418,0.0
relation_lock_in_control,100,25,2896.0,0.9999524132885588,0.0
relation_lock_in_control,100,26,2892.0,0.9999612293302292,0.0
relation_lock_in_control,100,27,2908.0,0.9999895438157944,0.0
relation_lock_in_control,100,28,2877.0,0.9999565381522983,0.0
relation_lock_in_control,100,29,2908.0,0.9999144485350696,0.0
