variant_id,perturbation_family,perturbation_strength,split,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,Delta_viable_propagation_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,Delta_depth_vs_product,2.3364499366636e-05,9.783710482998346e-05,9.783710482998346e-06,6.6777970716680006e-06,4.1789118645664876e-05,3.511132157399688e-05,True
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,Delta_depth_vs_shuffled,2.3364499366636e-05,9.783710482998346e-05,9.783710482998346e-06,1.0007732424499049e-05,4.3408513221270246e-05,3.34007807967712e-05,True
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,component_A_preservation,0.895288110714043,0.0026211717823138017,0.00026211717823138015,0.8948076778983514,0.8957683074813753,0.0009606295830238976,True
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,component_B_preservation,0.6518339874094627,0.0043817585790934125,0.00043817585790934124,0.6509494156336972,0.6525597925193029,0.0016103768856056133,True
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,lower_rank_erasure_score,0.22643895093824706,0.002449067770670194,0.0002449067770670194,0.225982213638954,0.22686613565665031,0.0008839220176963258,True
noise_test_001,noise,moderate,test,0.525,2400,identity_diagnostic,singleton_fraction,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,Delta_viable_propagation_vs_product,-0.08527948216184132,0.07255064583334998,0.007255064583334999,-0.09824046221097531,-0.07170450838019247,0.026535953830782832,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,Delta_viable_propagation_vs_shuffled,-0.0870272155935244,0.0642673461756027,0.00642673461756027,-0.10013594546509405,-0.072036458372152,0.02809948709294205,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,Delta_depth_vs_product,-0.005450668038326395,0.003814645862917768,0.00038146458629177677,-0.0062167462788663905,-0.004751501828415741,0.001465244450450649,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,Delta_depth_vs_shuffled,-0.0055312795634235605,0.003336258654849373,0.0003336258654849373,-0.006162027702775545,-0.004968983470661499,0.0011930442321140457,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,component_B_preservation,0.9977136367267587,0.0036539406416334144,0.0003653940641633414,0.9969523185162878,0.9983384793860688,0.0013861608697809391,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,lower_rank_erasure_score,0.0011431816366205601,0.0018269703208166888,0.00018269703208166887,0.0008343524598480476,0.0014953507795016294,0.0006609983196535818,True
noise_test_001,noise,moderate,test,0.525,2400,joint_basin,singleton_fraction,0.5714222282535171,0.014445721725556512,0.0014445721725556513,0.5685565090096122,0.5743289145499776,0.0057724055403653995,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,Delta_viable_propagation_vs_product,-0.014159955495110598,0.010332388566864326,0.0010332388566864326,-0.01623627061226197,-0.012152313562717855,0.004083957049544116,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,Delta_viable_propagation_vs_shuffled,-0.015075437671290902,0.009900348755569685,0.0009900348755569684,-0.016862323530335465,-0.013069126162044068,0.0037931973682913973,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,Delta_depth_vs_product,0.007118537802273002,0.004462059071474566,0.0004462059071474566,0.006242306994265288,0.008000360316915355,0.0017580533226500671,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,Delta_depth_vs_shuffled,0.006423868081224721,0.0049389902175597696,0.0004938990217559769,0.005472173091783447,0.007309995304889187,0.0018378222131057408,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,component_B_preservation,0.7511063830667921,0.0050154430031350465,0.0005015443003135047,0.7501086519309265,0.7520141887075972,0.0019055367766707132,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,lower_rank_erasure_score,0.12444680846660393,0.0025077215015675215,0.0002507721501567522,0.12398398290463332,0.12490234625889865,0.0009183633542653308,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k13,singleton_fraction,0.7117677495853383,0.008670702473796045,0.0008670702473796045,0.7098862819624113,0.713437709430373,0.0035514274679616653,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,Delta_viable_propagation_vs_product,-0.03377761340050661,0.006164756343800759,0.0006164756343800759,-0.03491402490602491,-0.03260042487413253,0.0023136000318923766,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,Delta_viable_propagation_vs_shuffled,-0.03479560350407862,0.006556782856176253,0.0006556782856176253,-0.03615625964928956,-0.03357613787116299,0.0025801217781265748,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,Delta_depth_vs_product,0.0007808117567281914,0.005830128806576025,0.0005830128806576026,-0.000386326423992295,0.0020337356434581306,0.0024200620674504256,False
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,Delta_depth_vs_shuffled,-0.0002470909740905003,0.00577082372586615,0.000577082372586615,-0.0012334829588489405,0.0009469614411340215,0.002180444399982962,False
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,component_A_preservation,0.9380299256956376,0.0035968159785490584,0.0003596815978549058,0.9373347955392833,0.9387519684114211,0.0014171728721377175,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,component_B_preservation,0.6829523057901287,0.0047820055339471085,0.00047820055339471083,0.6820213285148952,0.6838908746324773,0.001869546117582166,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,lower_rank_erasure_score,0.18950888425711684,0.0031576919262019105,0.00031576919262019104,0.18889114192906356,0.1901250645196797,0.0012339225906161377,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k21,singleton_fraction,0.8657935897803587,0.005980096264960966,0.0005980096264960966,0.8646363991265298,0.8670160617222398,0.002379662595709986,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,Delta_viable_propagation_vs_product,-0.026619907705220904,0.038076913448181135,0.0038076913448181135,-0.03295747083687435,-0.018707529734978186,0.014249941101896164,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,Delta_viable_propagation_vs_shuffled,-0.028265335561568385,0.0365276932824574,0.0036527693282457398,-0.03501672675625852,-0.019767043266570677,0.015249683489687842,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,Delta_depth_vs_product,0.0012221449053272549,0.0021467148761884114,0.00021467148761884113,0.0007996310516522289,0.0016176976878249463,0.0008180666361727174,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,Delta_depth_vs_shuffled,0.0011782556489401696,0.002118118529829,0.0002118118529829,0.0007660667625229124,0.0015403220452580506,0.0007742552827351382,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k5,singleton_fraction,0.40554010574848043,0.022362191980297232,0.002236219198029723,0.40171373550822803,0.40980029933453754,0.008086563826309512,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,Delta_viable_propagation_vs_product,-0.10349670729227571,0.026160794461446715,0.0026160794461446714,-0.10791462911027525,-0.0978680505721136,0.01004657853816164,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,Delta_viable_propagation_vs_shuffled,-0.10399266363542084,0.02817020634222853,0.002817020634222853,-0.1092670131952434,-0.09917447475449676,0.010092538440746646,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,Delta_depth_vs_product,-0.0027909998215012357,0.002975483721735338,0.00029754837217353376,-0.003350905721266341,-0.0022224438238739814,0.0011284618973923595,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,Delta_depth_vs_shuffled,-0.003289110842234302,0.0032721492336327883,0.00032721492336327884,-0.0038982773972199266,-0.0027204025234936315,0.001177874873726295,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,component_B_preservation,0.9643174118712367,0.007762018830674445,0.0007762018830674445,0.9630039098252694,0.9660547164949732,0.0030508066697038094,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,lower_rank_erasure_score,0.017841294064381633,0.0038810094153372216,0.00038810094153372214,0.017098148527978068,0.018614154572106245,0.001516006044128177,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_k8,singleton_fraction,0.5645374697705399,0.015082870277197742,0.0015082870277197743,0.5615639629519644,0.5673734952353072,0.0058095322833428,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,Delta_viable_propagation_vs_product,-0.08262387198736622,0.009725017083063614,0.0009725017083063614,-0.08432762408116498,-0.08074276445267305,0.003584859628491935,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,Delta_viable_propagation_vs_shuffled,-0.08281445234408093,0.010658721464417202,0.0010658721464417201,-0.08502683938102588,-0.08063673272244802,0.004390106658577864,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,Delta_depth_vs_product,0.011640351202762666,0.005580525407697402,0.0005580525407697403,0.01057871183278167,0.01267998379309193,0.00210127196031026,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,Delta_depth_vs_shuffled,0.010664217910314442,0.004929895351527687,0.0004929895351527688,0.00978119679889275,0.011544354624246415,0.0017631578253536652,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,component_A_preservation,0.9976967528139962,0.002759397554502622,0.0002759397554502622,0.9971779897910102,0.9982562340025025,0.0010782442114922741,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,component_B_preservation,0.7273106195071865,0.004813190278705258,0.0004813190278705258,0.7264581352272695,0.7282317832700177,0.001773648042748155,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,lower_rank_erasure_score,0.13749631383940863,0.002779525939930237,0.0002779525939930237,0.13698127809336494,0.1380423978326654,0.0010611197393004534,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k13,singleton_fraction,0.7268396155874924,0.008109360085388062,0.0008109360085388062,0.7252785643385904,0.7285677191103558,0.00328915477176539,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,Delta_viable_propagation_vs_product,-0.14785489387803294,0.027342621211549376,0.0027342621211549375,-0.15346726047064574,-0.14305373309009461,0.010413527380551124,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,Delta_viable_propagation_vs_shuffled,-0.1493744232861563,0.025837398899558352,0.0025837398899558354,-0.15425127971046954,-0.14412786790414067,0.010123411806328864,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,Delta_depth_vs_product,0.0021681688087495567,0.0033030381783737436,0.0003303038178373744,0.0015300633943724877,0.0028352331824469793,0.0013051697880744916,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,Delta_depth_vs_shuffled,0.001916483604631828,0.003298225028661587,0.0003298225028661587,0.0012709613607080538,0.002502007432669286,0.001231046071961232,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,component_B_preservation,0.9493974375126838,0.007412710272593979,0.0007412710272593979,0.9481544829754718,0.9508888492337796,0.0027343662583078077,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,lower_rank_erasure_score,0.025301281243658064,0.003706355136296987,0.0003706355136296987,0.024638669181874167,0.026063624278362504,0.0014249550964883367,True
noise_test_001,noise,moderate,test,0.525,2400,predictive_kmeans_no_COM_k8,singleton_fraction,0.5572783081748994,0.01439591918044532,0.001439591918044532,0.5541939195816606,0.5599296096122613,0.005735690030600704,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,Delta_viable_propagation_vs_product,8.326554106079998e-07,2.857382421284223e-06,2.857382421284223e-07,3.0202447986047493e-07,1.4239725449992742e-06,1.1219480651387992e-06,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,Delta_viable_propagation_vs_shuffled,8.036518555979999e-07,2.7433558785148572e-06,2.7433558785148573e-07,3.777411936110002e-07,1.3561173440998991e-06,9.783761504888989e-07,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,Delta_depth_vs_product,4.453347179911304e-09,3.133047802169601e-08,3.133047802169601e-09,0.0,1.1134891038544481e-08,1.1134891038544481e-08,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,Delta_depth_vs_shuffled,4.453347179911304e-09,3.133047802169601e-08,3.133047802169601e-09,0.0,1.2301944376680257e-08,1.2301944376680257e-08,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,component_A_preservation,0.8952922486718584,0.0026211597388741785,0.00026211597388741786,0.8947360607116593,0.8958141958574831,0.0010781351458237776,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,component_B_preservation,0.6518369943990698,0.0043808974948210495,0.00043808974948210497,0.6510529770275126,0.6526543123123173,0.0016013352848046614,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,lower_rank_erasure_score,0.2264353784645358,0.0024481366645641607,0.00024481366645641607,0.22600843238300006,0.2269177593673737,0.000909326984373654,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k13,singleton_fraction,0.9999733010625088,9.09966462776252e-05,9.09966462776252e-06,0.9999566109728291,0.99998998887448,3.337790165092169e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,Delta_viable_propagation_vs_product,8.69951489e-08,8.699514889999995e-07,8.699514889999996e-08,0.0,3.06657899872498e-07,3.06657899872498e-07,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,Delta_viable_propagation_vs_shuffled,8.814431435200012e-08,8.814431435200011e-07,8.81443143520001e-08,0.0,2.6443294305600034e-07,2.6443294305600034e-07,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,Delta_depth_vs_product,4.873829015928144e-05,0.0007683045968367949,7.683045968367949e-05,-7.761243993384218e-05,0.00019530820159423314,0.0002729206415280753,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,Delta_depth_vs_shuffled,4.271714809096161e-05,0.0007266319929672192,7.266319929672193e-05,-0.00010247133262597027,0.0001820523030489081,0.00028452363567487836,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,component_A_preservation,0.8952886264125567,0.0026208123110333845,0.00026208123110333845,0.8948640595082754,0.895753638980612,0.000889579472336588,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,component_B_preservation,0.6518343612244122,0.004381398653420934,0.0004381398653420934,0.6509490875079184,0.6526962635860017,0.00174717607808339,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,lower_rank_erasure_score,0.2264385061815155,0.0024485187466974476,0.00024485187466974476,0.2259360189781231,0.22691492632707658,0.0009789073489534783,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k21,singleton_fraction,0.9999966655551851,3.3344448149397195e-05,3.3344448149397195e-06,0.9999899966655551,1.0,1.0003334444896872e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,Delta_viable_propagation_vs_product,0.00062711062786552,0.0001954259909673682,1.954259909673682e-05,0.0005894382346296244,0.0006731219948578633,8.368376022823895e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,Delta_viable_propagation_vs_shuffled,0.000611413880449768,0.00020696943430011436,2.0696943430011437e-05,0.0005658156979385946,0.0006549762240860148,8.916052614742014e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,Delta_depth_vs_product,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,Delta_depth_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,component_A_preservation,0.898197386148494,0.0026393156261803165,0.00026393156261803166,0.8977314859961333,0.8987051318770279,0.000973645880894658,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,component_B_preservation,0.6539524502672832,0.004443643891757463,0.00044436438917574625,0.6531787996443996,0.6547807619933417,0.0016019623489420542,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,lower_rank_erasure_score,0.22392508179211135,0.002512111816475605,0.0002512111816475605,0.2234106646803424,0.22437964474096855,0.0009689800606261512,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k5,singleton_fraction,0.981225315535073,0.0026196944313521073,0.00026196944313521073,0.9807077260355723,0.981687828730499,0.0009801026949266545,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,Delta_viable_propagation_vs_product,2.3928958984081e-05,3.3215296633771636e-05,3.3215296633771635e-06,1.785922870536572e-05,3.007547012616841e-05,1.2216241420802687e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,Delta_viable_propagation_vs_shuffled,2.1421270305193996e-05,2.520145859183214e-05,2.520145859183214e-06,1.647303182314392e-05,2.59612057333513e-05,9.48817391020738e-06,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,Delta_depth_vs_product,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,Delta_depth_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,component_A_preservation,0.8954018982544892,0.0026113553760189114,0.00026113553760189113,0.8949065712882194,0.8958665910252902,0.0009600197370708274,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,component_B_preservation,0.6519169208677205,0.0043923324189613375,0.00043923324189613374,0.6510438190688913,0.6527791974915222,0.0017353784226309399,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,lower_rank_erasure_score,0.22634059043889507,0.0024552962327112327,0.00024552962327112327,0.22586589081723044,0.22682962136812623,0.0009637305508957972,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_k8,singleton_fraction,0.9992652134646071,0.0004820146697204667,4.820146697204667e-05,0.9991549527954084,0.9993587569220862,0.0002038041266777535,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,Delta_viable_propagation_vs_product,8.326554106079998e-07,2.857382421284223e-06,2.857382421284223e-07,3.3824685287599974e-07,1.3485108326388746e-06,1.010263979762875e-06,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,Delta_viable_propagation_vs_shuffled,8.036518555979999e-07,2.7433558785148572e-06,2.7433558785148573e-07,3.47565159193075e-07,1.3996453265886995e-06,1.0520801673956245e-06,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,Delta_depth_vs_product,4.453347179911304e-09,3.133047802169601e-08,3.133047802169601e-09,0.0,1.1132624979648398e-08,1.1132624979648398e-08,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,Delta_depth_vs_shuffled,4.453347179911304e-09,3.133047802169601e-08,3.133047802169601e-09,0.0,1.113559686016785e-08,1.113559686016785e-08,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,component_A_preservation,0.8952922486718584,0.0026211597388741785,0.00026211597388741786,0.8948585500162809,0.8957874215338693,0.0009288715175883588,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,component_B_preservation,0.6518369943990698,0.0043808974948210495,0.00043808974948210497,0.6510279445101491,0.6526780901361078,0.0016501456259586655,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,lower_rank_erasure_score,0.2264353784645358,0.0024481366645641607,0.00024481366645641607,0.22595702250207203,0.22693331099769298,0.0009762884956209528,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k13,singleton_fraction,0.9999733010625088,9.09966462776252e-05,9.09966462776252e-06,0.9999548637534913,0.9999899855322926,3.512177880127254e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,Delta_viable_propagation_vs_product,2.3928958984081e-05,3.3215296633771636e-05,3.3215296633771635e-06,1.805289902802538e-05,2.9635747321121998e-05,1.1582848293096617e-05,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,Delta_viable_propagation_vs_shuffled,2.1421270305193996e-05,2.520145859183214e-05,2.520145859183214e-06,1.6350398709072774e-05,2.6245160593687525e-05,9.894761884614751e-06,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,Delta_depth_vs_product,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,Delta_depth_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,component_A_preservation,0.8954018982544892,0.0026113553760189114,0.00026113553760189113,0.8949225346446351,0.8958996832299461,0.0009771485853109496,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,component_B_preservation,0.6519169208677205,0.0043923324189613375,0.00043923324189613374,0.6509307664963841,0.652731030802668,0.001800264306283883,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,lower_rank_erasure_score,0.22634059043889507,0.0024552962327112327,0.00024552962327112327,0.22590081894562736,0.22681287080270282,0.0009120518570754632,True
noise_test_001,noise,moderate,test,0.525,2400,random_matched_predictive_kmeans_no_COM_k8,singleton_fraction,0.9992652134646071,0.0004820146697204667,4.820146697204667e-05,0.9991816855163231,0.9993639309913482,0.00018224547502510013,True
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,Delta_viable_propagation_vs_product,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,Delta_viable_propagation_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,Delta_depth_vs_product,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,Delta_depth_vs_shuffled,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,all_one_diagnostic,singleton_fraction,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,Delta_viable_propagation_vs_product,-0.26582632188538446,0.10880270899600526,0.010880270899600527,-0.2863927908006943,-0.24322015963238564,0.04317263116830866,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,Delta_viable_propagation_vs_shuffled,-0.2657305024426547,0.11204334906844289,0.011204334906844289,-0.2871236670544712,-0.245948633691169,0.041175033363302166,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,Delta_depth_vs_product,-0.000822480869673079,0.0020196437236636227,0.00020196437236636228,-0.0012594165312681993,-0.0004582234059677628,0.0008011931253004365,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,Delta_depth_vs_shuffled,-0.00045361767391123966,0.0019235009037411922,0.00019235009037411923,-0.0008356187450496357,-9.147738890735611e-05,0.0007441413561422795,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,lower_rank_erasure_score,0.0,0.0,0.0,0.0,0.0,0.0,False
noise_test_002,noise,moderate,test,0.525,1500,boundary_v2_regime_sequence,singleton_fraction,0.4596703387007681,0.10459515662756415,0.010459515662756415,0.44130034960044384,0.47940573382488194,0.0381053842244381,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,Delta_viable_propagation_vs_product,0.06041462303155147,0.009736419925802698,0.0009736419925802698,0.058399450197335494,0.062279632131585334,0.0038801819342498406,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.061230798845223644,0.010549260379914646,0.0010549260379914647,0.059454073213962254,0.06312704641939977,0.003672973205437517,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,Delta_depth_vs_product,0.1277478739739165,0.012364764079804729,0.001236476407980473,0.12545407711760256,0.13002018203443533,0.004566104916832764,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,Delta_depth_vs_shuffled,0.1277985871350874,0.012040303212922489,0.001204030321292249,0.12563457297144034,0.13009683431510335,0.00446226134366301,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,component_A_preservation,1.0,0.0,0.0,1.0,1.0,0.0,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,component_B_preservation,0.8318450972883314,0.006411562856486296,0.0006411562856486296,0.8305864716034638,0.8330456511098023,0.00245917950633856,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,lower_rank_erasure_score,0.08407745135583411,0.0032057814282431558,0.0003205781428243156,0.0834313823255641,0.08470585802344187,0.0012744756978777666,True
noise_test_002,noise,moderate,test,0.525,1500,center_of_mass,singleton_fraction,0.5164153312428649,0.015170209269763554,0.0015170209269763555,0.5133506921017855,0.5194852835176128,0.006134591415827284,True
