alpha,T,condition,threshold,kappa,metric,mean,std,se,ci_low,ci_high
0.525,1500,coupled,strict,boundary_v2_regime_sequence,singleton_fraction,0.35616239316239323,0.11613051596241754,0.011613051596241753,0.3326021624209124,0.3822626432595182
0.525,1500,coupled,strict,center_of_mass,viable_propagation_index,0.26768468352845914,0.009793753493137748,0.0009793753493137747,0.26594681234429235,0.2694013954846777
0.525,1500,coupled,strict,center_of_mass,component_B_preservation,0.8220628350750036,0.00862878306376951,0.000862878306376951,0.8206466692449383,0.8238411089843727
0.525,1500,coupled,strict,center_of_mass,singleton_fraction,0.45807347102900364,0.017471086142784576,0.0017471086142784576,0.45511393500087943,0.4614796968948944
0.525,1500,coupled,strict,joint_basin,viable_propagation_index,0.5020187399050449,0.01772224893147192,0.001772224893147192,0.49860632252436055,0.5053649515981531
0.525,1500,coupled,strict,joint_basin,component_B_preservation,0.9692957533672792,0.007381774840693674,0.0007381774840693674,0.9679512163066493,0.9708291999494827
0.525,1500,coupled,strict,joint_basin,singleton_fraction,0.47001454215385785,0.018294431065169776,0.0018294431065169776,0.46638348703989946,0.473872785783072
0.525,1500,independent_alpha0,loose,boundary_v2_regime_sequence,viable_propagation_index,0.776045707194315,0.039849962768586066,0.0039849962768586066,0.7678201858779702,0.7838744509786812
0.525,1500,independent_alpha0,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,loose,boundary_v2_regime_sequence,singleton_fraction,0.2209831986929884,0.03994913438197491,0.0039949134381974906,0.21368342835950907,0.22804145031857762
0.525,1500,independent_alpha0,loose,center_of_mass,viable_propagation_index,0.19430927142003676,0.0069786587987406895,0.000697865879874069,0.19293193925112714,0.1956436924007548
0.525,1500,independent_alpha0,loose,center_of_mass,component_B_preservation,0.7165545147751453,0.008228286830680748,0.0008228286830680748,0.7150619202475291,0.7181037911711977
0.525,1500,independent_alpha0,loose,center_of_mass,singleton_fraction,0.4350879600720197,0.01794132401112558,0.001794132401112558,0.43155090016668174,0.4385231644894582
0.525,1500,independent_alpha0,loose,joint_basin,viable_propagation_index,0.5585333106566555,0.07643187095908642,0.007643187095908642,0.5443443799630512,0.5740232575349733
0.525,1500,independent_alpha0,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,loose,joint_basin,singleton_fraction,0.4393535774755047,0.07680879367475738,0.007680879367475737,0.42333372094854504,0.45519975138595836
0.525,1500,independent_alpha0,main,boundary_v2_regime_sequence,viable_propagation_index,0.7729940537257777,0.03982337655600465,0.003982337655600465,0.7657367872398109,0.78145195508834
0.525,1500,independent_alpha0,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,main,boundary_v2_regime_sequence,singleton_fraction,0.2209831986929884,0.03994913438197491,0.0039949134381974906,0.21317696249243626,0.22934432641541344
0.525,1500,independent_alpha0,main,center_of_mass,viable_propagation_index,0.19280137309829948,0.006849055885531337,0.0006849055885531337,0.1913132620228839,0.19398557049715007
0.525,1500,independent_alpha0,main,center_of_mass,component_B_preservation,0.7165545147751453,0.008228286830680748,0.0008228286830680748,0.7151311112412844,0.7181902139055676
0.525,1500,independent_alpha0,main,center_of_mass,singleton_fraction,0.4350879600720197,0.01794132401112558,0.001794132401112558,0.43137609339453126,0.43843763263775354
0.525,1500,independent_alpha0,main,joint_basin,viable_propagation_index,0.5572557913880257,0.07637797685490257,0.0076377976854902566,0.5445626434152885,0.5739047975926792
0.525,1500,independent_alpha0,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,main,joint_basin,singleton_fraction,0.4393535774755047,0.07680879367475738,0.007680879367475737,0.42208031967960863,0.45455990199453283
0.525,1500,independent_alpha0,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7716675549277305,0.039843106643988324,0.003984310664398832,0.7647032788233376,0.779895327340255
0.525,1500,independent_alpha0,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,strict,boundary_v2_regime_sequence,singleton_fraction,0.2209831986929884,0.03994913438197491,0.0039949134381974906,0.21277666884879037,0.22909879511471223
0.525,1500,independent_alpha0,strict,center_of_mass,viable_propagation_index,0.18950102074504688,0.006963638103720139,0.0006963638103720138,0.1881223141276077,0.1908728564987628
0.525,1500,independent_alpha0,strict,center_of_mass,component_B_preservation,0.7165545147751453,0.008228286830680748,0.0008228286830680748,0.7149898605378897,0.718030464827486
0.525,1500,independent_alpha0,strict,center_of_mass,singleton_fraction,0.4350879600720197,0.01794132401112558,0.001794132401112558,0.4316293459229558,0.4383179394158483
0.525,1500,independent_alpha0,strict,joint_basin,viable_propagation_index,0.5549185243607586,0.07633459293062453,0.007633459293062453,0.540982838913273,0.5697548991381823
0.525,1500,independent_alpha0,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,independent_alpha0,strict,joint_basin,singleton_fraction,0.4393535774755047,0.07680879367475738,0.007680879367475737,0.42573462567339676,0.45348678688190763
0.525,1500,product,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7730452211626079,0.03164711593896073,0.003164711593896073,0.766723229836421,0.7789791580803117
0.525,1500,product,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,loose,boundary_v2_regime_sequence,singleton_fraction,0.22391584593712657,0.03163325962501957,0.003163325962501957,0.21781662142679953,0.22982259379395156
0.525,1500,product,loose,center_of_mass,viable_propagation_index,0.1946586918625487,0.008395466401105224,0.0008395466401105225,0.19308684657056566,0.19624246955201935
0.525,1500,product,loose,center_of_mass,component_B_preservation,0.7164708869274163,0.008987706573743438,0.0008987706573743438,0.7146528437586226,0.7179412981808404
0.525,1500,product,loose,center_of_mass,singleton_fraction,0.43564825679975344,0.018053057713625618,0.0018053057713625618,0.4318756296981393,0.4390417455626352
0.525,1500,product,loose,joint_basin,viable_propagation_index,0.5630934681788304,0.07536520093316776,0.007536520093316776,0.5481792487137914,0.5767382401759742
0.525,1500,product,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,loose,joint_basin,singleton_fraction,0.4348865895591914,0.07563900146217988,0.0075639001462179875,0.4196465390934819,0.4502129284525752
0.525,1500,product,main,boundary_v2_regime_sequence,viable_propagation_index,0.7697402775624239,0.031383222139953384,0.0031383222139953386,0.7633542080277543,0.7763683528009659
0.525,1500,product,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,main,boundary_v2_regime_sequence,singleton_fraction,0.22391584593712657,0.03163325962501957,0.003163325962501957,0.217822242497966,0.22991664639599252
0.525,1500,product,main,center_of_mass,viable_propagation_index,0.19303144806414874,0.008366339020389822,0.0008366339020389822,0.1913572210458552,0.19449740571927396
0.525,1500,product,main,center_of_mass,component_B_preservation,0.7164708869274163,0.008987706573743438,0.0008987706573743438,0.7146751145215584,0.7181351964748022
0.525,1500,product,main,center_of_mass,singleton_fraction,0.43564825679975344,0.018053057713625618,0.0018053057713625618,0.43222411253145304,0.4389708454609202
0.525,1500,product,main,joint_basin,viable_propagation_index,0.5615846481498875,0.0751065013286688,0.0075106501328668805,0.5463554956709193,0.5770150967061292
0.525,1500,product,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,main,joint_basin,singleton_fraction,0.4348865895591914,0.07563900146217988,0.0075639001462179875,0.41968965517726037,0.4491315936310007
0.525,1500,product,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7685141131492746,0.03146702733037193,0.0031467027330371934,0.7631696342435565,0.7755709736399097
0.525,1500,product,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,strict,boundary_v2_regime_sequence,singleton_fraction,0.22391584593712657,0.03163325962501957,0.003163325962501957,0.21708019880999302,0.22958184243600732
0.525,1500,product,strict,center_of_mass,viable_propagation_index,0.18969108250489242,0.008279267682922893,0.0008279267682922894,0.18784279491320946,0.19129555628517647
0.525,1500,product,strict,center_of_mass,component_B_preservation,0.7164708869274163,0.008987706573743438,0.0008987706573743438,0.7146229971798688,0.7180271782510593
0.525,1500,product,strict,center_of_mass,singleton_fraction,0.43564825679975344,0.018053057713625618,0.0018053057713625618,0.4323170444162382,0.43976918597522435
0.525,1500,product,strict,joint_basin,viable_propagation_index,0.5591452387849765,0.07488830965096055,0.007488830965096055,0.5445795546685512,0.573124813146116
0.525,1500,product,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,product,strict,joint_basin,singleton_fraction,0.4348865895591914,0.07563900146217988,0.0075639001462179875,0.42163830072618896,0.4488406136593265
0.525,1500,shuffled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7814433880144152,0.03397194981942102,0.003397194981942102,0.7754661424560982,0.7883108743218564
0.525,1500,shuffled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,loose,boundary_v2_regime_sequence,singleton_fraction,0.21581796377633208,0.0339515517115624,0.00339515517115624,0.20859337771423186,0.22207343168728144
0.525,1500,shuffled,loose,center_of_mass,viable_propagation_index,0.19423607704891555,0.008298808890785013,0.0008298808890785013,0.19253570696653863,0.19600880272918078
0.525,1500,shuffled,loose,center_of_mass,component_B_preservation,0.7169555760831853,0.008411164402769445,0.0008411164402769445,0.7152971700159946,0.7183805812272126
0.525,1500,shuffled,loose,center_of_mass,singleton_fraction,0.4349655439726679,0.019017929911411314,0.0019017929911411314,0.43095668299225554,0.4385220751335413
0.525,1500,shuffled,loose,joint_basin,viable_propagation_index,0.5696389487419333,0.07163775074805127,0.007163775074805127,0.5561594867071226,0.5830221641188965
0.525,1500,shuffled,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,loose,joint_basin,singleton_fraction,0.428245458323737,0.07179100594557102,0.007179100594557101,0.41421762219751695,0.44220084492839884
0.525,1500,shuffled,main,boundary_v2_regime_sequence,viable_propagation_index,0.7779515103376861,0.03386079757492016,0.003386079757492016,0.7710216615213302,0.7849278370470547
0.525,1500,shuffled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,main,boundary_v2_regime_sequence,singleton_fraction,0.21581796377633208,0.0339515517115624,0.00339515517115624,0.2090820509517813,0.22229581416035948
0.525,1500,shuffled,main,center_of_mass,viable_propagation_index,0.19260953298003464,0.008341409369785762,0.0008341409369785762,0.1909378446573064,0.1941212728974082
0.525,1500,shuffled,main,center_of_mass,component_B_preservation,0.7169555760831853,0.008411164402769445,0.0008411164402769445,0.7153250120010729,0.7186298066893971
0.525,1500,shuffled,main,center_of_mass,singleton_fraction,0.4349655439726679,0.019017929911411314,0.0019017929911411314,0.4315664444185218,0.43856196995972374
0.525,1500,shuffled,main,joint_basin,viable_propagation_index,0.568045237527411,0.07143034985648933,0.007143034985648933,0.5546138013707897,0.5805957767753875
0.525,1500,shuffled,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,main,joint_basin,singleton_fraction,0.428245458323737,0.07179100594557102,0.007179100594557101,0.41223936894126295,0.44231788848321413
0.525,1500,shuffled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7766643603650132,0.033701095060830986,0.0033701095060830986,0.7697994554208812,0.783722536491319
0.525,1500,shuffled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,strict,boundary_v2_regime_sequence,singleton_fraction,0.21581796377633208,0.0339515517115624,0.00339515517115624,0.2098888786126859,0.22232273755208518
0.525,1500,shuffled,strict,center_of_mass,viable_propagation_index,0.18929028187473612,0.00816057202513966,0.0008160572025139661,0.18774444887611758,0.19108670037988407
0.525,1500,shuffled,strict,center_of_mass,component_B_preservation,0.7169555760831853,0.008411164402769445,0.0008411164402769445,0.7153108553103558,0.7186764766442101
0.525,1500,shuffled,strict,center_of_mass,singleton_fraction,0.4349655439726679,0.019017929911411314,0.0019017929911411314,0.43085858797022425,0.4383051171472349
0.525,1500,shuffled,strict,joint_basin,viable_propagation_index,0.565608126737223,0.07118514108822224,0.007118514108822224,0.5531953298566787,0.5793192341134878
0.525,1500,shuffled,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,1500,shuffled,strict,joint_basin,singleton_fraction,0.428245458323737,0.07179100594557102,0.007179100594557101,0.4136685281958427,0.44029069626629597
0.525,2400,coupled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.70082259269264,0.11975275311243719,0.011975275311243719,0.6747703757234447,0.7266390721269724
0.525,2400,coupled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,coupled,loose,boundary_v2_regime_sequence,singleton_fraction,0.2970658508158508,0.11996038510860389,0.01199603851086039,0.27324813034188034,0.31742344599844596
0.525,2400,coupled,loose,center_of_mass,viable_propagation_index,0.2704551452352321,0.009187446307165361,0.0009187446307165361,0.2686847082655966,0.27219686356077727
0.525,2400,coupled,loose,center_of_mass,component_B_preservation,0.760003700493261,0.007667679229690228,0.0007667679229690228,0.7586142059196063,0.7614659692351868
0.525,2400,coupled,loose,center_of_mass,singleton_fraction,0.48891862446732914,0.016158164690103772,0.0016158164690103771,0.48583377290313917,0.49184203420477673
0.525,2400,coupled,loose,joint_basin,viable_propagation_index,0.4327495025668874,0.017331480435053507,0.0017331480435053507,0.4295284258364109,0.43643783320871093
0.525,2400,coupled,loose,joint_basin,component_B_preservation,0.9674343257405696,0.007861495548336015,0.0007861495548336015,0.9661196929313025,0.9688658975238805
0.525,2400,coupled,loose,joint_basin,singleton_fraction,0.548651602985153,0.01741493159592676,0.001741493159592676,0.5449011536917804,0.5525848448297002
0.525,2400,coupled,main,boundary_v2_regime_sequence,viable_propagation_index,0.6972278290294385,0.11950027976750273,0.011950027976750273,0.675722824889216,0.7190741277141527
0.525,2400,coupled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,coupled,main,boundary_v2_regime_sequence,singleton_fraction,0.2970658508158508,0.11996038510860389,0.01199603851086039,0.27132396076146076,0.3184156322843823
0.525,2400,coupled,main,center_of_mass,viable_propagation_index,0.26907597899366203,0.00915358665192111,0.000915358665192111,0.2674071957892233,0.2705749247470547
0.525,2400,coupled,main,center_of_mass,component_B_preservation,0.760003700493261,0.007667679229690228,0.0007667679229690228,0.7585552786519074,0.7613539810212054
0.525,2400,coupled,main,center_of_mass,singleton_fraction,0.48891862446732914,0.016158164690103772,0.0016158164690103771,0.4858961096066398,0.49157423173371834
0.525,2400,coupled,main,joint_basin,viable_propagation_index,0.4304126214094226,0.0172523368659795,0.00172523368659795,0.42725225259977273,0.43383596582927925
0.525,2400,coupled,main,joint_basin,component_B_preservation,0.9674343257405696,0.007861495548336015,0.0007861495548336015,0.9659858069196636,0.9687671249378802
0.525,2400,coupled,main,joint_basin,singleton_fraction,0.548651602985153,0.01741493159592676,0.001741493159592676,0.5455109478225058,0.552327346307978
0.525,2400,coupled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.6939862552039728,0.11838033728436266,0.011838033728436266,0.6740357995188655,0.714024654627772
0.525,2400,coupled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,coupled,strict,boundary_v2_regime_sequence,singleton_fraction,0.2970658508158508,0.11996038510860389,0.01199603851086039,0.27796695804195803,0.31853185703185705
0.525,2400,coupled,strict,center_of_mass,viable_propagation_index,0.26637203949678195,0.009284868864526395,0.0009284868864526394,0.26437470992307976,0.2681771391572447
0.525,2400,coupled,strict,center_of_mass,component_B_preservation,0.760003700493261,0.007667679229690228,0.0007667679229690228,0.7585787479150368,0.761590854029479
0.525,2400,coupled,strict,center_of_mass,singleton_fraction,0.48891862446732914,0.016158164690103772,0.0016158164690103771,0.4858694017090996,0.49202147142321545
0.525,2400,coupled,strict,joint_basin,viable_propagation_index,0.42907326381403094,0.017339117240076526,0.0017339117240076525,0.4253253903503646,0.4321351562526012
0.525,2400,coupled,strict,joint_basin,component_B_preservation,0.9674343257405696,0.007861495548336015,0.0007861495548336015,0.9660089080353257,0.9689047922960118
0.525,2400,coupled,strict,joint_basin,singleton_fraction,0.548651602985153,0.01741493159592676,0.001741493159592676,0.54558924115788,0.5519848284042411
0.525,2400,independent_alpha0,loose,boundary_v2_regime_sequence,viable_propagation_index,0.8026010257772576,0.03186939127016783,0.003186939127016783,0.7965781291020894,0.808705094909668
0.525,2400,independent_alpha0,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,loose,boundary_v2_regime_sequence,singleton_fraction,0.19575427993865332,0.031942171470918435,0.0031942171470918435,0.1895308629236996,0.20214276422894145
0.525,2400,independent_alpha0,loose,center_of_mass,viable_propagation_index,0.18518723002984216,0.006322035085124003,0.0006322035085124003,0.18397510896603214,0.1863161079427669
0.525,2400,independent_alpha0,loose,center_of_mass,component_B_preservation,0.722710880315371,0.008443275934910394,0.0008443275934910394,0.7211159431339599,0.7243216141891314
0.525,2400,independent_alpha0,loose,center_of_mass,singleton_fraction,0.47320306206745405,0.015296979098761595,0.0015296979098761594,0.4701367123128879,0.47632390447871653
0.525,2400,independent_alpha0,loose,joint_basin,viable_propagation_index,0.5934688153773048,0.09070367372100337,0.009070367372100336,0.5762127853596111,0.6115493772046591
0.525,2400,independent_alpha0,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,loose,joint_basin,singleton_fraction,0.40417741793215256,0.09106658901301913,0.009106658901301913,0.3878853325905178,0.42119936905260347
0.525,2400,independent_alpha0,main,boundary_v2_regime_sequence,viable_propagation_index,0.8011864865731375,0.031871606332843035,0.0031871606332843035,0.7949148113084953,0.807563721466513
0.525,2400,independent_alpha0,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,main,boundary_v2_regime_sequence,singleton_fraction,0.19575427993865332,0.031942171470918435,0.0031942171470918435,0.18885467276655185,0.20171935465682195
0.525,2400,independent_alpha0,main,center_of_mass,viable_propagation_index,0.18310326055346163,0.006403779594859805,0.0006403779594859805,0.18200050166683998,0.18440253458679678
0.525,2400,independent_alpha0,main,center_of_mass,component_B_preservation,0.722710880315371,0.008443275934910394,0.0008443275934910394,0.7211458761487587,0.7242304921515464
0.525,2400,independent_alpha0,main,center_of_mass,singleton_fraction,0.47320306206745405,0.015296979098761595,0.0015296979098761594,0.47078133177539355,0.47642673840398736
0.525,2400,independent_alpha0,main,joint_basin,viable_propagation_index,0.5907773534840218,0.09033512396691336,0.009033512396691337,0.5734874288307648,0.6084997205057798
0.525,2400,independent_alpha0,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,main,joint_basin,singleton_fraction,0.40417741793215256,0.09106658901301913,0.009106658901301913,0.3889113785826464,0.4194980820830338
0.525,2400,independent_alpha0,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7991591458061111,0.03165925227442243,0.003165925227442243,0.7935009672516261,0.8052426197470617
0.525,2400,independent_alpha0,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,strict,boundary_v2_regime_sequence,singleton_fraction,0.19575427993865332,0.031942171470918435,0.0031942171470918435,0.18887296514489574,0.2019563480630369
0.525,2400,independent_alpha0,strict,center_of_mass,viable_propagation_index,0.17927925684901588,0.006301905961861644,0.0006301905961861644,0.17813384657843673,0.18030293327490826
0.525,2400,independent_alpha0,strict,center_of_mass,component_B_preservation,0.722710880315371,0.008443275934910394,0.0008443275934910394,0.7212309053595539,0.7241729369811556
0.525,2400,independent_alpha0,strict,center_of_mass,singleton_fraction,0.47320306206745405,0.015296979098761595,0.0015296979098761594,0.47035508471447507,0.4761303320935009
0.525,2400,independent_alpha0,strict,joint_basin,viable_propagation_index,0.5863130112217313,0.08970729234543033,0.008970729234543033,0.5702906230516382,0.6049919434171215
0.525,2400,independent_alpha0,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,independent_alpha0,strict,joint_basin,singleton_fraction,0.40417741793215256,0.09106658901301913,0.009106658901301913,0.3877622601771928,0.4208565307873635
0.525,2400,product,loose,boundary_v2_regime_sequence,viable_propagation_index,0.8025401167249163,0.023915845031629274,0.0023915845031629275,0.7979045417466823,0.8074340538806097
0.525,2400,product,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,loose,boundary_v2_regime_sequence,singleton_fraction,0.19593039198968573,0.023808792514760906,0.0023808792514760906,0.19119343431218142,0.20064306633037976
0.525,2400,product,loose,center_of_mass,viable_propagation_index,0.18424202583639906,0.007796050383352083,0.0007796050383352083,0.1828889081295013,0.18594408512454966
0.525,2400,product,loose,center_of_mass,component_B_preservation,0.7212483130127627,0.008053210928104295,0.0008053210928104295,0.7195103173765395,0.7225095955087217
0.525,2400,product,loose,center_of_mass,singleton_fraction,0.47501851913019066,0.01847629919120876,0.001847629919120876,0.47179344835251885,0.47842882638503703
0.525,2400,product,loose,joint_basin,viable_propagation_index,0.5995305650970828,0.08082584097222313,0.008082584097222314,0.5831042674934916,0.6142879654018513
0.525,2400,product,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,loose,joint_basin,singleton_fraction,0.3981199073637676,0.08113498856799291,0.008113498856799291,0.3823388139542159,0.4127183770673587
0.525,2400,product,main,boundary_v2_regime_sequence,viable_propagation_index,0.8006177797091399,0.023677190650622792,0.0023677190650622792,0.7965203191188506,0.8047542509061981
0.525,2400,product,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,main,boundary_v2_regime_sequence,singleton_fraction,0.19593039198968573,0.023808792514760906,0.0023808792514760906,0.19154952810696244,0.2000066027809565
0.525,2400,product,main,center_of_mass,viable_propagation_index,0.18220769625892858,0.007712616805093902,0.0007712616805093902,0.18073612095816693,0.183604580336077
0.525,2400,product,main,center_of_mass,component_B_preservation,0.7212483130127627,0.008053210928104295,0.0008053210928104295,0.7197453950301989,0.7229460545666431
0.525,2400,product,main,center_of_mass,singleton_fraction,0.47501851913019066,0.01847629919120876,0.001847629919120876,0.47127461523645187,0.47838640954914335
0.525,2400,product,main,joint_basin,viable_propagation_index,0.5965136902306765,0.08046853916880845,0.008046853916880845,0.5812934522049372,0.6125116375919357
0.525,2400,product,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,main,joint_basin,singleton_fraction,0.3981199073637676,0.08113498856799291,0.008113498856799291,0.3824368024987915,0.4139816857638738
0.525,2400,product,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7992470933008312,0.0239772257441818,0.0023977225744181803,0.7946695345931245,0.8042854165323032
0.525,2400,product,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,strict,boundary_v2_regime_sequence,singleton_fraction,0.19593039198968573,0.023808792514760906,0.0023808792514760906,0.19089929832417568,0.2010328500376671
0.525,2400,product,strict,center_of_mass,viable_propagation_index,0.17833934999933146,0.007861870710919006,0.0007861870710919006,0.17678015307985565,0.1798316554660595
0.525,2400,product,strict,center_of_mass,component_B_preservation,0.7212483130127627,0.008053210928104295,0.0008053210928104295,0.7198652725964603,0.722724803314371
0.525,2400,product,strict,center_of_mass,singleton_fraction,0.47501851913019066,0.01847629919120876,0.001847629919120876,0.47134975814367935,0.47863216891861143
0.525,2400,product,strict,joint_basin,viable_propagation_index,0.592627599636246,0.08040507172420204,0.008040507172420204,0.5763667783199595,0.6082774280024994
0.525,2400,product,strict,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,product,strict,joint_basin,singleton_fraction,0.3981199073637676,0.08113498856799291,0.008113498856799291,0.3816692442428532,0.4133634305615441
0.525,2400,shuffled,loose,boundary_v2_regime_sequence,viable_propagation_index,0.7968415481901545,0.03077301468620397,0.003077301468620397,0.7917992821155683,0.8026942862911238
0.525,2400,shuffled,loose,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,shuffled,loose,boundary_v2_regime_sequence,singleton_fraction,0.2014876299025868,0.03075499383936821,0.0030754993839368213,0.19593383247343055,0.20778119852114674
0.525,2400,shuffled,loose,center_of_mass,viable_propagation_index,0.18540507723988206,0.00720951608280444,0.0007209516082804441,0.1840451630385779,0.18678709237996274
0.525,2400,shuffled,loose,center_of_mass,component_B_preservation,0.7215628731382283,0.0071088869701979125,0.0007108886970197913,0.7202060593457015,0.7230733063750118
0.525,2400,shuffled,loose,center_of_mass,singleton_fraction,0.46948979997779966,0.016559170059740048,0.0016559170059740047,0.46638404672026473,0.4730326885250515
0.525,2400,shuffled,loose,joint_basin,viable_propagation_index,0.5979383417575758,0.07666246111004314,0.007666246111004314,0.5815146787997791,0.6130744972638758
0.525,2400,shuffled,loose,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,shuffled,loose,joint_basin,singleton_fraction,0.39967901374636056,0.07699906557189003,0.007699906557189003,0.3834185205275326,0.4141199510579832
0.525,2400,shuffled,main,boundary_v2_regime_sequence,viable_propagation_index,0.7953651489665635,0.03065029204436746,0.003065029204436746,0.7899735398093939,0.800391765597646
0.525,2400,shuffled,main,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,shuffled,main,boundary_v2_regime_sequence,singleton_fraction,0.2014876299025868,0.03075499383936821,0.0030754993839368213,0.1946230354051807,0.2070995791738246
0.525,2400,shuffled,main,center_of_mass,viable_propagation_index,0.18330278065380218,0.007166968677166607,0.0007166968677166606,0.18194894058376831,0.18475207599144478
0.525,2400,shuffled,main,center_of_mass,component_B_preservation,0.7215628731382283,0.0071088869701979125,0.0007108886970197913,0.7200829028292774,0.7228641943010405
0.525,2400,shuffled,main,center_of_mass,singleton_fraction,0.46948979997779966,0.016559170059740048,0.0016559170059740047,0.46591088934385094,0.47256641295112034
0.525,2400,shuffled,main,joint_basin,viable_propagation_index,0.5950699879742686,0.07609638706587042,0.0076096387065870425,0.5794425436870336,0.6087938581932789
0.525,2400,shuffled,main,joint_basin,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,shuffled,main,joint_basin,singleton_fraction,0.39967901374636056,0.07699906557189003,0.007699906557189003,0.38368611473733877,0.4119209165642569
0.525,2400,shuffled,strict,boundary_v2_regime_sequence,viable_propagation_index,0.7937931704438967,0.030846789448485814,0.0030846789448485813,0.787768582257266,0.8001319032801962
0.525,2400,shuffled,strict,boundary_v2_regime_sequence,component_B_preservation,1.0,0.0,0.0,1.0,1.0
0.525,2400,shuffled,strict,boundary_v2_regime_sequence,singleton_fraction,0.2014876299025868,0.03075499383936821,0.0030754993839368213,0.19583502230193667,0.2068609043558726
0.525,2400,shuffled,strict,center_of_mass,viable_propagation_index,0.1796231145959743,0.007258332744440562,0.0007258332744440562,0.17806125895434202,0.18099330035527944
0.525,2400,shuffled,strict,center_of_mass,component_B_preservation,0.7215628731382283,0.0071088869701979125,0.0007108886970197913,0.7202464296686965,0.7230385727654411
0.525,2400,shuffled,strict,center_of_mass,singleton_fraction,0.46948979997779966,0.016559170059740048,0.0016559170059740047,0.46604720927158355,0.47252967829981546
