variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
sink_threshold_000,sink_threshold,mild,0.5,1500,joint_basin,1.0,0.9751379930011733,0.012431003499413265,0.43121249743212314
sink_threshold_000,sink_threshold,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.36993883862740284
sink_threshold_000,sink_threshold,mild,0.5,2400,center_of_mass,1.0,0.7452265962925542,0.1273867018537229,0.4207297785440639
sink_threshold_000,sink_threshold,mild,0.5,2400,joint_basin,1.0,0.9490876223563017,0.025456188821849145,0.4634428779963479
sink_threshold_000,sink_threshold,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4221760039760052
sink_threshold_000,sink_threshold,mild,0.525,900,center_of_mass,1.0,0.8372275073870222,0.08138624630648884,0.350827366634876
sink_threshold_000,sink_threshold,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.4514830888562097
sink_threshold_000,sink_threshold,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4276678425726918
sink_threshold_000,sink_threshold,mild,0.525,1500,center_of_mass,1.0,0.8204140234663478,0.08979298826682607,0.3832337110841556
sink_threshold_000,sink_threshold,mild,0.525,1500,joint_basin,1.0,0.9716525802541744,0.014173709872912712,0.42717149947212363
sink_threshold_000,sink_threshold,mild,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.37421576687201685
sink_threshold_000,sink_threshold,mild,0.525,2400,center_of_mass,1.0,0.758831189000666,0.12058440549966694,0.42148857420203434
sink_threshold_000,sink_threshold,mild,0.525,2400,joint_basin,1.0,0.9659682857973527,0.017015857101323577,0.47084759255390685
sink_threshold_001,sink_threshold,moderate,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4172152896229074
sink_threshold_001,sink_threshold,moderate,0.45,900,center_of_mass,1.0,0.7992910465101912,0.10035447674490432,0.35277389754783306
sink_threshold_001,sink_threshold,moderate,0.45,900,joint_basin,1.0,1.0,0.0,0.4527027813677016
sink_threshold_001,sink_threshold,moderate,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.37756152407888843
sink_threshold_001,sink_threshold,moderate,0.45,1500,center_of_mass,1.0,0.7749166886221125,0.1125416556889437,0.3825423218126899
sink_threshold_001,sink_threshold,moderate,0.45,1500,joint_basin,1.0,0.9996760989853353,0.0001619505073323796,0.4448868795892178
sink_threshold_001,sink_threshold,moderate,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3278351397377132
sink_threshold_001,sink_threshold,moderate,0.45,2400,center_of_mass,1.0,0.7160531053025666,0.14197344734871667,0.42075043962812214
sink_threshold_001,sink_threshold,moderate,0.45,2400,joint_basin,1.0,0.9261155107084373,0.03694224464578121,0.45876530159965556
sink_threshold_001,sink_threshold,moderate,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.39617744508697833
sink_threshold_001,sink_threshold,moderate,0.5,900,center_of_mass,1.0,0.8244805538953426,0.08775972305232868,0.3510842468512283
sink_threshold_001,sink_threshold,moderate,0.5,900,joint_basin,1.0,1.0,0.0,0.4509107605409821
sink_threshold_001,sink_threshold,moderate,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4230620441019511
sink_threshold_001,sink_threshold,moderate,0.5,1500,center_of_mass,1.0,0.8054696710006229,0.09726516449968844,0.383936439186321
sink_threshold_001,sink_threshold,moderate,0.5,1500,joint_basin,1.0,0.974975302851837,0.012512348574081464,0.43237972770074223
sink_threshold_001,sink_threshold,moderate,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3558316870715284
sink_threshold_001,sink_threshold,moderate,0.5,2400,center_of_mass,1.0,0.7445017156896007,0.12774914215519964,0.421482609456696
sink_threshold_001,sink_threshold,moderate,0.5,2400,joint_basin,1.0,0.9486194675047285,0.025690266247635745,0.46338095085108516
sink_threshold_001,sink_threshold,moderate,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3932028909841201
sink_threshold_001,sink_threshold,moderate,0.525,900,center_of_mass,1.0,0.837715988793493,0.08114200560325349,0.3517547307821098
sink_threshold_001,sink_threshold,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.45395759999501023
sink_threshold_001,sink_threshold,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.41035305971314767
