variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
initial_location_001,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,singleton_fraction,0.4115054254497559,0.07772893395052166,0.008690359006597885,0.3933939848290261,0.4286748138073015,0.03528082897827539,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_viable_propagation_vs_shuffled,0.06615094879491396,0.010197910663415057,0.0011401610735933022,0.06404774927841668,0.06844883067607105,0.004401081397654369,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_viable_propagation_vs_product,0.06774468169318179,0.00987872901256716,0.001104475480169977,0.06575619189092985,0.07004257329431741,0.004286381403387565,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_depth_vs_shuffled,0.04523718788176066,0.007836741924851983,0.000876174383304579,0.04359644321492637,0.046914099080547916,0.0033176558656215493,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_depth_vs_product,0.04619691412852713,0.007953178364359307,0.0008891923729943999,0.04452462179286851,0.04795584382805201,0.0034312220351834996,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_robust_reachability_vs_shuffled,0.030577972521950804,0.00428435304424933,0.00047900523232748333,0.02966400748481819,0.031482832613113694,0.0018188251282955023,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,Delta_robust_reachability_vs_product,0.03152452852554925,0.00417727920702097,0.00046703401339476524,0.030673757431952674,0.032484482400268105,0.001810724968315431,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,component_B_preservation,0.8259528929514687,0.005504373388167635,0.0006154076534741834,0.8247659904884421,0.8272143516756518,0.002448361187209702,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,lower_rank_erasure_score,0.08702355352426562,0.0027521866940838154,0.0003077038267370915,0.0863507936978146,0.08760643421651224,0.0012556405186976288,True
initial_location_001,initial_location,moderate,0.5,900,center_of_mass,singleton_fraction,0.3525581621530417,0.016405260387995276,0.0018341638708071005,0.34899137992933316,0.3561728620149805,0.007181482085647339,True
initial_location_001,initial_location,moderate,0.5,900,joint_basin,Delta_viable_propagation_vs_shuffled,-0.049253633704283775,0.05314405893846975,0.005941686419333683,-0.06115156375242637,-0.036785820942079335,0.024365742810347035,True
initial_location_001,initial_location,moderate,0.5,900,joint_basin,Delta_viable_propagation_vs_product,-0.043255542163424386,0.05320290725993121,0.005948265861691162,-0.05440553858148573,-0.031058727535059207,0.023346811046426524,True
