space,rule_id,stratum,q,radius,table_digest,depends_center,relation_degree,relation_complete,self_only,left_right_asymmetry,output_entropy,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,table_json
q3_radius1,q3g3_s7_00041,S7_symmetric_control,3,1,07cc1c89901f,True,2,True,False,0.0,1.3921472236645345,0.1216528952381466,0.0,True,False,"[0,2,1,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,1,0,1,0,2,1,0,1]"
q3_radius1,q3g3_s7_00043,S7_symmetric_control,3,1,0d14e58ad5a0,True,2,True,False,0.0,1.3876892931631746,0.12446553623080825,0.0,True,False,"[0,1,0,0,0,0,1,1,0,1,0,2,0,1,1,1,2,1,0,2,1,0,1,1,0,1,1]"
q3_radius1,q3g3_s7_00044,S7_symmetric_control,3,1,5bc4fcafa759,True,2,True,False,0.0,1.486565953154142,0.06208130950873836,0.0,True,False,"[0,1,1,0,0,0,1,2,2,1,0,1,0,1,1,2,2,1,1,1,1,0,1,0,2,1,0]"
q3_radius1,q3g3_s7_00045,S7_symmetric_control,3,1,1c4d8a7ed5e7,True,2,True,False,0.0,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,0,1,1,0,2,2,0,2,0,2,2,0,1,0,0,1,2,1,2,2,2,0,1,2,2,1]"
q3_radius1,q3g3_s7_00048,S7_symmetric_control,3,1,625c7f9a77e4,True,2,True,False,0.0,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,0,1,2,2,2,2,1,1,0,0,2,2,1,2,1,0,0,1,2,1,2,2,1,1,0,0]"
q3_radius1,q3g3_s7_00049,S7_symmetric_control,3,1,4117d30e4011,True,2,True,False,0.0,1.5304930567574824,0.03436639285717491,0.0,True,False,"[0,2,0,1,1,1,0,0,0,2,0,0,1,2,1,0,0,2,0,0,1,1,1,2,0,2,1]"
q3_radius1,q3g3_s7_00052,S7_symmetric_control,3,1,ba4a1e2f7699,True,2,True,False,0.0,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,0,2,1,1,0,1,2,1,0,1,2,1,1,0,2,0,1,2,2,1,0,0,2,1,1,2]"
q3_radius1,q3g3_s7_00054,S7_symmetric_control,3,1,f8c8c6dac9f7,True,2,True,False,0.0,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,1,0,0,1,1,2,0,2,1,0,0,1,1,2,0,2,1,0,1,1,1,2,0,2,1]"
q3_radius1,q3g3_s7_00056,S7_symmetric_control,3,1,ff581f1ed4cc,True,2,True,False,0.0,1.486565953154142,0.06208130950873836,0.0,True,False,"[0,1,2,1,0,1,1,0,1,1,2,0,0,0,0,0,1,0,2,0,2,1,0,0,1,0,2]"
q3_radius1,q3g3_s7_00059,S7_symmetric_control,3,1,f0e5c030803b,True,2,True,False,0.0,1.446554269396512,0.08732587128191893,0.0,True,False,"[0,1,1,1,2,0,0,0,0,1,2,1,2,0,0,0,0,1,1,1,2,0,0,0,0,1,1]"
q3_radius1,q3g3_s7_00060,S7_symmetric_control,3,1,83b4eab50dd0,True,2,True,False,0.0,1.4558764720277595,0.08144421627304277,0.0,True,False,"[0,2,0,2,1,2,2,2,0,2,0,0,1,0,0,2,0,2,0,0,1,2,0,2,0,2,1]"
q3_radius1,q3g3_s7_00061,S7_symmetric_control,3,1,096e6d2b3875,True,2,True,False,0.0,1.360388077926312,0.14169068523240325,0.0,True,False,"[0,1,1,1,2,1,0,0,1,1,2,1,2,0,0,0,1,1,1,1,2,1,0,1,1,1,1]"
q3_radius1,q3g3_s7_00062,S7_symmetric_control,3,1,ed64924993ac,True,2,True,False,0.0,1.3992075416402174,0.11719833055761275,0.0,True,False,"[0,0,2,2,1,2,0,2,0,0,0,2,1,1,2,2,1,2,2,2,2,2,2,0,0,2,2]"
q3_radius1,q3g3_s7_00064,S7_symmetric_control,3,1,b3354fb52b09,True,2,True,False,0.0,1.5448491887169091,0.02530868205777448,0.0,True,False,"[0,2,0,1,0,0,1,0,2,2,1,0,0,2,2,0,1,1,0,0,0,0,2,2,2,1,1]"
q3_radius1,q3g3_s7_00065,S7_symmetric_control,3,1,65921b0ef12b,True,2,True,False,0.0,1.540709585192697,0.02792048108918921,0.0,True,False,"[0,1,0,1,2,1,1,2,0,1,0,2,2,2,0,2,0,2,0,2,2,1,0,2,0,2,0]"
q3_radius1,q3g3_s7_00066,S7_symmetric_control,3,1,efe9d043bd64,True,2,True,False,0.0,1.3742527851322262,0.13294302893163545,0.0,True,False,"[0,2,2,1,2,1,0,2,2,2,0,2,2,0,2,2,0,0,2,2,0,1,2,0,2,0,0]"
q3_radius1,q3g3_s7_00067,S7_symmetric_control,3,1,7d241e00b2b0,True,2,True,False,0.0,1.5098693043797229,0.047378531862593554,0.0,True,False,"[0,1,2,1,1,0,0,2,1,1,1,1,1,0,2,2,1,1,2,1,0,0,2,2,1,1,2]"
q3_radius1,q3g3_s7_00068,S7_symmetric_control,3,1,c67e79df17ac,True,2,True,False,0.0,1.540709585192697,0.02792048108918921,0.0,True,False,"[0,2,2,0,1,2,1,0,2,2,2,0,1,0,0,0,2,1,2,0,0,2,0,1,2,1,2]"
q3_radius1,q3g3_s7_00069,S7_symmetric_control,3,1,6da169dfd10a,True,2,True,False,0.0,1.486565953154142,0.06208130950873836,0.0,True,False,"[0,0,2,2,0,1,1,1,1,0,1,2,0,1,1,1,1,0,2,2,0,1,1,1,1,0,0]"
q3_radius1,q3g3_s7_00071,S7_symmetric_control,3,1,f8ab0f50ba18,True,2,True,False,0.0,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,2,2,2,0,0,1,1,2,2,0,0,0,1,0,1,2,1,2,0,0,0,0,1,2,1,2]"
q3_radius1,q3g3_s7_00072,S7_symmetric_control,3,1,5206c2e9f250,True,2,True,False,0.0,1.486565953154142,0.06208130950873836,0.0,True,False,"[0,1,0,0,0,1,0,0,2,1,0,1,0,2,0,0,2,1,0,1,1,1,0,0,2,1,2]"
q3_radius1,q3g3_s7_00073,S7_symmetric_control,3,1,97fe01b1e298,True,2,True,False,0.0,1.5175287893989997,0.04254593486689695,0.0,True,False,"[0,1,0,1,2,2,2,1,1,1,2,0,2,1,1,1,0,1,0,0,2,2,1,0,1,1,1]"
q3_radius1,q3g3_s7_00074,S7_symmetric_control,3,1,5e13551ab8c9,True,2,True,False,0.0,1.5012404120907163,0.052822756748091004,0.0,True,False,"[0,2,1,0,1,2,1,1,2,2,1,1,1,2,1,1,2,0,1,1,2,2,1,0,2,0,2]"
q3_radius1,q3g3_s7_00075,S7_symmetric_control,3,1,f383a79a40fe,True,2,True,False,0.0,1.3876892931631746,0.12446553623080825,0.0,True,False,"[0,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,0,2,1,2,2,1,1,1,0,2]"
q3_radius1,q3g3_s7_00076,S7_symmetric_control,3,1,7e98fee889c3,True,2,True,False,0.0,1.5061046842206038,0.049753742731876605,0.0,True,False,"[0,1,1,2,2,0,2,2,1,1,0,1,2,1,2,2,1,2,1,1,2,0,2,0,1,2,1]"
q3_radius1,q3g3_s7_00078,S7_symmetric_control,3,1,1c64838927d6,True,2,True,False,0.0,1.5677116575334586,0.01088407024131377,0.0,False,False,"[0,2,2,1,0,2,1,1,0,2,0,1,0,1,0,1,1,0,2,1,2,2,0,2,0,0,0]"
q3_radius1,q3g3_s7_00079,S7_symmetric_control,3,1,5addb773c367,True,2,True,False,0.0,1.4784345996621122,0.06721162236366718,0.0,True,False,"[0,2,1,2,2,0,1,0,0,2,1,0,2,2,0,0,1,0,1,0,0,0,0,1,0,0,1]"
q3_radius1,q3g3_s7_00082,S7_symmetric_control,3,1,a7f486addb34,True,2,True,False,0.0,1.5098693043797227,0.047378531862593665,0.0,True,False,"[0,2,1,0,0,2,1,1,1,2,2,0,0,1,1,1,2,1,1,0,0,2,1,1,1,1,0]"
q3_radius1,q3g3_s7_00083,S7_symmetric_control,3,1,abf4ce3eedf9,True,2,True,False,0.0,1.4355205042826666,0.09428740198616281,0.0,True,False,"[0,2,0,2,2,2,2,1,2,2,2,0,2,1,2,1,2,1,0,0,1,2,2,0,2,1,2]"
q3_radius1,q3g3_s7_00084,S7_symmetric_control,3,1,24aecd45174a,True,2,True,False,0.0,1.5098693043797229,0.047378531862593554,0.0,True,False,"[0,2,1,0,0,0,0,1,2,2,0,2,0,0,0,1,2,0,1,2,1,0,0,2,2,0,1]"
q3_radius1,q3g3_s7_00086,S7_symmetric_control,3,1,5e561cc19126,True,2,True,False,0.0,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,2,1,0,0,0,2,1,1,2,2,1,0,1,0,1,0,2,1,1,2,0,0,2,1,2,0]"
q3_radius1,q3g3_s7_00087,S7_symmetric_control,3,1,7fbc21d516a7,True,2,True,False,0.0,1.2799749139041574,0.19242574299280246,0.0,True,False,"[0,1,0,0,1,1,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,1,2,1,1,0,0]"
q3_radius1,q3g3_s7_00088,S7_symmetric_control,3,1,9a66befaf5da,True,2,True,False,0.0,1.4784345996621122,0.06721162236366718,0.0,True,False,"[0,1,0,0,0,2,1,0,0,1,0,2,0,0,0,0,1,2,0,2,1,2,0,1,0,2,1]"
q3_radius1,q3g3_s7_00089,S7_symmetric_control,3,1,3010b1de7fc1,True,2,True,False,0.0,1.5448491887169091,0.02530868205777448,0.0,True,False,"[0,0,2,0,1,1,2,1,1,0,2,2,1,0,2,1,0,1,2,2,1,1,2,1,1,1,0]"
q3_radius1,q3g3_s7_00091,S7_symmetric_control,3,1,f398fb77e01e,True,2,True,False,0.0,1.446554269396512,0.08732587128191893,0.0,True,False,"[0,1,2,2,0,0,1,1,1,1,0,0,0,1,0,1,0,0,2,0,2,0,0,1,1,0,1]"
q3_radius1,q3g3_s7_00092,S7_symmetric_control,3,1,57f0ee184676,True,2,True,False,0.0,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,0,1,0,1,2,1,2,0,0,2,0,1,2,0,2,2,1,1,0,1,2,0,2,0,1,1]"
q3_radius1,q3g3_s7_00093,S7_symmetric_control,3,1,35d742b1e693,True,2,True,False,0.0,1.486565953154142,0.06208130950873836,0.0,True,False,"[0,1,2,2,0,1,1,0,1,1,0,0,0,1,2,0,1,1,2,0,1,1,2,1,1,1,0]"
q3_radius1,q3g3_s7_00094,S7_symmetric_control,3,1,138e29a96f98,True,2,True,False,0.0,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,1,0,0,2,2,2,1,2,1,0,1,2,1,0,1,1,2,0,1,2,2,0,1,2,2,2]"
q3_radius1,q3g3_s7_00098,S7_symmetric_control,3,1,d07e8336de73,True,2,True,False,0.0,1.4355205042826666,0.09428740198616281,0.0,True,False,"[0,2,1,2,1,1,1,1,1,2,1,0,1,2,0,1,2,1,1,0,0,1,0,2,1,1,1]"
q3_radius1,q3g3_s7_00099,S7_symmetric_control,3,1,e2ed70a78ec8,True,2,True,False,0.0,1.374252785132226,0.13294302893163557,0.0,True,False,"[0,1,1,2,0,0,2,0,0,1,0,0,0,2,0,0,1,1,1,0,1,0,0,1,0,1,1]"
q3_radius1,q3g3_s7_00100,S7_symmetric_control,3,1,0af7ca96725f,True,2,True,False,0.0,1.446554269396512,0.08732587128191893,0.0,True,False,"[0,2,1,0,0,1,1,0,0,2,0,1,0,2,0,0,1,0,1,1,1,1,0,2,0,0,1]"
q3_radius1,q3g3_s7_00101,S7_symmetric_control,3,1,1e644b63e784,True,2,True,False,0.0,1.5304930567574824,0.03436639285717491,0.0,True,False,"[0,0,2,1,1,0,2,1,1,0,2,0,1,0,1,1,2,1,2,0,0,0,1,2,1,1,1]"
q3_radius1,q3g3_s7_00104,S7_symmetric_control,3,1,98cc51a5739b,True,2,True,False,0.0,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,2,2,2,1,0,0,1,2,2,2,1,1,0,0,1,0,2,2,1,0,0,0,1,2,2,1]"
q3_radius1,q3g3_s7_00106,S7_symmetric_control,3,1,fdf7f9b5e63a,True,2,True,False,0.0,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,1,2,1,0,0,2,2,2,1,0,1,0,2,1,2,1,2,2,1,0,0,1,0,2,2,2]"
q3_radius1,q3g3_s7_00107,S7_symmetric_control,3,1,6087dd80911d,True,2,True,False,0.0,1.4784345996621122,0.06721162236366718,0.0,True,False,"[0,1,2,1,2,1,0,1,2,1,0,1,2,1,0,1,1,1,2,1,0,1,0,1,2,1,2]"
q3_radius1,q3g3_s7_00110,S7_symmetric_control,3,1,9dddf7f83d9f,True,2,True,False,0.0,1.5098693043797227,0.047378531862593665,0.0,True,False,"[0,0,1,0,0,1,0,1,0,0,2,2,0,0,2,1,0,1,1,2,0,1,2,0,0,1,2]"
q3_radius1,q3g3_s7_00112,S7_symmetric_control,3,1,dfd85b2dbf99,True,2,True,False,0.0,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,1,1,0,0,2,1,1,2,1,1,2,0,1,0,1,0,2,1,2,0,2,0,1,2,2,0]"
q3_radius1,q3g3_s7_00113,S7_symmetric_control,3,1,45fd89f6df32,True,2,True,False,0.0,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,0,0,2,0,0,1,1,2,0,0,1,0,2,2,1,0,1,0,1,1,0,2,2,2,1,1]"
q3_radius1,q3g3_s7_00114,S7_symmetric_control,3,1,30de4e25a4d3,True,2,True,False,0.0,1.5012404120907163,0.052822756748091004,0.0,True,False,"[0,2,2,2,1,0,0,2,2,2,2,0,1,0,0,2,2,1,2,0,1,0,0,0,2,1,2]"
q3_radius1,q3g3_s7_00115,S7_symmetric_control,3,1,9492f8981a91,True,2,True,False,0.0,1.561015010593309,0.015109184045017487,0.0,False,False,"[0,2,1,2,0,1,2,0,0,2,2,1,0,2,1,0,0,1,1,1,0,1,1,1,0,1,2]"
q3_radius1,q3g3_s7_00116,S7_symmetric_control,3,1,6762d22f9aec,True,2,True,False,0.0,1.5663672668986361,0.011732286293246186,0.0,False,False,"[0,1,2,1,0,2,2,1,0,1,1,0,0,2,2,1,0,0,2,0,2,2,2,2,0,0,1]"
q3_radius1,q3g3_s7_00121,S7_symmetric_control,3,1,d7be067fad50,True,2,True,False,0.0,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,2,0,0,2,2,1,2,1,2,0,1,2,2,0,2,2,1,0,1,0,2,0,2,1,1,0]"
q3_radius1,q3g3_s7_00123,S7_symmetric_control,3,1,845f3012d26c,True,2,True,False,0.0,1.540709585192697,0.02792048108918921,0.0,True,False,"[0,0,2,0,2,1,2,2,0,0,0,1,2,2,2,2,2,0,2,1,0,1,2,1,0,0,1]"
q3_radius1,q3g3_s7_00124,S7_symmetric_control,3,1,244a87304b5a,True,2,True,False,0.0,1.4265732850165125,0.09993246883290718,0.0,True,False,"[0,0,2,1,2,0,0,0,1,0,1,0,2,0,0,0,1,1,2,0,0,0,0,2,1,1,0]"
q3_radius1,q3g3_s8_00004,S8_self_only_control,3,1,58927889bee1,True,2,True,False,0.07407407407407407,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,0,0,1,1,1,2,2,2,1,1,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00012,S8_self_only_control,3,1,00d760dfd888,True,2,True,False,0.14814814814814814,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2,2,0,0,1,0,1,2,2,2]"
q3_radius1,q3g3_s8_00018,S8_self_only_control,3,1,bef9ab961de3,True,2,True,False,0.14814814814814814,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,0,2,1,1,1,2,2,0,0,0,0,1,1,1,2,2,2,2,0,0,2,1,1,2,2,2]"
q3_radius1,q3g3_s8_00036,S8_self_only_control,3,1,2ec1fc61a38d,True,2,True,False,0.2222222222222222,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,0,0,1,1,2,2,2,2,1,0,0,1,1,1,1,2,2,0,0,0,1,1,1,2,2,0]"
q3_radius1,q3g3_s8_00044,S8_self_only_control,3,1,5a198b38758c,True,2,True,False,0.14814814814814814,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,0,0,1,1,1,2,2,2,0,0,0,1,1,2,2,2,2,2,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00048,S8_self_only_control,3,1,4e102419ab39,True,2,True,False,0.2222222222222222,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,0,0,1,1,1,2,2,2,2,0,0,1,1,1,2,2,0,2,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00060,S8_self_only_control,3,1,4677ef41494d,True,2,True,False,0.14814814814814814,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,1,0,1,1,1,1,2,2,0,0,0,0,1,1,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00063,S8_self_only_control,3,1,bfab79fea9d0,True,2,True,False,0.14814814814814814,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,0,0,1,1,2,2,2,2,1,0,0,1,1,1,2,2,2,0,0,0,0,1,1,2,2,2]"
q3_radius1,q3g3_s8_00070,S8_self_only_control,3,1,f04ce6e4a0bd,True,2,True,False,0.14814814814814814,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,1,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,0,0,0,1,1,1,1,2,2,1]"
q3_radius1,q3g3_s8_00077,S8_self_only_control,3,1,1b12cdc73c89,True,2,True,False,0.14814814814814814,1.579013207279971,0.0037535862447711787,0.0,False,False,"[0,0,0,1,1,1,2,2,2,1,0,0,1,1,1,2,2,2,0,0,0,1,0,1,2,2,1]"
q3_radius1,q3g3_s8_00084,S8_self_only_control,3,1,613bd6b5b6bc,True,2,True,False,0.14814814814814814,1.5610150105933087,0.015109184045017598,0.0,False,False,"[0,0,0,1,1,1,2,2,2,0,0,2,1,1,1,2,2,2,2,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00086,S8_self_only_control,3,1,3f9e002ff4e9,True,2,True,False,0.14814814814814814,1.584962500721156,0.0,0.0,False,False,"[0,0,2,1,1,1,2,2,0,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00090,S8_self_only_control,3,1,5785aa784dec,True,2,True,False,0.14814814814814814,1.5610150105933092,0.015109184045017376,0.0,False,False,"[0,1,1,1,1,0,2,2,2,1,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00099,S8_self_only_control,3,1,30b651122126,True,2,True,False,0.14814814814814814,1.5677116575334584,0.010884070241313881,0.0,False,False,"[0,0,2,1,1,1,2,2,2,0,0,0,1,1,2,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00102,S8_self_only_control,3,1,bf79e3dbb387,True,2,True,False,0.14814814814814814,1.5663672668986361,0.011732286293246186,0.0,False,False,"[0,0,0,1,1,1,2,2,2,1,0,0,1,1,1,2,2,2,2,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00103,S8_self_only_control,3,1,7e045497da7e,True,2,True,False,0.2222222222222222,1.5790132072799707,0.003753586244771401,0.0,False,False,"[0,0,2,1,1,1,2,2,2,0,0,0,1,1,1,2,2,0,0,0,0,2,1,1,2,2,2]"
q3_radius1,q3g3_s8_00111,S8_self_only_control,3,1,e15e59378a95,True,2,True,False,0.14814814814814814,1.5790132072799712,0.0037535862447710677,0.0,False,False,"[0,2,0,1,1,1,2,1,2,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,2,2,2]"
q3_radius1,q3g3_s8_00113,S8_self_only_control,3,1,4a39be8876a9,True,2,True,False,0.2962962962962963,1.5448491887169091,0.02530868205777448,0.0,True,True,"[0,0,0,1,1,1,2,1,2,1,0,2,1,1,1,2,2,2,0,0,0,1,1,1,2,1,2]"
q3_radius1,q3r1_s1_0002,S1_random_unbiased,3,1,161b7b98f66d,True,2,True,False,0.4444444444444444,1.579013207279971,0.0037535862447711,0.0,False,False,"[1,2,1,0,2,2,2,0,0,2,0,0,0,0,1,1,0,1,1,2,1,0,1,0,1,2,2]"
q3_radius1,q3r1_s2_0046,S2_quiescent_preserving,3,1,33242d607a50,True,2,True,False,0.2222222222222222,1.3800943362833298,0.1292574205033946,0.0,True,True,"[0,2,0,1,2,2,2,2,2,2,2,1,2,0,2,2,0,1,1,0,2,2,2,1,2,2,0]"
q3_radius1,q3r1_s3_0020,S3_sparse_active_preserving,3,1,ca67369dfddd,True,2,True,False,0.4444444444444444,1.4618278953766808,0.0776892862061084,0.0,True,True,"[0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,2,2,0,1,2,0,2,0,2,0,0,0]"
q3_radius1,q3r1_s4_0014,S4_neighbor_dependent,3,1,f62ba809cda5,True,2,True,False,0.4444444444444444,1.4558764720277595,0.0814442162730427,0.0,True,True,"[2,1,2,2,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,2,2,0,1,2,0,2,0]"
q3_radius1,q3r1_s5_0016,S5_asymmetric_neighbor_dependent,3,1,a50a23d92df4,True,2,True,False,0.3703703703703703,1.5610150105933087,0.0151091840450175,0.0,False,False,"[0,1,1,1,2,2,0,2,0,0,0,2,2,2,2,0,0,2,2,2,1,2,1,1,0,0,1]"
q3_radius1,q3r1_s7_0002,S7_symmetric_control,3,1,25f9ecd37ab4,True,2,True,False,0.0,1.4558764720277595,0.0814442162730427,0.0,True,False,"[0,1,0,1,0,1,1,0,1,1,1,0,0,1,2,0,0,2,0,0,0,1,2,1,1,2,1]"
