space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q3_radius1,q3g3_s7_00079,q3g3_s7_00079_left_neighbor_removed,left_neighbor_removed,3,1,3c78d3797c21
q3_radius1,q3g3_s7_00079,q3g3_s7_00079_right_neighbor_removed,right_neighbor_removed,3,1,cba563d6c204
q3_radius1,q3g3_s7_00079,q3g3_s7_00079_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,5addb773c367
q3_radius1,q3g3_s7_00079,q3g3_s7_00079_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00079,q3g3_s7_00079_output_histogram_random,output_distribution_matched_random,3,1,e542141e7ba9
q3_radius1,q3g3_s7_00079,q3g3_s7_00107,stratum_null_q3g3_s7_00107,3,1,6087dd80911d
q3_radius1,q3g3_s7_00079,q3g3_s7_00088,stratum_null_q3g3_s7_00088,3,1,9a66befaf5da
q3_radius1,q3g3_s7_00079,q3g3_s7_00102,stratum_null_q3g3_s7_00102,3,1,3005a2f238bc
q3_radius1,q3g3_s7_00079,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_left_neighbor_removed,left_neighbor_removed,3,1,ae4fbe78c1b7
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_right_neighbor_removed,right_neighbor_removed,3,1,373e0df72f3a
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,a7f486addb34
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00082,q3g3_s7_00082_output_histogram_random,output_distribution_matched_random,3,1,bf768fd65c67
q3_radius1,q3g3_s7_00082,q3g3_s7_00077,stratum_null_q3g3_s7_00077,3,1,cecfb6b9badc
q3_radius1,q3g3_s7_00082,q3g3_s7_00110,stratum_null_q3g3_s7_00110,3,1,9dddf7f83d9f
q3_radius1,q3g3_s7_00082,q3g3_s7_00095,stratum_null_q3g3_s7_00095,3,1,5c1fb616f6b4
q3_radius1,q3g3_s7_00082,q3g3_s7_00084,stratum_null_q3g3_s7_00084,3,1,24aecd45174a
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_left_neighbor_removed,left_neighbor_removed,3,1,5d04d729d060
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_right_neighbor_removed,right_neighbor_removed,3,1,96b29fcdd69c
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,abf4ce3eedf9
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_symbol_phase_only,symbol_phase_only,3,1,36573a217d23
q3_radius1,q3g3_s7_00083,q3g3_s7_00083_output_histogram_random,output_distribution_matched_random,3,1,aebf411a5fb0
q3_radius1,q3g3_s7_00083,q3g3_s7_00098,stratum_null_q3g3_s7_00098,3,1,d07e8336de73
q3_radius1,q3g3_s7_00083,q3g3_s7_00007,stratum_null_q3g3_s7_00007,3,1,381f7ed8feae
q3_radius1,q3g3_s7_00083,q3g3_s7_00124,stratum_null_q3g3_s7_00124,3,1,244a87304b5a
q3_radius1,q3g3_s7_00083,q3g3_s7_00002,stratum_null_q3g3_s7_00002,3,1,4415eae6a4f8
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_left_neighbor_removed,left_neighbor_removed,3,1,4787b258704b
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_right_neighbor_removed,right_neighbor_removed,3,1,ac7b1a68c050
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,24aecd45174a
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_symbol_phase_only,symbol_phase_only,3,1,9bca750a1901
q3_radius1,q3g3_s7_00084,q3g3_s7_00084_output_histogram_random,output_distribution_matched_random,3,1,a14555c4da46
q3_radius1,q3g3_s7_00084,q3g3_s7_00095,stratum_null_q3g3_s7_00095,3,1,5c1fb616f6b4
q3_radius1,q3g3_s7_00084,q3g3_s7_00067,stratum_null_q3g3_s7_00067,3,1,7d241e00b2b0
q3_radius1,q3g3_s7_00084,q3g3_s7_00082,stratum_null_q3g3_s7_00082,3,1,a7f486addb34
q3_radius1,q3g3_s7_00084,q3g3_s7_00077,stratum_null_q3g3_s7_00077,3,1,cecfb6b9badc
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_left_neighbor_removed,left_neighbor_removed,3,1,31809fb157e0
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_right_neighbor_removed,right_neighbor_removed,3,1,c8b95eb2a4ff
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,5e561cc19126
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_symbol_phase_only,symbol_phase_only,3,1,b439e9c97c1b
q3_radius1,q3g3_s7_00086,q3g3_s7_00086_output_histogram_random,output_distribution_matched_random,3,1,6b7aa73f9ead
q3_radius1,q3g3_s7_00086,q3g3_s7_00092,stratum_null_q3g3_s7_00092,3,1,57f0ee184676
q3_radius1,q3g3_s7_00086,q3g3_s7_00112,stratum_null_q3g3_s7_00112,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00086,q3g3_s7_00003,stratum_null_q3g3_s7_00003,3,1,7e8846c69402
q3_radius1,q3g3_s7_00086,q3g3_s7_00048,stratum_null_q3g3_s7_00048,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_left_neighbor_removed,left_neighbor_removed,3,1,0e40e9f50d04
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_right_neighbor_removed,right_neighbor_removed,3,1,c68351433665
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,7fbc21d516a7
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_output_histogram_random,output_distribution_matched_random,3,1,b5970b7fee6d
q3_radius1,q3g3_s7_00087,q3g3_s7_00111,stratum_null_q3g3_s7_00111,3,1,6c32a92ca9a2
q3_radius1,q3g3_s7_00087,q3g3_s7_00020,stratum_null_q3g3_s7_00020,3,1,c2466054a358
q3_radius1,q3g3_s7_00087,q3g3_s7_00118,stratum_null_q3g3_s7_00118,3,1,6f64c010be12
q3_radius1,q3g3_s7_00087,q3g3_s7_00080,stratum_null_q3g3_s7_00080,3,1,0718f5cc4f32
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_left_neighbor_removed,left_neighbor_removed,3,1,09f99a1b7b86
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_right_neighbor_removed,right_neighbor_removed,3,1,e119e49052ab
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,9a66befaf5da
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_output_histogram_random,output_distribution_matched_random,3,1,f8d321b22544
q3_radius1,q3g3_s7_00088,q3g3_s7_00079,stratum_null_q3g3_s7_00079,3,1,5addb773c367
q3_radius1,q3g3_s7_00088,q3g3_s7_00107,stratum_null_q3g3_s7_00107,3,1,6087dd80911d
q3_radius1,q3g3_s7_00088,q3g3_s7_00102,stratum_null_q3g3_s7_00102,3,1,3005a2f238bc
q3_radius1,q3g3_s7_00088,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_center_only_projection,center_only_projection,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_left_neighbor_removed,left_neighbor_removed,3,1,fe1b2606abde
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_right_neighbor_removed,right_neighbor_removed,3,1,a77030e8358d
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,3010b1de7fc1
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_symbol_phase_only,symbol_phase_only,3,1,6aa205821203
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_output_histogram_random,output_distribution_matched_random,3,1,dfceeefc498b
q3_radius1,q3g3_s7_00089,q3g3_s7_00015,stratum_null_q3g3_s7_00015,3,1,e03d5e723bc9
q3_radius1,q3g3_s7_00089,q3g3_s7_00017,stratum_null_q3g3_s7_00017,3,1,4b18e0691608
q3_radius1,q3g3_s7_00089,q3g3_s7_00008,stratum_null_q3g3_s7_00008,3,1,2b904f660525
q3_radius1,q3g3_s7_00089,q3g3_s7_00064,stratum_null_q3g3_s7_00064,3,1,b3354fb52b09
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_center_only_projection,center_only_projection,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_left_neighbor_removed,left_neighbor_removed,3,1,d853f04ebaf9
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_right_neighbor_removed,right_neighbor_removed,3,1,54edbfea89ed
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,f398fb77e01e
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_symbol_phase_only,symbol_phase_only,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_output_histogram_random,output_distribution_matched_random,3,1,24f36ec216e4
q3_radius1,q3g3_s7_00091,q3g3_s7_00059,stratum_null_q3g3_s7_00059,3,1,f0e5c030803b
q3_radius1,q3g3_s7_00091,q3g3_s7_00100,stratum_null_q3g3_s7_00100,3,1,0af7ca96725f
q3_radius1,q3g3_s7_00091,q3g3_s7_00120,stratum_null_q3g3_s7_00120,3,1,e801356edd6e
q3_radius1,q3g3_s7_00091,q3g3_s7_00085,stratum_null_q3g3_s7_00085,3,1,0647ba5d9ef0
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_left_neighbor_removed,left_neighbor_removed,3,1,d6b9f56dcc68
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_right_neighbor_removed,right_neighbor_removed,3,1,8ae728109ed7
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,57f0ee184676
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_output_histogram_random,output_distribution_matched_random,3,1,c5c407cbc640
q3_radius1,q3g3_s7_00092,q3g3_s7_00086,stratum_null_q3g3_s7_00086,3,1,5e561cc19126
q3_radius1,q3g3_s7_00092,q3g3_s7_00112,stratum_null_q3g3_s7_00112,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00092,q3g3_s7_00003,stratum_null_q3g3_s7_00003,3,1,7e8846c69402
q3_radius1,q3g3_s7_00092,q3g3_s7_00048,stratum_null_q3g3_s7_00048,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_left_neighbor_removed,left_neighbor_removed,3,1,c3a9ab5ff63f
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_right_neighbor_removed,right_neighbor_removed,3,1,25d6e1e9fa04
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,35d742b1e693
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_output_histogram_random,output_distribution_matched_random,3,1,b7c48878d2b0
q3_radius1,q3g3_s7_00093,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00093,q3g3_s7_00056,stratum_null_q3g3_s7_00056,3,1,ff581f1ed4cc
q3_radius1,q3g3_s7_00093,q3g3_s7_00044,stratum_null_q3g3_s7_00044,3,1,5bc4fcafa759
q3_radius1,q3g3_s7_00093,q3g3_s7_00072,stratum_null_q3g3_s7_00072,3,1,5206c2e9f250
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_left_neighbor_removed,left_neighbor_removed,3,1,b7b54bb93119
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_right_neighbor_removed,right_neighbor_removed,3,1,b662aeedf7cf
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,138e29a96f98
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_symbol_phase_only,symbol_phase_only,3,1,36573a217d23
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_output_histogram_random,output_distribution_matched_random,3,1,1cc82b91fa7b
q3_radius1,q3g3_s7_00094,q3g3_s7_00045,stratum_null_q3g3_s7_00045,3,1,1c4d8a7ed5e7
q3_radius1,q3g3_s7_00094,q3g3_s7_00121,stratum_null_q3g3_s7_00121,3,1,d7be067fad50
q3_radius1,q3g3_s7_00094,q3g3_s7_00006,stratum_null_q3g3_s7_00006,3,1,4067c700e8e8
q3_radius1,q3g3_s7_00094,q3g3_s7_00103,stratum_null_q3g3_s7_00103,3,1,a125c7bdb8f7
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_left_neighbor_removed,left_neighbor_removed,3,1,4d76ecfa03a1
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_right_neighbor_removed,right_neighbor_removed,3,1,7f5817135471
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,d07e8336de73
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_output_histogram_random,output_distribution_matched_random,3,1,feef3f284b32
q3_radius1,q3g3_s7_00098,q3g3_s7_00083,stratum_null_q3g3_s7_00083,3,1,abf4ce3eedf9
q3_radius1,q3g3_s7_00098,q3g3_s7_00007,stratum_null_q3g3_s7_00007,3,1,381f7ed8feae
q3_radius1,q3g3_s7_00098,q3g3_s7_00124,stratum_null_q3g3_s7_00124,3,1,244a87304b5a
q3_radius1,q3g3_s7_00098,q3g3_s7_00002,stratum_null_q3g3_s7_00002,3,1,4415eae6a4f8
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_left_neighbor_removed,left_neighbor_removed,3,1,2daa38356ee8
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_right_neighbor_removed,right_neighbor_removed,3,1,5770a3244770
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,e2ed70a78ec8
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_output_histogram_random,output_distribution_matched_random,3,1,549a10b1881f
q3_radius1,q3g3_s7_00099,q3g3_s7_00066,stratum_null_q3g3_s7_00066,3,1,efe9d043bd64
q3_radius1,q3g3_s7_00099,q3g3_s7_00119,stratum_null_q3g3_s7_00119,3,1,0c0e71db751e
q3_radius1,q3g3_s7_00099,q3g3_s7_00032,stratum_null_q3g3_s7_00032,3,1,a0d3a8705a7b
q3_radius1,q3g3_s7_00099,q3g3_s7_00026,stratum_null_q3g3_s7_00026,3,1,847baca460dd
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_left_neighbor_removed,left_neighbor_removed,3,1,825e700fc3ad
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_right_neighbor_removed,right_neighbor_removed,3,1,bbebf8fb0ef6
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,0af7ca96725f
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_symbol_phase_only,symbol_phase_only,3,1,7817dd55de54
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_output_histogram_random,output_distribution_matched_random,3,1,d7357f84d02c
q3_radius1,q3g3_s7_00100,q3g3_s7_00059,stratum_null_q3g3_s7_00059,3,1,f0e5c030803b
q3_radius1,q3g3_s7_00100,q3g3_s7_00120,stratum_null_q3g3_s7_00120,3,1,e801356edd6e
q3_radius1,q3g3_s7_00100,q3g3_s7_00091,stratum_null_q3g3_s7_00091,3,1,f398fb77e01e
q3_radius1,q3g3_s7_00100,q3g3_s7_00085,stratum_null_q3g3_s7_00085,3,1,0647ba5d9ef0
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_left_neighbor_removed,left_neighbor_removed,3,1,3ffdf9a5e860
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_right_neighbor_removed,right_neighbor_removed,3,1,5a2cceb91c3e
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,1e644b63e784
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_symbol_phase_only,symbol_phase_only,3,1,ae7ed716f8ef
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_output_histogram_random,output_distribution_matched_random,3,1,4521e6afbd92
q3_radius1,q3g3_s7_00101,q3g3_s7_00049,stratum_null_q3g3_s7_00049,3,1,4117d30e4011
q3_radius1,q3g3_s7_00101,q3g3_s7_00016,stratum_null_q3g3_s7_00016,3,1,611daa0f10ae
q3_radius1,q3g3_s7_00101,q3g3_s7_00025,stratum_null_q3g3_s7_00025,3,1,c14807e78011
q3_radius1,q3g3_s7_00101,q3g3_s7_00038,stratum_null_q3g3_s7_00038,3,1,a4597f037fa7
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_center_only_projection,center_only_projection,3,1,c967f8ab78a0
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_left_neighbor_removed,left_neighbor_removed,3,1,66def2780840
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_right_neighbor_removed,right_neighbor_removed,3,1,c355d10eda08
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,98cc51a5739b
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_output_histogram_random,output_distribution_matched_random,3,1,0e992aba4dd5
q3_radius1,q3g3_s7_00104,q3g3_s7_00048,stratum_null_q3g3_s7_00048,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00104,q3g3_s7_00086,stratum_null_q3g3_s7_00086,3,1,5e561cc19126
q3_radius1,q3g3_s7_00104,q3g3_s7_00092,stratum_null_q3g3_s7_00092,3,1,57f0ee184676
q3_radius1,q3g3_s7_00104,q3g3_s7_00112,stratum_null_q3g3_s7_00112,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_center_only_projection,center_only_projection,3,1,36573a217d23
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_left_neighbor_removed,left_neighbor_removed,3,1,aab5372a8a88
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_right_neighbor_removed,right_neighbor_removed,3,1,44f78c22e8e2
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,fdf7f9b5e63a
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_symbol_phase_only,symbol_phase_only,3,1,7bb2e419cbad
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_output_histogram_random,output_distribution_matched_random,3,1,37118d8eff41
q3_radius1,q3g3_s7_00106,q3g3_s7_00028,stratum_null_q3g3_s7_00028,3,1,13574101b836
q3_radius1,q3g3_s7_00106,q3g3_s7_00052,stratum_null_q3g3_s7_00052,3,1,ba4a1e2f7699
q3_radius1,q3g3_s7_00106,q3g3_s7_00070,stratum_null_q3g3_s7_00070,3,1,446cc86a9997
q3_radius1,q3g3_s7_00106,q3g3_s7_00078,stratum_null_q3g3_s7_00078,3,1,1c64838927d6
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_center_only_projection,center_only_projection,3,1,88d725d26087
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_left_neighbor_removed,left_neighbor_removed,3,1,e37e35e442e2
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_right_neighbor_removed,right_neighbor_removed,3,1,af4eff2a60a0
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,6087dd80911d
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_symbol_phase_only,symbol_phase_only,3,1,be9de6650356
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_output_histogram_random,output_distribution_matched_random,3,1,02c5e48a9060
q3_radius1,q3g3_s7_00107,q3g3_s7_00079,stratum_null_q3g3_s7_00079,3,1,5addb773c367
q3_radius1,q3g3_s7_00107,q3g3_s7_00088,stratum_null_q3g3_s7_00088,3,1,9a66befaf5da
q3_radius1,q3g3_s7_00107,q3g3_s7_00102,stratum_null_q3g3_s7_00102,3,1,3005a2f238bc
q3_radius1,q3g3_s7_00107,q3g3_s7_00069,stratum_null_q3g3_s7_00069,3,1,6da169dfd10a
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_left_neighbor_removed,left_neighbor_removed,3,1,dc546d91d3cf
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_right_neighbor_removed,right_neighbor_removed,3,1,0a4945fe6dd1
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,9dddf7f83d9f
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_symbol_phase_only,symbol_phase_only,3,1,b8b17ad61346
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_output_histogram_random,output_distribution_matched_random,3,1,5c29af15f044
q3_radius1,q3g3_s7_00110,q3g3_s7_00082,stratum_null_q3g3_s7_00082,3,1,a7f486addb34
q3_radius1,q3g3_s7_00110,q3g3_s7_00077,stratum_null_q3g3_s7_00077,3,1,cecfb6b9badc
q3_radius1,q3g3_s7_00110,q3g3_s7_00095,stratum_null_q3g3_s7_00095,3,1,5c1fb616f6b4
q3_radius1,q3g3_s7_00110,q3g3_s7_00084,stratum_null_q3g3_s7_00084,3,1,24aecd45174a
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_center_only_projection,center_only_projection,3,1,f7dfab9e6466
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_left_neighbor_removed,left_neighbor_removed,3,1,0e24a0306cf4
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_right_neighbor_removed,right_neighbor_removed,3,1,d36b05366ce7
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,dfd85b2dbf99
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_symbol_phase_only,symbol_phase_only,3,1,7bb2e419cbad
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_output_histogram_random,output_distribution_matched_random,3,1,2c23ce93c7e5
q3_radius1,q3g3_s7_00112,q3g3_s7_00086,stratum_null_q3g3_s7_00086,3,1,5e561cc19126
q3_radius1,q3g3_s7_00112,q3g3_s7_00092,stratum_null_q3g3_s7_00092,3,1,57f0ee184676
q3_radius1,q3g3_s7_00112,q3g3_s7_00003,stratum_null_q3g3_s7_00003,3,1,7e8846c69402
q3_radius1,q3g3_s7_00112,q3g3_s7_00048,stratum_null_q3g3_s7_00048,3,1,625c7f9a77e4
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_center_only_projection,center_only_projection,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_left_neighbor_removed,left_neighbor_removed,3,1,a126e6736516
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_right_neighbor_removed,right_neighbor_removed,3,1,9d5c6f8be245
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,45fd89f6df32
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_symbol_phase_only,symbol_phase_only,3,1,8215a2ef4d3c
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_output_histogram_random,output_distribution_matched_random,3,1,268aa29c5e85
q3_radius1,q3g3_s7_00113,q3g3_s7_00054,stratum_null_q3g3_s7_00054,3,1,f8c8c6dac9f7
q3_radius1,q3g3_s7_00113,q3g3_s7_00036,stratum_null_q3g3_s7_00036,3,1,a48df5e860dc
q3_radius1,q3g3_s7_00113,q3g3_s7_00047,stratum_null_q3g3_s7_00047,3,1,e76c63091fa1
q3_radius1,q3g3_s7_00113,q3g3_s7_00115,stratum_null_q3g3_s7_00115,3,1,9492f8981a91
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_center_only_projection,center_only_projection,3,1,50db8db3d7d4
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_left_neighbor_removed,left_neighbor_removed,3,1,81a8d8eaa0b9
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_right_neighbor_removed,right_neighbor_removed,3,1,c062bd8f7a9d
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_left_right_symmetrized_rule,left_right_symmetrized_rule,3,1,30de4e25a4d3
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_symbol_phase_only,symbol_phase_only,3,1,256f7ee9c4c3
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_output_histogram_random,output_distribution_matched_random,3,1,4d8dda756e32
q3_radius1,q3g3_s7_00114,q3g3_s7_00074,stratum_null_q3g3_s7_00074,3,1,5e13551ab8c9
q3_radius1,q3g3_s7_00114,q3g3_s7_00081,stratum_null_q3g3_s7_00081,3,1,05a24eb3d711
q3_radius1,q3g3_s7_00114,q3g3_s7_00076,stratum_null_q3g3_s7_00076,3,1,7e98fee889c3
q3_radius1,q3g3_s7_00114,q3g3_s7_00005,stratum_null_q3g3_s7_00005,3,1,b6c005860da1
