space,rule_id,stratum,target_role,raw_persistence_score,adjusted_persistence,center_only_score,left_removed_score,right_removed_score,symmetrized_rule_score,symbol_phase_only_score,output_distribution_matched_score,stratum_null_persistence_q90,relation_load_bearing_adjusted,asymmetry_load_bearing_adjusted,local_phase_fakeout_rejected,future_distinct_descendant_count_raw,future_distinct_descendant_count_symbol_phase,composition_adjusted_delta,composition_emission_only_flag,interaction_outcome_diversity,matched_control_interaction_diversity,dominant_interaction_outcome,reclassification
q3_radius1,q3g3_s4_00100,S4_neighbor_dependent,candidate,0.05176596331156705,-0.09298582232375546,0.0,0.0,0.0,0.0,0.0,0.09112617814771294,0.1447517856353225,0.05176596331156705,0.05176596331156705,True,64.0,1.0,0.0,False,-0.0,-0.0,pass_through,output_distribution_fakeout
q3_radius1,q3g3_s4_00104,S4_neighbor_dependent,candidate,0.0751267502688029,0.012484450895221558,0.0,0.0,0.06585977466467277,0.00555359619041329,0.0,0.0,0.06264229937358134,0.009266975604130132,0.06957315407838961,True,64.0,61.0,-0.5,True,-0.0,1.0,emission,emission_only
q3_radius1,q3g3_s4_00127,S4_neighbor_dependent,candidate,0.09508391265279778,0.006094887649972208,0.0,0.0,0.0,0.0,0.0,0.08898902500282557,0.060454158607350955,0.09508391265279778,0.09508391265279778,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s4_00147,S4_neighbor_dependent,candidate,0.1645926803474239,0.04537793370037539,0.0,0.0006868654909640159,0.0,5.269990052555982e-05,0.0,0.1192147466470485,0.08940539976609332,0.16390581485645986,0.16453998044689833,True,64.0,1.0,0.5,False,1.0,1.0,pass_through,control_adjusted_positive
q3_radius1,q3g3_s4_00148,S4_neighbor_dependent,candidate,0.09054304791580688,0.006457678823730245,0.0,0.0,0.0,0.12541509670450962,0.0,0.06684572451123841,0.08408536909207663,0.09054304791580688,-0.034872048788702745,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,self_persistence_fakeout
q3_radius1,q3g3_s4_00153,S4_neighbor_dependent,candidate,0.15110453555170783,0.028479999451513943,0.0,0.0,0.0,0.10958295784431904,0.0,0.000857078552719346,0.12262453610019389,0.15110453555170783,0.04152157770738879,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3g3_s4_00158,S4_neighbor_dependent,candidate,0.0,-0.1330432365163005,0.0,0.0,0.0,0.0,0.0,0.0,0.1330432365163005,0.0,0.0,False,60.0,61.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s4_00162,S4_neighbor_dependent,candidate,0.03013431680455373,-0.12511592858169854,0.0,0.0,0.0,0.16778547760243728,0.052055156893200345,0.15525024538625226,0.08859325181380909,0.03013431680455373,-0.13765116079788356,False,64.0,64.0,0.0,False,-0.0,-0.0,chaotic_explosion,self_persistence_fakeout
q3_radius1,q3g3_s4_00182,S4_neighbor_dependent,candidate,0.20150865139565266,0.11236872882648229,0.0,0.06585908750158026,0.0,0.11216781414873198,0.0,0.08913992256917037,0.07893744054186577,0.1356495638940724,0.08934083724692068,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3g3_s4_00210,S4_neighbor_dependent,candidate,0.13103198553002796,-0.02881944341673165,0.0,0.0766039212543437,0.0564185317382138,0.0,0.0,0.02043772769981717,0.1598514289467596,0.05442806427568425,0.13103198553002796,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,generic_persistence
q3_radius1,q3g3_s4_00223,S4_neighbor_dependent,candidate,0.056854164873241346,-0.04181680651642999,0.0,0.0,0.0,0.1597727890858862,0.0,0.06706121402352974,0.09867097138967133,0.056854164873241346,-0.10291862421264486,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s4_00224,S4_neighbor_dependent,candidate,0.019873947418371965,-0.07601883443637454,0.0,0.0,0.09906297548653334,0.0,0.0,0.0958927818547465,0.09114894900148512,-0.07918902806816137,0.019873947418371965,True,64.0,1.0,0.0,True,-0.0,0.6500224216483541,emission,output_distribution_fakeout
q3_radius1,q3g3_s4_00232,S4_neighbor_dependent,candidate,0.1273957419357712,-0.019276494457969418,0.0,0.07541544196596064,0.01565305151958041,0.1018487414089567,0.0,0.0,0.1466722363937406,0.051980299969810545,0.025547000526814495,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,generic_persistence
q3_radius1,q3g3_s4_00239,S4_neighbor_dependent,candidate,0.00026923211878272416,-0.12334310675226373,0.0,0.0,0.05271158732950095,0.10220155637971812,0.0520719929287831,0.12361233887104646,0.08859325181380909,-0.05244235521071823,-0.10193232426093539,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00015,S5_asymmetric_neighbor_dependent,candidate,0.028797224644622182,-0.12602283451289636,0.0,0.0,0.0,0.1262945746980511,0.0,0.08565743872056583,0.15482005915751854,0.028797224644622182,-0.09749735005342892,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s5_00020,S5_asymmetric_neighbor_dependent,candidate,0.13824979978246676,0.04128980702675386,0.0,0.08797101340430906,0.0,0.0,0.0,0.04514768763742774,0.0969599927557129,0.050278786378157705,0.13824979978246676,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00060,S5_asymmetric_neighbor_dependent,candidate,0.14436059583963387,-0.0008653195912379508,0.0,0.0,0.06619518686098501,1.4703252529711775e-06,0.0,0.13958605898292153,0.14522591543087182,0.07816540897864886,0.1443591255143809,True,64.0,1.0,-0.3333333333333333,False,-0.0,1.584962500721156,chaotic_explosion,generic_persistence
q3_radius1,q3g3_s5_00065,S5_asymmetric_neighbor_dependent,candidate,0.21041660543580734,0.07998343273195233,0.0,0.0009873964727605115,0.0,0.0,0.0,0.09080896122030997,0.13043317270385502,0.20942920896304684,0.21041660543580734,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00075,S5_asymmetric_neighbor_dependent,candidate,0.21289942038272489,0.10897113428935808,0.0,0.0,0.0647042056643407,0.0,0.0,0.07633145581777796,0.10392828609336681,0.1481952147183842,0.21289942038272489,True,64.0,62.0,-0.5,True,-0.0,1.0,emission,emission_only
q3_radius1,q3g3_s5_00078,S5_asymmetric_neighbor_dependent,candidate,0.15574003001008935,0.043980815165892945,0.0,0.0,0.01707112711162833,0.10840884600774034,0.0,0.1117592148441964,0.10974189217372071,0.138668902898461,0.04733118400234901,True,64.0,62.0,-0.5,True,-0.0,1.0,emission,emission_only
q3_radius1,q3g3_s5_00090,S5_asymmetric_neighbor_dependent,candidate,0.20435666856517332,0.06627572096996723,0.0,0.009843876633029278,0.0,0.11314005033586523,0.0,0.09893001612712518,0.1380809475952061,0.19451279193214405,0.09121661822930809,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00114,S5_asymmetric_neighbor_dependent,candidate,0.16989941361971161,0.15588444889882183,0.0,0.0,0.0,0.08642684068055262,0.0,0.0,0.01401496472088978,0.16989941361971161,0.083472572939159,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3g3_s5_00115,S5_asymmetric_neighbor_dependent,candidate,0.0,-0.1600002339447282,0.0,0.0,0.0027232764681939525,0.00794873609124726,0.0,0.08927297521480689,0.1600002339447282,-0.0027232764681939525,-0.00794873609124726,False,64.0,1.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00126,S5_asymmetric_neighbor_dependent,candidate,0.0048912972195239626,-0.18272379977330516,0.0,0.0,0.1605759304423965,0.0,0.0,0.0,0.18761509699282913,-0.15568463322287251,0.0048912972195239626,False,64.0,64.0,1.0,False,1.0,-0.0,chaotic_explosion,generic_persistence
q3_radius1,q3g3_s5_00143,S5_asymmetric_neighbor_dependent,candidate,0.180574673196985,0.060470589982678596,0.0,0.0,0.0,0.10029377786533647,0.0,0.07042441762479627,0.1201040832143064,0.180574673196985,0.08028089533164853,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00176,S5_asymmetric_neighbor_dependent,candidate,0.1992582136044445,0.08950436918725636,0.0,0.06402123343726544,0.0,0.00350667623729918,0.051970267461405865,0.007512961275324912,0.10975384441718815,0.13523698016717906,0.19575153736714535,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00183,S5_asymmetric_neighbor_dependent,candidate,0.10478094719531769,-0.019342502859343705,0.0,0.0,0.0,0.0,0.0,0.1241234500546614,0.0754449336594681,0.10478094719531769,0.10478094719531769,False,64.0,64.0,1.0,False,0.9182958340544896,-0.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s5_00199,S5_asymmetric_neighbor_dependent,candidate,0.0,-0.1650059611579433,0.0,0.0,0.0,0.0,0.0,0.0814789905268716,0.1650059611579433,0.0,0.0,False,64.0,1.0,0.0,True,-0.0,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s5_00204,S5_asymmetric_neighbor_dependent,candidate,0.1265876743789185,0.017332812722050436,0.0,0.0,0.10004460788067285,0.0,0.0,0.007569178510131794,0.10925486165686805,0.026543066498245643,0.1265876743789185,True,64.0,61.0,-0.5,True,-0.0,1.0,emission,emission_only
q3_radius1,q3g3_s5_00214,S5_asymmetric_neighbor_dependent,candidate,0.0,-0.12305198881374912,0.0,0.0,0.0,0.05361373944774957,0.0,0.011538729968095624,0.12305198881374912,0.0,-0.05361373944774957,False,64.0,64.0,1.0,False,1.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s5_00221,S5_asymmetric_neighbor_dependent,candidate,0.1382125473852699,-0.011363013144052359,0.0,0.0,0.0,0.0036295307977147187,0.0,0.0779746864289829,0.14957556052932225,0.1382125473852699,0.13458301658755517,False,53.0,64.0,-0.5,True,-0.0,1.0,emission,generic_persistence
q3_radius1,q3g3_s5_00233,S5_asymmetric_neighbor_dependent,candidate,0.0858681955321935,-0.038526492103282295,0.0,0.0,0.0,0.0,0.0,0.08599079781369945,0.1243946876354758,0.0858681955321935,0.0858681955321935,True,61.0,58.0,0.0,False,1.0,1.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s5_00244,S5_asymmetric_neighbor_dependent,candidate,0.21222926879605575,0.0868314070394468,0.0,0.0,0.0,0.0,0.0,0.11798986630590283,0.12539786175660894,0.21222926879605575,0.21222926879605575,True,64.0,62.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3g3_s5_00264,S5_asymmetric_neighbor_dependent,candidate,0.14593230375349905,0.041962539294484166,0.0,0.12042999531657553,0.0,0.0,0.0,0.10184106564550142,0.10396976445901489,0.025502308436923526,0.14593230375349905,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,emission_only
q3_radius1,q3g3_s5_00286,S5_asymmetric_neighbor_dependent,candidate,0.00017174958004248956,-0.1739224909304489,0.0,0.0,1.4641153053035583e-05,0.03976403694552823,0.0,8.957014343908025e-05,0.17409424051049138,0.00015710842698945398,-0.039592287365485736,False,64.0,64.0,-0.6666666666666666,True,-0.0,0.9182958340544896,emission,symmetric_fakeout
q3_radius1,q3g3_s5_00296,S5_asymmetric_neighbor_dependent,candidate,0.03427095232581039,-0.1307350088321329,0.0,0.0,0.0,0.021860561672053788,0.0,0.04955480724794337,0.1650059611579433,0.03427095232581039,0.012410390653756605,False,63.0,63.0,0.5,False,1.0,1.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s5_00334,S5_asymmetric_neighbor_dependent,candidate,0.0012703581619157227,-0.13432898790436326,0.0,0.06919195380095897,0.11775053329671822,0.0,0.0,0.09296586142154821,0.135599346066279,-0.11648017513480251,0.0012703581619157227,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s5_00343,S5_asymmetric_neighbor_dependent,candidate,0.045819673064513594,-0.10558091674174716,0.0,0.0,0.0,0.0006540199800584773,0.0,0.09113651213085079,0.15140058980626075,0.045819673064513594,0.04516565308445512,False,64.0,64.0,1.0,False,1.0,-0.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s5_00351,S5_asymmetric_neighbor_dependent,candidate,0.0,-0.1600002339447282,0.0,0.0,0.0,0.0,0.0,0.0,0.1600002339447282,0.0,0.0,False,64.0,59.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s6_00058,S6_relation_rich_nonchaotic_bias,candidate,0.18548283613256422,0.04990241157052877,0.0,0.0,0.11857608629102262,0.0,0.0,0.13558042456203545,0.024396518495364537,0.0669067498415416,0.18548283613256422,False,64.0,64.0,-0.3333333333333333,True,-0.0,0.9182958340544896,emission,self_persistence_fakeout
q3_radius1,q3g3_s6_00123,S6_relation_rich_nonchaotic_bias,candidate,0.09815234722078263,0.004627785651592206,0.0,0.0,0.0,0.0,0.0,0.07009082958938231,0.09352456156919042,0.09815234722078263,0.09815234722078263,False,60.0,64.0,0.0,False,-0.0,-0.0,pass_through,self_persistence_fakeout
q3_radius1,q3g3_s6_00140,S6_relation_rich_nonchaotic_bias,candidate,0.024738234910873833,-0.11217950443967402,0.0,0.0,0.0,0.0,0.0,0.11604011595454944,0.13691773935054785,0.024738234910873833,0.024738234910873833,False,60.0,64.0,0.0,True,-0.0,-0.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s6_00149,S6_relation_rich_nonchaotic_bias,candidate,0.10959305673279875,0.03022883610487835,0.0,0.0,0.0,0.0,0.0,0.0793642206279204,0.03313545313082399,0.10959305673279875,0.10959305673279875,False,63.0,63.0,1.0,False,1.4591479170272448,-0.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s6_00302,S6_relation_rich_nonchaotic_bias,candidate,0.1354580066594349,-0.018236964478387185,0.0,0.0,0.0,0.0,0.0,0.09186125592241873,0.15369497113782207,0.1354580066594349,0.1354580066594349,False,64.0,64.0,1.0,False,1.584962500721156,-0.0,new_motif,generic_persistence
q3_radius1,q3g3_s6_00313,S6_relation_rich_nonchaotic_bias,candidate,0.010038807068079365,-0.12832684371408226,0.0,0.0,0.0,0.0,0.0,0.08153086260401415,0.13836565078216162,0.010038807068079365,0.010038807068079365,False,63.0,64.0,-0.5,True,-0.0,1.0,emission,output_distribution_fakeout
q3_radius1,q3g3_s6_00356,S6_relation_rich_nonchaotic_bias,candidate,0.040097995632436045,-0.11819059109300539,0.0,0.0,0.0,0.0,0.0,0.02635314499351148,0.15828858672544144,0.040097995632436045,0.040097995632436045,False,64.0,64.0,1.0,False,1.4591479170272448,-0.0,emission,generic_persistence
q3_radius1,q3g3_s6_00364,S6_relation_rich_nonchaotic_bias,candidate,0.15992392049607967,0.07792331125299604,0.0,0.0,0.07601938559580085,0.0,0.0,0.08200060924308364,0.07584532325239472,0.08390453490027883,0.15992392049607967,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,self_persistence_fakeout
q3_radius1,q3g3_s7_00001,S7_symmetric_control,leaked_control,0.07539899290014321,-0.030851557787559075,0.0,0.11430276593476581,0.11748526386329516,0.07434596177335932,0.0,0.0032051420690065707,0.10625055068770228,-0.042086270963151956,0.0010530311267838849,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00003,S7_symmetric_control,leaked_control,0.0002199385715850119,-0.12839199917971575,0.0,0.0,0.0,0.00021699110902621683,0.0,0.03947365901549023,0.12861193775130075,0.0002199385715850119,2.9474625587950836e-06,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00004,S7_symmetric_control,leaked_control,0.12482236921474109,0.039196364039725304,0.0,0.0,0.0,0.11587252346960616,0.0,0.0,0.08562600517501578,0.12482236921474109,0.008949845745134924,False,63.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00005,S7_symmetric_control,leaked_control,0.006028847292237154,-0.1703209249135815,0.0,0.1445044625595122,0.14409182588382863,0.005792370529783463,0.0,0.06707198226382419,0.17634977220581866,-0.13847561526727503,0.00023647676245369155,False,62.0,63.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00006,S7_symmetric_control,leaked_control,0.00019161087961216448,-0.0909817478484592,0.0,0.0,0.0,0.00020991559846848804,0.0,0.09117335872807136,0.08379377936073758,0.00019161087961216448,-1.8304718856323554e-05,True,64.0,1.0,0.0,False,1.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00008,S7_symmetric_control,leaked_control,0.114155671633019,0.01531437235589038,0.0,0.0,0.0,0.11583033920880012,0.0,0.09884129927712862,0.08550701950918246,0.114155671633019,-0.001674667575781122,False,61.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00010,S7_symmetric_control,leaked_control,0.0,-0.12059281485952664,0.0,0.0,0.0,0.0,0.0,0.0,0.12059281485952664,0.0,0.0,False,39.0,64.0,0.0,False,1.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00011,S7_symmetric_control,leaked_control,0.07069860761345118,-0.0614622013724532,0.0,0.08406135855044353,0.0992303371225208,0.07021234360383732,0.0,0.13216080898590438,0.11599103864195455,-0.028531729509069625,0.0004862640096138515,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00013,S7_symmetric_control,leaked_control,0.0008358023576412357,-0.06898740662671186,0.0,0.021509271532103354,0.02118439382608838,0.0009155685917438472,0.0,0.05329287730639641,0.0698232089843531,-0.020673469174462118,-7.976623410261153e-05,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00014,S7_symmetric_control,leaked_control,0.0017712067308809536,-0.1047279019495335,0.0,0.09028859282273091,0.09126915503891861,0.0016602905023332486,0.0,0.023892415820696115,0.10649910868041446,-0.08949794830803766,0.00011091622854770503,False,58.0,63.0,0.0,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00015,S7_symmetric_control,leaked_control,0.0782112097404881,-0.02828789893992635,0.0,0.022977402078431356,0.012994982032995402,0.07812743991359411,0.0,0.07923606601433719,0.10649910868041446,0.05523380766205675,8.376982689399515e-05,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00016,S7_symmetric_control,leaked_control,0.09625244454400309,-0.004461601885182104,0.0,0.1359780441217826,0.14123911499397668,0.0957260176164132,0.0,0.10071404642918519,0.10015233370707714,-0.04498667044997359,0.0005264269275898903,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00017,S7_symmetric_control,leaked_control,0.0886337951243372,-0.014738537940922544,0.0,4.003418365649503e-05,7.817135734244695e-05,0.090417159161883,0.0,0.09555149113685601,0.10337233306525974,0.08855562376699475,-0.0017833640375458093,True,64.0,1.0,-0.5,False,-0.0,1.0,chaotic_explosion,symmetric_fakeout
q3_radius1,q3g3_s7_00018,S7_symmetric_control,leaked_control,0.028106589208952502,-0.06382442290310722,0.0,0.0,0.0,0.028826744832181467,0.0,0.013360240254224576,0.09193101211205972,0.028106589208952502,-0.0007201556232289651,False,64.0,64.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00019,S7_symmetric_control,leaked_control,0.06431322079720742,-0.016755801838375828,0.0,0.07021484261881936,0.07126192949905871,0.061900895852998586,0.0,0.07257683412824589,0.08106902263558324,-0.006948708701851297,0.0024123249442088296,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00024,S7_symmetric_control,leaked_control,0.0,-0.09193101211205972,0.0,0.0,0.0,0.0,0.05201547945358066,0.02290821675185172,0.09193101211205972,0.0,0.0,False,51.0,64.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00025,S7_symmetric_control,leaked_control,0.09182584003628957,-0.009654475023101627,0.0,0.026458725107722333,0.012006293441302567,0.09129695560883408,0.0,0.08981674304571097,0.1014803150593912,0.06536711492856724,0.0005288844274554949,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00026,S7_symmetric_control,leaked_control,0.1131718166613117,0.028177577580889915,0.0,0.10187833042724502,0.07615096275818647,0.11406290978328662,0.0,0.047730281305613104,0.08499423908042178,0.011293486234066674,-0.0008910931219749257,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00027,S7_symmetric_control,leaked_control,0.12337427023097482,0.002792424982096073,0.0,0.0,0.0,0.12400061036071666,0.0,0.12058184524887874,0.09862109849728283,0.12337427023097482,-0.0006263401297418453,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00028,S7_symmetric_control,leaked_control,0.0713362846667522,0.061976501747594746,0.0,0.0012976229248864055,0.0012861658394831758,0.07117364393273494,0.0,0.002499894113658176,0.009359782919157449,0.0700386617418658,0.00016264073401725532,False,63.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00030,S7_symmetric_control,leaked_control,0.10376720838985355,0.006090580995745512,0.0,0.0,0.0,0.1032863189207267,0.0,0.09767662739410804,0.05345123132073095,0.10376720838985355,0.0004808894691268467,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00032,S7_symmetric_control,leaked_control,0.10234586850228246,0.009773465710540219,0.0,0.0,0.0,0.10192438531489965,0.0,0.002515709207614898,0.09257240279174224,0.10234586850228246,0.000421483187382804,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00033,S7_symmetric_control,leaked_control,0.07851049825874337,0.003939475040994761,0.0,0.08182177294904178,0.0859949568727964,0.07616975529708368,0.0,0.015164604873834362,0.07457102321774861,-0.00748445861405303,0.002340742961659689,False,63.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00034,S7_symmetric_control,leaked_control,0.0987634982675739,-0.01708514060408957,0.0,0.0,0.0,0.09843635627836325,0.0,0.07535678831277384,0.11584863887166347,0.0987634982675739,0.00032714198921064697,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00036,S7_symmetric_control,leaked_control,0.07934452612581233,-0.02487070690201984,0.0,0.0,0.0,0.07928007205285013,0.0,0.0802991104960569,0.10421523302783217,0.07934452612581233,6.44540729621973e-05,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00039,S7_symmetric_control,leaked_control,0.1223228645357368,0.03494720608541803,0.0,0.0,0.0,0.12348299454813721,0.0,0.06495809367807903,0.08737565845031878,0.1223228645357368,-0.0011601300124004094,True,64.0,62.0,0.0,False,0.6500224216483541,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00040,S7_symmetric_control,leaked_control,0.10281813915700636,-0.00334009841190569,0.0,0.06838614050180748,0.0626576045422301,0.10212456773552539,0.0,0.10615823756891204,0.058285829501517755,0.03443199865519887,0.0006935714214809652,True,64.0,60.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00041,S7_symmetric_control,leaked_control,0.10382322539990739,0.0023761945906447673,0.0,0.0,0.0,0.1031776895040167,0.0,2.8999470433943414e-08,0.10144703080926262,0.10382322539990739,0.0006455358958906837,False,64.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00043,S7_symmetric_control,leaked_control,0.0637481820257235,-0.05252593917421558,0.0,0.0,0.0,0.0634490708821483,0.0,0.0,0.11627412119993907,0.0637481820257235,0.0002991111435751981,True,64.0,1.0,-0.5,False,-0.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00044,S7_symmetric_control,leaked_control,0.08639300041815273,-0.026982005777983584,0.0,0.0,0.0,0.08174678220585786,0.0,0.08370068871821036,0.11337500619613632,0.08639300041815273,0.00464621821229487,False,64.0,64.0,0.0,False,1.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00045,S7_symmetric_control,leaked_control,0.07543145486856082,0.0010342059525623448,0.0,0.0,0.0,0.07535423362621355,0.0,0.07439724891599847,0.06701785508010888,0.07543145486856082,7.722124234726957e-05,True,64.0,1.0,0.0,False,1.0,1.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00048,S7_symmetric_control,leaked_control,0.13095484089389506,0.01661891360068811,0.0,0.04508878510982146,0.04496238162481683,0.13167135520952572,0.0,0.07634224165855386,0.11433592729320695,0.08586605578407361,-0.0007165143156306619,True,64.0,1.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00049,S7_symmetric_control,leaked_control,0.0,-0.1014803150593912,0.0,0.0,0.0,0.0,0.0,0.0,0.1014803150593912,0.0,0.0,False,59.0,63.0,-0.5,False,-0.0,1.0,collapse,symmetric_fakeout
q3_radius1,q3g3_s7_00052,S7_symmetric_control,leaked_control,0.0017863102438218964,-0.07071515296418132,0.0,0.0,0.0,0.001840058820714136,0.05256953069733249,0.07250146320800321,0.05371706634358835,0.0017863102438218964,-5.3748576892239655e-05,False,64.0,64.0,0.0,False,1.0,1.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00054,S7_symmetric_control,leaked_control,0.11191296797774794,0.027731914105384142,0.0,0.0,0.0,0.11255543488001744,0.0,2.7115908251982294e-05,0.0841810538723638,0.11191296797774794,-0.0006424669022695034,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00056,S7_symmetric_control,leaked_control,0.0837265468209582,-0.029648459375178113,0.0,0.0,0.0,0.08316435834684299,0.0,0.0816904908543788,0.11337500619613632,0.0837265468209582,0.0005621884741152106,False,64.0,64.0,-0.5,True,-0.0,1.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00059,S7_symmetric_control,leaked_control,0.14170517149253897,0.023016468416646535,0.0,0.0,0.0,0.14307887543555195,0.0,0.10303496721046865,0.11868870307589244,0.14170517149253897,-0.0013737039430129772,False,64.0,64.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00060,S7_symmetric_control,leaked_control,0.0036071090092358515,-0.09288145845727445,0.0,0.0,0.0,0.003706502305823575,0.0,0.07675815023996126,0.0964885674665103,0.0036071090092358515,-9.93932965877237e-05,False,55.0,64.0,0.0,False,-0.0,-0.0,pass_through,symmetric_fakeout
q3_radius1,q3g3_s7_00061,S7_symmetric_control,leaked_control,0.13996159569926236,0.06689240523593806,0.0,0.021152233598574204,0.021224918751690927,0.13949909777104405,0.0,0.0730691904633243,0.06105672872831887,0.11873667694757144,0.0004624979282183139,True,64.0,1.0,0.0,True,-0.0,-0.0,emission,symmetric_fakeout
q3_radius1,q3g3_s7_00062,S7_symmetric_control,leaked_control,0.0,-0.09622940725755819,0.0,0.0,0.0,0.0,0.0,0.05346605546619835,0.09622940725755819,0.0,0.0,False,56.0,1.0,0.0,False,1.0,1.0,pass_through,symmetric_fakeout
