kind,world,condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
multi,F_T_attractive,independent_alpha0,0.525,1500,mean_hazard,9.022473002364e-06,7.72471999090111e-06,1.0384029461887749e-05,2.659309470986639e-06
multi,F_T_attractive,independent_alpha0,0.525,1500,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,independent_alpha0,0.525,1500,endpoint_variance,0.029130768258538463,0.02906972857813036,0.029186102656337073,0.00011637407820671436
multi,F_T_attractive,independent_alpha0,0.525,1500,mean_pairwise_trajectory_distance,1.3376640260219574,1.3329062179062103,1.3414256185127629,0.00851940060655254
multi,F_T_attractive,independent_alpha0,0.525,1500,effective_dimension,2.4631804916593762,2.460658031404018,2.4658834428257412,0.0052254114217231695
multi,F_T_attractive,independent_alpha0,0.525,1500,covariance_spectrum_rank,3.0,3.0,3.0,0.0
multi,F_T_attractive,independent_alpha0,0.525,1500,path_concentration_index,0.2887605948554319,0.2885619372006893,0.28900419599724775,0.000442258796558459
multi,F_T_attractive,independent_alpha0,0.525,1500,collapse_score,0.2887605948554319,0.28851868821021565,0.28900127254543767,0.00048258433522202493
multi,F_T_attractive,independent_alpha0,0.525,1500,tube_thickness_mean,1.7630158172713386,1.7628290398750042,1.763200974216064,0.0003719343410597542
multi,F_T_attractive,independent_alpha0,0.525,1500,tube_erosion_slope,-0.03187203088568313,-0.03193727321974515,-0.031805999121473444,0.00013127409827170394
multi,F_T_attractive,independent_alpha0,0.525,1500,perturbation_survival_radius,1.6810384743743472,1.6808519209093518,1.6812931338946024,0.000441212985250683
multi,F_T_attractive,independent_alpha0,0.525,1500,boundary_proximity,0.0003943666296470999,0.0003874117985334027,0.000402320447957145,1.4908649423742322e-05
multi,F_T_attractive,independent_alpha0,0.525,1500,restoration_probability,0.9983780806679846,0.9983604819023956,0.9983934178042435,3.2935901847941373e-05
multi,F_T_attractive,independent_alpha0,0.525,1500,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,independent_alpha0,0.525,1500,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,independent_alpha0,0.525,1500,post_perturbation_viability,0.9999998814529842,0.9999998122950394,0.9999999507682191,1.3847317970050455e-07
multi,F_T_attractive,independent_alpha0,0.525,1500,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,independent_alpha0,0.525,1500,predictive_r2,0.6339376770787769,0.633045839601093,0.6350584413607915,0.002012601759698529
multi,F_T_attractive,independent_alpha0,0.525,1500,time_shuffled_r2,-0.000894247468024996,-0.0009662609011947201,-0.0008080699644928987,0.00015819093670182147
multi,F_T_attractive,independent_alpha0,0.525,1500,A_pred_delta,0.6348319245468019,0.633909355513558,0.6358964490364043,0.001987093522846317
multi,F_T_attractive,independent_alpha0,0.525,1500,gaussian_mi_approx,0.7085222207717848,0.7074902489627782,0.7094978349058725,0.0020075859430942478
multi,F_T_attractive,independent_alpha0,0.525,1500,binned_mi_diagnostic,0.8703708091122697,0.8700642800328262,0.8706313888934978,0.0005671088606715724
multi,F_T_attractive,independent_alpha0,0.525,1500,component_prediction_balance,0.46490835895140964,0.4632196670625773,0.46613220148409407,0.002912534421516788
multi,F_T_attractive,independent_alpha0,0.525,1500,component_erasure_proxy,0.5350916410485903,0.5338004849602779,0.5364336451143027,0.002633160154024816
multi,F_T_attractive,independent_alpha0,0.525,1500,joint_vs_product_prediction_delta,0.4694564528763294,0.4688894658463283,0.47006896427832545,0.0011794984319971613
multi,F_T_attractive,independent_alpha0,0.525,1500,joint_vs_shuffled_prediction_delta,0.4694564528763294,0.4688498996239569,0.4700922977355205,0.0012423981115636251
multi,F_T_attractive,product,0.5,900,p_viable_T,0.9988844444444445,0.9988417685185186,0.9989196759259259,7.790740740731827e-05
multi,F_T_attractive,product,0.5,900,tail_viability,0.9988844444444445,0.9988373981481481,0.9989192592592592,8.186111111108119e-05
multi,F_T_attractive,product,0.5,900,kernel_erosion_slope,8.148148148147765e-06,7.037037037037475e-06,9.629629629629296e-06,2.592592592591821e-06
multi,F_T_attractive,product,0.5,900,mean_hazard,8.156750288211452e-06,6.859520452725556e-06,9.51783106593297e-06,2.6583106132074145e-06
multi,F_T_attractive,product,0.5,900,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,900,endpoint_variance,0.05021076310012071,0.050106669012974496,0.050287002993540574,0.00018033398056607752
multi,F_T_attractive,product,0.5,900,mean_pairwise_trajectory_distance,1.498025463687049,1.4922257713807954,1.5043385773234896,0.01211280594269426
multi,F_T_attractive,product,0.5,900,effective_dimension,1.931344449520111,1.9300934573842419,1.9324767527977627,0.0023832954135207807
multi,F_T_attractive,product,0.5,900,covariance_spectrum_rank,2.0,2.0,2.0,0.0
multi,F_T_attractive,product,0.5,900,path_concentration_index,0.3411442834344305,0.3409709100774789,0.3412864269993255,0.00031551692184661473
multi,F_T_attractive,product,0.5,900,collapse_score,0.3411442834344305,0.34096619103862275,0.3413103396042589,0.0003441485656361376
multi,F_T_attractive,product,0.5,900,tube_thickness_mean,1.7359204868475595,1.7356782633728451,1.7361726582712598,0.0004943948984146296
multi,F_T_attractive,product,0.5,900,tube_erosion_slope,-0.027879512413508313,-0.027936706730785417,-0.027828001239233496,0.0001087054915519213
multi,F_T_attractive,product,0.5,900,perturbation_survival_radius,1.6364995618661244,1.636211067073875,1.6368499906361103,0.0006389235622352718
multi,F_T_attractive,product,0.5,900,boundary_proximity,0.00039864570038836004,0.000389058200756294,0.00040644202982464294,1.738382906834896e-05
multi,F_T_attractive,product,0.5,900,restoration_probability,0.9980892407415796,0.9980665683340807,0.9981086993248098,4.213099072913895e-05
multi,F_T_attractive,product,0.5,900,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,900,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,product,0.5,900,post_perturbation_viability,0.999952123231358,0.9999493458453153,0.9999543595976299,5.013752314653175e-06
multi,F_T_attractive,product,0.5,900,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,900,predictive_r2,0.8188777681854036,0.8184473163551754,0.8194402188973294,0.000992902542154006
multi,F_T_attractive,product,0.5,900,time_shuffled_r2,-0.0008881318827036022,-0.0009727180333770331,-0.0007930996606318368,0.00017961837274519635
multi,F_T_attractive,product,0.5,900,A_pred_delta,0.8197659000681072,0.819276912984962,0.8202945932790666,0.0010176802941046503
multi,F_T_attractive,product,0.5,900,gaussian_mi_approx,1.0857493761967176,1.0847670743370705,1.0866651812864465,0.0018981069493759772
multi,F_T_attractive,product,0.5,900,binned_mi_diagnostic,0.9412658601934826,0.941130039757842,0.9413681397795809,0.0002381000217388518
multi,F_T_attractive,product,0.5,900,component_prediction_balance,0.5120230633351538,0.510877209868696,0.5134503173952301,0.0025731075265340575
multi,F_T_attractive,product,0.5,900,component_erasure_proxy,0.4879769366648462,0.4866599196236995,0.4894331576757961,0.002773238052096616
multi,F_T_attractive,product,0.5,900,joint_vs_product_prediction_delta,0.6370400828619798,0.6362868453603652,0.6377135931203762,0.00142674776001106
multi,F_T_attractive,product,0.5,900,joint_vs_shuffled_prediction_delta,0.6370400828619798,0.6364264539256692,0.6377762429416179,0.0013497890159487325
multi,F_T_attractive,product,0.5,1500,p_viable_T,0.9988822222222222,0.998842185185185,0.9989220277777777,7.984259259274928e-05
multi,F_T_attractive,product,0.5,1500,tail_viability,0.9988822222222222,0.9988436018518518,0.9989118796296295,6.827777777762556e-05
multi,F_T_attractive,product,0.5,1500,kernel_erosion_slope,8.765432098765598e-06,7.222222222222352e-06,1.0125000000000719e-05,2.902777777778367e-06
multi,F_T_attractive,product,0.5,1500,mean_hazard,8.774776010994315e-06,7.5960311390398395e-06,1.0259601158554534e-05,2.6635700195146945e-06
multi,F_T_attractive,product,0.5,1500,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,1500,endpoint_variance,0.02913894582953713,0.0290868011468814,0.029197222639082157,0.00011042149220075875
multi,F_T_attractive,product,0.5,1500,mean_pairwise_trajectory_distance,1.3439005368285708,1.3397189146776993,1.3491678737766213,0.00944895909892196
multi,F_T_attractive,product,0.5,1500,effective_dimension,2.4615061508284675,2.459420370293988,2.4635461957255997,0.004125825431611663
multi,F_T_attractive,product,0.5,1500,covariance_spectrum_rank,3.0,3.0,3.0,0.0
multi,F_T_attractive,product,0.5,1500,path_concentration_index,0.28889796376706023,0.2887357690857907,0.2891033204962715,0.0003675514104808375
multi,F_T_attractive,product,0.5,1500,collapse_score,0.28889796376706023,0.2886781973659058,0.28907631320703414,0.00039811584112836584
multi,F_T_attractive,product,0.5,1500,tube_thickness_mean,1.7633179393079546,1.7631185158921614,1.7635115092992781,0.00039299340711673736
multi,F_T_attractive,product,0.5,1500,tube_erosion_slope,-0.0317512124155958,-0.03183376747856119,-0.031677294833999496,0.00015647264456169346
multi,F_T_attractive,product,0.5,1500,perturbation_survival_radius,1.6813885748386384,1.6811585331459842,1.6815959275927808,0.00043739444679657957
multi,F_T_attractive,product,0.5,1500,boundary_proximity,0.0003946747295036394,0.00038549358708495453,0.0004029664635959009,1.7472876510946382e-05
multi,F_T_attractive,product,0.5,1500,restoration_probability,0.9983737891595427,0.9983511738242918,0.9983949727344165,4.379891012462611e-05
multi,F_T_attractive,product,0.5,1500,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,1500,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,product,0.5,1500,post_perturbation_viability,0.9999999307923847,0.9999998741679721,0.9999999672174453,9.304947323762747e-08
multi,F_T_attractive,product,0.5,1500,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.5,1500,predictive_r2,0.634460046225124,0.6336665361126265,0.6354497388998668,0.0017832027872403122
multi,F_T_attractive,product,0.5,1500,time_shuffled_r2,-0.0009250709465202767,-0.001030251722969765,-0.0008230183705645819,0.0002072333524051832
multi,F_T_attractive,product,0.5,1500,A_pred_delta,0.6353851171716443,0.6343261726714867,0.6365229847398118,0.0021968120683251158
multi,F_T_attractive,product,0.5,1500,gaussian_mi_approx,0.7095161994976968,0.7086022889422756,0.7104219762313163,0.0018196872890406945
multi,F_T_attractive,product,0.5,1500,binned_mi_diagnostic,0.8706468933308845,0.8703920237330897,0.8709183678806711,0.000526344147581459
multi,F_T_attractive,product,0.5,1500,component_prediction_balance,0.46503104840715725,0.46370274839922787,0.4663529514128135,0.0026502030135856502
multi,F_T_attractive,product,0.5,1500,component_erasure_proxy,0.5349689515928427,0.533582934362607,0.5363397887928618,0.0027568544302548625
multi,F_T_attractive,product,0.5,1500,joint_vs_product_prediction_delta,0.4700605627977186,0.46936761484688355,0.4706351456190977,0.0012675307722141427
multi,F_T_attractive,product,0.5,1500,joint_vs_shuffled_prediction_delta,0.4700605627977186,0.46939479797975053,0.47061513902516,0.0012203410454094676
multi,F_T_attractive,product,0.525,900,p_viable_T,0.9988555555555555,0.9988161759259261,0.9988904166666668,7.42407407406942e-05
multi,F_T_attractive,product,0.525,900,tail_viability,0.9988555555555555,0.9988140555555556,0.9988966759259259,8.262037037032322e-05
multi,F_T_attractive,product,0.525,900,kernel_erosion_slope,8.086419753085633e-06,6.912037037036275e-06,9.570987654320038e-06,2.658950617283763e-06
multi,F_T_attractive,product,0.525,900,mean_hazard,8.095022084657838e-06,6.734117833576235e-06,9.58003858634198e-06,2.845920752765745e-06
multi,F_T_attractive,product,0.525,900,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,900,endpoint_variance,0.050108358677890506,0.050000202082511415,0.05020024880559904,0.00020004672308762683
multi,F_T_attractive,product,0.525,900,mean_pairwise_trajectory_distance,1.4850826839605966,1.47957798121704,1.4910018666916423,0.011423885474602269
multi,F_T_attractive,product,0.525,900,effective_dimension,1.932141551706526,1.9303678003284666,1.933693185382419,0.003325385053952523
multi,F_T_attractive,product,0.525,900,covariance_spectrum_rank,2.0,2.0,2.0,0.0
multi,F_T_attractive,product,0.525,900,path_concentration_index,0.341053038124652,0.3408434719662952,0.3412436344650029,0.00040016249870766796
multi,F_T_attractive,product,0.525,900,collapse_score,0.341053038124652,0.34088395276827904,0.3412311079591678,0.00034715519088873714
multi,F_T_attractive,product,0.525,900,tube_thickness_mean,1.7356325580014123,1.7354131906065675,1.7359223196076023,0.0005091290010348359
multi,F_T_attractive,product,0.525,900,tube_erosion_slope,-0.02791543488080298,-0.027981893552156738,-0.02785243908926426,0.0001294544628924789
multi,F_T_attractive,product,0.525,900,perturbation_survival_radius,1.6361764007144504,1.635827227714989,1.636482994986905,0.0006557672719160745
multi,F_T_attractive,product,0.525,900,boundary_proximity,0.00040109403189466606,0.0003926595897789561,0.00041021022866631824,1.7550638887362142e-05
multi,F_T_attractive,product,0.525,900,restoration_probability,0.99808643171888,0.9980680353539859,0.9981107860113183,4.275065733239103e-05
multi,F_T_attractive,product,0.525,900,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,900,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,product,0.525,900,post_perturbation_viability,0.9999534282419417,0.9999508524106608,0.9999555642075009,4.711796840028981e-06
multi,F_T_attractive,product,0.525,900,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,900,predictive_r2,0.8190814912319183,0.8186002010852098,0.8195738268146913,0.0009736257294814532
multi,F_T_attractive,product,0.525,900,time_shuffled_r2,-0.0008520345336894845,-0.0009631455396527982,-0.0007343307929656307,0.00022881474668716754
multi,F_T_attractive,product,0.525,900,A_pred_delta,0.8199335257656079,0.8194363596991587,0.8203963439919425,0.0009599842927837665
multi,F_T_attractive,product,0.525,900,gaussian_mi_approx,1.0856538004780927,1.0845405740663843,1.0868790548750384,0.0023384808086541753
multi,F_T_attractive,product,0.525,900,binned_mi_diagnostic,0.941253365072733,0.9411432032467612,0.9414113450754727,0.00026814182871159886
multi,F_T_attractive,product,0.525,900,component_prediction_balance,0.5129194251365132,0.5115307096598877,0.5142322360393073,0.002701526379419672
multi,F_T_attractive,product,0.525,900,component_erasure_proxy,0.4870805748634868,0.4857345929907428,0.48851003641883534,0.00277544342809255
multi,F_T_attractive,product,0.525,900,joint_vs_product_prediction_delta,0.6376593314111233,0.6369783258541591,0.6383750438400441,0.001396717985884921
multi,F_T_attractive,product,0.525,900,joint_vs_shuffled_prediction_delta,0.6376593314111233,0.6370081840248571,0.6383035753439698,0.0012953913191126043
multi,F_T_attractive,product,0.525,1500,p_viable_T,0.9988851851851851,0.9988462777777777,0.9989209351851852,7.465740740753013e-05
multi,F_T_attractive,product,0.525,1500,tail_viability,0.9988851851851851,0.9988488425925925,0.9989267500000001,7.790740740754032e-05
multi,F_T_attractive,product,0.525,1500,kernel_erosion_slope,8.518518518518096e-06,7.0987654320985934e-06,9.881172839505914e-06,2.7824074074073205e-06
multi,F_T_attractive,product,0.525,1500,mean_hazard,8.527504021893224e-06,7.227951242526083e-06,1.0013112729878367e-05,2.785161487352284e-06
multi,F_T_attractive,product,0.525,1500,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,1500,endpoint_variance,0.029134454029715675,0.02907199092726736,0.02918413626185303,0.00011214533458567266
multi,F_T_attractive,product,0.525,1500,mean_pairwise_trajectory_distance,1.3394508871767257,1.3354898785882527,1.3436720026863944,0.008182124098141674
multi,F_T_attractive,product,0.525,1500,effective_dimension,2.465915152761671,2.4636725863483218,2.4684560033347873,0.004783416986465561
multi,F_T_attractive,product,0.525,1500,covariance_spectrum_rank,3.0,3.0,3.0,0.0
multi,F_T_attractive,product,0.525,1500,path_concentration_index,0.2885312222170996,0.28830516127273614,0.2887213245515976,0.0004161632788614589
multi,F_T_attractive,product,0.525,1500,collapse_score,0.2885312222170996,0.28830837900171785,0.2887222984537285,0.00041391945201063596
multi,F_T_attractive,product,0.525,1500,tube_thickness_mean,1.763263205687205,1.763043937219514,1.7634627094533708,0.00041877223385689
multi,F_T_attractive,product,0.525,1500,tube_erosion_slope,-0.03173832540503802,-0.0318011481270918,-0.03166902672732244,0.00013212139976935544
multi,F_T_attractive,product,0.525,1500,perturbation_survival_radius,1.6811279548539055,1.6809154566791322,1.6813291227651967,0.0004136660860645236
multi,F_T_attractive,product,0.525,1500,boundary_proximity,0.00038826532759940886,0.00037932357307994275,0.000396480447278375,1.7156874198432227e-05
multi,F_T_attractive,product,0.525,1500,restoration_probability,0.9983944535656638,0.9983768481623596,0.998411769558366,3.4921396006359906e-05
multi,F_T_attractive,product,0.525,1500,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,1500,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,product,0.525,1500,post_perturbation_viability,0.9999998370806377,0.9999997217704852,0.9999999167687363,1.949982511018078e-07
multi,F_T_attractive,product,0.525,1500,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,product,0.525,1500,predictive_r2,0.6332009355227153,0.6321391773720583,0.6341788270986742,0.0020396497266159663
multi,F_T_attractive,product,0.525,1500,time_shuffled_r2,-0.0009362346923706735,-0.001011344541309383,-0.0008573702393947021,0.00015397430191468084
multi,F_T_attractive,product,0.525,1500,A_pred_delta,0.634137170215086,0.6329712916517454,0.6352490888558279,0.002277797204082499
multi,F_T_attractive,product,0.525,1500,gaussian_mi_approx,0.7077213219479421,0.7066147526930125,0.7086233119369851,0.0020085592439725852
multi,F_T_attractive,product,0.525,1500,binned_mi_diagnostic,0.870147485088723,0.8698921954485853,0.87040275697408,0.0005105615254946683
multi,F_T_attractive,product,0.525,1500,component_prediction_balance,0.4655135635700491,0.4639839750424855,0.4670485599028567,0.0030645848603712
multi,F_T_attractive,product,0.525,1500,component_erasure_proxy,0.534486436429951,0.53288498238143,0.5360488098135425,0.0031638274321125204
multi,F_T_attractive,product,0.525,1500,joint_vs_product_prediction_delta,0.46923671915299364,0.46848263641094995,0.469991166120809,0.0015085297098590411
multi,F_T_attractive,product,0.525,1500,joint_vs_shuffled_prediction_delta,0.46923671915299364,0.4685698036042353,0.4698600737305565,0.0012902701263212135
multi,F_T_attractive,shuffled,0.5,900,p_viable_T,0.9988759259259259,0.998842212962963,0.9989104351851852,6.822222222213625e-05
multi,F_T_attractive,shuffled,0.5,900,tail_viability,0.9988759259259259,0.9988432962962962,0.9989159444444443,7.264814814811338e-05
multi,F_T_attractive,shuffled,0.5,900,kernel_erosion_slope,8.58024691358033e-06,7.219135802469569e-06,9.878086419753533e-06,2.6589506172839638e-06
multi,F_T_attractive,shuffled,0.5,900,mean_hazard,8.589450722279183e-06,7.348708713416176e-06,9.887126871175843e-06,2.5384181577596664e-06
multi,F_T_attractive,shuffled,0.5,900,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,900,endpoint_variance,0.05010273400694127,0.04999786696758944,0.05022083782746142,0.00022297085987198206
multi,F_T_attractive,shuffled,0.5,900,mean_pairwise_trajectory_distance,1.4945131149556903,1.4882009926769468,1.5007563156882922,0.01255532301134532
multi,F_T_attractive,shuffled,0.5,900,effective_dimension,1.9324262393845453,1.9309584470755523,1.9339558660487335,0.0029974189731811762
multi,F_T_attractive,shuffled,0.5,900,covariance_spectrum_rank,2.0,2.0,2.0,0.0
multi,F_T_attractive,shuffled,0.5,900,path_concentration_index,0.3410190958827093,0.3408589154593876,0.3411843201485045,0.0003254046891169038
multi,F_T_attractive,shuffled,0.5,900,collapse_score,0.3410190958827093,0.34084320671573726,0.34123808368336295,0.00039487696762569025
multi,F_T_attractive,shuffled,0.5,900,tube_thickness_mean,1.735398017697864,1.7351407904757394,1.7356463526023758,0.0005055621266363275
multi,F_T_attractive,shuffled,0.5,900,tube_erosion_slope,-0.027980786044564464,-0.028037999149204906,-0.02791592750594843,0.00012207164325647724
multi,F_T_attractive,shuffled,0.5,900,perturbation_survival_radius,1.6359176774819693,1.635578520745039,1.6362058220472602,0.000627301302221106
multi,F_T_attractive,shuffled,0.5,900,boundary_proximity,0.0004163395894533056,0.0004079657497824765,0.00042546099557913894,1.749524579666245e-05
multi,F_T_attractive,shuffled,0.5,900,restoration_probability,0.9980534228493004,0.9980307709820322,0.9980794631833633,4.8692201331079765e-05
multi,F_T_attractive,shuffled,0.5,900,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,900,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,shuffled,0.5,900,post_perturbation_viability,0.9999513341320886,0.9999493812024594,0.9999538303083844,4.4491059250084675e-06
multi,F_T_attractive,shuffled,0.5,900,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,900,predictive_r2,0.8192596700456407,0.8187816656132538,0.8196753411077791,0.0008936754945252368
multi,F_T_attractive,shuffled,0.5,900,time_shuffled_r2,-0.0008595931764804622,-0.0009791734171131097,-0.0007533248695222266,0.00022584854759088318
multi,F_T_attractive,shuffled,0.5,900,A_pred_delta,0.8201192632221213,0.8195019301415499,0.820685579199789,0.001183649058239089
multi,F_T_attractive,shuffled,0.5,900,gaussian_mi_approx,1.0855562472792835,1.084623138573449,1.0863988062820287,0.0017756677085796202
multi,F_T_attractive,shuffled,0.5,900,binned_mi_diagnostic,0.9412428962146117,0.9411362111414571,0.9413489549388989,0.00021274379744185
multi,F_T_attractive,shuffled,0.5,900,component_prediction_balance,0.5137747514579031,0.5121972802902262,0.5152010898085104,0.003003809518284273
multi,F_T_attractive,shuffled,0.5,900,component_erasure_proxy,0.48622524854209687,0.48486514614688025,0.48750919947193727,0.0026440533250570164
multi,F_T_attractive,shuffled,0.5,900,joint_vs_product_prediction_delta,0.6381207847760784,0.6374513194358183,0.6387600012475417,0.001308681811723389
multi,F_T_attractive,shuffled,0.5,900,joint_vs_shuffled_prediction_delta,0.6381207847760784,0.6374552732933727,0.6387988453130755,0.00134357201970281
multi,F_T_attractive,shuffled,0.5,1500,p_viable_T,0.9988648148148147,0.9988251759259258,0.9988989814814814,7.380555555558388e-05
multi,F_T_attractive,shuffled,0.5,1500,tail_viability,0.9988648148148147,0.9988296203703704,0.9989029814814814,7.33611111110033e-05
multi,F_T_attractive,shuffled,0.5,1500,kernel_erosion_slope,8.888888888888422e-06,7.46759259259229e-06,1.0496913580246275e-05,3.0293209876539848e-06
multi,F_T_attractive,shuffled,0.5,1500,mean_hazard,8.898158301904271e-06,7.5388604801257045e-06,1.0259200247743374e-05,2.72033976761767e-06
multi,F_T_attractive,shuffled,0.5,1500,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,1500,endpoint_variance,0.029120015270180134,0.029055436216294715,0.029182833269393648,0.00012739705309893282
multi,F_T_attractive,shuffled,0.5,1500,mean_pairwise_trajectory_distance,1.346455317735672,1.341593691739771,1.351442170490821,0.009848478751049994
multi,F_T_attractive,shuffled,0.5,1500,effective_dimension,2.4615721503893533,2.459311469760206,2.4639183348748417,0.004606865114635816
multi,F_T_attractive,shuffled,0.5,1500,covariance_spectrum_rank,3.0,3.0,3.0,0.0
multi,F_T_attractive,shuffled,0.5,1500,path_concentration_index,0.2888926263171121,0.2886794339541911,0.2890689637026162,0.00038952974842509924
multi,F_T_attractive,shuffled,0.5,1500,collapse_score,0.2888926263171121,0.28869223031488667,0.28908902466907005,0.00039679435418338294
multi,F_T_attractive,shuffled,0.5,1500,tube_thickness_mean,1.7631225592560238,1.7629251194165814,1.7632907422714763,0.0003656228548949425
multi,F_T_attractive,shuffled,0.5,1500,tube_erosion_slope,-0.03180640432983632,-0.03188087769059667,-0.03173241933549026,0.00014845835510641364
multi,F_T_attractive,shuffled,0.5,1500,perturbation_survival_radius,1.6811562962002224,1.6809547823667526,1.6814080742829376,0.00045329191618503906
multi,F_T_attractive,shuffled,0.5,1500,boundary_proximity,0.0003888022643844939,0.0003795145910640785,0.00039649611366748654,1.6981522603408037e-05
multi,F_T_attractive,shuffled,0.5,1500,restoration_probability,0.9983801158242146,0.9983609864094847,0.9984005078436593,3.95214341746275e-05
multi,F_T_attractive,shuffled,0.5,1500,return_to_corridor_time,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,1500,restoration_half_life,1.0,1.0,1.0,0.0
multi,F_T_attractive,shuffled,0.5,1500,post_perturbation_viability,0.9999998867511749,0.9999998200022512,0.9999999437067244,1.2370447322052058e-07
multi,F_T_attractive,shuffled,0.5,1500,overshoot_or_absorption_rate,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.5,1500,predictive_r2,0.6342387513981925,0.6330980552981298,0.6352690034608046,0.002170948162674824
multi,F_T_attractive,shuffled,0.5,1500,time_shuffled_r2,-0.0008444152867392565,-0.0009434220887297765,-0.0007514383312841922,0.0001919837574455843
multi,F_T_attractive,shuffled,0.5,1500,A_pred_delta,0.6350831666849318,0.6340595941786548,0.6360527253397772,0.00199313116112243
multi,F_T_attractive,shuffled,0.5,1500,gaussian_mi_approx,0.7091859890949768,0.7083380595929046,0.7102219567370591,0.0018838971441544894
multi,F_T_attractive,shuffled,0.5,1500,binned_mi_diagnostic,0.8705550178535801,0.8702632743164229,0.8708478934797231,0.0005846191633002151
multi,F_T_attractive,shuffled,0.5,1500,component_prediction_balance,0.46482835420303875,0.46337117476181855,0.4660949152852926,0.002723740523474072
multi,F_T_attractive,shuffled,0.5,1500,component_erasure_proxy,0.5351716457969613,0.5340673288268348,0.5365986692926122,0.0025313404657774097
multi,F_T_attractive,shuffled,0.5,1500,joint_vs_product_prediction_delta,0.4697248475833072,0.46901742913863725,0.4703148910879261,0.0012974619492888695
multi,F_T_attractive,shuffled,0.5,1500,joint_vs_shuffled_prediction_delta,0.4697248475833072,0.46904010478717584,0.47039475329116814,0.0013546485039923062
multi,F_T_attractive,shuffled,0.525,900,p_viable_T,0.9988600000000001,0.9988269907407407,0.9989044444444444,7.745370370371152e-05
multi,F_T_attractive,shuffled,0.525,900,tail_viability,0.9988600000000001,0.9988169629629629,0.9988968148148147,7.985185185188648e-05
multi,F_T_attractive,shuffled,0.525,900,kernel_erosion_slope,9.012345679011866e-06,7.776234567900483e-06,1.0310185185185169e-05,2.5339506172846858e-06
multi,F_T_attractive,shuffled,0.525,900,mean_hazard,9.0221429798647e-06,7.724399137963514e-06,1.063048841431245e-05,2.9060892763489366e-06
multi,F_T_attractive,shuffled,0.525,900,late_hazard,0.0,0.0,0.0,0.0
multi,F_T_attractive,shuffled,0.525,900,endpoint_variance,0.05016382146212785,0.05005868259713876,0.05025885867006659,0.0002001760729278268
multi,F_T_attractive,shuffled,0.525,900,mean_pairwise_trajectory_distance,1.496459365553326,1.4900753292938071,1.5021116518146462,0.012036322520839082
multi,F_T_attractive,shuffled,0.525,900,effective_dimension,1.9313720285892486,1.9298021376464103,1.932975359559059,0.0031732219126487937
multi,F_T_attractive,shuffled,0.525,900,covariance_spectrum_rank,2.0,2.0,2.0,0.0
multi,F_T_attractive,shuffled,0.525,900,path_concentration_index,0.34114138760085466,0.3409476298594547,0.34130176704788967,0.00035413718843496644
multi,F_T_attractive,shuffled,0.525,900,collapse_score,0.34114138760085466,0.34096674725468434,0.3413090770028376,0.00034232974815323614
multi,F_T_attractive,shuffled,0.525,900,tube_thickness_mean,1.7355924215581682,1.735341277072827,1.735866399920649,0.0005251228478220238
multi,F_T_attractive,shuffled,0.525,900,tube_erosion_slope,-0.02790928369181019,-0.027966900288075573,-0.027852384660703392,0.00011451562737218104
multi,F_T_attractive,shuffled,0.525,900,perturbation_survival_radius,1.6360865453879039,1.6357516323361132,1.6364516296982765,0.0006999973621633071
