condition,alpha,T,metric,mean,ci_low,ci_high,ci_width
shuffled,0.525,900,seed_component_distance_balance,0.3688604515977507,0.36619681762691786,0.3720176312134236,0.005820813586505769
shuffled,0.525,1500,p_viable_T,0.9988514814814816,0.9988120092592592,0.9988831574074073,7.114814814812576e-05
shuffled,0.525,1500,seed_effective_rank,2.4632256932452847,2.455116247984568,2.4716533111331405,0.016537063148572617
shuffled,0.525,1500,seed_distance,1.3363031248131203,1.3295635581160812,1.3432337420355962,0.013670183919515022
shuffled,0.525,1500,seed_component_rank_balance,0.3850497961111813,0.38391803039135153,0.38628065559884817,0.002362625207496638
shuffled,0.525,1500,seed_component_distance_balance,0.4103735103964436,0.4080640688484292,0.41300649888620883,0.00494243003777961
shuffled,0.525,2400,p_viable_T,0.9988674074074074,0.9988307222222221,0.9989098240740741,7.910185185200369e-05
shuffled,0.525,2400,seed_effective_rank,3.2283271697911347,3.2155387355069025,3.2396705296753656,0.024131794168463117
shuffled,0.525,2400,seed_distance,1.2176474759538576,1.2129884100228374,1.2230819628883405,0.010093552865503064
shuffled,0.525,2400,seed_component_rank_balance,0.36736468182020515,0.3662230041223043,0.36823434452671316,0.002011340404408868
shuffled,0.525,2400,seed_component_distance_balance,0.45250052992788004,0.4495705798749513,0.4552827157848059,0.005712135909854588
time_shuffled,0.45,900,p_viable_T,0.9989192592592594,0.9988719722222221,0.9989642685185186,9.229629629647906e-05
time_shuffled,0.45,900,seed_effective_rank,1.9328856739356253,1.9278241260882658,1.938098293526754,0.01027416743848808
time_shuffled,0.45,900,seed_distance,1.393095824913157,1.3851130095985804,1.400862169595869,0.015749159997288542
time_shuffled,0.45,900,seed_component_rank_balance,0.44608832841501755,0.44504571120686537,0.44729762250348276,0.0022519112966173926
time_shuffled,0.45,900,seed_component_distance_balance,0.40085697140382953,0.39818402120614876,0.40338085222636344,0.005196831020214676
time_shuffled,0.45,1500,p_viable_T,0.9988792592592594,0.9988423981481481,0.9989146759259259,7.227777777774058e-05
time_shuffled,0.45,1500,seed_effective_rank,2.4190735779470787,2.410617775051895,2.426072786687979,0.015455011636084315
time_shuffled,0.45,1500,seed_distance,1.285787132299703,1.278398350437736,1.292214953783663,0.013816603345926826
time_shuffled,0.45,1500,seed_component_rank_balance,0.4134349240020454,0.41236231106801285,0.4146005660119474,0.0022382549439345367
time_shuffled,0.45,1500,seed_component_distance_balance,0.42496690609008253,0.4225434515359664,0.4272435595999052,0.004700108063938779
time_shuffled,0.45,2400,p_viable_T,0.9989211111111109,0.9988779166666666,0.9989577962962964,7.987962962985318e-05
time_shuffled,0.45,2400,seed_effective_rank,3.1364365100555864,3.126018220102356,3.1459421934539042,0.019923973351548163
time_shuffled,0.45,2400,seed_distance,1.2280453743654332,1.2227575188515842,1.2331092800186083,0.010351761167024076
time_shuffled,0.45,2400,seed_component_rank_balance,0.41794895135779153,0.41686976423126604,0.41905594395861034,0.002186179727344306
time_shuffled,0.45,2400,seed_component_distance_balance,0.43997537997603803,0.43796601736767915,0.4420713073729531,0.004105290005273932
time_shuffled,0.5,900,p_viable_T,0.9988874074074074,0.998846787037037,0.9989272314814815,8.044444444454957e-05
time_shuffled,0.5,900,seed_effective_rank,1.9277911913718424,1.9226999013044554,1.9320760764382223,0.009376175133766873
time_shuffled,0.5,900,seed_distance,1.386281749158963,1.3784601794831826,1.393828347742082,0.015368168258899528
time_shuffled,0.5,900,seed_component_rank_balance,0.4507856201258749,0.44961482529443897,0.45193246396003023,0.0023176386655912595
time_shuffled,0.5,900,seed_component_distance_balance,0.4046368421640665,0.4023854368554766,0.4069193319934942,0.004533895138017607
time_shuffled,0.5,1500,p_viable_T,0.9989070370370371,0.9988701759259259,0.9989411296296296,7.095370370369114e-05
time_shuffled,0.5,1500,seed_effective_rank,2.4040889827136103,2.3972057629893513,2.410914181596497,0.013708418607145667
time_shuffled,0.5,1500,seed_distance,1.289716443366056,1.2837003789295938,1.2952847503602083,0.011584371430614526
time_shuffled,0.5,1500,seed_component_rank_balance,0.4211562645664677,0.4200755164434061,0.4222957322337854,0.0022202157903792874
time_shuffled,0.5,1500,seed_component_distance_balance,0.4299532114205047,0.42793709548731884,0.4320331560484776,0.004096060561158743
time_shuffled,0.5,2400,p_viable_T,0.9988329629629629,0.9987901574074074,0.9988824166666666,9.225925925915313e-05
time_shuffled,0.5,2400,seed_effective_rank,3.112644903604116,3.099974672879764,3.123570697924094,0.023596025044330116
time_shuffled,0.5,2400,seed_distance,1.2233103970233699,1.2184038405048785,1.2286838191424778,0.01027997863759933
time_shuffled,0.5,2400,seed_component_rank_balance,0.4247325337999721,0.42346759188003186,0.42587794062879125,0.0024103487487593944
