world,T,seed,relation_lineage_survival_depth,relation_lineage_branching_entropy,relation_lineage_extinction_rate,relation_lineage_merge_rate,relation_lineage_shuffle_delta
W16_fixed_but_permuted_relation,50,4,0.4236711272598368,3.807983224340735,0.5763288727401632,0.0,0.130720489188231
W15_random_stepwise_relation_strong_asymmetry,100,21,0.3970477703793381,3.889765386973068,0.602952229620662,0.0,0.0869887510088779
W16_fixed_but_permuted_relation,50,5,0.4233243290345068,3.809289133976703,0.5766756709654932,0.0,0.1268116068316486
W15_random_stepwise_relation_strong_asymmetry,100,20,0.3961136587771204,3.889887501047241,0.6038863412228797,0.0,0.0839640039447732
W15_random_stepwise_relation_strong_asymmetry,100,23,0.3962161624203822,3.890606988778363,0.6037838375796178,0.0,0.0844735270700637
W15_random_stepwise_relation_strong_asymmetry,100,22,0.3975572958366693,3.888412241223388,0.6024427041633307,0.0,0.0882048138510808
W15_random_stepwise_relation_strong_asymmetry,100,24,0.3936627906976744,3.891884294089098,0.6063372093023256,0.0,0.0861577786688052
W15_random_stepwise_relation_strong_asymmetry,100,25,0.3897226704316257,3.8974987467605633,0.6102773295683743,0.0,0.0834051028640581
W15_random_stepwise_relation_strong_asymmetry,100,26,0.3944411402789171,3.892250332222596,0.6055588597210828,0.0,0.0840422477440525
W15_random_stepwise_relation_strong_asymmetry,100,27,0.3968775293403479,3.888883664589216,0.6031224706596521,0.0,0.0889680291380007
W15_random_stepwise_relation_strong_asymmetry,100,28,0.3948136008807046,3.891551271399865,0.6051863991192954,0.0,0.0919045236188952
W15_random_stepwise_relation_strong_asymmetry,100,29,0.3942658971243418,3.892219154135116,0.6057341028756582,0.0,0.0880963953017415
W16_fixed_but_permuted_relation,50,6,0.4249148729710656,3.805890403393133,0.5750851270289343,0.0,0.1265980063514467
W16_fixed_but_permuted_relation,50,7,0.4238712359943977,3.807897161920177,0.5761287640056023,0.0,0.1362771358543416
W16_fixed_but_permuted_relation,50,8,0.4240121822033898,3.8083456184463818,0.5759878177966102,0.0,0.1332737464689266
W16_fixed_but_permuted_relation,50,9,0.424010747004933,3.807449161975148,0.575989252995067,0.0,0.1255994538407328
W16_fixed_but_permuted_relation,50,11,0.42494383994384,3.806956649249556,0.57505616005616,0.0,0.1238320463320464
W16_fixed_but_permuted_relation,50,10,0.4241115883590462,3.8073428418260815,0.5758884116409537,0.0,0.1217553471248246
W16_fixed_but_permuted_relation,50,12,0.424078693977591,3.806998607558916,0.5759213060224089,0.0,0.125657387955182
W16_fixed_but_permuted_relation,50,14,0.4240250794772165,3.807052521197085,0.5759749205227835,0.0,0.1196710526315789
W16_fixed_but_permuted_relation,50,13,0.4242573865634892,3.80819523694524,0.5757426134365107,0.0,0.1246029722124516
W16_fixed_but_permuted_relation,50,15,0.424807220469681,3.808040350315133,0.5751927795303189,0.0,0.130029355064844
W16_fixed_but_permuted_relation,50,16,0.4240978794251665,3.807181878139717,0.5759021205748335,0.0,0.1285042060988434
W16_fixed_but_permuted_relation,50,17,0.4247918130709769,3.806489378842672,0.5752081869290231,0.0,0.1230090477863669
W16_fixed_but_permuted_relation,50,18,0.4239175438596491,3.808225815271896,0.5760824561403509,0.0,0.1319307017543859
W16_fixed_but_permuted_relation,50,19,0.4244503484320557,3.806973085612056,0.5755496515679442,0.0,0.1248488675958188
W16_fixed_but_permuted_relation,50,20,0.4243987949703108,3.807675155673056,0.5756012050296891,0.0,0.1251637268599371
W16_fixed_but_permuted_relation,50,21,0.4249934164325842,3.806563149647751,0.5750065835674157,0.0,0.1319970154494382
W16_fixed_but_permuted_relation,50,22,0.4244934325744308,3.8078857545764193,0.5755065674255692,0.0,0.1302215411558669
W16_fixed_but_permuted_relation,50,23,0.4242554500703235,3.80746682756188,0.5757445499296765,0.0,0.1272991385372714
W16_fixed_but_permuted_relation,50,24,0.4242742360379346,3.807866957877104,0.5757257639620654,0.0,0.1227752897787143
W16_fixed_but_permuted_relation,50,25,0.4245814360770577,3.806888035497806,0.5754185639229423,0.0,0.1308314360770577
W16_fixed_but_permuted_relation,50,26,0.4240756486676016,3.8084864812381354,0.5759243513323984,0.0,0.121860098176718
W16_fixed_but_permuted_relation,50,27,0.4241462447108602,3.807697560454679,0.5758537552891397,0.0,0.1268150564174893
W16_fixed_but_permuted_relation,50,28,0.4243025901295065,3.806834220061528,0.5756974098704934,0.0,0.1216402695134756
W16_fixed_but_permuted_relation,50,29,0.4243326641061452,3.808140549515718,0.5756673358938548,0.0,0.1252234636871508
W16_fixed_but_permuted_relation,100,0,0.4256628718325376,3.804790242747381,0.5743371281674623,0.0,0.1269534979801689
W16_fixed_but_permuted_relation,100,3,0.4262707478552779,3.80368957553982,0.5737292521447221,0.0,0.1268617120477433
W16_fixed_but_permuted_relation,100,1,0.4258951448199034,3.804936457201562,0.5741048551800966,0.0,0.1278135443743037
W16_fixed_but_permuted_relation,100,2,0.4255469039673711,3.805571554552534,0.5744530960326288,0.0,0.1301408972932887
W16_fixed_but_permuted_relation,100,4,0.425367019302153,3.804962250917242,0.574632980697847,0.0,0.1210959539717893
W16_fixed_but_permuted_relation,100,5,0.4254656365313652,3.804823334699523,0.5745343634686348,0.0,0.1304785516605165
W16_fixed_but_permuted_relation,100,6,0.4255106679035251,3.803804829172307,0.5744893320964749,0.0,0.1259652133580705
W16_fixed_but_permuted_relation,100,7,0.4266463302752293,3.803624363394379,0.5733536697247708,0.0,0.1267428899082568
W16_fixed_but_permuted_relation,100,10,0.4249505042958535,3.806001716646486,0.5750494957041464,0.0,0.1249687149794546
W16_fixed_but_permuted_relation,100,9,0.4258073301329394,3.804645021346208,0.5741926698670605,0.0,0.1266199686115213
W16_fixed_but_permuted_relation,100,8,0.4256554375686562,3.8046525891316265,0.5743445624313438,0.0,0.1309529476382277
W16_fixed_but_permuted_relation,100,11,0.4259282270029673,3.804413596420682,0.5740717729970326,0.0,0.1247023367952522
W16_fixed_but_permuted_relation,100,12,0.4265229298180468,3.8038841488224047,0.5734770701819532,0.0,0.1257166728555515
W16_fixed_but_permuted_relation,100,13,0.4259504629629629,3.804895603579048,0.5740495370370371,0.0,0.1272212962962962
W16_fixed_but_permuted_relation,100,14,0.4260259084167594,3.804621212468066,0.5739740915832405,0.0,0.1283456154987022
W16_fixed_but_permuted_relation,100,15,0.4261586948461253,3.804204032632646,0.5738413051538747,0.0,0.1261881256952169
W16_fixed_but_permuted_relation,100,16,0.4258138826396701,3.80456505479992,0.5741861173603299,0.0,0.1236452474690664
W16_fixed_but_permuted_relation,100,17,0.4262539483463397,3.804719529843816,0.5737460516536603,0.0,0.1260207636566332
W17_delayed_relation_memory,50,0,0.3732173319686114,3.9092512234422943,0.6267826680313886,0.0,0.077656943022859
W17_delayed_relation_memory,50,1,0.3726854230900992,3.909997551962879,0.6273145769099008,0.0,0.0772786056868789
W17_delayed_relation_memory,50,2,0.3736025662814412,3.909100204847333,0.6263974337185587,0.0,0.0710184398368457
W17_delayed_relation_memory,50,3,0.3730001707067258,3.909992023723728,0.6269998292932741,0.0,0.0846308467053601
W16_fixed_but_permuted_relation,100,18,0.4263911140089418,3.8042764259757145,0.5736088859910582,0.0,0.1280050763785394
W17_delayed_relation_memory,50,4,0.3731322575136612,3.909787821917059,0.6268677424863388,0.0,0.0728274419398906
W17_delayed_relation_memory,50,5,0.3737761309115832,3.908681403486117,0.6262238690884168,0.0,0.0831532727895817
W16_fixed_but_permuted_relation,100,19,0.4264103879149571,3.8033738428483286,0.5735896120850428,0.0,0.1237127004848938
W16_fixed_but_permuted_relation,100,20,0.4254509111193752,3.80478336987445,0.5745490888806248,0.0,0.1268013201933804
W16_fixed_but_permuted_relation,100,21,0.4256508397932817,3.8049004997390368,0.5743491602067183,0.0,0.1312758397932817
W16_fixed_but_permuted_relation,100,22,0.4253350875558867,3.8049695772917143,0.5746649124441132,0.0,0.1269446255588673
W16_fixed_but_permuted_relation,100,23,0.4258059944237919,3.8044167717211006,0.574194005576208,0.0,0.1206194237918216
W16_fixed_but_permuted_relation,100,24,0.425987373263237,3.803859039045333,0.574012626736763,0.0,0.1296575760420578
W16_fixed_but_permuted_relation,100,25,0.4254254781169548,3.804300872183586,0.5745745218830451,0.0,0.1241322636998896
W16_fixed_but_permuted_relation,100,26,0.4259615384615385,3.8039219794621375,0.5740384615384615,0.0,0.1249976661687827
W16_fixed_but_permuted_relation,100,28,0.4257426199261993,3.8046180431038414,0.5742573800738007,0.0,0.1286245387453875
W16_fixed_but_permuted_relation,100,27,0.4260620144284128,3.8037820667043873,0.5739379855715872,0.0,0.1239793747687754
W16_fixed_but_permuted_relation,100,29,0.4263480711889676,3.80411503807567,0.5736519288110324,0.0,0.1309275997018263
W17_delayed_relation_memory,50,6,0.372547371116422,3.911155714699374,0.627452628883578,0.0,0.074535250938887
W17_delayed_relation_memory,50,7,0.3740961538461538,3.909688316130245,0.6259038461538462,0.0,0.0775324786324785
W17_delayed_relation_memory,50,8,0.3729708347588094,3.9098675969446592,0.6270291652411906,0.0,0.0868987341772151
W17_delayed_relation_memory,50,9,0.3724137047163363,3.9115229972942167,0.6275862952836637,0.0,0.0888076725905673
W17_delayed_relation_memory,50,10,0.3736491317671093,3.909005727476112,0.6263508682328907,0.0,0.083034559073885
W17_delayed_relation_memory,50,11,0.3736371794871794,3.909575183863582,0.6263628205128207,0.0,0.0805585470085469
W17_delayed_relation_memory,50,12,0.3725926400273224,3.91059227558632,0.6274073599726775,0.0,0.0876519808743169
W17_delayed_relation_memory,50,13,0.3725252741603838,3.9105956905277446,0.6274747258396162,0.0,0.0809150102810143
W17_delayed_relation_memory,50,14,0.372585295121119,3.910272871836452,0.627414704878881,0.0,0.0773520129648583
W17_delayed_relation_memory,50,15,0.3725248372730386,3.9111988367888313,0.6274751627269615,0.0,0.0839868105515586
W17_delayed_relation_memory,50,16,0.3732106076210092,3.910022160416668,0.6267893923789907,0.0,0.0892215928595949
W17_delayed_relation_memory,50,17,0.373399931693989,3.9094524275829703,0.626600068306011,0.0,0.0802548668032785
W17_delayed_relation_memory,50,18,0.3736587872559095,3.90945692579859,0.6263412127440905,0.0,0.0765536142514559
W17_delayed_relation_memory,50,19,0.3734187158469945,3.910124872982186,0.6265812841530054,0.0,0.0729563695355191
W17_delayed_relation_memory,50,21,0.3724172354948806,3.91017937871453,0.6275827645051194,0.0,0.080664675767918
W17_delayed_relation_memory,50,20,0.3733940793976728,3.909805649233976,0.6266059206023272,0.0,0.0867877310061601
W17_delayed_relation_memory,50,22,0.3731024407012719,3.9097019501416246,0.626897559298728,0.0,0.0784002234444826
W17_delayed_relation_memory,50,23,0.373083531813542,3.909645696908505,0.6269164681864581,0.0,0.0806966655324939
W17_delayed_relation_memory,50,24,0.373651868357902,3.909642702864848,0.626348131642098,0.0,0.0836150154268084
W17_delayed_relation_memory,50,25,0.3743239665186197,3.909886527998168,0.6256760334813802,0.0,0.0834301332422274
W17_delayed_relation_memory,50,26,0.3728947368421053,3.9103701367174666,0.6271052631578947,0.0,0.0764178913192071
W17_delayed_relation_memory,50,27,0.3734530126668948,3.9098177059141728,0.6265469873331051,0.0,0.0872055802807257
W17_delayed_relation_memory,50,28,0.373392551369863,3.909310675380015,0.626607448630137,0.0,0.0786767979452054
W17_delayed_relation_memory,50,29,0.3724657534246575,3.9100972130196543,0.6275342465753424,0.0,0.0880569349315068
W17_delayed_relation_memory,100,0,0.3741472885222884,3.908915786024348,0.6258527114777115,0.0,0.0792280186030185
W17_delayed_relation_memory,100,1,0.3741883374471086,3.908661589976077,0.6258116625528913,0.0,0.077820654090268
W17_delayed_relation_memory,100,2,0.3747218322218322,3.908328675436857,0.6252781677781678,0.0,0.0775664706914707
W17_delayed_relation_memory,100,3,0.373629536645525,3.909019880145977,0.6263704633544749,0.0,0.0836312984496124
W17_delayed_relation_memory,100,4,0.3737815457413249,3.909025496096467,0.6262184542586751,0.0,0.0785528391167192
W17_delayed_relation_memory,100,5,0.3736390635918938,3.909250904532888,0.6263609364081062,0.0,0.0828037648497554
W17_delayed_relation_memory,100,6,0.3740182000698324,3.908797600662358,0.6259817999301676,0.0,0.0791046176675977
W17_delayed_relation_memory,100,7,0.3738361992945326,3.909007508374825,0.6261638007054673,0.0,0.0777283950617284
W17_delayed_relation_memory,100,8,0.374326636904762,3.9079925607727177,0.625673363095238,0.0,0.0858661589635855
W17_delayed_relation_memory,100,9,0.3744896384479718,3.9085646630331543,0.6255103615520282,0.0,0.086201278659612
W17_delayed_relation_memory,100,10,0.3736441567529741,3.908998771073816,0.626355843247026,0.0,0.0804443666899929
W17_delayed_relation_memory,100,11,0.3740201926475787,3.908968398519325,0.6259798073524213,0.0,0.0777045775892542
W17_delayed_relation_memory,100,12,0.3742505277973258,3.907990379389221,0.6257494722026742,0.0,0.0833304011259676
W17_delayed_relation_memory,100,13,0.3745040760869564,3.9086735105584807,0.6254959239130435,0.0,0.0798380522440392
W17_delayed_relation_memory,100,15,0.3746893725766654,3.908364701293704,0.6253106274233345,0.0,0.0847563447303489
W17_delayed_relation_memory,100,14,0.3740081759356418,3.909153784722631,0.6259918240643582,0.0,0.0756980150402238
W17_delayed_relation_memory,100,16,0.3740253789213959,3.90837257945074,0.6259746210786041,0.0,0.0824971360592175
W17_delayed_relation_memory,100,17,0.3742705407303372,3.908952493637605,0.6257294592696627,0.0,0.0788421699438203
W18_relation_lock_in,50,0,0.972735625,2.200119622303268,0.027264375,0.0,0.6376499999999999
W18_relation_lock_in,50,2,0.9726463907117616,2.199669942920035,0.0273536092882383,0.0,0.6142106259464915
W18_relation_lock_in,50,1,0.972834577114428,2.19932165142819,0.0271654228855721,0.0,0.6152506218905474
W18_relation_lock_in,50,3,0.9730075984055804,2.197711162606792,0.0269924015944195,0.0,0.6340458395615347
W18_relation_lock_in,50,4,0.972133524141364,2.2039811401452143,0.0278664758586359,0.0,0.6152090592334496
W18_relation_lock_in,50,5,0.9722832760314342,2.203224002582309,0.0277167239685658,0.0,0.6394867387033399
W17_delayed_relation_memory,100,18,0.3736168392418392,3.909767016988513,0.6263831607581608,0.0,0.0803154615654614
W17_delayed_relation_memory,100,19,0.3741001585623679,3.908422848026501,0.625899841437632,0.0,0.0782789376321353
W17_delayed_relation_memory,100,20,0.3737136475122635,3.909327501343237,0.6262863524877365,0.0,0.0865228626489139
W17_delayed_relation_memory,100,21,0.3737083773784355,3.908720834177377,0.6262916226215645,0.0,0.0829695207892882
W17_delayed_relation_memory,100,22,0.3740192783869827,3.908724722930189,0.6259807216130173,0.0,0.081862840466926
W17_delayed_relation_memory,100,23,0.3734784330985914,3.9093205352018536,0.6265215669014086,0.0,0.0755143045774647
W17_delayed_relation_memory,100,24,0.3740488560950052,3.908766731092148,0.6259511439049947,0.0,0.0792547153335662
W17_delayed_relation_memory,100,25,0.3738719619584361,3.908554436682486,0.6261280380415639,0.0,0.0839899612539626
W17_delayed_relation_memory,100,26,0.3732769385260216,3.9092850628812736,0.6267230614739784,0.0,0.0789344655955291
W17_delayed_relation_memory,100,27,0.3741539740896358,3.9090331332709,0.6258460259103642,0.0,0.0854243259803921
W17_delayed_relation_memory,100,28,0.3748100597959901,3.90774128955535,0.6251899402040099,0.0,0.0817468343299331
W18_relation_lock_in,50,6,0.9724441796287006,2.2020095149259307,0.0275558203712994,0.0,0.6179057952834923
W18_relation_lock_in,50,7,0.972359474717722,2.2019597775294013,0.0276405252822778,0.0,0.6352037309769267
W18_relation_lock_in,50,8,0.9724725548902196,2.2013334542506264,0.0275274451097804,0.0,0.629129241516966
W17_delayed_relation_memory,100,29,0.3734384885764499,3.909488569983784,0.6265615114235501,0.0,0.0852431898066783
W18_relation_lock_in,50,9,0.9730683525287932,2.196703919345464,0.0269316474712068,0.0,0.6307993239859789
W18_relation_lock_in,50,10,0.9728140609390608,2.198974738163427,0.0271859390609391,0.0,0.6330338411588411
W18_relation_lock_in,50,11,0.9723375564475666,2.202788893224955,0.0276624435524334,0.0,0.615600225790266
W18_relation_lock_in,50,12,0.9725551191079572,2.200866768796242,0.0274448808920426,0.0,0.6202698935631017
W18_relation_lock_in,50,13,0.9728109327983951,2.1985392947001463,0.0271890672016048,0.0,0.6179946088264794
W18_relation_lock_in,50,14,0.9725612806403202,2.200753050253586,0.0274387193596797,0.0,0.6171185592796399
W18_relation_lock_in,50,15,0.9722558545092176,2.203479820208786,0.0277441454907823,0.0,0.6286733931240658
W18_relation_lock_in,50,16,0.9725356960734318,2.201079046126343,0.0274643039265681,0.0,0.6390234574196837
W18_relation_lock_in,50,17,0.9722670228628232,2.20266477452778,0.0277329771371768,0.0,0.6296850149105369
W18_relation_lock_in,50,18,0.9725858872960949,2.200626320137532,0.0274141127039051,0.0,0.6249301779535342
W18_relation_lock_in,50,19,0.9723481781376516,2.202266377611297,0.0276518218623482,0.0,0.6109988613360323
W18_relation_lock_in,50,20,0.972281342913776,2.2028004361131903,0.027718657086224,0.0,0.6573829286422199
W18_relation_lock_in,50,21,0.9727881293188548,2.1992636715557663,0.0272118706811451,0.0,0.6311216683119447
W18_relation_lock_in,50,22,0.972503090999011,2.2014363605331413,0.027496909000989,0.0,0.6313248021760635
W18_relation_lock_in,50,23,0.9726482732732732,2.199994123950758,0.0273517267267267,0.0,0.6264489489489489
W18_relation_lock_in,50,24,0.9725505632360468,2.200702808380539,0.027449436763953,0.0,0.6401542498719917
W18_relation_lock_in,50,26,0.9723346327967805,2.2025994835970595,0.0276653672032195,0.0,0.6193699698189132
W18_relation_lock_in,50,27,0.9725974107591752,2.2010070725811075,0.0274025892408247,0.0,0.638083207642031
W18_relation_lock_in,50,25,0.9726888888888888,2.199618982975718,0.027311111111111,0.0,0.6293302469135804
W18_relation_lock_in,50,28,0.9725833333333332,2.2000587510288003,0.0274166666666667,0.0,0.6357325870646766
W18_relation_lock_in,50,29,0.9725190044139284,2.201127060801569,0.0274809955860715,0.0,0.6348326385483081
W18_relation_lock_in,100,0,0.9862130829015544,2.1012357539973947,0.0137869170984454,0.0,0.6426891191709847
W18_relation_lock_in,100,1,0.9862155365126676,2.1016545972327094,0.0137844634873323,0.0,0.6196463611525088
W18_relation_lock_in,100,2,0.9863483502538072,2.100181697776561,0.0136516497461927,0.0,0.640473032994924
W18_relation_lock_in,100,3,0.9862847567030784,2.101183503371133,0.0137152432969216,0.0,0.6413753723932472
W18_relation_lock_in,100,4,0.9862388164621676,2.1014006858978926,0.0137611835378322,0.0,0.63424047801636
W18_relation_lock_in,100,5,0.9863312752016128,2.1007821610713253,0.0136687247983872,0.0,0.6441009324596774
W18_relation_lock_in,100,6,0.986224024328434,2.1015250054393326,0.013775975671566,0.0,0.6377866827166752
W18_relation_lock_in,100,7,0.9861768486777668,2.102061883425807,0.0138231513222331,0.0,0.633947416748286
W18_relation_lock_in,100,8,0.9862679380664652,2.1012961305674542,0.0137320619335347,0.0,0.6309510322255791
W18_relation_lock_in,100,10,0.986280456852792,2.1009341923924425,0.0137195431472081,0.0,0.6339422588832486
W18_relation_lock_in,100,9,0.986161037784679,2.101894301858827,0.0138389622153209,0.0,0.633733501552795
W18_relation_lock_in,100,11,0.9864195686070686,2.100442308097903,0.0135804313929314,0.0,0.6260576923076924
W18_relation_lock_in,100,13,0.986345584449022,2.1003767907143533,0.0136544155509781,0.0,0.6291918769309992
W18_relation_lock_in,100,12,0.9860850253807107,2.1029048150019443,0.0139149746192892,0.0,0.6192017766497464
W18_relation_lock_in,100,15,0.9864846925813008,2.0993917559554816,0.0135153074186991,0.0,0.6422884908536586
W18_relation_lock_in,100,14,0.9862135128334172,2.101611527374321,0.0137864871665827,0.0,0.6183118394564671
W18_relation_lock_in,100,16,0.9861721507816438,2.1017099041757965,0.0138278492183562,0.0,0.6311617498739283
W18_relation_lock_in,100,17,0.9864198232323232,2.1002659135271107,0.0135801767676767,0.0,0.6282118055555556
W18_relation_lock_in,100,18,0.9862638260432376,2.1013580974982142,0.0137361739567622,0.0,0.6461664152840623
W18_relation_lock_in,100,19,0.9862471461187216,2.100905256291709,0.0137528538812784,0.0,0.6218505834601726
W18_relation_lock_in,100,20,0.9862304292929294,2.101317033523443,0.0137695707070706,0.0,0.6562714646464647
W18_relation_lock_in,100,21,0.986364847715736,2.1003926651446254,0.0136351522842639,0.0,0.6375910532994924
W18_relation_lock_in,100,22,0.9865702891326024,2.099060082764292,0.0134297108673977,0.0,0.644740466101695
W18_relation_lock_in,100,23,0.9862895447530866,2.101085466493948,0.0137104552469133,0.0,0.6204134516460906
W18_relation_lock_in,100,24,0.9862656020558004,2.101373979000394,0.0137343979441996,0.0,0.6328888277043565
W18_relation_lock_in,100,25,0.986293730847804,2.1014912041887,0.013706269152196,0.0,0.6423882788559756
W18_relation_lock_in,100,28,0.9864057760364005,2.0999698915349443,0.0135942239635995,0.0,0.6574661905965622
W18_relation_lock_in,100,26,0.9864985609628466,2.099660782033377,0.0135014390371533,0.0,0.6324829931972789
W18_relation_lock_in,100,27,0.986193858560794,2.1017347073610497,0.0138061414392059,0.0,0.6451401985111662
W18_relation_lock_in,100,29,0.9863886787695412,2.1004318417310786,0.0136113212304587,0.0,0.6390755799294001
