world,T,seed,closure_rate,lineage_recurrence_rate,recoverable_alternative_count,branching_after_closure,lock_in_index,closure_without_lock_in
W14_random_stepwise_relation_weak_asymmetry,100,19,0.2520724774988157,0.0,2111.0,0.99991122640203,0.0004737091425864,0.2519307016812232
W14_random_stepwise_relation_weak_asymmetry,100,20,0.2479312354312354,0.0,2145.0,0.9999732858205528,0.0004662004662004,0.2478090295819539
W15_random_stepwise_relation_strong_asymmetry,50,3,0.2477169981916817,0.0,2765.0,0.9999621893792732,0.0003616636528028,0.2476180450112505
W15_random_stepwise_relation_strong_asymmetry,50,2,0.2466042584434654,0.0,2724.0,0.9999218102718258,0.000367107195301,0.2464944534043962
W15_random_stepwise_relation_strong_asymmetry,50,5,0.2481213343108504,0.0,2728.0,0.999946734416019,0.000366568914956,0.2480171692594794
W15_random_stepwise_relation_strong_asymmetry,50,4,0.2484472049689441,0.0,2737.0,0.9999822866964212,0.000365363536719,0.2483520322065832
W14_random_stepwise_relation_weak_asymmetry,100,21,0.2479242493175614,0.0,2198.0,0.999992891689756,0.0004549590536851,0.2478096924150097
W14_random_stepwise_relation_weak_asymmetry,100,22,0.2482701905626134,0.0,2204.0,0.9999159008597348,0.0004537205081669,0.2481366754493798
W14_random_stepwise_relation_weak_asymmetry,100,23,0.2484631147540983,0.0,2196.0,0.9999320896138172,0.000455373406193,0.2483331057167627
W14_random_stepwise_relation_weak_asymmetry,100,24,0.2521230805025593,0.0,2149.0,0.9999631216775596,0.0004653327128897,0.2519964658358755
W14_random_stepwise_relation_weak_asymmetry,100,25,0.2507038948850305,0.0,2131.0,0.9999703524542164,0.000469263256687,0.2505788194915698
W14_random_stepwise_relation_weak_asymmetry,100,27,0.2491624306839186,0.0,2163.0,0.9998776152680968,0.0009242144177449,0.2489016856785368
W14_random_stepwise_relation_weak_asymmetry,100,26,0.250114995400184,0.0,2174.0,0.999973467826371,0.0004599816007359,0.2499933140622279
W14_random_stepwise_relation_weak_asymmetry,100,28,0.2484353268428372,0.0,2157.0,0.9999852332247195,0.0004636068613815,0.248316483632843
W14_random_stepwise_relation_weak_asymmetry,100,29,0.2520582096474953,0.0,2156.0,0.9998353763394754,0.0004638218923933,0.2518998240327372
W15_random_stepwise_relation_strong_asymmetry,50,6,0.2498853211009174,0.0,2725.0,0.9999299116732584,0.0003669724770642,0.2497761124487899
W15_random_stepwise_relation_strong_asymmetry,50,7,0.2489235983876878,0.0,2729.0,0.9999684581225792,0.0003664345914254,0.2488245355300566
W15_random_stepwise_relation_strong_asymmetry,50,8,0.2491322616002922,0.0,2737.0,0.9999541053770904,0.000365363536719,0.2490298081023874
W15_random_stepwise_relation_strong_asymmetry,50,9,0.2506448047162859,0.0,2714.0,0.9999774349331172,0.0003684598378776,0.2505467984393343
W15_random_stepwise_relation_strong_asymmetry,50,10,0.2503441629955947,0.0,2724.0,0.999915933902598,0.000367107195301,0.2502312221212056
W15_random_stepwise_relation_strong_asymmetry,50,13,0.2520948434622467,0.0,2715.0,0.9999372184909452,0.0003683241252302,0.2519861697842831
W15_random_stepwise_relation_strong_asymmetry,50,11,0.2510114012504597,0.0,2719.0,0.999985083827089,0.0003677822728944,0.2509153409543461
W15_random_stepwise_relation_strong_asymmetry,50,14,0.2496324880558618,0.0,2721.0,0.9999743073721844,0.0003675119441381,0.2495343337773668
W15_random_stepwise_relation_strong_asymmetry,50,12,0.2518828067597355,0.0,2722.0,0.99994579247047,0.0003673769287288,0.2517766218992472
W15_random_stepwise_relation_strong_asymmetry,50,15,0.2498641796450561,0.0,2761.0,0.99997684354632,0.0003621876131836,0.2497678980615142
W15_random_stepwise_relation_strong_asymmetry,50,17,0.250756880733945,0.0,2725.0,0.9999873268705642,0.0003669724770642,0.2506616831520671
W15_random_stepwise_relation_strong_asymmetry,50,16,0.2514700477765527,0.0,2721.0,0.9999399289964032,0.0003675119441381,0.2513625290239141
W15_random_stepwise_relation_strong_asymmetry,50,18,0.2499307607090103,0.0,2708.0,0.999973210721167,0.0003692762186115,0.2498317742304193
W15_random_stepwise_relation_strong_asymmetry,50,19,0.2488678373382624,0.0,2705.0,0.999937348146545,0.0003696857670979,0.2487602481737875
W15_random_stepwise_relation_strong_asymmetry,50,21,0.251940284879474,0.0,2738.0,0.9999065857551772,0.0003652300949598,0.2518247424894722
W15_random_stepwise_relation_strong_asymmetry,50,22,0.2508536360280546,0.0,2709.0,0.9998993874794592,0.0003691399040236,0.2507358062410477
W15_random_stepwise_relation_strong_asymmetry,50,20,0.25404263138552,0.0,2721.0,0.9999343757653714,0.0003675119441381,0.2539326024578393
W15_random_stepwise_relation_strong_asymmetry,50,23,0.2489371534195933,0.0,2705.0,0.999992265333452,0.0003696857670979,0.2488432001630091
W15_random_stepwise_relation_strong_asymmetry,50,25,0.2512820512820513,0.0,2730.0,0.9999862091440552,0.0003663003663003,0.2511865424494265
W15_random_stepwise_relation_strong_asymmetry,50,24,0.249614337568058,0.0,2755.0,0.9999794129783516,0.0003629764065335,0.2495185965022859
W15_random_stepwise_relation_strong_asymmetry,50,26,0.2491800291545189,0.0,2744.0,0.9999574541305084,0.0003644314868804,0.2490786223885428
W15_random_stepwise_relation_strong_asymmetry,50,27,0.2517941497093023,0.0,2752.0,0.999976589919744,0.0003633720930232,0.2516967623627633
W15_random_stepwise_relation_strong_asymmetry,50,28,0.2457092262985833,0.0,2753.0,0.9999829978315604,0.0003632401017072,0.2456157987820476
W15_random_stepwise_relation_strong_asymmetry,50,29,0.2494082301529497,0.0,2746.0,0.9999973116513688,0.0003641660597232,0.2493167338884102
W15_random_stepwise_relation_strong_asymmetry,100,0,0.2461542379788101,0.0,2454.0,0.999963374512076,0.0004074979625101,0.2460449187831056
W15_random_stepwise_relation_strong_asymmetry,100,1,0.2517140302066772,0.0,2516.0,0.9999752835216648,0.0003974562798092,0.2516077658730493
W15_random_stepwise_relation_strong_asymmetry,100,3,0.2540273862263391,0.0,2483.0,0.9999712714517048,0.0004027386226339,0.2539177846877867
W15_random_stepwise_relation_strong_asymmetry,100,4,0.2500254686226569,0.0,2454.0,0.9999489617515892,0.0004074979625101,0.2499108280916662
W15_random_stepwise_relation_strong_asymmetry,100,2,0.2499747168284789,0.0,2472.0,0.999958838313742,0.0004045307443365,0.2498633091517194
W15_random_stepwise_relation_strong_asymmetry,100,5,0.2557138542086186,0.0,2483.0,0.9999308724086298,0.0004027386226339,0.2555931985995281
W15_random_stepwise_relation_strong_asymmetry,100,6,0.2491053677932405,0.0,2515.0,0.9999699859301276,0.0003976143141153,0.2489988462401978
W15_random_stepwise_relation_strong_asymmetry,100,7,0.2502518130539887,0.0,2482.0,0.9999715342680582,0.0004029008863819,0.2501438656457674
W15_random_stepwise_relation_strong_asymmetry,100,9,0.2503041362530414,0.0,2466.0,0.9999890051195504,0.0004055150040551,0.2501998832221628
W15_random_stepwise_relation_strong_asymmetry,100,8,0.2511138613861386,0.0,2525.0,0.9999313883749136,0.0003960396039603,0.2509971878453119
W15_random_stepwise_relation_strong_asymmetry,100,10,0.2512973137973138,0.0,2457.0,0.9999444059093584,0.0004070004070004,0.2511810707287374
W15_random_stepwise_relation_strong_asymmetry,100,11,0.2507446589975349,0.0,2434.0,0.9999497083480862,0.0004108463434675,0.2506290362890537
W15_random_stepwise_relation_strong_asymmetry,100,12,0.248325,0.0,2500.0,0.9999814274104512,0.0004,0.2482210598065156
W15_random_stepwise_relation_strong_asymmetry,100,14,0.2475720865038045,0.0,2497.0,0.9999885271511316,0.000400480576692,0.247470099472204
W15_random_stepwise_relation_strong_asymmetry,100,13,0.2498738902340597,0.0,2478.0,0.9999794138153292,0.0004035512510088,0.24976791143886
W15_random_stepwise_relation_strong_asymmetry,100,16,0.2493442292171105,0.0,2478.0,0.999864809404674,0.0004035512510088,0.2492099106499962
W15_random_stepwise_relation_strong_asymmetry,100,15,0.2511247443762781,0.0,2445.0,0.9999686684160995,0.0004089979550102,0.2510141699514294
W15_random_stepwise_relation_strong_asymmetry,100,17,0.2490230460921843,0.0,2495.0,0.9999892994865492,0.0004008016032064,0.2489205736496268
W16_fixed_but_permuted_relation,50,0,0.2501539950721577,0.0,2841.0,0.9999912990321872,0.0003519887363604,0.2500637678678096
W16_fixed_but_permuted_relation,50,1,0.2467600700525394,0.0,2855.0,0.9999628729921172,0.0003502626970227,0.246664480950738
W15_random_stepwise_relation_strong_asymmetry,100,18,0.2510995601759296,0.0,2501.0,0.999914836920518,0.0003998400639744,0.2509777846502683
W16_fixed_but_permuted_relation,50,3,0.2506597466572836,0.0,2842.0,0.9999694424576012,0.0003518648838845,0.2505638914439205
W15_random_stepwise_relation_strong_asymmetry,100,19,0.2523830581761006,0.0,2544.0,0.9999218254345732,0.0003930817610062,0.2522641288187285
W16_fixed_but_permuted_relation,50,2,0.2478910369068541,0.0,2845.0,0.9999796846852084,0.0003514938488576,0.2477988705178631
W16_fixed_but_permuted_relation,50,4,0.246920418291386,0.0,2821.0,0.9999871890090408,0.0003544842254519,0.2468297267242516
W15_random_stepwise_relation_strong_asymmetry,100,21,0.2488145682001614,0.0,2478.0,0.9999728194025452,0.0004035512510088,0.2487073985704642
W16_fixed_but_permuted_relation,50,5,0.2486275705820843,0.0,2869.0,0.9999814662940284,0.0003485535029627,0.2485363041872664
W15_random_stepwise_relation_strong_asymmetry,100,20,0.2523175542406312,0.0,2535.0,0.9998825799589316,0.0003944773175542,0.252188405238315
W15_random_stepwise_relation_strong_asymmetry,100,23,0.2479846735668789,0.0,2512.0,0.9999302371973344,0.0003980891719745,0.247868660334655
W15_random_stepwise_relation_strong_asymmetry,100,22,0.2489491593274619,0.0,2498.0,0.9998858054095604,0.0004003202562049,0.2488210826694917
W15_random_stepwise_relation_strong_asymmetry,100,24,0.2501503608660786,0.0,2494.0,0.9999888125770272,0.0004009623095429,0.2500472625838672
W15_random_stepwise_relation_strong_asymmetry,100,25,0.251235377168213,0.0,2479.0,0.9999304205247892,0.0004033884630899,0.2511165579414088
W15_random_stepwise_relation_strong_asymmetry,100,26,0.2486156685808039,0.0,2438.0,0.9999871249269822,0.0004101722723543,0.2485104936951317
W15_random_stepwise_relation_strong_asymmetry,100,27,0.2524028733306354,0.0,2471.0,0.9999293887929388,0.0004046944556859,0.2522829120283031
W15_random_stepwise_relation_strong_asymmetry,100,28,0.2522518014411529,0.0,2498.0,0.9999499343281892,0.0004003202562049,0.2521381958351741
W15_random_stepwise_relation_strong_asymmetry,100,29,0.2522529364115026,0.0,2469.0,0.9999534086852192,0.0004050222762251,0.2521390203171921
W16_fixed_but_permuted_relation,50,6,0.2495589273112209,0.0,2834.0,0.9999734415164128,0.0003528581510232,0.2494642428415943
W16_fixed_but_permuted_relation,50,7,0.2492121848739495,0.0,2856.0,0.999979774080192,0.0003501400560224,0.2491198869248068
W16_fixed_but_permuted_relation,50,8,0.2503310381355932,0.0,2832.0,0.9999706886883156,0.0003531073446327,0.250235309467291
W16_fixed_but_permuted_relation,50,9,0.253523608174771,0.0,2838.0,0.9999905128317575,0.000352360817477,0.2534318720153263
W16_fixed_but_permuted_relation,50,11,0.2502193752193752,0.0,2849.0,0.9999250469037104,0.0003510003510003,0.250112799996834
W16_fixed_but_permuted_relation,50,10,0.2539884291725105,0.0,2852.0,0.999972111026472,0.0003506311360448,0.2538922919281573
W16_fixed_but_permuted_relation,50,12,0.2511379551820728,0.0,2856.0,0.9999784637048598,0.0003501400560224,0.2510446150370132
W16_fixed_but_permuted_relation,50,14,0.2488299187566231,0.0,2831.0,0.99998679311187,0.0003532320734722,0.2487387389403939
W16_fixed_but_permuted_relation,50,13,0.2545066830812522,0.0,2843.0,0.9999528108037008,0.0003517411185367,0.2544051568744416
W16_fixed_but_permuted_relation,50,15,0.2514239397125832,0.0,2853.0,0.999998591008928,0.0003505082369435,0.2513354594208318
W16_fixed_but_permuted_relation,50,16,0.2495180511742026,0.0,2853.0,0.9998813516410638,0.0003505082369435,0.249400998511467
W16_fixed_but_permuted_relation,50,17,0.2498901967673928,0.0,2846.0,0.9999770655550664,0.0003513703443429,0.2497966636836856
W16_fixed_but_permuted_relation,50,18,0.2490570175438596,0.0,2850.0,0.9999850696833826,0.0003508771929824,0.2489659119212604
W16_fixed_but_permuted_relation,50,19,0.2486280487804878,0.0,2870.0,0.9999570633244144,0.0003484320557491,0.2485307472560658
W16_fixed_but_permuted_relation,50,20,0.2464198393293747,0.0,2863.0,0.999961340983204,0.0003492839678658,0.2463242458088263
W16_fixed_but_permuted_relation,50,21,0.2503730688202247,0.0,2848.0,0.9999838899242623,0.0003511235955056,0.2502811248152486
W16_fixed_but_permuted_relation,50,22,0.2501313485113835,0.0,2855.0,0.9999502577103304,0.0003502626970227,0.2500312990826565
W16_fixed_but_permuted_relation,50,23,0.2458684950773558,0.0,2844.0,0.9999898860968444,0.000351617440225,0.2457795576107001
W16_fixed_but_permuted_relation,50,24,0.2543905865823674,0.0,2847.0,0.9999855718666764,0.0003512469265893,0.2542975635785877
W16_fixed_but_permuted_relation,50,25,0.2477889667250437,0.0,2855.0,0.999985931459064,0.0003502626970227,0.2476986906850703
W16_fixed_but_permuted_relation,50,26,0.2489042776998597,0.0,2852.0,0.9999773590403492,0.0003506311360448,0.2488113706544529
W16_fixed_but_permuted_relation,50,27,0.2509255994358251,0.0,2836.0,0.9999714936235532,0.0003526093088857,0.2508299702762358
W16_fixed_but_permuted_relation,50,28,0.2479655232761638,0.0,2857.0,0.9999846902178506,0.000350017500875,0.2478749360340324
W16_fixed_but_permuted_relation,50,29,0.250807437150838,0.0,2864.0,0.9999108235134302,0.0003491620111731,0.2506975064050161
W16_fixed_but_permuted_relation,100,0,0.2490130370914432,0.0,2723.0,0.9999842298994108,0.0003672420124862,0.2489176635240684
W16_fixed_but_permuted_relation,100,3,0.2537299515106304,0.0,2681.0,0.9999634456010884,0.000372995151063,0.2536260399826839
W16_fixed_but_permuted_relation,100,1,0.2509747493501671,0.0,2693.0,0.9999978864905992,0.0003713330857779,0.2508810238815154
W16_fixed_but_permuted_relation,100,2,0.2493974786800148,0.0,2697.0,0.9999856142947104,0.0003707823507601,0.2493014200682455
W16_fixed_but_permuted_relation,100,4,0.2435504825538233,0.0,2694.0,0.999901178289862,0.0003711952487008,0.2434360186306448
W16_fixed_but_permuted_relation,100,5,0.2485239852398524,0.0,2710.0,0.9999935379191208,0.0003690036900369,0.2484306735827565
W16_fixed_but_permuted_relation,100,6,0.2570500927643784,0.0,2695.0,0.9999687558975288,0.0003710575139146,0.2569466840766412
W16_fixed_but_permuted_relation,100,7,0.2529816513761468,0.0,2725.0,0.9999660817299014,0.0003669724770642,0.2528802365217888
W16_fixed_but_permuted_relation,100,10,0.2522880089652596,0.0,2677.0,0.999984769138866,0.000373552484124,0.2521899250245648
W16_fixed_but_permuted_relation,100,9,0.2484767355982274,0.0,2708.0,0.9999815263379762,0.0003692762186115,0.248380390468738
W16_fixed_but_permuted_relation,100,8,0.2495880629805932,0.0,2731.0,0.9999895272342044,0.0003661662394727,0.2494940593379389
W16_fixed_but_permuted_relation,100,11,0.2467544510385756,0.0,2696.0,0.9999573387855334,0.0003709198813056,0.2466524019669443
W16_fixed_but_permuted_relation,100,12,0.2487699591533605,0.0,2693.0,0.999996446792162,0.0003713330857779,0.2486766990336435
W16_fixed_but_permuted_relation,100,13,0.2508564814814815,0.0,2700.0,0.999970173505804,0.0003703703703703,0.2507560922753102
W16_fixed_but_permuted_relation,100,14,0.2496292176492399,0.0,2697.0,0.9999961874813564,0.0003707823507601,0.2495357081779347
W16_fixed_but_permuted_relation,100,15,0.251923433444568,0.0,2697.0,0.999982962485821,0.0003707823507601,0.2518257341240876
W16_fixed_but_permuted_relation,100,16,0.2503280839895013,0.0,2667.0,0.9999464603976084,0.0003749531308586,0.2502208252498799
W16_fixed_but_permuted_relation,100,17,0.2489083983649201,0.0,2691.0,0.9999728653189804,0.0003716090672612,0.2488091502070437
W17_delayed_relation_memory,50,0,0.2453727396792903,0.0,2931.0,0.9999521945263204,0.0003411804844762,0.2452772971311425
W17_delayed_relation_memory,50,1,0.2460602946214457,0.0,2919.0,0.9999739037905168,0.000342583076396,0.2459695794875499
W17_delayed_relation_memory,50,2,0.2459636301835486,0.0,2942.0,0.9999617851692164,0.0003399048266485,0.2458706296948841
W17_delayed_relation_memory,50,3,0.2440466029361556,0.0,2929.0,0.999953041261777,0.0003414134516899,0.2439518259351718
W16_fixed_but_permuted_relation,100,18,0.2523286140089418,0.0,2684.0,0.9999879139724932,0.0003725782414307,0.2522315533433355
W17_delayed_relation_memory,50,4,0.2474171789617486,0.0,2928.0,0.9999898553857884,0.0003415300546448,0.2473301694644918
W17_delayed_relation_memory,50,5,0.2438742289239205,0.0,2918.0,0.999988896236288,0.0003427004797806,0.2437879461148548
W16_fixed_but_permuted_relation,100,19,0.2512588586348377,0.0,2681.0,0.9999863726946104,0.000372995151063,0.2511617175948353
W16_fixed_but_permuted_relation,100,20,0.250255671253254,0.0,2689.0,0.9999730163706488,0.0003718854592785,0.2501558545130072
W16_fixed_but_permuted_relation,100,21,0.2507382798080472,0.0,2709.0,0.9999668971847688,0.0003691399040236,0.2506374252244699
W16_fixed_but_permuted_relation,100,22,0.2442250372578241,0.0,2684.0,0.9999890016361213,0.0003725782414307,0.2441313592478746
W16_fixed_but_permuted_relation,100,23,0.2502323420074349,0.0,2690.0,0.999968099759032,0.0003717472118959,0.2501313393274212
W16_fixed_but_permuted_relation,100,24,0.2468785204656402,0.0,2663.0,0.999970840477389,0.0003755163349605,0.2467786173919443
W16_fixed_but_permuted_relation,100,25,0.2498850680397205,0.0,2719.0,0.9999947615328512,0.0003677822728944,0.2497918562081469
W16_fixed_but_permuted_relation,100,26,0.2530339805825243,0.0,2678.0,0.9999673908583556,0.0003734129947722,0.2529312462662553
W16_fixed_but_permuted_relation,100,28,0.2456642066420664,0.0,2710.0,0.9999590606522064,0.0003690036900369,0.2455635020221021
W16_fixed_but_permuted_relation,100,27,0.2495375508694043,0.0,2703.0,0.999962293217925,0.0003699593044765,0.2494358263536363
W16_fixed_but_permuted_relation,100,29,0.2476938128960119,0.0,2683.0,0.9999835627304968,0.0003727171077152,0.2475974232819976
W17_delayed_relation_memory,50,6,0.2446227381358825,0.0,2929.0,0.9999573348647648,0.0003414134516899,0.2445287873435747
W17_delayed_relation_memory,50,7,0.247008547008547,0.0,2925.0,0.9999830743136842,0.0003418803418803,0.246919920282194
W17_delayed_relation_memory,50,8,0.2459373930892918,0.0,2923.0,0.9999962823887948,0.0003421142661648,0.2458523404117192
W17_delayed_relation_memory,50,9,0.2472445317840054,0.0,2926.0,0.9999595516011324,0.0003417634996582,0.2471500353999677
W17_delayed_relation_memory,50,10,0.2461908409942118,0.0,2937.0,0.9999839355975164,0.0003404834865509,0.2461030635161367
W17_delayed_relation_memory,50,11,0.2450213675213675,0.0,2925.0,0.9999932337213878,0.0003418803418803,0.2449359422164302
W17_delayed_relation_memory,50,12,0.2447916666666666,0.0,2927.0,0.9999809330109986,0.0006830601092896,0.2446197949922062
W17_delayed_relation_memory,50,13,0.2455234749828649,0.0,2918.0,0.9999692309785964,0.0003427004797806,0.2454317820420707
W17_delayed_relation_memory,50,14,0.2428565336062777,0.0,2931.0,0.9999634251086053,0.0003411804844762,0.2427647962756615
W17_delayed_relation_memory,50,15,0.2463600548132922,0.0,2919.0,0.999988756651365,0.000342583076396,0.2462728870647521
W17_delayed_relation_memory,50,16,0.2468674905595606,0.0,2913.0,0.999892946895155,0.0003432887058015,0.2467563248792825
W17_delayed_relation_memory,50,17,0.2455601092896175,0.0,2928.0,0.9999500091193324,0.0003415300546448,0.245463971558496
W17_delayed_relation_memory,50,18,0.2470023980815347,0.0,2919.0,0.9999686170862072,0.000342583076396,0.2469100302407429
W17_delayed_relation_memory,50,19,0.24822831284153,0.0,2928.0,0.9999184334244332,0.0003415300546448,0.2481232951938483
W17_delayed_relation_memory,50,21,0.2434726962457337,0.0,2930.0,0.9999954395379398,0.0003412969283276,0.2433884897933378
W17_delayed_relation_memory,50,20,0.2488235797399041,0.0,2922.0,0.999986398069147,0.0003422313483915,0.2487350411878475
W17_delayed_relation_memory,50,22,0.2486894121691303,0.0,2909.0,0.9999696925872356,0.0003437607425232,0.2485963879704509
W17_delayed_relation_memory,50,23,0.2486389928547125,0.0,2939.0,0.9999742435049004,0.0003402517863218,0.2485479911032392
W17_delayed_relation_memory,50,24,0.2460361672951662,0.0,2917.0,0.9999470100486612,0.0003428179636612,0.2459387887022447
W17_delayed_relation_memory,50,25,0.2458575333105568,0.0,2927.0,0.9999960708300912,0.0003416467372736,0.2457725712004816
W17_delayed_relation_memory,50,26,0.2459415584415584,0.0,2926.0,0.9999742639124464,0.0003417634996582,0.24585117718357
W17_delayed_relation_memory,50,27,0.2463839438548442,0.0,2921.0,0.999935134420217,0.0003423485107839,0.2462836183125753
W17_delayed_relation_memory,50,28,0.2424443493150685,0.0,2920.0,0.999997056011777,0.0003424657534246,0.2423606069194437
W17_delayed_relation_memory,50,29,0.246917808219178,0.0,2920.0,0.9998660694045556,0.0003424657534246,0.2468001888021624
W17_delayed_relation_memory,100,0,0.2469287469287469,0.0,2849.0,0.9999903288285408,0.0003510003510003,0.2468396875998736
W17_delayed_relation_memory,100,1,0.2473113540197461,0.0,2836.0,0.999995722978545,0.0003526093088857,0.247223092351133
W17_delayed_relation_memory,100,2,0.2478501228501228,0.0,2849.0,0.999988732446558,0.0003510003510003,0.2477603356857283
W17_delayed_relation_memory,100,3,0.2482381959126145,0.0,2838.0,0.9999061412536866,0.000352360817477,0.2481274353828877
W17_delayed_relation_memory,100,4,0.2469549596915527,0.0,2853.0,0.9999894963165594,0.0003505082369435,0.2468658069165023
W17_delayed_relation_memory,100,5,0.251899895178197,0.0,2862.0,0.9999656338368834,0.0003494060097833,0.2518032260328207
W17_delayed_relation_memory,100,6,0.2519422136871508,0.0,2864.0,0.9999581328476412,0.0003491620111731,0.2518437006170712
W17_delayed_relation_memory,100,7,0.2496693121693121,0.0,2835.0,0.9999869868907616,0.000352733686067,0.2495779975645227
W17_delayed_relation_memory,100,8,0.2494091386554622,0.0,2856.0,0.9999260224396116,0.0003501400560224,0.2493033663063865
W17_delayed_relation_memory,100,9,0.2533730158730158,0.0,2835.0,0.999974415480333,0.000352733686067,0.2532771625348397
W17_delayed_relation_memory,100,10,0.2495188943317005,0.0,2858.0,0.9999831978472816,0.0003498950314905,0.2494273979226612
W17_delayed_relation_memory,100,11,0.2520546129374337,0.0,2829.0,0.99999013872347,0.0003534817956875,0.2519630315186097
W17_delayed_relation_memory,100,12,0.2469651653764954,0.0,2842.0,0.9999935820098128,0.0003518648838845,0.2468766825449615
W17_delayed_relation_memory,100,13,0.2494083099579242,0.0,2852.0,0.9999988095923388,0.0003506311360448,0.2493205628454033
W17_delayed_relation_memory,100,15,0.2476868170602749,0.0,2837.0,0.9999911288324688,0.0003524850193866,0.2475973146710174
W17_delayed_relation_memory,100,14,0.2507869884575026,0.0,2859.0,0.9999955973114754,0.0003497726477789,0.250698166277722
W17_delayed_relation_memory,100,16,0.2495373634120549,0.0,2837.0,0.999972072514532,0.0003524850193866,0.2494424387350354
W17_delayed_relation_memory,100,17,0.2523700842696629,0.0,2848.0,0.99998131580741,0.0003511235955056,0.2522767575026817
W18_relation_lock_in,50,0,0.9411875,0.0,318.0,0.9999887518596527,0.01,0.931765144256998
W18_relation_lock_in,50,2,0.944977284199899,0.0,306.0,0.9999076861295936,0.01110550227158,0.93439657109613
W18_relation_lock_in,50,1,0.9391169154228856,0.0,315.0,0.9999686300528772,0.0104477611940298,0.9292760939008402
W18_relation_lock_in,50,3,0.9444444444444444,0.0,306.0,0.9999954891866684,0.0099651220727453,0.9350287225055768
W18_relation_lock_in,50,4,0.9375622200099551,0.0,318.0,0.9997653381124292,0.0104529616724738,0.9275442076957237
W18_relation_lock_in,50,5,0.9382674361493124,0.0,338.0,0.9999617767196052,0.0117878192534381,0.9271718682956338
W17_delayed_relation_memory,100,18,0.2523034398034398,0.0,2849.0,0.9999676468713464,0.0003510003510003,0.2522067212670101
W17_delayed_relation_memory,100,19,0.2499779774489076,0.0,2838.0,0.999991704899016,0.000352360817477,0.2498878221425085
W17_delayed_relation_memory,100,20,0.2515986334968465,0.0,2854.0,0.9999357932256564,0.0003503854239663,0.2514943283265374
W17_delayed_relation_memory,100,21,0.2516957364341085,0.0,2838.0,0.9999388428560552,0.000352360817477,0.251591661150167
W17_delayed_relation_memory,100,22,0.2503758401131942,0.0,2827.0,0.99999467813408,0.0003537318712415,0.2502859422034425
W17_delayed_relation_memory,100,23,0.248943661971831,0.0,2840.0,0.9999939162886043,0.0003521126760563,0.2488544917847087
W17_delayed_relation_memory,100,24,0.2500218302479916,0.0,2863.0,0.9999774215963376,0.0003492839678658,0.2499288585090025
W17_delayed_relation_memory,100,25,0.248084712927087,0.0,2839.0,0.9999214455510512,0.0003522367030644,0.2479778470922527
W17_delayed_relation_memory,100,26,0.2499126790080335,0.0,2863.0,0.9999929827217836,0.0003492839678658,0.2498236354216329
W17_delayed_relation_memory,100,27,0.2474396008403361,0.0,2856.0,0.9999204480067,0.0003501400560224,0.2473332849034341
W17_delayed_relation_memory,100,28,0.2478895532887794,0.0,2843.0,0.9999944764689284,0.0003517411185367,0.2478009915959951
W18_relation_lock_in,50,6,0.9379076768690416,0.0,310.0,0.9999777846861786,0.0115403913697942,0.927063259750456
W18_relation_lock_in,50,7,0.9378988708885616,0.0,299.0,0.9998446720784008,0.0103092783505154,0.928085630356727
W18_relation_lock_in,50,8,0.941117764471058,0.0,286.0,0.9998872699279056,0.0099800399201596,0.9316203381437512
W17_delayed_relation_memory,100,29,0.2491652021089631,0.0,2845.0,0.9999291730283204,0.0003514938488576,0.2490599806593878
W18_relation_lock_in,50,9,0.9465135202804208,0.0,302.0,0.9999622965473282,0.0105157736604907,0.9365248867814452
W18_relation_lock_in,50,10,0.940777972027972,0.0,302.0,0.99980267409639,0.0109890109890109,0.9302561526902094
W18_relation_lock_in,50,11,0.9385975915704968,0.0,326.0,0.9999434569112222,0.0115403913697942,0.9277133492805788
W18_relation_lock_in,50,12,0.9394640141915864,0.0,319.0,0.999948859236123,0.010136847440446,0.9298932529205124
W18_relation_lock_in,50,13,0.9417001003009028,0.0,310.0,0.9997446643594194,0.0110330992978936,0.931072432891396
W18_relation_lock_in,50,14,0.9426900950475238,0.0,298.0,0.9999818779397852,0.0105052526263131,0.9327699934304032
W18_relation_lock_in,50,15,0.9374688589935228,0.0,322.0,0.999962754174086,0.0104633781763826,0.9276252163390728
W18_relation_lock_in,50,16,0.9386792452830188,0.0,316.0,0.9999658349058996,0.011218765935747,0.9281167122632497
W18_relation_lock_in,50,17,0.9404199801192844,0.0,324.0,0.9998969183614704,0.0109343936381709,0.9300411778194768
W18_relation_lock_in,50,18,0.9391992090954028,0.0,311.0,0.9999648232744068,0.0098863074641621,0.929881285614692
W18_relation_lock_in,50,19,0.9395559210526316,0.0,308.0,0.9999354660848164,0.0106275303643724,0.9295107731319084
W18_relation_lock_in,50,20,0.9369734886025768,0.0,315.0,0.9999371590732408,0.0099108027750247,0.9276290324201028
W18_relation_lock_in,50,21,0.9420656465942744,0.0,297.0,0.9998650489372152,0.0103652517275419,0.9321750840262966
W18_relation_lock_in,50,22,0.9376854599406528,0.0,321.0,0.999889297116542,0.0113748763600395,0.9269167800482024
W18_relation_lock_in,50,23,0.9413163163163164,0.0,306.0,0.999843377344466,0.012012012012012,0.9298635529049452
W18_relation_lock_in,50,24,0.9391321044546852,0.0,290.0,0.9999941331507411,0.0102406554019457,0.9295093228729848
W18_relation_lock_in,50,26,0.9379715794768612,0.0,318.0,0.9999155513996524,0.011066398390342,0.9275132784861988
