H_cond_rel_ci_width,H_recovery_rel_ci_width,H_weighted_rel_ci_width,candidate_C,horizon_T,mc_repeats,mc_samples,p_viable_rel_ci_width,start_state,wide_ci,world_id
0.16485173625140545,0.16900863518493392,0.4897083075285002,predictive_quotient_k5,10,7,10000,0.3546359635833154,start,0,A_6_reversible
0.13917818559935816,0.13840007196211157,0.40637541471611993,predictive_quotient_k8,8,7,5000,0.3001733173097965,start,0,A_6_reversible
0.1818180646611828,0.18524094254660847,0.5159682083361475,predictive_quotient_k8,10,7,10000,0.3546359635833154,start,0,A_6_reversible
0.11381513553228392,0.11377152846938542,0.509221132025142,identity,8,7,5000,0.3794275767469402,start,0,A_5_reversible
0.17977711875773209,0.18294236167623326,0.5413761644014692,identity,10,7,10000,0.4020734879064141,start,0,A_5_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.2797220958722808,start,0,A_5_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.6220977653308436,start,0,A_5_reversible
0.11381513553228392,0.11377152846938542,0.509221132025142,random_k,8,7,5000,0.3794275767469402,start,0,A_5_reversible
0.17977711875773209,0.18294236167623326,0.5413761644014692,random_k,10,7,10000,0.4020734879064141,start,0,A_5_reversible
0.040187065866711724,0.04090856912927631,0.1598170977349822,hash_k34_s1206,8,7,5000,0.11911647659070178,start,0,A_5_reversible
0.07931328015383175,0.07935058801238289,0.321585566934328,hash_k34_s1206,10,7,20000,0.2483048703549235,start,0,A_5_reversible
0.15417375251742643,0.1569370207755836,0.5540543909332458,trap_mixing_adversarial,8,7,5000,0.40880433026069973,start,0,A_5_reversible
0.05650511178965539,0.0577563553215137,0.23675293315140788,trap_mixing_adversarial,10,7,20000,0.18456373995095365,start,0,A_5_reversible
0.09245606710991704,0.09289285879879067,0.3727078647160367,best_of_10_hashes_per_world,8,7,5000,0.2761573357238116,start,0,A_5_reversible
0.12264900311464742,0.12199423582451341,0.4221570328975607,best_of_10_hashes_per_world,10,7,10000,0.2941195103315411,start,0,A_5_reversible
0.09878882042540456,0.10477282049704137,0.38906860807872207,viability_signature,8,7,5000,0.31077875766208934,start,0,A_5_reversible
0.1354318742794392,0.1331185246953614,0.4233302083135722,viability_signature,10,7,10000,0.34750590646719337,start,0,A_5_reversible
0.10510130426511739,0.10829745660462377,0.40734709479829945,behavioral_quotient_k5,8,7,10000,0.3306696468752211,start,0,A_5_reversible
0.15367226935604622,0.1531455499090289,0.4665514615601152,behavioral_quotient_k5,10,7,10000,0.338376575712644,start,0,A_5_reversible
0.1132072073372442,0.11534560649974317,0.41916436817754366,predictive_quotient_k5,8,7,10000,0.3306696468752211,start,0,A_5_reversible
0.1455502165194964,0.14489309341754764,0.4560371795196928,predictive_quotient_k5,10,7,10000,0.338376575712644,start,0,A_5_reversible
0.11811371437571397,0.12022409213993616,0.42275476809046864,predictive_quotient_k8,8,7,10000,0.3306696468752211,start,0,A_5_reversible
0.1455502165194964,0.14489309341754764,0.4560371795196928,predictive_quotient_k8,10,7,10000,0.338376575712644,start,0,A_5_reversible
0.15496444780805899,0.1557144781522193,0.5085392440123443,identity,8,7,5000,0.38288681252644985,start,0,A_7_reversible
0.13034947602029903,0.13588232584360108,0.39943719095017827,identity,10,7,10000,0.2846425814542769,start,0,A_7_reversible
0.0,0.0,0.0,all_one,8,7,5000,0.3802985074626864,start,0,A_7_reversible
0.0,0.0,0.0,all_one,10,7,5000,0.6488074665441486,start,0,A_7_reversible
0.15496444780805899,0.1557144781522193,0.5085392440123443,random_k,8,7,5000,0.38288681252644985,start,0,A_7_reversible
0.13034947602029903,0.13588232584360108,0.39943719095017827,random_k,10,7,10000,0.2846425814542769,start,0,A_7_reversible
0.12170321960108339,0.1259619315759923,0.44313112636157764,hash_k34_s1206,8,7,5000,0.33567514802979764,start,0,A_7_reversible
