I_cost_constrained,I_unconstrained,candidate,candidate_category,cost_sustainment_ratio,family,pair_id,unsustainable_branch_penalty,variant,world_seed
1.9564175070164889,1.296421343642662,predictive_quotient_k8,THEORY_INFORMED,1.5090907879681934,C,44,0.0,budget,244
2.7036673765527572,1.772807676582664,predictive_quotient_k13,THEORY_INFORMED,1.5250765281908392,C,44,0.0,budget,244
2.8045803192056917,1.798819329535624,predictive_quotient_k21,THEORY_INFORMED,1.5591228497248308,C,44,0.0,budget,244
3.04275566705191,3.031359056275489,identity,DIAGNOSTIC_ONLY,1.0037595713885585,C,46,0.0,budget,246
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,46,0.0,budget,246
3.04275566705191,3.031359056275489,random_k,ADVERSARIAL,1.0037595713885585,C,46,0.0,budget,246
3.04275566705191,3.031359056275489,hash_k34_s1206,ADVERSARIAL,1.0037595713885585,C,46,0.0,budget,246
1.8768460714174597,1.8117211686868724,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0359464269978087,C,46,0.0,budget,246
2.10046407437469,2.1335540816942205,checkerboard,ADVERSARIAL,0.9844906639098391,C,46,0.03309000731953038,budget,246
2.2834843841857526,2.301538752787033,trap_mixing_adversarial,ADVERSARIAL,0.9921555226565629,C,46,0.0180543686012804,budget,246
2.240505987226505,2.2785404800571567,viability_signature,THEORY_INFORMED,0.9833075193688473,C,46,0.03803449283065152,budget,246
2.0406452288370054,2.072591026444121,behavioral_quotient_k5,THEORY_INFORMED,0.9845865406153359,C,46,0.0319457976071158,budget,246
2.0406452288370054,2.077192283251552,behavioral_quotient_k8,THEORY_INFORMED,0.9824055506516048,C,46,0.036547054414546754,budget,246
2.217218883508402,2.218180468018475,behavioral_quotient_k13,THEORY_INFORMED,0.9995664985225787,C,46,0.0009615845100729992,budget,246
3.0258496382577644,2.976270868212733,behavioral_quotient_k21,THEORY_INFORMED,1.0166580167734545,C,46,0.0,budget,246
2.0406452288370054,2.072591026444121,predictive_quotient_k5,THEORY_INFORMED,0.9845865406153359,C,46,0.0319457976071158,budget,246
2.0406452288370054,2.091970995264546,predictive_quotient_k8,THEORY_INFORMED,0.9754653546613583,C,46,0.05132576642754083,budget,246
2.7208337044329816,2.6709641715046937,predictive_quotient_k13,THEORY_INFORMED,1.0186709853543987,C,46,0.0,budget,246
2.3766327990581644,2.3377500107603355,predictive_quotient_k21,THEORY_INFORMED,1.0166325689739522,C,46,0.0,budget,246
2.5074547001670706,2.224462929879313,identity,DIAGNOSTIC_ONLY,1.1272180203529447,C,57,0.0,budget,257
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,57,0.0,budget,257
2.3919301700737465,2.1137737025161396,random_k,ADVERSARIAL,1.1315923588350552,C,57,0.0,budget,257
2.5074547001670706,2.224462929879313,hash_k34_s1206,ADVERSARIAL,1.1272180203529447,C,57,0.0,budget,257
1.4876606381469317,1.2402913263783806,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.199444522837117,C,57,0.0,budget,257
2.0813168388502463,1.8506446763529194,checkerboard,ADVERSARIAL,1.1246442201708404,C,57,0.0,budget,257
2.4496924351204084,2.147071949425392,trap_mixing_adversarial,ADVERSARIAL,1.1409456659223762,C,57,0.0,budget,257
2.394814397950494,2.1105146246536135,viability_signature,THEORY_INFORMED,1.1347063744434092,C,57,0.0,budget,257
2.2751971384497085,1.9789721817276902,behavioral_quotient_k5,THEORY_INFORMED,1.1496862661623706,C,57,0.0,budget,257
2.2751971384497085,1.9789721817276902,behavioral_quotient_k8,THEORY_INFORMED,1.1496862661623706,C,57,0.0,budget,257
2.394814397950494,2.1050781761786337,behavioral_quotient_k13,THEORY_INFORMED,1.137636798979989,C,57,0.0,budget,257
2.394814397950494,2.1159510731285938,behavioral_quotient_k21,THEORY_INFORMED,1.1317910080073732,C,57,0.0,budget,257
2.0918448196509005,1.813814058484624,predictive_quotient_k5,THEORY_INFORMED,1.1532851506281527,C,57,0.0,budget,257
2.2174348734030462,1.9198242339086005,predictive_quotient_k8,THEORY_INFORMED,1.1550197326598672,C,57,0.0,budget,257
2.394814397950494,2.0942052792286736,predictive_quotient_k13,THEORY_INFORMED,1.143543291435374,C,57,0.0,budget,257
2.5074547001670706,2.202717135979394,predictive_quotient_k21,THEORY_INFORMED,1.1383462085122342,C,57,0.0,budget,257
2.70805020110221,2.7260225674609337,identity,DIAGNOSTIC_ONLY,0.9934071102076519,C,48,0.01797236635872368,budget,248
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,48,0.0,budget,248
2.6156305770275505,2.6640955376201463,random_k,ADVERSARIAL,0.9818080996314833,C,48,0.04846496059259575,budget,248
2.70805020110221,2.7260225674609337,hash_k34_s1206,ADVERSARIAL,0.9934071102076519,C,48,0.01797236635872368,budget,248
1.2634794940650305,1.4862109503635845,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.8501346957213137,C,48,0.22273145629855406,budget,248
1.3095258353040693,1.2783416048437526,checkerboard,ADVERSARIAL,1.0243942858013515,C,48,0.0,budget,248
1.7838539603556165,1.8535937921461965,trap_mixing_adversarial,ADVERSARIAL,0.962375881875483,C,48,0.06973983179057996,budget,248
2.1535324566542537,2.055650052658814,viability_signature,THEORY_INFORMED,1.0476162778138414,C,48,0.0,budget,248
1.5641315026219944,1.4759380942655425,behavioral_quotient_k5,THEORY_INFORMED,1.0597541378592432,C,48,0.0,budget,248
1.5641315026219944,1.5199869149071865,behavioral_quotient_k8,THEORY_INFORMED,1.0290427419353827,C,48,0.0,budget,248
1.7489707507713133,1.830331703017625,behavioral_quotient_k13,THEORY_INFORMED,0.9555485204609777,C,48,0.08136095224631168,budget,248
2.2459520807289133,2.32118947830924,behavioral_quotient_k21,THEORY_INFORMED,0.9675867057457412,C,48,0.07523739758032688,budget,248
1.5641315026219944,1.4625121780189407,predictive_quotient_k5,THEORY_INFORMED,1.0694827203016546,C,48,0.0,budget,248
1.5641315026219944,1.5658999923453079,predictive_quotient_k8,THEORY_INFORMED,0.9988706240935191,C,48,0.0017684897233134489,budget,248
1.8413903748459726,1.9730013807154627,predictive_quotient_k13,THEORY_INFORMED,0.933294012282057,C,48,0.13161100586949015,budget,248
2.430791328878232,2.4204520568699692,predictive_quotient_k21,THEORY_INFORMED,1.0042716285079545,C,48,0.0,budget,248
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,50,0.0,budget,250
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,50,0.0,budget,250
0.0,0.0,random_k,ADVERSARIAL,0.0,C,50,0.0,budget,250
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,50,0.0,budget,250
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,50,0.0,budget,250
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,50,0.0,budget,250
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,50,0.0,budget,250
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,50,0.0,budget,250
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,53,0.0,budget,253
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,53,0.0,budget,253
0.0,0.0,random_k,ADVERSARIAL,0.0,C,53,0.0,budget,253
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,53,0.0,budget,253
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,53,0.0,budget,253
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,53,0.0,budget,253
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,53,0.0,budget,253
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,53,0.0,budget,253
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,52,0.0,budget,252
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,52,0.0,budget,252
0.0,0.0,random_k,ADVERSARIAL,0.0,C,52,0.0,budget,252
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,52,0.0,budget,252
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,52,0.0,budget,252
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,52,0.0,budget,252
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,52,0.0,budget,252
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,52,0.0,budget,252
0.0,0.0,identity,DIAGNOSTIC_ONLY,0.0,C,55,0.0,budget,255
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,55,0.0,budget,255
0.0,0.0,random_k,ADVERSARIAL,0.0,C,55,0.0,budget,255
0.0,0.0,hash_k34_s1206,ADVERSARIAL,0.0,C,55,0.0,budget,255
0.0,0.0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0,C,55,0.0,budget,255
0.0,0.0,checkerboard,ADVERSARIAL,0.0,C,55,0.0,budget,255
0.0,0.0,trap_mixing_adversarial,ADVERSARIAL,0.0,C,55,0.0,budget,255
0.0,0.0,viability_signature,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,behavioral_quotient_k5,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,behavioral_quotient_k8,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,behavioral_quotient_k13,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,behavioral_quotient_k21,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,predictive_quotient_k5,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,predictive_quotient_k8,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,predictive_quotient_k13,THEORY_INFORMED,0.0,C,55,0.0,budget,255
0.0,0.0,predictive_quotient_k21,THEORY_INFORMED,0.0,C,55,0.0,budget,255
3.1142086309647263,3.088541800581012,identity,DIAGNOSTIC_ONLY,1.0083103393254662,C,54,0.0,budget,254
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,54,0.0,budget,254
3.0504709591890995,2.99694835881626,random_k,ADVERSARIAL,1.0178590332447304,C,54,0.0,budget,254
3.1142086309647263,3.088541800581012,hash_k34_s1206,ADVERSARIAL,1.0083103393254662,C,54,0.0,budget,254
0.9577624664342212,1.1825227384193222,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.8099315432314326,C,54,0.22476027198510096,budget,254
2.034573935762867,2.028107531154162,checkerboard,ADVERSARIAL,1.0031883933713444,C,54,0.0,budget,254
2.0784714646107854,2.0885460413950248,trap_mixing_adversarial,ADVERSARIAL,0.9951762725912855,C,54,0.010074576784239397,budget,254
2.3859992999617,2.4716353011903385,viability_signature,THEORY_INFORMED,0.9653524930691043,C,54,0.08563600122863857,budget,254
2.034162325065554,2.1253046126928785,behavioral_quotient_k5,THEORY_INFORMED,0.9571156590528253,C,54,0.09114228762732468,budget,254
2.1727444533437836,2.226710979009817,behavioral_quotient_k8,THEORY_INFORMED,0.9757640186918055,C,54,0.05396652566603333,budget,254
2.0771379456803425,2.0762777827085186,behavioral_quotient_k13,THEORY_INFORMED,1.0004142812580221,C,54,0.0,budget,254
2.3146559835671257,2.2836563010127033,behavioral_quotient_k21,THEORY_INFORMED,1.0135745832420908,C,54,0.0,budget,254
1.9697578938247053,2.0773004352747493,predictive_quotient_k5,THEORY_INFORMED,0.9482296640274761,C,54,0.10754254145004394,budget,254
1.9697578938247053,2.1282863730641672,predictive_quotient_k8,THEORY_INFORMED,0.9255135581161369,C,54,0.1585284792394619,budget,254
2.2364821251194105,2.2929654573248035,predictive_quotient_k13,THEORY_INFORMED,0.9753666885713612,C,54,0.05648333220539303,budget,254
2.2364821251194105,2.314990290865345,predictive_quotient_k21,THEORY_INFORMED,0.9660870431916204,C,54,0.07850816574593455,budget,254
0.9275356650055506,0.7570300413403317,identity,DIAGNOSTIC_ONLY,1.2252296663991518,C,51,0.0,budget,251
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,51,0.0,budget,251
0.9246910117337588,0.7559402567704852,random_k,ADVERSARIAL,1.2232329254221856,C,51,0.0,budget,251
0.9275356650055506,0.7570300413403317,hash_k34_s1206,ADVERSARIAL,1.2252296663991518,C,51,0.0,budget,251
0.3297502993783669,0.27252573027781,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.2099785919011123,C,51,0.0,budget,251
0.8513198465280212,0.6830859943800339,checkerboard,ADVERSARIAL,1.2462850263833554,C,51,0.0,budget,251
0.9076230921030078,0.7460286072869498,trap_mixing_adversarial,ADVERSARIAL,1.216606284581662,C,51,0.0,budget,251
0.35369440998895724,0.2882739485999487,viability_signature,THEORY_INFORMED,1.22693851354496,C,51,0.0,budget,251
0.8801946429904406,0.7310196875096956,behavioral_quotient_k5,THEORY_INFORMED,1.204064210621915,C,51,0.0,budget,251
0.8801946429904406,0.7310196875096956,behavioral_quotient_k8,THEORY_INFORMED,1.204064210621915,C,51,0.0,budget,251
0.8801946429904406,0.7311249090930823,behavioral_quotient_k13,THEORY_INFORMED,1.2038909248520484,C,51,0.0,budget,251
0.8801946429904406,0.7311249090930823,behavioral_quotient_k21,THEORY_INFORMED,1.2038909248520484,C,51,0.0,budget,251
0.8801946429904406,0.7308747506971807,predictive_quotient_k5,THEORY_INFORMED,1.2043029837202939,C,51,0.0,budget,251
0.8801946429904406,0.7310196875096956,predictive_quotient_k8,THEORY_INFORMED,1.204064210621915,C,51,0.0,budget,251
0.8801946429904406,0.7310196875096956,predictive_quotient_k13,THEORY_INFORMED,1.204064210621915,C,51,0.0,budget,251
0.8801946429904406,0.7311249090930823,predictive_quotient_k21,THEORY_INFORMED,1.2038909248520484,C,51,0.0,budget,251
2.6902658518388862,2.6328602455257855,identity,DIAGNOSTIC_ONLY,1.0218035144138982,C,56,0.0,budget,256
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,56,0.0,budget,256
2.6145438909373797,2.547778401634669,random_k,ADVERSARIAL,1.026205375341856,C,56,0.0,budget,256
2.6902658518388862,2.6328602455257855,hash_k34_s1206,ADVERSARIAL,1.0218035144138982,C,56,0.0,budget,256
1.592950636156925,1.661509747657987,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.9587368586927035,C,56,0.06855911150106198,budget,256
1.8421097371026287,1.8557899895945966,checkerboard,ADVERSARIAL,0.9926283401846798,C,56,0.013680252491967915,budget,256
1.8421097371026287,1.8641863939321603,trap_mixing_adversarial,ADVERSARIAL,0.9881574841971864,C,56,0.022076656829531638,budget,256
1.9919120553126146,2.0548565321999606,viability_signature,THEORY_INFORMED,0.9693679456930472,C,56,0.06294447688734595,budget,256
1.7682709961196836,1.8060028444472387,behavioral_quotient_k5,THEORY_INFORMED,0.9791075366001964,C,56,0.03773184832755505,budget,256
1.7682709961196836,1.8060028444472387,behavioral_quotient_k8,THEORY_INFORMED,0.9791075366001964,C,56,0.03773184832755505,budget,256
1.8997261839088566,1.9178543865709536,behavioral_quotient_k13,THEORY_INFORMED,0.9905476647293805,C,56,0.018128202662097026,budget,256
1.9960056379366433,2.0760518134153054,behavioral_quotient_k21,THEORY_INFORMED,0.9614430743195285,C,56,0.08004617547866211,budget,256
1.7115649311161063,1.7532607643800293,predictive_quotient_k5,THEORY_INFORMED,0.9762181221920705,C,56,0.04169583326392301,budget,256
1.7115649311161063,1.7658312577247781,predictive_quotient_k8,THEORY_INFORMED,0.9692686793422196,C,56,0.05426632660867181,budget,256
1.7682709961196836,1.8060028444472387,predictive_quotient_k13,THEORY_INFORMED,0.9791075366001964,C,56,0.03773184832755505,budget,256
1.8645504501474708,1.9461694100225269,predictive_quotient_k21,THEORY_INFORMED,0.9580617394073051,C,56,0.08161895987505607,budget,256
2.8565446432918096,2.8554189427680017,identity,DIAGNOSTIC_ONLY,1.0003942330517415,C,59,0.0,budget,259
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,59,0.0,budget,259
2.5801404380981507,2.5566213265180426,random_k,ADVERSARIAL,1.0091992941372119,C,59,0.0,budget,259
2.8565446432918096,2.8554189427680017,hash_k34_s1206,ADVERSARIAL,1.0003942330517415,C,59,0.0,budget,259
1.2994674192038855,1.2945098449108057,best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0038296922287382,C,59,0.0,budget,259
2.025725974102318,1.8305042750364513,checkerboard,ADVERSARIAL,1.1066491358300592,C,59,0.0,budget,259
2.630071249526095,2.592583327824077,trap_mixing_adversarial,ADVERSARIAL,1.014459678614643,C,59,0.0,budget,259
2.377576816157806,2.237131970264633,viability_signature,THEORY_INFORMED,1.062778972255517,C,59,0.0,budget,259
2.13879660033603,2.0948026857805893,behavioral_quotient_k5,THEORY_INFORMED,1.0210014598768986,C,59,0.0,budget,259
2.132418219546,2.100738837480991,behavioral_quotient_k8,THEORY_INFORMED,1.0150801144339274,C,59,0.0,budget,259
2.634245804185003,2.5773841948186877,behavioral_quotient_k13,THEORY_INFORMED,1.0220617513991992,C,59,0.0,budget,259
2.6950204820808503,2.6325496052824904,behavioral_quotient_k21,THEORY_INFORMED,1.0237301803061964,C,59,0.0,budget,259
1.7393226462043512,1.6694958439198355,predictive_quotient_k5,THEORY_INFORMED,1.041825083026603,C,59,0.0,budget,259
2.631870338863474,2.563582344227755,predictive_quotient_k8,THEORY_INFORMED,1.0266377223222334,C,59,0.0,budget,259
2.729165149620558,2.689916221934146,predictive_quotient_k13,THEORY_INFORMED,1.0145911338674296,C,59,0.0,budget,259
2.7346875574703158,2.693880483057538,predictive_quotient_k21,THEORY_INFORMED,1.015148064165958,C,59,0.0,budget,259
2.9723385970312304,3.1198192519998234,identity,DIAGNOSTIC_ONLY,0.9527278207306218,C,58,0.14748065496859297,budget,258
0.0,0.0,all_one,DIAGNOSTIC_ONLY,0.0,C,58,0.0,budget,258
2.9723385970312304,3.097408668172385,random_k,ADVERSARIAL,0.9596210624622059,C,58,0.12507007114115476,budget,258
2.9723385970312304,3.1198192519998234,hash_k34_s1206,ADVERSARIAL,0.9527278207306218,C,58,0.14748065496859297,budget,258
1.4746399317738899,1.510488607052638,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.9762668350417429,C,58,0.03584867527874813,budget,258
2.044313315281406,2.123124525839356,checkerboard,ADVERSARIAL,0.9628796099339522,C,58,0.0788112105579497,budget,258
2.597960346779622,2.7225473481227564,trap_mixing_adversarial,ADVERSARIAL,0.954238811887316,C,58,0.1245870013431345,budget,258
2.559625008606225,2.6414847717735297,viability_signature,THEORY_INFORMED,0.9690099431796676,C,58,0.08185976316730459,budget,258
2.363540285088263,2.3911984086160367,behavioral_quotient_k5,THEORY_INFORMED,0.9884333631922324,C,58,0.027658123527773526,budget,258
2.363540285088263,2.4183041137223587,behavioral_quotient_k8,THEORY_INFORMED,0.9773544492095327,C,58,0.05476382863409546,budget,258
2.559625008606225,2.6670437069633133,behavioral_quotient_k13,THEORY_INFORMED,0.9597236827890628,C,58,0.10741869835708817,budget,258
2.877096999702383,2.9555976492421445,behavioral_quotient_k21,THEORY_INFORMED,0.9734400081283424,C,58,0.07850064953976155,budget,258
2.363540285088263,2.3960779122911293,predictive_quotient_k5,THEORY_INFORMED,0.986420463610153,C,58,0.032537627202866126,budget,258
2.363540285088263,2.425134709969562,predictive_quotient_k8,THEORY_INFORMED,0.9746016480535747,C,58,0.06159442488129896,budget,258
2.4218469264587803,2.4915818473756532,predictive_quotient_k13,THEORY_INFORMED,0.9720117880171892,C,58,0.06973492091687294,budget,258
2.8519379396565485,2.9272205064991015,predictive_quotient_k21,THEORY_INFORMED,0.9742818941465433,C,58,0.07528256684255297,budget,258
