candidate,candidate_category,fake_viability_rate,family,hidden_nonviability_rate,macro_viability_purity,mixed_viability_label_fraction,pair_id,variant,world_seed
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,50,hidden,350
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,50,hidden,350
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,49,hidden,349
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.8775510204081632,1.0,49,hidden,349
random_k,ADVERSARIAL,0.8461538461538461,D,0.0,0.8740833521668436,0.8461538461538461,49,hidden,349
hash_k34_s1206,ADVERSARIAL,0.7941176470588235,D,0.0,0.8772727272727273,0.7941176470588235,49,hidden,349
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.8769597818677572,1.0,49,hidden,349
checkerboard,ADVERSARIAL,1.0,D,0.0,0.8791666666666667,1.0,49,hidden,349
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9092261904761905,0.5,49,hidden,349
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,49,hidden,349
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,52,hidden,352
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.9259259259259259,1.0,52,hidden,352
random_k,ADVERSARIAL,0.9230769230769231,D,0.0,0.9284397993868798,0.9230769230769231,52,hidden,352
hash_k34_s1206,ADVERSARIAL,0.7941176470588235,D,0.0,0.9250705700236751,0.7941176470588235,52,hidden,352
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.9265277155236815,1.0,52,hidden,352
checkerboard,ADVERSARIAL,1.0,D,0.0,0.9259146341463416,1.0,52,hidden,352
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9290966386554622,0.5,52,hidden,352
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,52,hidden,352
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,53,hidden,353
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.8075801749271136,1.0,53,hidden,353
random_k,ADVERSARIAL,0.9230769230769231,D,0.0,0.8041862236788967,0.9230769230769231,53,hidden,353
hash_k34_s1206,ADVERSARIAL,0.8235294117647058,D,0.0,0.8074866310160428,0.8529411764705882,53,hidden,353
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.8078204692281536,1.0,53,hidden,353
checkerboard,ADVERSARIAL,1.0,D,0.0,0.8080952380952381,1.0,53,hidden,353
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.8733193277310924,0.5,53,hidden,353
viability_signature,THEORY_INFORMED,0.05263157894736842,D,0.0,0.9789473684210527,0.05263157894736842,53,hidden,353
behavioral_quotient_k5,THEORY_INFORMED,0.2,D,0.2,0.9894675925925925,0.4,53,hidden,353
behavioral_quotient_k8,THEORY_INFORMED,0.125,D,0.125,0.9873325892857143,0.25,53,hidden,353
behavioral_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.07692307692307693,0.9757211538461538,0.15384615384615385,53,hidden,353
behavioral_quotient_k21,THEORY_INFORMED,0.047619047619047616,D,0.047619047619047616,0.9832080200501254,0.09523809523809523,53,hidden,353
predictive_quotient_k5,THEORY_INFORMED,0.2,D,0.0,0.9925,0.2,53,hidden,353
predictive_quotient_k8,THEORY_INFORMED,0.125,D,0.0,0.98828125,0.125,53,hidden,353
predictive_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.0,0.9846153846153847,0.07692307692307693,53,hidden,353
predictive_quotient_k21,THEORY_INFORMED,0.09523809523809523,D,0.0,0.9882086167800453,0.09523809523809523,53,hidden,353
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,48,hidden,348
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.927689594356261,1.0,48,hidden,348
random_k,ADVERSARIAL,1.0,D,0.0,0.9266965198888554,1.0,48,hidden,348
hash_k34_s1206,ADVERSARIAL,0.5882352941176471,D,0.0,0.9286623059956697,0.5882352941176471,48,hidden,348
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.9269249049429658,1.0,48,hidden,348
checkerboard,ADVERSARIAL,1.0,D,0.0,0.9273519163763067,1.0,48,hidden,348
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9389880952380952,0.5,48,hidden,348
viability_signature,THEORY_INFORMED,0.05,D,0.0,0.9958333333333333,0.05,48,hidden,348
behavioral_quotient_k5,THEORY_INFORMED,0.2,D,0.0,0.9937888198757765,0.2,48,hidden,348
behavioral_quotient_k8,THEORY_INFORMED,0.125,D,0.0,0.9919354838709677,0.125,48,hidden,348
behavioral_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.0,0.9757085020242915,0.07692307692307693,48,hidden,348
behavioral_quotient_k21,THEORY_INFORMED,0.047619047619047616,D,0.047619047619047616,0.9833333333333333,0.09523809523809523,48,hidden,348
predictive_quotient_k5,THEORY_INFORMED,0.2,D,0.0,0.9928143712574851,0.2,48,hidden,348
predictive_quotient_k8,THEORY_INFORMED,0.125,D,0.0,0.9925742574257426,0.125,48,hidden,348
predictive_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.0,0.9807692307692307,0.07692307692307693,48,hidden,348
predictive_quotient_k21,THEORY_INFORMED,0.047619047619047616,D,0.047619047619047616,0.977891156462585,0.09523809523809523,48,hidden,348
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,56,hidden,356
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.9382716049382716,1.0,56,hidden,356
random_k,ADVERSARIAL,0.9230769230769231,D,0.0,0.9377430801236054,0.9230769230769231,56,hidden,356
hash_k34_s1206,ADVERSARIAL,0.7058823529411765,D,0.0,0.9403971650579737,0.7058823529411765,56,hidden,356
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.9373816051844466,1.0,56,hidden,356
checkerboard,ADVERSARIAL,1.0,D,0.0,0.938719512195122,1.0,56,hidden,356
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9570512820512821,0.5,56,hidden,356
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,56,hidden,356
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,54,hidden,354
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.908289241622575,1.0,54,hidden,354
random_k,ADVERSARIAL,1.0,D,0.0,0.9104826054171823,1.0,54,hidden,354
hash_k34_s1206,ADVERSARIAL,0.9117647058823529,D,0.0,0.9086272486290697,0.9117647058823529,54,hidden,354
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.9084059233449477,1.0,54,hidden,354
checkerboard,ADVERSARIAL,1.0,D,0.0,0.908493031358885,1.0,54,hidden,354
trap_mixing_adversarial,ADVERSARIAL,0.75,D,0.0,0.908531746031746,0.75,54,hidden,354
viability_signature,THEORY_INFORMED,0.10526315789473684,D,0.0,0.9771929824561404,0.10526315789473684,54,hidden,354
behavioral_quotient_k5,THEORY_INFORMED,0.2,D,0.0,0.9961783439490446,0.2,54,hidden,354
behavioral_quotient_k8,THEORY_INFORMED,0.125,D,0.0,0.9963235294117647,0.125,54,hidden,354
behavioral_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.0,0.9940828402366864,0.07692307692307693,54,hidden,354
behavioral_quotient_k21,THEORY_INFORMED,0.047619047619047616,D,0.0,0.9931972789115646,0.047619047619047616,54,hidden,354
predictive_quotient_k5,THEORY_INFORMED,0.2,D,0.0,0.9961290322580645,0.2,54,hidden,354
predictive_quotient_k8,THEORY_INFORMED,0.125,D,0.0,0.9960106382978724,0.125,54,hidden,354
predictive_quotient_k13,THEORY_INFORMED,0.07692307692307693,D,0.0,0.9972850678733032,0.07692307692307693,54,hidden,354
predictive_quotient_k21,THEORY_INFORMED,0.047619047619047616,D,0.0,0.9928571428571429,0.047619047619047616,54,hidden,354
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,55,hidden,355
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.8775510204081632,1.0,55,hidden,355
random_k,ADVERSARIAL,0.9230769230769231,D,0.0,0.8786956722864291,0.9230769230769231,55,hidden,355
hash_k34_s1206,ADVERSARIAL,0.7647058823529411,D,0.0,0.877807486631016,0.7647058823529411,55,hidden,355
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.8768970467596391,1.0,55,hidden,355
checkerboard,ADVERSARIAL,1.0,D,0.0,0.8775,1.0,55,hidden,355
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.8808823529411764,0.5,55,hidden,355
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,55,hidden,355
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,59,hidden,359
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.8775510204081632,1.0,59,hidden,359
random_k,ADVERSARIAL,0.7692307692307693,D,0.0,0.8839271644671365,0.7692307692307693,59,hidden,359
hash_k34_s1206,ADVERSARIAL,0.7058823529411765,D,0.0,0.8778074866310162,0.7058823529411765,59,hidden,359
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.8781056966369252,1.0,59,hidden,359
checkerboard,ADVERSARIAL,1.0,D,0.0,0.8783333333333333,1.0,59,hidden,359
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9019138755980861,0.5,59,hidden,359
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,59,hidden,359
identity,DIAGNOSTIC_ONLY,0.0,D,0.0,1.0,0.0,58,hidden,358
all_one,DIAGNOSTIC_ONLY,1.0,D,0.0,0.9506172839506173,1.0,58,hidden,358
random_k,ADVERSARIAL,0.8461538461538461,D,0.0,0.952479514909177,0.8461538461538461,58,hidden,358
hash_k34_s1206,ADVERSARIAL,0.5294117647058824,D,0.0,0.9492540824379287,0.5294117647058824,58,hidden,358
best_of_10_hashes_per_world,ADAPTIVE_HASH,1.0,D,0.0,0.9505494505494505,1.0,58,hidden,358
checkerboard,ADVERSARIAL,1.0,D,0.0,0.9506097560975609,1.0,58,hidden,358
trap_mixing_adversarial,ADVERSARIAL,0.5,D,0.0,0.9470443349753694,0.5,58,hidden,358
viability_signature,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
behavioral_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
behavioral_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
behavioral_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
behavioral_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
predictive_quotient_k5,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
predictive_quotient_k8,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
predictive_quotient_k13,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
predictive_quotient_k21,THEORY_INFORMED,0.0,D,0.0,1.0,0.0,58,hidden,358
