adaptive_idx,bounded_cost_sustainment,candidate,candidate_category,compression_ratio,fake_viability_rate,fake_viability_rejection_score,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,hidden_nonviability_rate,horizon_coherence,irreversibility_sensitivity,label_entropy,macro_viability_purity,mc_fallback_used,mean_fiber_size,mixed_viability_label_fraction,norm_irrev_sensitivity,pair_id,quotient_gate_pass,raw_I_mean,recoverability_preservation,recoverability_purity,singleton_fraction,truncated,truncation_fraction,unsustainable_branch_penalty,variant,world_seed
,,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,D,0.17307692307692307,2.516608051285133,0.28436492933426377,0.0,0.891081531744325,,0.6929389195380611,0.8383333333333334,0,171.5,1.0,,1,1,1.652714442701381,0.8854302453133686,0.8383333333333334,0.0,0,0.0,,hidden,301
,,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.5,0.5,D,0.28205128205128205,3.695583217449989,0.21296609040677714,0.0,1.0,,1.3070166377536272,0.8694444444444445,0,85.75,0.5,,1,1,2.3196134316254584,0.9126503478775246,0.8694444444444445,0.0,0,0.0,,hidden,301
,,viability_signature,THEORY_INFORMED,0.052478134110787174,0.0,1.0,D,0.125,2.130029944840945,0.31948576135772905,0.0,1.0,,2.7043616632881453,1.0,0,19.055555555555557,0.0,,1,1,1.4370013657841731,1.0,1.0,0.0,0,0.0,,hidden,301
,,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,D,0.16025641025641027,2.4953963960705923,0.2860905850690258,0.0,1.0,,1.5341680398843724,1.0,0,68.6,0.0,,1,1,1.6060084844657871,1.0,1.0,0.0,0,0.0,,hidden,301
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.0,1.0,D,0.15705128205128205,2.2150997617980606,0.3110323393015789,0.0,1.0,,1.9396985628004113,1.0,0,42.875,0.0,,1,1,1.327547977268315,1.0,1.0,0.0,0,0.0,,hidden,301
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.0,1.0,D,0.3685897435897435,4.183066259221955,0.1929359861492708,0.0,1.0,,2.480717854320524,1.0,0,26.384615384615383,0.0,,1,1,2.423997239911367,1.0,1.0,0.0,0,0.0,,hidden,301
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,D,0.17628205128205127,2.8866165696522614,0.2572931963004189,0.0,1.0,,2.9539264176919016,1.0,0,16.333333333333332,0.0,,1,1,1.7583116339431875,1.0,1.0,0.0,0,0.0,,hidden,301
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,D,0.1698717948717949,2.4452459482398115,0.29025503985017487,0.2,1.0,,1.5221893980608299,0.9964912280701753,0,68.6,0.2,,1,1,1.6302980595135037,0.9965646279369362,0.9964912280701753,0.0,0,0.0,,hidden,301
,,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.0,1.0,D,0.23076923076923078,2.6552857335904623,0.273576424083743,0.0,1.0,,1.927620780142266,1.0,0,42.875,0.0,,1,1,1.6212011210246189,1.0,1.0,0.0,0,0.0,,hidden,301
,,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.0,1.0,D,0.1826923076923077,2.7934432975117804,0.2636127448262971,0.0,1.0,,2.4669670311609013,1.0,0,26.384615384615383,0.0,,1,1,1.7370729401996534,1.0,1.0,0.0,0,0.0,,hidden,301
,,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,D,0.2948717948717948,4.677995352793394,0.17611849567788598,0.0,1.0,,2.8969444069751713,1.0,0,16.333333333333332,0.0,,1,1,2.517786512398999,1.0,1.0,0.0,0,0.0,,hidden,301
,1.0003942330517415,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,0.3461917458845351,3.5264193891169753,0.2209251759579181,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,59,0,2.8554189427680017,1.0,1.0,1.0,0,0.0,0.0,budget,259
,0.0,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,C,0.0,0.0,1.0,0.0,1.0,,0.0,0.8658892128279884,0,343.0,1.0,,59,0,0.0,0.9122128230377372,0.892128279883382,0.0,0,0.0,0.0,budget,259
,1.0091992941372119,random_k,ADVERSARIAL,0.037900874635568516,0.9230769230769231,0.07692307692307687,C,0.20151286807326685,2.8789490230326384,0.25780178962449485,0.0,1.0,,2.5372319638351306,0.865424868055141,0,26.384615384615383,0.9230769230769231,,59,1,2.5566213265180426,0.9125757992797198,0.8882880201118415,0.0,0,0.0,0.0,budget,259
,1.0003942330517415,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.8823529411764706,0.11764705882352944,C,0.30245768606538365,4.703784690104174,0.17532218593997032,0.0,1.0,,3.5259755701090882,0.8657754010695188,0,10.088235294117647,0.8823529411764706,,59,1,2.8554189427680017,0.9211245152565447,0.8919786096256684,0.0,0,0.0,0.0,budget,259
8,1.0038296922287382,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,C,0.11972524924646419,1.333991141404045,0.4284506407331246,0.0,1.0,,0.6926328508605348,0.8661255190252535,0,171.5,1.0,,59,1,1.2945098449108057,0.9121131979803576,0.8919236267102308,0.0,0,0.0,0.0,budget,259
,1.1066491358300592,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,C,0.11198701599814516,2.057055098378874,0.3271121938660151,0.0,1.0,,0.6929389195380611,0.865952380952381,0,171.5,1.0,,59,1,1.8305042750364513,0.9130152182660184,0.8926190476190476,0.0,0,0.0,0.0,budget,259
,1.014459678614643,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.75,0.25,C,0.18658706236958034,3.239155397306442,0.23589604680106788,0.0,1.0,,1.3048291859003935,0.8911782661782661,0,85.75,0.75,,59,1,2.592583327824077,0.9347112462853197,0.9159035409035409,0.0,0,0.0,0.0,budget,259
,1.062778972255517,viability_signature,THEORY_INFORMED,0.06705539358600583,0.043478260869565216,0.9565217391304348,C,0.15792371898910268,2.9956807614250476,0.25027024422325295,0.08695652173913043,1.0,,2.525694230459296,0.9466325660699063,0,14.91304347826087,0.17391304347826086,,59,1,2.237131970264633,1.0,1.0,0.043478260869565216,0,0.0,0.0,budget,259
,1.0210014598768986,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,0.17800834685833525,2.375777648190007,0.2962280411259227,0.0,1.0,,1.528785768089965,0.9758241758241759,0,68.6,0.2,,59,1,2.0948026857805893,0.9957194045643651,0.9956043956043956,0.0,0,0.0,0.0,budget,259
,1.0150801144339274,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,C,0.13812891258984464,2.1911107404652355,0.3133705099354242,0.0,1.0,,1.9130011447935185,0.975,0,42.875,0.125,,59,1,2.100738837480991,0.9956389368880113,0.9954545454545455,0.0,0,0.0,0.0,budget,259
,1.0220617513991992,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.15384615384615385,0.8461538461538461,C,0.2540864827266404,3.8853642151493495,0.20469302921142168,0.0,1.0,,2.3462263777825316,0.9337225274725275,0,26.384615384615383,0.23076923076923078,,59,1,2.5773841948186877,1.0,1.0,0.0,0,0.0,0.0,budget,259
,1.0237301803061964,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.14285714285714285,0.8571428571428572,C,0.23168328309761185,3.6982786480023897,0.2128439104873397,0.0,1.0,,2.843247995761677,0.9419381787802841,0,16.333333333333332,0.19047619047619047,,59,1,2.6325496052824904,1.0,1.0,0.0,0,0.0,0.0,budget,259
,1.041825083026603,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,C,0.0813818687688384,1.8050943437455143,0.3564942484839015,0.0,1.0,,1.4485237757468004,0.9805309734513274,0,68.6,0.2,,59,1,1.6694958439198355,0.9965348775500648,0.9964601769911503,0.0,0,0.0,0.0,budget,259
,1.0266377223222334,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,C,0.22107581729654532,3.1994379579454963,0.23812710415401228,0.0,1.0,,1.9231985454529514,0.9758771929824561,0,42.875,0.125,,59,1,2.563582344227755,0.9957857635430235,0.9956140350877193,0.0,0,0.0,0.0,budget,259
,1.0145911338674296,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.23076923076923078,0.7692307692307692,C,0.26715743102249,4.036968132496088,0.19853212760042743,0.0,1.0,,2.3870665314166115,0.9632472964701081,0,26.384615384615383,0.23076923076923078,,59,1,2.689916221934146,0.9888670872277431,0.9874260355029586,0.0,0,0.0,0.0,budget,259
,1.015148064165958,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,C,0.26452005564572223,3.4054256255604387,0.2269928231674061,0.047619047619047616,1.0,,2.8637408107947957,0.9583333333333334,0,16.333333333333332,0.09523809523809523,,59,1,2.693880483057538,1.0,1.0,0.0,0,0.0,0.0,budget,259
,0.9527278207306218,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,C,0.42065795839380743,4.240538784240386,0.19082007426550313,0.0,1.0,,6.340359303727763,1.0,0,1.0,0.0,,58,0,3.1198192519998234,1.0,1.0,1.0,0,0.0,0.14748065496859297,budget,258
,0.0,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,C,0.0,0.0,1.0,0.0,1.0,,0.0,0.8536155202821869,0,567.0,1.0,,58,0,0.0,0.8879415347137637,0.8518518518518519,0.0,0,0.0,0.0,budget,258
,0.9596210624622059,random_k,ADVERSARIAL,0.02292768959435626,1.0,0.0,C,0.3558297048863087,3.6488246160317805,0.21510813648495872,0.0,1.0,,2.555379969019132,0.8530222256044586,0,43.61538461538461,1.0,,58,1,3.097408668172385,0.8884014109313284,0.8499060772453952,0.0,0,0.0,0.12507007114115476,budget,258
,0.9527278207306218,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,1.0,0.0,C,0.3708272859216255,3.6517147405709616,0.2149744891444607,0.0,1.0,,3.5234439856557835,0.856439451425565,0,16.676470588235293,1.0,,58,1,3.1198192519998234,0.8908875911724842,0.853704926242943,0.0,0,0.0,0.14748065496859297,budget,258
0,0.9762668350417429,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,C,0.11731978713110786,1.4852732343125612,0.40237024492665285,0.0,1.0,,0.6887720620405897,0.8548198820133048,0,283.5,1.0,,58,1,1.510488607052638,0.8879552604154627,0.8518764905234091,0.0,0,0.0,0.03584867527874813,budget,258
,0.9628796099339522,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,C,0.19641993226898888,2.408781438327024,0.29335996399076386,0.0,1.0,,0.6930709707288083,0.8537891986062718,0,283.5,1.0,,58,1,2.123124525839356,0.8883690884572146,0.8520905923344948,0.0,0,0.0,0.0788112105579497,budget,258
,0.954238811887316,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,1.0,0.0,C,0.3255926463473633,3.223393904670629,0.23677639892743732,0.0,1.0,,1.3537498538461805,0.8701515151515151,0,141.75,1.0,,58,1,2.7225473481227564,0.9020294022257314,0.867564935064935,0.0,0,0.0,0.1245870013431345,budget,258
,0.9690099431796676,viability_signature,THEORY_INFORMED,0.059964726631393295,0.029411764705882353,0.9705882352941176,C,0.26149008224479925,2.933043933343479,0.25425599534300153,0.058823529411764705,1.0,,2.6351037014339562,0.9723039215686273,0,16.676470588235293,0.08823529411764706,,58,1,2.6414847717735297,1.0,1.0,0.08823529411764706,0,0.0,0.08185976316730459,budget,258
,0.9884333631922324,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.4,0.6,C,0.14755684567005323,2.453639037500364,0.2895496573735073,0.0,1.0,,1.4499484955133988,0.9072068469044952,0,113.4,0.4,,58,1,2.3911984086160367,0.9507845358552696,0.9061430171172612,0.0,0,0.0,0.027658123527773526,budget,258
,0.9773544492095327,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.25,0.75,C,0.2757619738751814,2.8270809512825004,0.2612957532724486,0.125,1.0,,1.8084989850961473,0.9536216998408178,0,70.875,0.375,,58,1,2.4183041137223587,0.998692956643904,0.9986772486772487,0.0,0,0.0,0.05476382863409546,budget,258
,0.9597236827890628,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,C,0.3202709240445089,3.453813843987093,0.2245266719780078,0.0,1.0,,2.3629928624820566,0.9652545522110739,0,43.61538461538461,0.15384615384615385,,58,1,2.6670437069633133,1.0,1.0,0.0,0,0.0,0.10741869835708817,budget,258
,0.9734400081283424,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,C,0.39114658925979684,3.4950801768246005,0.22246544236423754,0.0,1.0,,2.880196857009283,0.9719887955182072,0,27.0,0.09523809523809523,,58,1,2.9555976492421445,1.0,1.0,0.0,0,0.0,0.07850064953976155,budget,258
,0.986420463610153,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.4,0.6,C,0.3006773101112724,2.4084748079309173,0.293386354997601,0.0,1.0,,1.447758746032818,0.9058285623409669,0,113.4,0.4,,58,1,2.3960779122911293,0.9499169327079459,0.9052719465648854,0.0,0,0.0,0.032537627202866126,budget,258
,0.9746016480535747,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,C,0.20029027576197383,2.88635262825342,0.2573106703519628,0.125,1.0,,1.7994968998094394,0.9527777777777778,0,70.875,0.25,,58,1,2.425134709969562,1.0,1.0,0.0,0,0.0,0.06159442488129896,budget,258
,0.9720117880171892,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.15384615384615385,0.8461538461538461,C,0.27044025157232704,2.667289510805322,0.27268095334540526,0.0,1.0,,2.4313571885602787,0.9654456654456655,0,43.61538461538461,0.15384615384615385,,58,1,2.4915818473756532,1.0,1.0,0.0,0,0.0,0.06973492091687294,budget,258
,0.9742818941465433,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.09523809523809523,0.9047619047619048,C,0.3067247218190614,3.7831846678079977,0.20906573119165658,0.0,1.0,,2.8923757373674466,0.9656084656084657,0,27.0,0.09523809523809523,,58,1,2.9272205064991015,1.0,1.0,0.0,0,0.0,0.07528256684255297,budget,258
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,D,0.547911547911548,6.3466867388261115,0.1361157805620258,0.0,1.0,,6.340359303727763,1.0,0,1.0,0.0,,6,0,4.153232267162505,1.0,1.0,1.0,0,0.0,,hidden,306
,,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,1.0,0.0,D,0.0,0.0,1.0,0.0,1.0,,0.0,0.9206349206349206,0,567.0,1.0,,6,0,0.0,0.9358151476251604,0.9259259259259259,0.0,0,0.0,,hidden,306
,,random_k,ADVERSARIAL,0.02292768959435626,0.9230769230769231,0.07692307692307687,D,0.5109200109200113,6.117964295850545,0.14048960607781572,0.0,1.0,,2.5488346883692605,0.921128702879654,0,43.61538461538461,0.9230769230769231,,6,1,4.039744457742669,0.9376174952047954,0.9265293832803345,0.0,0,0.0,,hidden,306
,,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,0.6764705882352942,0.32352941176470584,D,0.5748020748020751,6.4406090413249695,0.13439760031013903,0.0,1.0,,3.5234439856557835,0.9218004461846658,0,16.676470588235293,0.6764705882352942,,6,1,4.153232267162505,0.9402371116022209,0.9266265252230923,0.0,0,0.0,,hidden,306
8,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,1.0,0.0,D,0.1195058695058695,2.272099422397266,0.3056141855455485,0.0,1.0,,0.6930709707288083,0.920993031358885,0,283.5,1.0,,6,1,2.0746979639493137,0.9367207200171269,0.9262630662020906,0.0,0,0.0,,hidden,306
,,checkerboard,ADVERSARIAL,0.003527336860670194,1.0,0.0,D,0.16332241332241332,2.4578165639888856,0.2891998408517122,0.0,1.0,,0.6930709707288083,0.9203832752613241,0,283.5,1.0,,6,1,2.3641462783296765,0.9361538611473871,0.9256097560975609,0.0,0,0.0,,hidden,306
,,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,0.5,0.5,D,0.5378787878787883,6.981773611073421,0.125285437639156,0.0,1.0,,1.3091447980936834,0.9246336996336997,0,141.75,0.5,,6,1,4.092449526552625,0.9421223458288943,0.9282051282051282,0.0,0,0.0,,hidden,306
,,viability_signature,THEORY_INFORMED,0.03350970017636684,0.10526315789473684,0.8947368421052632,D,0.2884247884247884,3.3888750010024915,0.2278488222543553,0.0,1.0,,2.703144485257144,0.9780701754385964,0,29.842105263157894,0.10526315789473684,,6,1,3.0987812468188896,1.0,1.0,0.0,0,0.0,,hidden,306
,,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,D,0.24119574119574116,3.0206917335604038,0.248713422034591,0.0,1.0,,1.4388284863436565,0.9963190184049079,0,113.4,0.2,,6,1,2.7218539051835906,1.0,1.0,0.0,0,0.0,,hidden,306
,,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,D,0.3795386295386296,4.693530914140531,0.17563793278374695,0.0,1.0,,1.8684170596569198,0.9962871287128713,0,70.875,0.125,,6,1,3.441444606531004,1.0,1.0,0.0,0,0.0,,hidden,306
,,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.07692307692307693,0.9230769230769231,D,0.40588315588315593,4.677316984393632,0.17613953963622228,0.0,1.0,,2.3650033718512007,0.9899665551839465,0,43.61538461538461,0.07692307692307693,,6,1,3.7171494378944145,1.0,1.0,0.0,0,0.0,,hidden,306
,,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.047619047619047616,0.9523809523809523,D,0.5141960141960141,6.334960611849133,0.13633338376549256,0.0,1.0,,2.925516902711999,0.9945054945054944,0,27.0,0.047619047619047616,,6,1,3.9697142525518423,1.0,1.0,0.0,0,0.0,,hidden,306
,,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,0.2,0.8,D,0.1905541905541906,2.9429992459630645,0.25361404799248277,0.0,1.0,,1.437860956651316,0.9960264900662251,0,113.4,0.2,,6,1,2.6406676867224053,1.0,1.0,0.0,0,0.0,,hidden,306
,,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,0.125,0.875,D,0.3218673218673219,3.905954561388751,0.20383393027531943,0.0,1.0,,1.8711037496219722,0.9960106382978724,0,70.875,0.125,,6,1,3.2924636721649136,1.0,1.0,0.0,0,0.0,,hidden,306
,,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,0.07692307692307693,0.9230769230769231,D,0.3492355992355992,4.641819898400024,0.1772477707563108,0.0,1.0,,2.4313911478682733,0.9947552447552448,0,43.61538461538461,0.07692307692307693,,6,1,3.5950300637007735,1.0,1.0,0.0,0,0.0,,hidden,306
,,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,0.047619047619047616,0.9523809523809523,D,0.48068523068523095,5.75887598102701,0.14795359506626873,0.0,1.0,,2.9084750690732646,0.9935064935064934,0,27.0,0.047619047619047616,,6,1,3.9071113346831767,1.0,1.0,0.0,0,0.0,,hidden,306
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,D,0.2572572572572572,5.271501006092711,0.15945146130543683,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,3,0,4.092794480029751,1.0,1.0,1.0,0,0.0,,hidden,303
,,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,D,0.0,0.0,1.0,0.0,1.0,,0.0,0.8367346938775511,0,343.0,1.0,,3,0,0.0,0.8798094540124588,0.8367346938775511,0.0,0,0.0,,hidden,303
,,random_k,ADVERSARIAL,0.037900874635568516,1.0,0.0,D,0.20270270270270258,4.6750547454078815,0.17620975388989438,0.0,1.0,,2.5503423612253684,0.8341731930821698,0,26.384615384615383,1.0,,3,1,3.7290947170005686,0.880974640895364,0.8341731930821698,0.0,0,0.0,,hidden,303
,,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.6764705882352942,0.32352941176470584,D,0.2557557557557556,4.98661120743939,0.16703940933350217,0.0,1.0,,3.5259755701090882,0.8368983957219251,0,10.088235294117647,0.6764705882352942,,3,1,4.092794480029751,0.8940368567454797,0.8368983957219251,0.0,0,0.0,,hidden,303
0,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,D,0.06406406406406406,2.3134758225707692,0.30179788643339106,0.0,1.0,,0.6912717888263618,0.8379120879120878,0,171.5,1.0,,3,1,2.048590561925845,0.8807115034365403,0.8379120879120878,0.0,0,0.0,,hidden,303
,,checkerboard,ADVERSARIAL,0.0058309037900874635,1.0,0.0,D,0.06506506506506507,2.434142964607034,0.2911934681538307,0.0,1.0,,0.6929389195380611,0.8375,0,171.5,1.0,,3,1,2.1116234413323425,0.8812999173781327,0.8375,0.0,0,0.0,,hidden,303
,,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.5,0.5,D,0.15165165165165162,3.8866384521938597,0.2046396535743399,0.0,1.0,,1.314224086942581,0.8683035714285714,0,85.75,0.5,,3,1,3.4379028875111493,0.9125729771020133,0.8683035714285714,0.0,0,0.0,,hidden,303
,,viability_signature,THEORY_INFORMED,0.052478134110787174,0.0,1.0,D,0.1571571571571571,3.837860356031295,0.2067029484952606,0.0,1.0,,2.583831976700769,1.0,0,19.055555555555557,0.0,,3,1,3.4198270595057236,1.0,1.0,0.0,0,0.0,,hidden,303
,,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,D,0.10260260260260261,3.0083681810421927,0.24947808056394555,0.0,1.0,,1.527597932648526,1.0,0,68.6,0.0,,3,1,2.5200977141707126,1.0,1.0,0.0,0,0.0,,hidden,303
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.0,1.0,D,0.14914914914914904,3.605002477391731,0.21715514919036463,0.0,1.0,,1.9590614011100886,1.0,0,42.875,0.0,,3,1,3.224470503288876,1.0,1.0,0.0,0,0.0,,hidden,303
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.0,1.0,D,0.19319319319319317,4.088695421340218,0.19651402121776593,0.0,1.0,,2.439749907343613,1.0,0,26.384615384615383,0.0,,3,1,3.5310979105534557,1.0,1.0,0.0,0,0.0,,hidden,303
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,D,0.1946946946946947,4.793414835806331,0.17260976959900703,0.0,1.0,,2.965481718332476,1.0,0,16.333333333333332,0.0,,3,1,3.8228170985861913,1.0,1.0,0.0,0,0.0,,hidden,303
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.0,1.0,D,0.11911911911911906,3.1977886104623447,0.23822066635457853,0.0,1.0,,1.5278306884967945,1.0,0,68.6,0.0,,3,1,2.9076241108268626,1.0,1.0,0.0,0,0.0,,hidden,303
,,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.0,1.0,D,0.15265265265265268,3.5645229083884984,0.21908094669921357,0.0,1.0,,1.927275125627188,1.0,0,42.875,0.0,,3,1,3.0954744605889095,1.0,1.0,0.0,0,0.0,,hidden,303
,,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.0,1.0,D,0.2062062062062062,4.263523849018135,0.18998678996895613,0.0,1.0,,2.4659548244447818,1.0,0,26.384615384615383,0.0,,3,1,3.671621404143589,1.0,1.0,0.0,0,0.0,,hidden,303
,,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.0,1.0,D,0.23373373373373355,4.55111153336969,0.18014410158914068,0.0,1.0,,2.965896373603965,1.0,0,16.333333333333332,0.0,,3,1,3.9065897092175987,1.0,1.0,0.0,0,0.0,,hidden,303
,,identity,DIAGNOSTIC_ONLY,1.0,0.0,1.0,D,0.2213370998784261,4.81694330378627,0.1719115947630255,0.0,1.0,,5.837730447165968,1.0,0,1.0,0.0,,5,0,4.32618111848421,1.0,1.0,1.0,0,0.0,,hidden,305
,,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,1.0,0.0,D,0.0,0.0,1.0,0.0,1.0,,0.0,0.8688046647230321,0,343.0,1.0,,5,0,0.0,0.9029710417450169,0.8775510204081632,0.0,0,0.0,,hidden,305
,,random_k,ADVERSARIAL,0.037900874635568516,1.0,0.0,D,0.1941903286747741,4.502034158443698,0.18175096177208383,0.0,1.0,,2.5392985754350956,0.8696994559256155,0,26.384615384615383,1.0,,5,1,4.0065602883477265,0.906243007433479,0.8791567095473253,0.0,0,0.0,,hidden,305
,,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,0.7058823529411765,0.2941176470588235,D,0.22641449245568607,4.921612971541692,0.1688729075685691,0.0,1.0,,3.5259755701090882,0.8687165775401069,0,10.088235294117647,0.7352941176470589,,5,1,4.32618111848421,0.9141247155858931,0.8775401069518717,0.0,0,0.0,,hidden,305
8,,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,1.0,0.0,D,0.06283206856340805,2.0351990108396274,0.32946768776238167,0.0,1.0,,0.6929389195380611,0.8686904761904762,0,171.5,1.0,,5,1,1.9114643019167246,0.902944728495807,0.8775,0.0,0,0.0,,hidden,305
,,checkerboard,ADVERSARIAL,0.0058309037900874635,0.5,0.5,D,0.04918956662283392,2.024859625409928,0.33059385354600723,0.0,1.0,,0.6929389195380611,0.8714285714285714,0,171.5,0.5,,5,1,1.9180985479960824,0.9164222873900294,0.88,0.0,0,0.0,,hidden,305
,,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,0.25,0.75,D,0.10672626030985388,3.415207657424396,0.22648991340609972,0.0,1.0,,1.2421746558223419,0.9301242236024845,0,85.75,0.25,,5,1,3.2403429521947635,0.9540126239855726,0.9347826086956521,0.0,0,0.0,,hidden,305
,,viability_signature,THEORY_INFORMED,0.05830903790087463,0.05,0.95,D,0.15299167413950157,3.6159767289508467,0.21663887378983548,0.0,1.0,,2.653524940472909,0.9800000000000001,0,17.15,0.05,,5,1,3.5503295051827477,1.0,1.0,0.05,0,0.0,,hidden,305
,,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,D,0.09496584943980321,2.5486761654806935,0.28179522542163066,0.2,1.0,,1.4407441939882353,0.9678571428571429,0,68.6,0.4,,5,1,2.548807573090472,0.9785932721712537,0.975,0.0,0,0.0,,hidden,305
,,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,0.125,0.875,D,0.09516256517316302,2.7379988655451637,0.2675228206240122,0.0,1.0,,1.9443814500000984,0.9916666666666667,0,42.875,0.125,,5,1,2.668746714249976,1.0,1.0,0.0,0,0.0,,hidden,305
,,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,0.07692307692307693,0.9230769230769231,D,0.18439707513832138,3.7097370811262596,0.21232607739556994,0.0,1.0,,2.3838209912633586,0.9878542510121456,0,26.384615384615383,0.07692307692307693,,5,1,3.532362500329092,1.0,1.0,0.0,0,0.0,,hidden,305
,,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,0.047619047619047616,0.9523809523809523,D,0.17938348225836762,3.9380154291221205,0.20251050535453263,0.0,1.0,,2.9160409420482574,0.9915966386554622,0,16.333333333333332,0.047619047619047616,,5,1,3.7432650056780146,1.0,1.0,0.0,0,0.0,,hidden,305
,,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,0.2,0.8,D,0.11689699538869966,2.626097064074654,0.2757786077784409,0.2,1.0,,1.4248122180924905,0.9888270980788676,0,68.6,0.4,,5,1,2.4981337624709954,0.9954775492624097,0.9953488372093023,0.0,0,0.0,,hidden,305
