variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,component_A_preservation,component_B_preservation,lower_rank_erasure_score,singleton_fraction
initial_location_006,initial_location,mild,0.45,900,center_of_mass,1.0,0.7995471440125121,0.10022642799374389,0.3307194294729732
initial_location_006,initial_location,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.4402379691124321
initial_location_006,initial_location,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3812832924684852
initial_location_006,initial_location,mild,0.45,1500,center_of_mass,1.0,0.7756221438621258,0.11218892806893706,0.3661523290545555
initial_location_006,initial_location,mild,0.45,1500,joint_basin,1.0,0.9993397905876051,0.00033010470619738243,0.4311554597624938
initial_location_006,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.33797688607939186
initial_location_006,initial_location,mild,0.45,2400,center_of_mass,1.0,0.7175680740749265,0.14121596296253672,0.4075638838860406
initial_location_006,initial_location,mild,0.45,2400,joint_basin,1.0,0.9232927574690561,0.03835362126547184,0.43723792757607793
initial_location_006,initial_location,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.397053370448751
initial_location_006,initial_location,mild,0.5,900,center_of_mass,1.0,0.8260386225005236,0.08698068874973813,0.333144885293079
initial_location_006,initial_location,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.44770217916389166
initial_location_006,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3967228975454258
initial_location_006,initial_location,mild,0.5,1500,center_of_mass,1.0,0.8080341865562618,0.0959829067218691,0.3661603530105363
initial_location_006,initial_location,mild,0.5,1500,joint_basin,1.0,0.9758485299905242,0.01207573500473786,0.4211311457845583
initial_location_006,initial_location,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3537704237089879
initial_location_006,initial_location,mild,0.5,2400,center_of_mass,1.0,0.7465989234343566,0.12670053828282163,0.4059705370099408
initial_location_006,initial_location,mild,0.5,2400,joint_basin,1.0,0.9453770687535499,0.02731146562322497,0.437958028355384
initial_location_006,initial_location,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4075953103741692
initial_location_006,initial_location,mild,0.525,900,center_of_mass,1.0,0.8386418232244195,0.08067908838779025,0.32979921693222736
initial_location_006,initial_location,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.44398078378478284
initial_location_006,initial_location,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4268951727841993
initial_location_006,initial_location,mild,0.525,1500,center_of_mass,1.0,0.8222045677988593,0.08889771610057032,0.3667885660551972
initial_location_006,initial_location,mild,0.525,1500,joint_basin,1.0,0.9704706348676966,0.014764682566151627,0.41292355107735756
initial_location_006,initial_location,mild,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3746398691285494
initial_location_006,initial_location,mild,0.525,2400,center_of_mass,1.0,0.7597790656892921,0.12011046715535387,0.40405157792380575
initial_location_006,initial_location,mild,0.525,2400,joint_basin,1.0,0.9616640870460053,0.019167956476997282,0.4451449028167745
initial_location_007,initial_location,moderate,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42343552737411994
initial_location_007,initial_location,moderate,0.45,900,center_of_mass,1.0,0.8013099223012803,0.09934503884935977,0.3326075949911132
initial_location_007,initial_location,moderate,0.45,900,joint_basin,1.0,1.0,0.0,0.46601927484020067
initial_location_007,initial_location,moderate,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3891456421893286
initial_location_007,initial_location,moderate,0.45,1500,center_of_mass,1.0,0.7750321135376554,0.11248394323117228,0.36527476941112347
initial_location_007,initial_location,moderate,0.45,1500,joint_basin,1.0,0.9830476352208711,0.008476182389564412,0.4523105445989132
initial_location_007,initial_location,moderate,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3657375803805757
initial_location_007,initial_location,moderate,0.45,2400,center_of_mass,1.0,0.7173884436272695,0.1413057781863652,0.4055606565489547
initial_location_007,initial_location,moderate,0.45,2400,joint_basin,1.0,0.9181270530341752,0.04093647348291233,0.45489155206323195
initial_location_007,initial_location,moderate,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4179613883058136
initial_location_007,initial_location,moderate,0.5,900,center_of_mass,1.0,0.8281604832324583,0.08591975838377088,0.3313920989860686
initial_location_007,initial_location,moderate,0.5,900,joint_basin,1.0,1.0,0.0,0.4669560090783681
initial_location_007,initial_location,moderate,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42882430459085075
initial_location_007,initial_location,moderate,0.5,1500,center_of_mass,1.0,0.8061287936399409,0.0969356031800295,0.3634818044305413
initial_location_007,initial_location,moderate,0.5,1500,joint_basin,1.0,0.9598317497298423,0.020084125135078804,0.4375559441258866
initial_location_007,initial_location,moderate,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.34589064817513926
initial_location_007,initial_location,moderate,0.5,2400,center_of_mass,1.0,0.745456547501798,0.12727172624910096,0.4065964400283211
initial_location_007,initial_location,moderate,0.5,2400,joint_basin,1.0,0.9427168267728885,0.028641586613555776,0.4574640008867127
initial_location_007,initial_location,moderate,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42459526124964864
initial_location_007,initial_location,moderate,0.525,900,center_of_mass,1.0,0.8413081072695329,0.07934594636523352,0.33056741272969264
initial_location_007,initial_location,moderate,0.525,900,joint_basin,1.0,1.0,0.0,0.4651399715959057
initial_location_007,initial_location,moderate,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4327051818986677
initial_location_007,initial_location,moderate,0.525,1500,center_of_mass,1.0,0.8213419536656248,0.08932902316718751,0.3641751730918899
initial_location_007,initial_location,moderate,0.525,1500,joint_basin,1.0,0.9566380904652535,0.021680954767373257,0.43396349782107996
initial_location_007,initial_location,moderate,0.525,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3652135915823512
initial_location_007,initial_location,moderate,0.525,2400,center_of_mass,1.0,0.7591667731044905,0.12041661344775464,0.4040939090325365
initial_location_007,initial_location,moderate,0.525,2400,joint_basin,1.0,0.9585361911347539,0.020731904432623023,0.46419349328688886
initial_location_008,initial_location,mild,0.45,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40472998697642815
initial_location_008,initial_location,mild,0.45,900,center_of_mass,1.0,0.7986657892934056,0.10066710535329715,0.3313545727913906
initial_location_008,initial_location,mild,0.45,900,joint_basin,1.0,1.0,0.0,0.43820160370171723
initial_location_008,initial_location,mild,0.45,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.38870213352249333
initial_location_008,initial_location,mild,0.45,1500,center_of_mass,1.0,0.7748186836869194,0.11259065815654026,0.3650562950043604
initial_location_008,initial_location,mild,0.45,1500,joint_basin,1.0,0.9998917130620795,5.414346896029188e-05,0.43239826413766125
initial_location_008,initial_location,mild,0.45,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3439975475912976
initial_location_008,initial_location,mild,0.45,2400,center_of_mass,1.0,0.7165152154191883,0.1417423922904058,0.40793666760693237
initial_location_008,initial_location,mild,0.45,2400,joint_basin,1.0,0.9284851280873999,0.0357574359563,0.43719674245748885
initial_location_008,initial_location,mild,0.5,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4015015978665125
initial_location_008,initial_location,mild,0.5,900,center_of_mass,1.0,0.8243668577672365,0.08781657111638172,0.3305955113552464
initial_location_008,initial_location,mild,0.5,900,joint_basin,1.0,1.0,0.0,0.44313633794931573
initial_location_008,initial_location,mild,0.5,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.4045200128466025
initial_location_008,initial_location,mild,0.5,1500,center_of_mass,1.0,0.8061061633776353,0.09694691831118231,0.36548934518638065
initial_location_008,initial_location,mild,0.5,1500,joint_basin,1.0,0.9813081491277634,0.009345925436118226,0.4189457192310746
initial_location_008,initial_location,mild,0.5,2400,boundary_v2_regime_sequence,1.0,1.0,0.0,0.3493901999058733
initial_location_008,initial_location,mild,0.5,2400,center_of_mass,1.0,0.7452171251707994,0.1273914374146003,0.4074864751137922
initial_location_008,initial_location,mild,0.5,2400,joint_basin,1.0,0.9505807896655574,0.024709605167221246,0.44084490386505626
initial_location_008,initial_location,mild,0.525,900,boundary_v2_regime_sequence,1.0,1.0,0.0,0.40933945720489273
initial_location_008,initial_location,mild,0.525,900,center_of_mass,1.0,0.8367438850927966,0.0816280574536016,0.3317901956298857
initial_location_008,initial_location,mild,0.525,900,joint_basin,1.0,1.0,0.0,0.43983303952643177
initial_location_008,initial_location,mild,0.525,1500,boundary_v2_regime_sequence,1.0,1.0,0.0,0.42474688894393137
