rule,depends_left,depends_center,depends_right,relation_degree,relation_complete,self_only,no_local_self_relation,left_right_asymmetry,temporal_irreversibility_proxy,directional_consequence,DAR_complete_structural,DAR_asymmetric_structural,active_fraction_mean,active_fraction_final,symbol_entropy_mean,extinction_rate,all_zero_attractor_rate,all_one_attractor_rate,global_fixed_point_rate,global_periodic_rate,localized_component_lifetime_mean,localized_component_lifetime_max,component_size_median,component_size_entropy,persistent_component_count,recurrence_up_to_shift,motif_survival_depth,motif_material_turnover,translation_velocity_estimate,period_estimate,pattern_background_contrast,local_entropy_inside_pattern,local_entropy_outside_pattern,signal_to_background_ratio,exact_static_fraction,global_period_fraction,low_turnover_persistence_fraction,frozen_order_index,activity_entropy,damage_spreading_rate,compressibility_proxy,component_fragmentation_rate,chaos_index,distinction_survival,DAR_complete,DAR_asymmetric,classification,future_distinct_descendant_count,post_perturbation_survival_rate,return_to_same_pattern_rate,branching_without_explosion
132,True,True,True,2,True,False,False,0.0,0.5,0.0,True,False,0.13889547266384972,0.138519287109375,0.4004968041307393,0.16927083333333334,0.16927083333333334,0.0,1.0,1.0,216.39583333333334,217.33333333333334,1.1666666666666667,0.04428133920244325,0.8307291666666666,1.0,0.8489583333333334,0.0,-0.010579427083333334,1.0,0.8307291666666666,0.13889547266384972,0.8611045273361503,166666753.32258254,1.0,1.0,1.0,1.0,0.4004968041307393,0.27703857421875,0.72296142578125,0.8290919192607217,0.23298492911605698,0.8307291666666666,True,False,frozen_order,14.0,0.875,1.0,0.875
133,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.5796780320302367,0.5558064778645834,0.8223126628979044,0.0,0.0,0.171875,0.4817708333333333,0.9479166666666666,218.70833333333334,227.33333333333334,1.8333333333333333,0.5509359612880517,1.0,0.969512939453125,0.8880208333333334,0.031728108723958336,-0.0213623046875,2.6666666666666665,0.828125,0.5796780320302367,0.42032196796976323,166666714.20425934,0.4817708333333333,0.9479166666666666,0.65625,0.5428385416666667,0.8223126628979044,0.7374471028645834,0.2625528971354167,0.696693292345956,0.7273570051567706,1.0,True,False,emitter_or_generator,16.0,1.0,0.0625,1.0
134,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.1750602672690702,0.17071533203125,0.4827590113282855,0.0,0.0,0.0,0.0,0.0,194.66666666666666,196.0,1.5,0.5091159587291451,1.0,0.8735148111979166,0.765625,0.141357421875,-0.05267333984375,0.0,1.0,0.1750602672690702,0.8249397327309298,217.32021772252395,0.0,0.0,0.34375,0.12031249999999999,0.4827590113282855,0.28509521484375,0.71490478515625,0.7688211896379982,0.2584952594396059,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
135,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.5575017273503364,0.4938761393229167,0.9339559269524171,0.0,0.0,0.0,0.0,0.0,186.54166666666666,231.33333333333334,1.3333333333333333,1.7877248471392055,1.0,0.56268310546875,0.9036458333333334,0.4836629231770833,-0.013509114583333334,0.0,1.0,0.5575017273503364,0.4424982726496636,36.065059164569995,0.0,0.0,0.0,0.0,0.9339559269524171,0.5376790364583334,0.4623209635416667,0.48651133777295996,0.5376652495772589,1.0,False,False,emitter_or_generator,16.0,1.0,0.0,1.0
136,False,True,True,1,True,False,False,0.25,0.5,1.0,True,True,0.0012191198524643318,0.0,0.0037929591345321665,1.0,1.0,0.0,1.0,1.0,4.322916666666667,6.0,1.3333333333333333,0.8490815186355943,0.0,1.0,0.0234375,0.0,-0.0625,1.0,0.0,0.0012191198524643318,0.9987808801475356,0.0,1.0,1.0,1.0,1.0,0.0037929591345321665,0.0,1.0,0.013656521892730387,0.0,0.0,False,False,collapse,1.0,0.0,1.0,0.0625
137,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.6370883649734517,0.4807942708333333,0.7715715337869676,0.0,0.0,0.09635416666666667,0.09635416666666667,0.09635416666666667,206.33333333333334,258.6666666666667,1.8333333333333333,2.031632915880804,0.9036458333333334,0.596710205078125,1.0104166666666667,0.4681905110677083,0.01055908203125,0.16666666666666666,0.9036458333333334,0.6370883649734517,0.3629116350265483,28.098589595883777,0.09635416666666667,0.09635416666666667,0.09635416666666667,0.09635416666666667,0.7715715337869676,0.3795572916666667,0.6204427083333334,0.27654557519655193,0.36013178943327345,1.0,True,True,emitter_or_generator,16.0,1.0,0.0625,1.0
138,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.10450069758987922,0.10406494140625,0.3357959126730489,0.0,0.0,0.0,0.0,0.0,170.8125,175.33333333333334,1.3333333333333333,0.8141141905706492,1.0,0.8664347330729166,0.6848958333333334,0.14668782552083334,-0.052571614583333336,0.0,1.0,0.10450069758987922,0.8954993024101207,500000028.53775907,0.0,0.0,0.515625,0.18046874999999998,0.3357959126730489,0.123779296875,0.876220703125,0.7280645537128555,0.09841270824107769,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
139,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.8721932931942081,0.8755289713541666,0.3790386523595384,0.0,0.0,0.0,0.0,0.0,173.1875,174.66666666666666,2.0,1.625110678588516,0.6614583333333334,0.8473307291666666,0.6822916666666666,0.16923014322916666,-0.053568522135416664,0.0,1.0,0.8721932931942081,0.12780670680579198,500000030.8627685,0.0,0.0,0.3385416666666667,0.11848958333333333,0.3790386523595384,0.12447102864583333,0.8755289713541666,0.10056096794409862,0.10762423254784599,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
140,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.15979138484415534,0.15938313802083334,0.44938990023502595,0.0026041666666666665,0.0026041666666666665,0.0,1.0,1.0,259.3020833333333,260.0,1.0,0.054110000239530866,0.9973958333333334,1.0,1.015625,0.0,-0.00016276041666666666,1.0,0.9973958333333334,0.15979138484415534,0.8402086151558447,500000044.6505118,1.0,1.0,1.0,1.0,0.44938990023502595,0.3187662760416667,0.6812337239583334,0.9927852765910984,0.27650901602143213,0.9973958333333334,True,True,frozen_order,16.0,0.9375,1.0,1.0
141,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.594212513489482,0.479095458984375,0.8747324872957671,0.0,0.0,0.0,1.0,0.6536458333333334,259.84375,260.0,1.0,0.04325500978709373,1.0,0.879119873046875,1.015625,0.120880126953125,-0.012044270833333334,0.6666666666666666,1.0,0.594212513489482,0.405787486510518,166666729.15599418,1.0,0.6536458333333334,0.5,0.8249999999999998,0.8747324872957671,0.95819091796875,0.04180908203125,0.7077040842044209,0.952469069429954,1.0,False,False,emitter_or_generator,16.0,1.0,0.25,1.0
142,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.23830218877928422,0.23862711588541666,0.5505551272702209,0.0,0.0,0.0,0.0,0.013020833333333334,194.67708333333334,196.0,1.8333333333333333,0.34435387605306184,1.0,0.86920166015625,0.765625,0.15873209635416666,-0.056355794270833336,0.0,1.0,0.23830218877928422,0.7616978112207158,333333418.8289441,0.0,0.013020833333333334,0.3541666666666667,0.12395833333333334,0.5505551272702209,0.3199869791666667,0.6800130208333334,0.574851516265572,0.3105342913206803,1.0,False,False,transported_identity,15.0,1.0,0.8125,0.9375
143,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.7633446521486907,0.7642822265625,0.5479175199976039,0.0,0.0,0.0026041666666666665,0.0026041666666666665,0.018229166666666668,173.86458333333334,174.66666666666666,1.6666666666666667,0.6992520286295717,0.6640625,0.8675740559895834,0.6822916666666666,0.15946451822916666,-0.056355794270833336,0.0,0.9973958333333334,0.7633446521486907,0.23665534785130923,333333402.7489157,0.0026041666666666665,0.018229166666666668,0.3567708333333333,0.1265625,0.5479175199976039,0.3206380208333333,0.6793619791666666,0.3069272292888386,0.3105831876940091,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
144,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.056373091523285505,0.055653889973958336,0.24040006214964563,0.1015625,0.1015625,0.0,0.1015625,0.1015625,160.67708333333334,176.0,1.0,0.07348042680621532,0.8984375,0.9147745768229166,0.6875,0.09401448567708333,-0.052714029947916664,0.16666666666666666,0.8984375,0.056373091523285505,0.9436269084767144,333333418.56361336,0.1015625,0.1015625,0.5520833333333334,0.25924479166666664,0.24040006214964563,0.11130777994791667,0.8886922200520834,0.8956371136930161,0.06529445364647417,0.8984375,True,True,transported_identity,14.0,0.9375,1.0,0.875
145,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5003411160678096,0.40960693359375,0.8431154237535564,0.0,0.0,0.0625,0.0625,0.6927083333333334,237.60416666666666,260.0,1.0,0.7196030394216916,0.9322916666666666,0.8140055338541666,1.015625,0.57952880859375,-0.0022989908854166665,2.5,0.9375,0.5003411160678096,0.4996588839321903,148.1412522328467,0.0625,0.6927083333333334,0.0625,0.0625,0.8431154237535564,0.5536092122395834,0.4463907877604167,0.5938898974792024,0.504433861805153,1.0,True,True,localized_persistence,16.0,1.0,0.0,1.0
146,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.12561118278058123,0.100341796875,0.44229438915949953,0.4244791666666667,0.4244791666666667,0.0,0.4244791666666667,0.4244791666666667,130.79166666666666,183.33333333333334,1.0,0.0959740578904487,0.9348958333333334,0.8460489908854166,0.7161458333333334,0.16497802734375,-0.041727701822916664,0.5,0.5755208333333334,0.12561118278058123,0.8743888172194186,17.574657923858464,0.4244791666666667,0.4244791666666667,0.23697916666666666,0.3588541666666667,0.44229438915949953,0.19622802734375,0.80377197265625,0.7482145788622244,0.14518917661460815,0.5755208333333333,True,False,transported_identity,16.0,1.0,1.0,1.0
147,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.6191597825976817,0.457763671875,0.7771533706489229,0.0,0.0,0.08333333333333333,0.08333333333333333,0.3958333333333333,232.20833333333334,258.6666666666667,2.3333333333333335,1.0360071212195037,0.9166666666666666,0.7631937662760416,1.0104166666666667,0.24616495768229166,-0.027628580729166668,1.0833333333333333,0.9166666666666666,0.6191597825976817,0.3808402174023184,7.622688043167695,0.08333333333333333,0.3958333333333333,0.3932291666666667,0.191796875,0.7771533706489229,0.4423014322916667,0.5576985677083334,0.43523560571623604,0.42121298732006734,1.0,False,False,transported_identity,16.0,1.0,0.0625,1.0
148,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.17527955051526023,0.170318603515625,0.4826807336494978,0.0,0.0,0.0,0.0,0.0,194.6875,196.66666666666666,1.3333333333333333,0.5072733521734719,1.0,0.8738199869791666,0.7682291666666666,0.14223225911458334,-0.052449544270833336,0.0,1.0,0.17527955051526023,0.8247204494847398,219.3320191130471,0.0,0.0,0.3489583333333333,0.12213541666666666,0.4826807336494978,0.2854207356770833,0.7145792643229166,0.7756258585634367,0.2590156214675112,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
149,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.5575392113276184,0.490814208984375,0.9338491428501139,0.0,0.0,0.0,0.0,0.0,184.51041666666666,231.33333333333334,1.1666666666666667,1.7879586011255817,1.0,0.5618387858072916,0.9036458333333334,0.4856465657552083,-0.00750732421875,0.0,1.0,0.5575392113276184,0.44246078867238164,36.026224225501316,0.0,0.0,0.0,0.0,0.9338491428501139,0.5367838541666666,0.4632161458333333,0.48649966618270213,0.536769857660128,1.0,False,False,emitter_or_generator,16.0,1.0,0.0,1.0
150,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.3368284470376337,0.215789794921875,0.7827737126167363,0.0,0.0,0.0,0.0,0.0,214.375,260.0,1.3333333333333333,1.0588841566662393,1.0,1.0,1.015625,0.0,0.0,0.0,1.0,0.3368284470376337,0.6631715529623662,14.38721349197539,0.0,0.0,1.0,0.35000000000000003,0.7827737126167363,0.3177490234375,0.6822509765625,0.662857126516064,0.31557468797507854,1.0,False,False,emitter_or_generator,16.0,1.0,1.0,1.0
151,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.7966309781204401,0.827880859375,0.5770940882140899,0.0,0.0,0.24479166666666666,0.24479166666666666,0.19270833333333334,137.53125,184.66666666666666,3.0,2.4970848200134097,0.8229166666666666,0.794830322265625,0.7213541666666666,0.225677490234375,-0.03448486328125,0.16666666666666666,0.7552083333333334,0.7966309781204401,0.20336902187955982,11.305111715879105,0.24479166666666666,0.19270833333333334,0.4140625,0.3040364583333333,0.5770940882140899,0.18951416015625,0.81048583984375,0.16156759025055192,0.1524717529490073,1.0,True,False,transported_identity,16.0,1.0,0.0625,1.0
152,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.061555973750608,0.0606689453125,0.25858632796857317,0.0,0.0,0.0,0.0,0.0,173.35416666666666,176.0,1.0,0.06683835302793924,1.0,0.9082438151041666,0.6875,0.10233561197916667,-0.0533447265625,0.0,1.0,0.061555973750608,0.938444026249392,500000062.8871488,0.0,0.0,0.5234375,0.183203125,0.25858632796857317,0.121337890625,0.878662109375,0.9953671556536516,0.07356799636019558,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
153,False,True,True,1,True,False,False,0.5,0.0,1.0,False,False,0.7430356590973574,1.0,0.6426012547764792,0.0,0.0,1.0,0.4479166666666667,0.0,145.45833333333334,192.0,1.8333333333333333,2.216303105924119,1.0,0.8317464192708334,0.75,0.16825358072916666,-0.0625,0.0,0.0,0.7430356590973574,0.2569643409026427,0.0,0.4479166666666667,0.0,0.3333333333333333,0.4078125000000001,0.6426012547764792,0.0,1.0,0.22097650463299953,0.0,1.0,False,False,collapse,16.0,1.0,1.0,1.0
154,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.18522103751215954,0.21339925130208334,0.5262977155664907,0.171875,0.171875,0.0,0.171875,0.171875,130.625,161.33333333333334,1.0,0.7820938488017134,1.0,0.8487345377604166,0.6302083333333334,0.16556803385416666,-0.052775065104166664,0.16666666666666666,0.828125,0.18522103751215954,0.8147789624878404,14.507155786005233,0.171875,0.171875,0.3385416666666667,0.23020833333333335,0.5262977155664907,0.31671142578125,0.68328857421875,0.7086560899112625,0.22031531077441416,0.828125,False,False,transported_identity,16.0,1.0,1.0,1.0
155,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.9038920717944432,0.9010111490885416,0.3269961781215893,0.0,0.0,0.0,0.0,0.0,173.19791666666666,174.66666666666666,2.3333333333333335,1.7061659024399594,0.6614583333333334,0.8668009440104166,0.6822916666666666,0.14670817057291666,-0.05120849609375,0.0,1.0,0.9038920717944432,0.0961079282055569,248.29309172536955,0.0,0.0,0.5104166666666666,0.1786458333333333,0.3269961781215893,0.12359619140625,0.87640380859375,0.09104046509851525,0.09479152446731044,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
156,True,True,True,2,True,False,False,0.5,0.0,0.0,False,False,0.38135917455769697,0.4957478841145833,0.8726471870438942,0.0,0.0,0.0,0.3619791666666667,0.5416666666666666,259.9791666666667,260.0,1.0,0.2054613106467319,1.0,0.880096435546875,1.015625,0.119903564453125,-0.022623697916666668,1.0,1.0,0.38135917455769697,0.6186408254423031,80.53948826318197,0.3619791666666667,0.5416666666666666,0.5,0.4102864583333334,0.8726471870438942,0.9607137044270834,0.039286295572916664,0.9568311263366448,0.9570898096368127,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
157,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.617075641795355,0.4902750651041667,0.8711676214759877,0.0,0.0,0.0,0.3671875,0.5338541666666666,259.8020833333333,260.0,1.0,0.16221451676619894,1.0,0.8782450358072916,1.015625,0.12175496419270833,-0.02294921875,1.0,1.0,0.617075641795355,0.3829243582046449,69.09607511093022,0.3671875,0.5338541666666666,0.5,0.41367187499999997,0.8711676214759877,0.9615478515625,0.0384521484375,0.6861030566988111,0.9578118338568183,1.0,True,True,transported_identity,16.0,1.0,0.0625,1.0
158,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.5561007290653373,0.6313578287760416,0.8810839695569485,0.0,0.0,0.0,0.0,0.18229166666666666,259.9270833333333,260.0,2.5,1.0739337472595767,1.0,0.8641560872395834,1.015625,0.15513102213541666,-0.052591959635416664,0.6666666666666666,1.0,0.5561007290653373,0.44389927093466275,36.727889912751756,0.0,0.18229166666666666,0.3932291666666667,0.1376302083333333,0.8810839695569485,0.5434163411458334,0.4565836588541667,0.4656902717628237,0.5157244939436417,1.0,True,True,transported_identity,16.0,1.0,0.8125,1.0
159,True,True,True,2,True,False,False,0.25,0.5,0.0,True,True,0.8520714825384039,0.8486735026041666,0.4121096121941767,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,167.85416666666666,174.66666666666666,2.8333333333333335,1.722155341375185,0.640625,0.892578125,0.6822916666666666,0.1181640625,-0.05206298828125,0.16666666666666666,0.8333333333333334,0.8520714825384039,0.14792851746159613,136.9282695923855,0.16666666666666666,0.16666666666666666,0.3697916666666667,0.2377604166666667,0.4121096121941767,0.24599202473958334,0.7540079752604166,0.21935014006864675,0.21820867934680468,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
160,True,False,True,2,True,False,True,0.0,0.5,0.0,True,False,0.02099779576797584,0.0,0.06166679397513947,1.0,1.0,0.0,1.0,1.0,23.0625,27.333333333333332,1.1666666666666667,0.8110838096833374,0.16666666666666666,1.0,0.10677083333333333,0.0,-0.0625,1.0,0.0,0.02099779576797584,0.9790022042320242,0.0,1.0,1.0,1.0,1.0,0.06166679397513947,0.0,1.0,0.09407616113120809,0.0,0.0,False,False,collapse,1.0,0.0,1.0,0.0625
161,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.7129239924686893,0.7916768391927084,0.6669375156790017,0.0,0.0,0.234375,0.234375,0.234375,120.75,160.0,3.5,2.497940186883453,1.0,0.7761433919270834,0.625,0.24949137369791666,-0.041483561197916664,0.16666666666666666,0.765625,0.7129239924686893,0.2870760075313108,10.06473967261446,0.234375,0.234375,0.171875,0.2125,0.6669375156790017,0.10451253255208333,0.8954874674479166,0.1623841655373052,0.09558332665792595,1.0,True,False,transported_identity,16.0,1.0,0.0625,1.0
162,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.17706975677133996,0.1768798828125,0.47762973421396343,0.0,0.0,0.0,0.0,0.0,194.65625,196.0,1.0,0.046724413276948346,1.0,0.8713175455729166,0.765625,0.1458740234375,-0.051798502604166664,0.0,1.0,0.17706975677133996,0.8229302432286599,500000042.9407782,0.0,0.0,0.3411458333333333,0.11940104166666665,0.47762973421396343,0.353759765625,0.646240234375,0.9956980236751463,0.3173770642822253,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
163,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.5150128672558973,0.455780029296875,0.9220253236854835,0.0,0.0,0.0,0.0,0.0,259.8125,260.0,1.0,0.031648106101333257,1.0,0.843597412109375,1.015625,0.182403564453125,-0.053059895833333336,0.0,1.0,0.5150128672558973,0.48498713274410266,500000075.03191847,0.0,0.0,0.16927083333333334,0.059244791666666664,0.9220253236854835,0.91156005859375,0.08843994140625,0.8508519804177448,0.9004358950904336,1.0,False,False,transported_identity,16.0,1.0,0.25,1.0
164,True,True,True,2,True,False,False,0.0,0.25,0.0,True,False,0.07620437166879458,0.035725911458333336,0.23674390119525768,0.17708333333333334,0.17708333333333334,0.0,1.0,1.0,192.59375,196.0,1.1666666666666667,0.13300036562913822,0.8229166666666666,1.0,0.765625,0.0,-0.011067708333333334,1.0,0.8229166666666666,0.07620437166879458,0.9237956283312055,333333397.77638364,1.0,1.0,1.0,1.0,0.23674390119525768,0.07145182291666667,0.9285481770833334,0.7440775410407463,0.03068498753494042,0.8229166666666666,True,False,frozen_order,9.0,0.75,1.0,0.5625
165,True,False,True,2,True,False,True,0.0,0.0,0.0,False,False,0.8705644224095127,1.0,0.3242897387004596,0.0,0.0,1.0,1.0,1.0,87.89583333333333,96.0,3.6666666666666665,2.1484564588591586,1.0,1.0,0.375,0.0,-0.0625,1.0,0.0,0.8705644224095127,0.1294355775904872,0.0,1.0,1.0,1.0,1.0,0.3242897387004596,0.0,1.0,0.10748148793830059,0.0,1.0,False,False,collapse,16.0,1.0,1.0,1.0
166,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.2946714012848573,0.21638997395833334,0.4218990077545528,0.0,0.0,0.0,0.0,0.0,193.1875,196.0,1.3333333333333333,0.9671669354986272,1.0,0.8466593424479166,0.765625,0.16756184895833334,-0.051656087239583336,0.0,1.0,0.2946714012848573,0.7053285987151426,194.97101650487798,0.0,0.0,0.3333333333333333,0.11666666666666665,0.4218990077545528,0.3191935221354167,0.6808064778645834,0.5754418477732912,0.2160924812350701,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
167,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.8299811891390038,0.6846516927083334,0.5248870937619919,0.0,0.0,0.16927083333333334,0.16927083333333334,0.16927083333333334,237.88541666666666,238.66666666666666,1.3333333333333333,1.4525377258780099,1.0,0.7532755533854166,0.9322916666666666,0.2655029296875,-0.050557454427083336,0.16666666666666666,0.8307291666666666,0.8299811891390038,0.17001881086099627,15.898029364432924,0.16927083333333334,0.16927083333333334,0.17447916666666666,0.17109375000000002,0.5248870937619919,0.57196044921875,0.42803955078125,0.25521585252343565,0.3702689779742865,1.0,True,True,transported_identity,16.0,1.0,0.75,1.0
168,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.045661659092290856,0.031494140625,0.10506476335491617,0.9375,0.9375,0.0,0.9375,0.9375,32.90625,52.0,1.3333333333333333,0.8450193234317602,0.16666666666666666,0.99755859375,0.203125,0.00244140625,-0.0625,1.0,0.0625,0.045661659092290856,0.9543383409077092,0.2561973469159821,0.9375,0.9375,0.9375,0.9375,0.10506476335491617,0.06201171875,0.93798828125,0.1285945121334006,0.023253370688217246,0.0625,False,False,collapse,1.0,0.0,1.0,0.0625
169,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.7265638853634687,0.7137451171875,0.6244321274987193,0.0,0.0,0.0,0.0,0.0,221.3125,238.66666666666666,2.1666666666666665,2.1376023323667797,1.0,0.7366536458333334,0.9322916666666666,0.2882486979166667,-0.041544596354166664,0.0,1.0,0.7265638853634687,0.2734361146365312,43.06516934394921,0.0,0.0,0.0,0.0,0.6244321274987193,0.3106892903645833,0.6893107096354166,0.3119528790331168,0.29676652804739684,1.0,False,False,transported_identity,16.0,1.0,0.9375,1.0
170,False,False,True,1,True,False,True,0.5,0.0,1.0,False,False,0.21722412109375,0.21722412109375,0.5183917615663803,0.0,0.0,0.0,0.0,0.0,194.39583333333334,196.0,1.5,0.8686767588069556,1.0,0.846923828125,0.765625,0.166015625,-0.05303955078125,0.0,1.0,0.21722412109375,0.78277587890625,333333402.2670947,0.0,0.0,0.3385416666666667,0.11848958333333333,0.5183917615663803,0.3184814453125,0.6815185546875,0.7104046923999636,0.3001085268322232,1.0,False,False,transported_identity,16.0,1.0,1.0,1.0
171,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.7893572657643281,0.791595458984375,0.5294709968205707,0.0,0.0,0.0,0.0,0.0,173.14583333333334,174.66666666666666,1.6666666666666667,1.2540874202745822,0.6614583333333334,0.8419596354166666,0.6822916666666666,0.17397054036458334,-0.053507486979166664,0.0,1.0,0.7893572657643281,0.21064273423567204,333333408.627749,0.0,0.0,0.3385416666666667,0.11848958333333333,0.5294709968205707,0.3207804361979167,0.6792195638020834,0.28936619390649637,0.30426467038410593,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
172,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.16978828637980303,0.12757364908854166,0.28391910655334046,0.0,0.0,0.0,0.9192708333333334,0.9192708333333334,259.3645833333333,260.0,1.0,0.2798688553026575,1.0,0.9581197102864584,1.015625,0.041880289713541664,-0.005045572916666667,1.0,1.0,0.16978828637980303,0.830211713620197,333333401.1356772,0.9192708333333334,0.9192708333333334,0.9140625,0.9174479166666667,0.28391910655334046,0.09621175130208333,0.9037882486979166,0.8329149266369157,0.050196227269199346,1.0,False,False,frozen_order,15.0,0.875,1.0,0.9375
173,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.8925180793890847,0.8952738444010416,0.360634418467286,0.0,0.0,0.0,0.0,0.0,217.17708333333334,217.33333333333334,2.0,1.8323510146622393,0.8333333333333334,0.8587239583333334,0.8489583333333334,0.15541585286458334,-0.051920572916666664,0.0,1.0,0.8925180793890847,0.1074819206109152,333333384.8157395,0.0,0.0,0.23177083333333334,0.08111979166666666,0.360634418467286,0.13730875651041666,0.8626912434895834,0.10057683562938456,0.10686947197307685,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
174,True,True,True,2,True,False,False,0.5,0.25,0.0,True,True,0.3436748341363692,0.34417724609375,0.39214356770470377,0.0,0.0,0.0,0.0,0.0,194.625,196.0,2.0,1.1252610717450682,1.0,0.8369140625,0.765625,0.17692057291666666,-0.052449544270833336,0.0,1.0,0.3436748341363692,0.6563251658636308,500000023.44728917,0.0,0.0,0.5026041666666666,0.17591145833333333,0.39214356770470377,0.12229410807291667,0.8777058919270834,0.3435520021896537,0.10894211920410107,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
175,True,False,True,2,True,False,True,0.5,0.5,0.0,True,True,0.9183760468598007,0.9211222330729166,0.3012594295361666,0.0,0.0,0.0,0.0,0.0,173.16666666666666,174.66666666666666,2.3333333333333335,1.6110154645179469,0.6614583333333334,0.8863728841145834,0.6822916666666666,0.12626139322916666,-0.052815755208333336,0.0,1.0,0.9183760468598007,0.08162395314019942,500000048.91092086,0.0,0.0,0.5052083333333334,0.1768229166666667,0.3012594295361666,0.12286376953125,0.87713623046875,0.0849594868205985,0.08652487413791393,1.0,True,True,transported_identity,16.0,1.0,1.0,1.0
176,True,True,True,2,True,False,False,0.25,0.25,0.0,True,True,0.17720742231831632,0.17701212565104166,0.4776299009028542,0.0,0.0,0.0,0.0,0.0,194.6875,196.0,1.0,0.04598280127902935,1.0,0.8725789388020834,0.765625,0.14263916015625,-0.052144368489583336,0.0,1.0,0.17720742231831632,0.8227925776816837,500000041.0771691,0.0,0.0,0.3385416666666667,0.11848958333333333,0.4776299009028542,0.3540242513020833,0.6459757486979166,0.9956483471823817,0.3177032218454976,1.0,True,True,transported_identity,16.0,0.9375,1.0,1.0
177,True,True,True,2,True,False,False,0.25,0.0,0.0,False,False,0.515040614107085,0.455902099609375,0.9222675185108877,0.0,0.0,0.0,0.0,0.0,259.8541666666667,260.0,1.0,0.03217314743452617,1.0,0.8415018717447916,1.015625,0.181610107421875,-0.0535888671875,0.0,1.0,0.515040614107085,0.48495938589291504,500000070.14232737,0.0,0.0,0.16927083333333334,0.059244791666666664,0.9222675185108877,0.91180419921875,0.08819580078125,0.8508993576039429,0.9007136224441931,1.0,False,False,transported_identity,16.0,1.0,0.1875,1.0
178,True,True,True,2,True,False,False,0.0,0.0,0.0,False,False,0.4402166581803259,0.5009562174479166,0.9356090714411796,0.0,0.0,0.0,0.0,1.0,259.9479166666667,260.0,1.0,0.26920970139769973,1.0,1.0,1.015625,0.0,-0.010904947916666666,2.0,1.0,0.4402166581803259,0.5597833418196742,333333458.01491827,0.0,1.0,1.0,0.35000000000000003,0.9356090714411796,0.9482625325520834,0.051737467447916664,0.9404798708231091,0.9482625325520834,1.0,False,False,emitter_or_generator,16.0,1.0,1.0,1.0
