variant_id,perturbation_family,perturbation_strength,alpha,T,kappa,metric,mean,std,se,ci_low,ci_high,ci_width,ci_excludes_zero
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_viable_propagation_vs_product,0.07840565320468287,0.0090534556427226,0.0007157385131576758,0.07697846199424159,0.07999591444784097,0.003017452453599384,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_depth_vs_shuffled,0.06060184211322591,0.006727302058213775,0.0005318399252973545,0.059508886659834885,0.06168183739063268,0.002172950730797797,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_depth_vs_product,0.06148458996519005,0.006921954989068167,0.0005472285906655331,0.06031727642636772,0.06258010774181416,0.0022628313154464397,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_robust_reachability_vs_shuffled,0.04198585401407743,0.0037003540393896793,0.00029253867283689515,0.041413986678166655,0.04254384505806693,0.0011298583799002754,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,Delta_robust_reachability_vs_product,0.04234713432396253,0.0036577799476605866,0.0002891728953574734,0.04179295156464599,0.042912579096583976,0.0011196275319379848,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,component_B_preservation,0.8224238219499534,0.004868009405420943,0.00038484993480630505,0.8216790140841524,0.8231847493071486,0.0015057352229961296,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,lower_rank_erasure_score,0.08878808902502319,0.0024340047027104736,0.0001924249674031527,0.08845137789538156,0.08915922576656836,0.0007078478711868008,True
time_discretization_017,time_discretization,moderate,0.5,900,center_of_mass,singleton_fraction,0.34056308403606306,0.01362810227655713,0.001077396084491161,0.3384703280266948,0.3428209147464008,0.004350586719706007,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_viable_propagation_vs_shuffled,0.0912836010691985,0.008196494360625998,0.0006479897752075924,0.08992857733229051,0.0925709700036123,0.0026423926713217832,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_viable_propagation_vs_product,0.0920839105836384,0.00944792174154223,0.0007469237964574531,0.0906071364110445,0.09350204247411498,0.002894906063070482,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_depth_vs_shuffled,0.12513233176039332,0.0061372645384875895,0.00048519336361507254,0.12428523815252644,0.1261200094140453,0.001834771261518861,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_depth_vs_product,0.12561676966822086,0.007108427711532396,0.0005619705537775183,0.12452650643936923,0.12669779757764787,0.0021712911382786443,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_robust_reachability_vs_shuffled,0.09782607105662375,0.0036445412398063673,0.00028812628360505105,0.09721647509565368,0.0984305207989461,0.0012140457032924212,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,Delta_robust_reachability_vs_product,0.09814051778931139,0.004006963176249897,0.00031677825343430954,0.09751493607445279,0.09879346705852364,0.0012785309840708525,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,component_B_preservation,0.7849780704683169,0.004669959352239525,0.00036919270333703614,0.7842626146821127,0.7856308103793676,0.0013681956972548814,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,lower_rank_erasure_score,0.10751096476584157,0.0023349796761197696,0.0001845963516685186,0.1071479644691681,0.10784560898447446,0.0006976445153063504,True
time_discretization_017,time_discretization,moderate,0.5,1500,center_of_mass,singleton_fraction,0.3795949238428064,0.012052286834880603,0.0009528169352971098,0.3776699882126883,0.38140891913411007,0.003738930921421746,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_viable_propagation_vs_shuffled,0.09506743475191032,0.008180617455111849,0.0006467345956170925,0.09373108355698505,0.09638277813312696,0.002651694576141908,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_viable_propagation_vs_product,0.09569352412840879,0.007717394809865628,0.0006101136300484368,0.09447267523734665,0.09692998066440728,0.00245730542706063,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_depth_vs_shuffled,0.2166601101846335,0.006506944862636648,0.0005144191593765818,0.21568165367968564,0.2176712367139167,0.0019895830342310517,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_depth_vs_product,0.21764791072294196,0.006157710979897249,0.00048680979673756524,0.21666348938211902,0.21862558721695807,0.001962097834839055,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_robust_reachability_vs_shuffled,0.18261487245092584,0.004201925473207957,0.00033219137634044917,0.18198761113298914,0.18329656021247015,0.0013089490794810088,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,Delta_robust_reachability_vs_product,0.18331213307238942,0.003908368815254473,0.0003089836848044494,0.18267934686606252,0.18395014613888414,0.0012707992728216155,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,component_B_preservation,0.7167868282331848,0.003619702408261459,0.00028616260155257236,0.7162689895363326,0.7173470183175321,0.0010780287811995581,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,lower_rank_erasure_score,0.14160658588340755,0.00180985120413073,0.0001430813007762862,0.14132921434831044,0.14187920404439874,0.0005499896960882988,True
time_discretization_017,time_discretization,moderate,0.5,2400,center_of_mass,singleton_fraction,0.4242513455578849,0.01176239701681201,0.000929899132907395,0.4224733305775474,0.4260601583719659,0.0035868277944185456,True
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,Delta_viable_propagation_vs_shuffled,0.08459365746378213,0.009446370225047393,0.0007468011383086778,0.08320246431608583,0.08609049055780443,0.0028880262417186053,True
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,Delta_viable_propagation_vs_product,0.08606689706773893,0.008923970083427308,0.000705501780870828,0.08470335602567428,0.08742092088394748,0.002717564858273208,True
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,Delta_depth_vs_shuffled,0.0629436832369446,0.006978983084195997,0.0005517370574461503,0.06180796209482437,0.06403187161523151,0.002223909520407137,True
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,Delta_depth_vs_product,0.06331317512761174,0.00663340387431636,0.000524416622065625,0.06228800040175871,0.06443621991301444,0.002148219511255732,True
time_discretization_017,time_discretization,moderate,0.525,900,center_of_mass,Delta_robust_reachability_vs_shuffled,0.0436174272285988,0.0037557243447403268,0.0002969160798280715,0.043035694244987745,0.04414063805364705,0.0011049438086593033,True
