H_cond_viable,H_recoverability_weighted,H_viability_weighted,N_eff_cond,N_eff_recoverability_weighted,Pi_mean,Pi_min,adaptive_idx,candidate_C,condition,estimator_mode,family,horizon_T,num_all_trajectories,num_viable_macro_classes,num_viable_trajectories,p_viable,pair_id,start_state,truncated,world_id,world_seed
2.68409284418738,2.68409284418738,1.4588196921119305,14.644910137203727,14.644910137203727,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,3,793,35,431,0.5435056746532156,141,start,0,B_10141_hidden_fake,10141
3.917706399268168,3.917706399268168,1.1835797348878103,50.284978748141654,50.284978748141654,1.0,1.0,,predictive_quotient_k8,hidden_fake,exact,B,4,8861,107,2677,0.30211037128992213,141,start,0,B_10141_hidden_fake,10141
4.569633735163292,4.56957100636105,0.8710635825968267,96.50875553514582,96.5027018463776,0.9997376980379813,0.998426188227888,,predictive_quotient_k8,hidden_fake,truncated,B,5,50000,284,9531,0.19062,141,start,1,B_10141_hidden_fake,10141
4.710749803221532,4.7106819257725,1.2365718233456522,111.13545839779083,111.12791506239185,0.9998367346938776,0.9988571428571429,,predictive_quotient_k8,hidden_fake,truncated,B,6,50000,423,13125,0.2625,141,start,1,B_10141_hidden_fake,10141
4.1756090753558635,4.175489865273762,1.350141438425565,65.07946589095884,65.07170822489203,0.9998969093420754,0.9990721840786788,,predictive_quotient_k8,hidden_fake,truncated,B,8,50000,344,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
4.1756090753558635,4.175511704754467,1.350141438425565,65.07946589095884,65.0731293727268,0.9999156530980617,0.9990721840786788,,predictive_quotient_k8,hidden_fake,truncated,B,10,50000,344,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
1.5454968137428633,1.556878273574614,1.5454968137428633,4.690301254400002,4.743988670768404,0.9726027397260274,0.9178082191780822,,predictive_quotient_k8,hidden_fake,exact,B,2,73,6,73,1.0,141,alt,0,B_10141_hidden_fake,10141
2.5237636853441177,2.5134571690286007,1.8326876988883154,12.475462128798457,12.34754390279914,0.99375,0.9875,,predictive_quotient_k8,hidden_fake,exact,B,3,661,19,480,0.7261724659606656,141,alt,0,B_10141_hidden_fake,10141
3.4830279727739706,3.4808281272183748,1.6155259964664717,32.55815818628107,32.4866139886413,0.9971479500891266,0.9893048128342246,,predictive_quotient_k8,hidden_fake,exact,B,4,7257,62,3366,0.4638280281107896,141,alt,0,B_10141_hidden_fake,10141
4.378202882136387,4.377167156643176,1.319590348675907,79.69468389561912,79.6121848104128,0.9997345719973457,0.9996018579960185,,predictive_quotient_k8,hidden_fake,truncated,B,5,50000,178,15070,0.3014,141,alt,1,B_10141_hidden_fake,10141
4.156134192014675,4.154865637850611,0.7422024440099806,63.82431253742329,63.743399272265776,0.9992640353263043,0.9957442042781947,,predictive_quotient_k8,hidden_fake,truncated,B,6,50000,163,8929,0.17858,141,alt,1,B_10141_hidden_fake,10141
3.6647976628146317,3.6644022077535663,0.5761794885477164,39.04823445386852,39.03279568479895,0.9998303862952127,0.9988551074926854,,predictive_quotient_k8,hidden_fake,truncated,B,8,50000,174,7861,0.15722,141,alt,1,B_10141_hidden_fake,10141
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k8,hidden_fake,truncated,B,10,50000,0,0,0.0,141,alt,1,B_10141_hidden_fake,10141
2.2725213784785216,2.2725213784785216,2.2725213784785216,9.703837040512347,9.703837040512347,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,2,57,13,57,1.0,141,start,0,B_10141_hidden_fake,10141
2.8267662765618926,2.8267662765618926,1.5363635122297299,16.890752394343345,16.890752394343345,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,3,793,45,431,0.5435056746532156,141,start,0,B_10141_hidden_fake,10141
4.0597943827047525,4.0597943827047525,1.226505988319673,57.96239178337005,57.96239178337005,1.0,1.0,,predictive_quotient_k13,hidden_fake,exact,B,4,8861,141,2677,0.30211037128992213,141,start,0,B_10141_hidden_fake,10141
4.7393005060373214,4.738827395036274,0.9034054624608343,114.35418363629144,114.30009421015747,0.9997376980379813,0.998426188227888,,predictive_quotient_k13,hidden_fake,truncated,B,5,50000,364,9531,0.19062,141,start,1,B_10141_hidden_fake,10141
4.926443663732247,4.92612968683699,1.2931914617297149,137.8882623044291,137.8449753718424,0.9998367346938776,0.9988571428571429,,predictive_quotient_k13,hidden_fake,truncated,B,6,50000,556,13125,0.2625,141,start,1,B_10141_hidden_fake,10141
4.253393879790528,4.253106539855967,1.3752923770914696,70.34374589780042,70.32353623411811,0.9998969093420754,0.9990721840786788,,predictive_quotient_k13,hidden_fake,truncated,B,8,50000,429,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
4.253393879790528,4.253159701284518,1.3752923770914696,70.34374589780042,70.3272748331388,0.9999156530980617,0.9990721840786788,,predictive_quotient_k13,hidden_fake,truncated,B,10,50000,429,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
1.4836565162726665,1.4697955571656565,1.4836565162726665,4.4090379611987025,4.348346061989295,0.9726027397260274,0.9178082191780822,,predictive_quotient_k13,hidden_fake,exact,B,2,73,6,73,1.0,141,alt,0,B_10141_hidden_fake,10141
2.531262262982371,2.5177120387037975,1.8381329595030833,12.569361967772574,12.400193021053086,0.99375,0.9875,,predictive_quotient_k13,hidden_fake,exact,B,3,661,21,480,0.7261724659606656,141,alt,0,B_10141_hidden_fake,10141
3.4658414609074084,3.461096237372088,1.6075544105573016,32.00337803773232,31.851874598186747,0.9971479500891266,0.9893048128342246,,predictive_quotient_k13,hidden_fake,exact,B,4,7257,73,3366,0.4638280281107896,141,alt,0,B_10141_hidden_fake,10141
4.178500732102728,4.177411985993545,1.2594001206557623,65.26792571682826,65.19690418587288,0.9997345719973457,0.9996018579960185,,predictive_quotient_k13,hidden_fake,truncated,B,5,50000,156,15070,0.3014,141,alt,1,B_10141_hidden_fake,10141
4.535998306963436,4.53457463126415,0.8100385776575304,93.31662745843103,93.18386936823602,0.9992640353263043,0.9957442042781947,,predictive_quotient_k13,hidden_fake,truncated,B,6,50000,214,8929,0.17858,141,alt,1,B_10141_hidden_fake,10141
4.731503468049243,4.731228546421867,0.743886975246702,113.46602671852887,113.43483674140758,0.9998303862952127,0.9988551074926854,,predictive_quotient_k13,hidden_fake,truncated,B,8,50000,289,7861,0.15722,141,alt,1,B_10141_hidden_fake,10141
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,predictive_quotient_k13,hidden_fake,truncated,B,10,50000,0,0,0.0,141,alt,1,B_10141_hidden_fake,10141
2.208738309362818,2.208738309362818,2.208738309362818,9.104222431452595,9.104222431452595,1.0,1.0,,viability_signature,hidden_fake,exact,B,2,57,12,57,1.0,141,start,0,B_10141_hidden_fake,10141
2.7297704452286404,2.7297704452286404,1.483645727482401,15.329367686488402,15.329367686488402,1.0,1.0,,viability_signature,hidden_fake,exact,B,3,793,37,431,0.5435056746532156,141,start,0,B_10141_hidden_fake,10141
4.073167783306382,4.073167783306382,1.2305462313408402,58.74275247614587,58.74275247614587,1.0,1.0,,viability_signature,hidden_fake,exact,B,4,8861,118,2677,0.30211037128992213,141,start,0,B_10141_hidden_fake,10141
4.570476039910526,4.5699586343022185,0.8712241427277445,96.590079563082,96.5401162409754,0.9997376980379813,0.998426188227888,,viability_signature,hidden_fake,truncated,B,5,50000,253,9531,0.19062,141,start,1,B_10141_hidden_fake,10141
4.544657102461461,4.544280782888001,1.1929724893961335,94.12814536568757,94.09272976638259,0.9998367346938776,0.9988571428571429,,viability_signature,hidden_fake,truncated,B,6,50000,331,13125,0.2625,141,start,1,B_10141_hidden_fake,10141
4.102648944999199,4.102346063067892,1.326550509876041,60.50033758866727,60.48201590436731,0.9998969093420754,0.9990721840786788,,viability_signature,hidden_fake,truncated,B,8,50000,255,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
4.102648944999199,4.102402050552407,1.326550509876041,60.50033758866727,60.48540223509139,0.9999156530980617,0.9990721840786788,,viability_signature,hidden_fake,truncated,B,10,50000,255,16167,0.32334,141,start,1,B_10141_hidden_fake,10141
2.148251562524928,2.13344331691985,2.148251562524928,8.569861423494004,8.443891807161947,0.9726027397260274,0.9178082191780822,,viability_signature,hidden_fake,exact,B,2,73,11,73,1.0,141,alt,0,B_10141_hidden_fake,10141
2.924928615462446,2.91385428019318,2.12400262544928,18.63289590176632,18.427687336978785,0.99375,0.9875,,viability_signature,hidden_fake,exact,B,3,661,29,480,0.7261724659606656,141,alt,0,B_10141_hidden_fake,10141
3.7645779917726756,3.7595128926675363,1.7461167865931964,43.145494263857294,42.9275105799866,0.9971479500891266,0.9893048128342246,,viability_signature,hidden_fake,exact,B,4,7257,79,3366,0.4638280281107896,141,alt,0,B_10141_hidden_fake,10141
4.133577673577855,4.13247700046522,1.2458603108163655,62.400773652630235,62.332128583684195,0.9997345719973457,0.9996018579960185,,viability_signature,hidden_fake,truncated,B,5,50000,130,15070,0.3014,141,alt,1,B_10141_hidden_fake,10141
4.181169498521661,4.179278400163437,0.7466732490459982,65.44234320145631,65.31870223912773,0.9992640353263043,0.9957442042781947,,viability_signature,hidden_fake,truncated,B,6,50000,131,8929,0.17858,141,alt,1,B_10141_hidden_fake,10141
3.868155065039093,3.8675197012058504,0.6081513393254462,47.85401703926233,47.82362198454195,0.9998303862952127,0.9988551074926854,,viability_signature,hidden_fake,truncated,B,8,50000,131,7861,0.15722,141,alt,1,B_10141_hidden_fake,10141
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,viability_signature,hidden_fake,truncated,B,10,50000,0,0,0.0,141,alt,1,B_10141_hidden_fake,10141
2.4551662686851454,2.4551662686851454,2.4551662686851454,11.648370147065629,11.648370147065629,1.0,1.0,,identity,hidden_fake,exact,B,2,57,14,57,1.0,142,start,0,B_10142_hidden_fake,10142
3.682997280429444,3.682997280429444,2.7825701015129076,39.765403697138204,39.765403697138204,1.0,1.0,,identity,hidden_fake,exact,B,3,589,56,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
4.970822156444158,4.970822156444158,2.1129754489502797,144.14534869470125,144.14534869470125,1.0,1.0,,identity,hidden_fake,exact,B,4,7601,218,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
5.656079465445607,5.656079465445607,1.3012376418204161,286.0250703217144,286.0250703217144,1.0,1.0,,identity,hidden_fake,truncated,B,5,50000,455,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
5.39627925465828,5.39627925465828,1.8921513578533793,220.5841499826923,220.5841499826923,1.0,1.0,,identity,hidden_fake,truncated,B,6,50000,511,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
5.544907968644512,5.544907968644512,2.6811847991583675,255.9310234803972,255.9310234803972,1.0,1.0,,identity,hidden_fake,truncated,B,8,50000,622,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
5.544907968644512,5.544907968644512,2.6811847991583675,255.9310234803972,255.9310234803972,1.0,1.0,,identity,hidden_fake,truncated,B,10,50000,622,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
3.1113928720870563,3.1068014298672377,3.1113928720870563,22.452295807208113,22.34944368877485,0.9876543209876543,0.9629629629629629,,identity,hidden_fake,exact,B,2,81,25,81,1.0,142,alt,0,B_10142_hidden_fake,10142
4.397397885889651,4.394317918692677,3.1741559632812604,81.23919972311914,80.9893705831355,0.9970355731225297,0.9940711462450593,,identity,hidden_fake,exact,B,3,701,104,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
5.8291875646395885,5.82856915875689,2.639353274292383,340.0822719423144,339.8720280794648,0.9986562150055991,0.9949608062709966,,identity,hidden_fake,exact,B,4,7889,414,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
6.724090965994841,6.723788143591346,1.9737896621581257,832.2151207503287,831.9631455210358,0.9998637323703754,0.9997955985555631,,identity,hidden_fake,truncated,B,5,50000,1038,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
7.0271771513403705,7.027173882433798,1.3551208418644771,1126.8452028696888,1126.84151932402,0.9998666548137612,0.9990665836963286,,identity,hidden_fake,truncated,B,6,50000,1295,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
6.972451062657137,6.972451062657137,1.3144464743321234,1066.8344265640849,1066.8344265640849,1.0,1.0,,identity,hidden_fake,truncated,B,8,50000,1358,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
6.8496651067360155,6.8496651067360155,1.1895128424357766,943.5648602377952,943.5648602377952,1.0,1.0,,identity,hidden_fake,truncated,B,10,50000,1139,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,2,57,1,57,1.0,142,start,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,3,589,1,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,exact,B,4,7601,1,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,5,50000,1,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,6,50000,1,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,8,50000,1,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,10,50000,1,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,0.9876543209876543,0.9629629629629629,,all_one,hidden_fake,exact,B,2,81,1,81,1.0,142,alt,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,0.9970355731225297,0.9940711462450593,,all_one,hidden_fake,exact,B,3,701,1,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,0.9986562150055991,0.9949608062709966,,all_one,hidden_fake,exact,B,4,7889,1,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,0.9998637323703754,0.9997955985555631,,all_one,hidden_fake,truncated,B,5,50000,1,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,0.9998666548137612,0.9990665836963286,,all_one,hidden_fake,truncated,B,6,50000,1,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,8,50000,1,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
0.0,0.0,0.0,1.0,1.0,1.0,1.0,,all_one,hidden_fake,truncated,B,10,50000,1,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
2.4551662686851454,2.4551662686851454,2.4551662686851454,11.648370147065629,11.648370147065629,1.0,1.0,,random_k,hidden_fake,exact,B,2,57,14,57,1.0,142,start,0,B_10142_hidden_fake,10142
3.6217840349954273,3.6217840349954273,2.7363224033496865,37.40423880369129,37.40423880369129,1.0,1.0,,random_k,hidden_fake,exact,B,3,589,53,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
4.877303205911907,4.877303205911907,2.0732228204580148,131.27616131471925,131.27616131471925,1.0,1.0,,random_k,hidden_fake,exact,B,4,7601,197,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
5.539093152172993,5.539093152172993,1.2743237705889185,254.44714995666402,254.44714995666402,1.0,1.0,,random_k,hidden_fake,truncated,B,5,50000,396,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
5.31124296981718,5.31124296981718,1.8623342349366963,202.60189999223527,202.60189999223527,1.0,1.0,,random_k,hidden_fake,truncated,B,6,50000,454,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
5.451625799451149,5.451625799451149,2.6360791390666085,233.13689178878852,233.13689178878852,1.0,1.0,,random_k,hidden_fake,truncated,B,8,50000,522,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
5.451625799451149,5.451625799451149,2.6360791390666085,233.13689178878852,233.13689178878852,1.0,1.0,,random_k,hidden_fake,truncated,B,10,50000,522,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
2.9068705157364794,2.8997225440622785,2.9068705157364794,18.299441051306943,18.16910354437179,0.9876543209876543,0.9629629629629629,,random_k,hidden_fake,exact,B,2,81,21,81,1.0,142,alt,0,B_10142_hidden_fake,10142
4.105497104556568,4.101549246037489,2.963454400721288,60.67289782628856,60.4338419995044,0.9970355731225297,0.9940711462450593,,random_k,hidden_fake,exact,B,3,701,85,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
5.489726155537648,5.488650972697184,2.485651137987131,242.19087514609163,241.9306156113826,0.9986562150055991,0.9949608062709966,,random_k,hidden_fake,exact,B,4,7889,313,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
6.335065103074595,6.334709261814154,1.8595950103565169,564.006120322374,563.8054593774608,0.9998637323703754,0.9997955985555631,,random_k,hidden_fake,truncated,B,5,50000,764,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
6.681450425462093,6.6814010494126705,1.2884509000461102,797.4749515588447,797.435576368327,0.9998666548137612,0.9990665836963286,,random_k,hidden_fake,truncated,B,6,50000,992,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
6.395909052993501,6.395909052993501,1.2057567746703348,599.3879510487999,599.3879510487999,1.0,1.0,,random_k,hidden_fake,truncated,B,8,50000,850,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
6.305289177013846,6.305289177013846,1.0949765184802247,547.4598781096247,547.4598781096247,1.0,1.0,,random_k,hidden_fake,truncated,B,10,50000,739,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
1.256637906749007,1.256637906749007,1.256637906749007,3.513588594366909,3.513588594366909,1.0,1.0,,checkerboard,hidden_fake,exact,B,2,57,4,57,1.0,142,start,0,B_10142_hidden_fake,10142
1.7364464422457746,1.7364464422457746,1.3119162424437516,5.677133513580626,5.677133513580626,1.0,1.0,,checkerboard,hidden_fake,exact,B,3,589,7,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
2.320235590019696,2.320235590019696,0.9862756468035309,10.178071875794183,10.178071875794183,1.0,1.0,,checkerboard,hidden_fake,exact,B,4,7601,14,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
2.873518238042719,2.873518238042719,0.6610816058441079,17.699178711848624,17.699178711848624,1.0,1.0,,checkerboard,hidden_fake,truncated,B,5,50000,26,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
2.8638259995289124,2.8638259995289124,1.004171948474818,17.528462696855104,17.528462696855104,1.0,1.0,,checkerboard,hidden_fake,truncated,B,6,50000,27,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
2.8953708649588714,2.8953708649588714,1.4000276280422128,18.09020922203955,18.09020922203955,1.0,1.0,,checkerboard,hidden_fake,truncated,B,8,50000,29,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
2.8953708649588714,2.8953708649588714,1.4000276280422128,18.09020922203955,18.09020922203955,1.0,1.0,,checkerboard,hidden_fake,truncated,B,10,50000,29,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
0.8033439991572815,0.8087372833820655,0.8033439991572815,2.2329955927305982,2.2450713072441495,0.9876543209876543,0.9629629629629629,,checkerboard,hidden_fake,exact,B,2,81,4,81,1.0,142,alt,0,B_10142_hidden_fake,10142
1.4000351905104798,1.3976174100197136,1.010581749498292,4.055342673912558,4.045549589047555,0.9970355731225297,0.9940711462450593,,checkerboard,hidden_fake,exact,B,3,701,7,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
1.708332742881322,1.7063815274436476,0.7735029227496618,5.519750957527713,5.508991234929425,0.9986562150055991,0.9949608062709966,,checkerboard,hidden_fake,exact,B,4,7889,14,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
1.57927767017585,1.5786914734858528,0.46358116730341903,4.8514501981169245,4.848607127449823,0.9998637323703754,0.9997955985555631,,checkerboard,hidden_fake,truncated,B,5,50000,12,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
1.7817079855564373,1.7815494368249236,0.3435845679347034,5.939993181964303,5.93905147823504,0.9998666548137612,0.9990665836963286,,checkerboard,hidden_fake,truncated,B,6,50000,17,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
1.4616664734563796,1.4616664734563796,0.2755533635759967,4.313141278038999,4.313141278038999,1.0,1.0,,checkerboard,hidden_fake,truncated,B,8,50000,16,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
2.3163776969075713,2.3163776969075713,0.40226215084496886,10.13888160695079,10.13888160695079,1.0,1.0,,checkerboard,hidden_fake,truncated,B,10,50000,22,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
2.052979196205133,2.052979196205133,2.052979196205133,7.791077714493901,7.791077714493901,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,2,57,9,57,1.0,142,start,0,B_10142_hidden_fake,10142
2.9928509458835695,2.9928509458835695,2.261152242645481,19.942456387404004,19.942456387404004,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,3,589,28,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
3.9814128700524125,3.9814128700524125,1.692401655458406,53.592700283009975,53.592700283009975,1.0,1.0,,trap_mixing_adversarial,hidden_fake,exact,B,4,7601,93,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
4.609788916223018,4.609788916223018,1.0605280380662676,100.46294130100384,100.46294130100384,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,5,50000,196,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
4.527336758810203,4.527336758810203,1.5874653611092098,92.51185133113992,92.51185133113992,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,6,50000,229,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
4.666508778675919,4.666508778675919,2.256443654840954,106.32588649223433,106.32588649223433,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,8,50000,275,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
4.666508778675919,4.666508778675919,2.256443654840954,106.32588649223433,106.32588649223433,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,10,50000,275,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
2.0877486407200014,2.080284454962012,2.0877486407200014,8.066733589829733,8.006746149067304,0.9876543209876543,0.9629629629629629,,trap_mixing_adversarial,hidden_fake,exact,B,2,81,11,81,1.0,142,alt,0,B_10142_hidden_fake,10142
3.178672316901781,3.1745348293332474,2.2944482059233966,24.01484826854595,23.91569240190984,0.9970355731225297,0.9940711462450593,,trap_mixing_adversarial,hidden_fake,exact,B,3,701,38,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
4.3162663014219245,4.314864140152576,1.954329221533669,74.90842004956023,74.80345996689645,0.9986562150055991,0.9949608062709966,,trap_mixing_adversarial,hidden_fake,exact,B,4,7889,134,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
4.876434815429353,4.876010305135123,1.4314286757211325,131.1622118291326,131.10654393662986,0.9998637323703754,0.9997955985555631,,trap_mixing_adversarial,hidden_fake,truncated,B,5,50000,242,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
5.1407698617263815,5.140668318208056,0.9913460601353155,170.84724646094327,170.82989891122193,0.9998666548137612,0.9990665836963286,,trap_mixing_adversarial,hidden_fake,truncated,B,6,50000,270,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
5.12237536302273,5.12237536302273,0.965670203437045,167.73332432682665,167.73332432682665,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,8,50000,291,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
4.314837175907751,4.314837175907751,0.7493146239681401,74.80144297528163,74.80144297528163,1.0,1.0,,trap_mixing_adversarial,hidden_fake,truncated,B,10,50000,199,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
2.4551662686851454,2.4551662686851454,2.4551662686851454,11.648370147065629,11.648370147065629,1.0,1.0,,hash_k34_s1206,hidden_fake,exact,B,2,57,14,57,1.0,142,start,0,B_10142_hidden_fake,10142
3.682997280429444,3.682997280429444,2.7825701015129076,39.765403697138204,39.765403697138204,1.0,1.0,,hash_k34_s1206,hidden_fake,exact,B,3,589,56,445,0.7555178268251274,142,start,0,B_10142_hidden_fake,10142
4.970822156444158,4.970822156444158,2.1129754489502797,144.14534869470125,144.14534869470125,1.0,1.0,,hash_k34_s1206,hidden_fake,exact,B,4,7601,218,3231,0.4250756479410604,142,start,0,B_10142_hidden_fake,10142
5.656079465445607,5.656079465445607,1.3012376418204161,286.0250703217144,286.0250703217144,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,5,50000,455,11503,0.23006,142,start,1,B_10142_hidden_fake,10142
5.39627925465828,5.39627925465828,1.8921513578533793,220.5841499826923,220.5841499826923,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,6,50000,511,17532,0.35064,142,start,1,B_10142_hidden_fake,10142
5.544907968644512,5.544907968644512,2.6811847991583675,255.9310234803972,255.9310234803972,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,8,50000,622,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
5.544907968644512,5.544907968644512,2.6811847991583675,255.9310234803972,255.9310234803972,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,10,50000,622,24177,0.48354,142,start,1,B_10142_hidden_fake,10142
3.1113928720870563,3.1068014298672377,3.1113928720870563,22.452295807208113,22.34944368877485,0.9876543209876543,0.9629629629629629,,hash_k34_s1206,hidden_fake,exact,B,2,81,25,81,1.0,142,alt,0,B_10142_hidden_fake,10142
4.397397885889651,4.394317918692677,3.1741559632812604,81.23919972311914,80.9893705831355,0.9970355731225297,0.9940711462450593,,hash_k34_s1206,hidden_fake,exact,B,3,701,104,506,0.7218259629101283,142,alt,0,B_10142_hidden_fake,10142
5.8291875646395885,5.82856915875689,2.639353274292383,340.0822719423144,339.8720280794648,0.9986562150055991,0.9949608062709966,,hash_k34_s1206,hidden_fake,exact,B,4,7889,414,3572,0.45278235517809606,142,alt,0,B_10142_hidden_fake,10142
6.724090965994841,6.723788143591346,1.9737896621581257,832.2151207503287,831.9631455210358,0.9998637323703754,0.9997955985555631,,hash_k34_s1206,hidden_fake,truncated,B,5,50000,1038,14677,0.29354,142,alt,1,B_10142_hidden_fake,10142
7.0271771513403705,7.027173882433798,1.3551208418644771,1126.8452028696888,1126.84151932402,0.9998666548137612,0.9990665836963286,,hash_k34_s1206,hidden_fake,truncated,B,6,50000,1295,9642,0.19284,142,alt,1,B_10142_hidden_fake,10142
6.972451062657137,6.972451062657137,1.3144464743321234,1066.8344265640849,1066.8344265640849,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,8,50000,1358,9426,0.18852,142,alt,1,B_10142_hidden_fake,10142
6.8496651067360155,6.8496651067360155,1.1895128424357766,943.5648602377952,943.5648602377952,1.0,1.0,,hash_k34_s1206,hidden_fake,truncated,B,10,50000,1139,8683,0.17366,142,alt,1,B_10142_hidden_fake,10142
2.376242037861453,2.376242037861453,2.376242037861453,10.764374647505251,10.764374647505251,1.0,1.0,6,best_of_10_hashes_per_world,hidden_fake,exact,B,2,57,13,57,1.0,142,start,0,B_10142_hidden_fake,10142
