point_id,T,seed,lineage_survival_depth,lineage_branching_entropy,lineage_merge_rate,lineage_extinction_rate
phase_002,100,10,0.2493265086206896,1.9998967601954007,0.0,0.7506734913793103
phase_002,100,9,0.2521676300578034,1.999887239851175,0.0,0.7478323699421965
phase_002,100,11,0.25016318537859,1.9998756455536824,0.0,0.7498368146214099
phase_002,100,13,0.2505585344057194,1.9999008143121224,0.0,0.7494414655942806
phase_002,100,12,0.2495325560932688,1.9999376500894923,0.0,0.7504674439067311
phase_002,100,15,0.2528409090909091,1.9998848781010157,0.0,0.7471590909090908
phase_002,100,14,0.250987275120667,1.999893252928924,0.0,0.749012724879333
phase_002,100,16,0.2469445656918376,1.9999105627824232,0.0,0.7530554343081624
phase_002,100,17,0.2535761443661972,1.9998966851116653,0.0,0.7464238556338028
phase_003,50,0,0.2529415191053122,1.999847995662429,0.0,0.7470584808946878
phase_003,50,1,0.2531903257170637,1.999866045888388,0.0,0.7468096742829363
phase_002,100,18,0.2496993878443375,1.999912925415555,0.0,0.7503006121556625
phase_003,50,2,0.2512147716229349,1.999875848953905,0.0,0.7487852283770651
phase_003,50,4,0.2498514027579648,1.9998995741793424,0.0,0.7501485972420352
phase_003,50,3,0.2524942660550459,1.999899529791105,0.0,0.7475057339449541
phase_003,50,5,0.2513743128435782,1.999898454511608,0.0,0.7486256871564219
phase_002,100,19,0.2505713974749674,1.999890216133588,0.0,0.7494286025250326
phase_002,100,20,0.2461762764084507,1.9999104890499773,0.0,0.7538237235915493
phase_002,100,21,0.25390625,1.9999125635850827,0.0,0.74609375
phase_002,100,22,0.2460060449050086,1.9998909083883296,0.0,0.7539939550949913
phase_002,100,23,0.2506538796861377,1.9998933874435956,0.0,0.7493461203138623
phase_002,100,25,0.2467105263157894,1.9999336466595168,0.0,0.7532894736842105
phase_002,100,24,0.2518567059851463,1.999898778354627,0.0,0.7481432940148536
phase_002,100,26,0.2501644015782551,1.999881778406214,0.0,0.7498355984217449
phase_003,50,7,0.2505824790307548,1.9999109558809784,0.0,0.7494175209692451
phase_003,50,6,0.2476196005573618,1.9998967587210548,0.0,0.7523803994426381
phase_003,50,8,0.2506000960153625,1.99989061504985,0.0,0.7493999039846375
phase_003,50,10,0.2481151268549545,1.9998007324258968,0.0,0.7518848731450455
phase_003,50,9,0.2486443741527338,1.9999309114745305,0.0,0.7513556258472661
phase_002,100,29,0.25125,1.9998894849303257,0.0,0.74875
phase_002,100,27,0.2527717391304347,1.9999072356853176,0.0,0.7472282608695653
phase_002,100,28,0.252445652173913,1.999932370741453,0.0,0.7475543478260869
phase_003,50,11,0.251274328081557,1.999885165955691,0.0,0.748725671918443
phase_003,50,13,0.2530824330671677,1.9998682932417096,0.0,0.7469175669328323
phase_003,50,12,0.2497080803362914,1.9998660473718743,0.0,0.7502919196637086
phase_003,50,14,0.25198732718894,1.9997786948119296,0.0,0.7480126728110599
phase_003,50,15,0.2483281319661168,1.9999244438972923,0.0,0.7516718680338832
phase_003,50,16,0.2513266509433962,1.9996083695833693,0.0,0.7486733490566038
phase_003,50,17,0.2483276643990929,1.9998784880459457,0.0,0.751672335600907
phase_003,50,20,0.2471738106453132,1.999869878164383,0.0,0.7528261893546868
phase_003,50,18,0.2495954692556634,1.999826650074376,0.0,0.7504045307443366
phase_003,50,19,0.2542558365758754,1.999828932495614,0.0,0.7457441634241245
phase_003,50,21,0.2474453422053232,1.999917633810948,0.0,0.7525546577946768
phase_003,50,23,0.2465062111801242,1.9998554330305516,0.0,0.7534937888198758
phase_003,50,24,0.2489360408560311,1.999906221637221,0.0,0.7510639591439688
phase_003,50,22,0.252830615942029,1.999869505615241,0.0,0.747169384057971
phase_003,50,25,0.250409069658719,1.9998345577839305,0.0,0.749590930341281
phase_003,50,26,0.2486808161350844,1.999820921407288,0.0,0.7513191838649156
phase_003,50,27,0.2496870732817478,1.9998187800110885,0.0,0.7503129267182522
phase_003,50,28,0.2487922705314009,1.9999174867835807,0.0,0.751207729468599
phase_003,50,29,0.2521293186180422,1.9998300260012296,0.0,0.7478706813819578
phase_003,100,0,0.2524403470715835,1.9998226406373043,0.0,0.7475596529284165
phase_003,100,2,0.246120990237099,1.999828629896984,0.0,0.753879009762901
phase_003,100,1,0.248380829015544,1.999843405306808,0.0,0.751619170984456
phase_003,100,3,0.2501186708860759,1.999869534939575,0.0,0.7498813291139241
phase_003,100,4,0.2456683168316831,1.9998170621834968,0.0,0.7543316831683169
phase_003,100,5,0.2485507246376811,1.9998071567854343,0.0,0.7514492753623189
phase_003,100,8,0.2462406015037594,1.9998215533905197,0.0,0.7537593984962406
phase_003,100,6,0.2446161048689138,1.999795878065055,0.0,0.7553838951310862
phase_003,100,7,0.2478356890459364,1.999832780081102,0.0,0.7521643109540637
phase_003,100,9,0.2530405405405405,1.9998511242428356,0.0,0.7469594594594595
phase_003,100,10,0.2485201949860724,1.9997038761505197,0.0,0.7514798050139275
phase_003,100,11,0.2510913364674278,1.999798723798865,0.0,0.7489086635325721
phase_003,100,12,0.248404071773637,1.9998309974962596,0.0,0.751595928226363
phase_003,100,15,0.2499105225483178,1.9998285210872837,0.0,0.7500894774516822
phase_003,100,14,0.2453314266487214,1.999678119931218,0.0,0.7546685733512786
phase_003,100,13,0.2461069735951252,1.9997612570312264,0.0,0.7538930264048748
phase_003,100,16,0.2459002093510118,1.9998507549195448,0.0,0.7540997906489881
phase_003,100,17,0.2477941176470588,1.9998219718865085,0.0,0.7522058823529412
phase_003,100,19,0.2482276119402985,1.999830198386434,0.0,0.7517723880597015
phase_003,100,18,0.2541436464088398,1.9997880883400312,0.0,0.7458563535911602
phase_003,100,20,0.2522226173541963,1.999869604800232,0.0,0.7477773826458036
