space,parent_rule_id,rule_id,control_type,dominant_active_neighborhood,dominant_active_neighborhood_count,mechanism_label,symbol_turnover_by_phase_proxy,phase_sequence_length
q3_radius1,q3g3_s7_00087,q3g3_s7_00111,stratum_null_q3g3_s7_00111,"(2, 2, 0)",190,travelling,0.0224609375,4
q3_radius1,q3g3_s7_00087,q3g3_s7_00080,stratum_null_q3g3_s7_00080,"(0, 2, 0)",118,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",402,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_center_only_projection,center_only_projection,"(0, 1, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00088,q3g3_s7_00088,raw,"(0, 1, 0)",633,travelling,0.21630859375,17
q3_radius1,q3g3_s7_00087,q3g3_s7_00087_output_histogram_random,output_distribution_matched_random,"(1, 1, 0)",449,travelling,0.1376953125,8
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",467,travelling,0.0263671875,2
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",504,travelling,0.02685546875,2
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1027,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00088,q3g3_s7_00102,stratum_null_q3g3_s7_00102,"(1, 2, 1)",282,unknown,0.4630126953125,17
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",568,travelling,0.2183837890625,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00089,raw,"(0, 2, 1)",280,emitter-like,0.42333984375,17
q3_radius1,q3g3_s7_00088,q3g3_s7_00079,stratum_null_q3g3_s7_00079,"(1, 1, 1)",300,domain-wall-like,0.5316162109375,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 1)",281,emitter-like,0.4478759765625,17
q3_radius1,q3g3_s7_00088,q3g3_s7_00088_output_histogram_random,output_distribution_matched_random,"(2, 1, 0)",133,travelling,0.049072265625,2
q3_radius1,q3g3_s7_00088,q3g3_s7_00069,stratum_null_q3g3_s7_00069,"(1, 1, 1)",420,travelling,0.3690185546875,17
q3_radius1,q3g3_s7_00088,q3g3_s7_00107,stratum_null_q3g3_s7_00107,"(1, 1, 1)",204,travelling,0.67041015625,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",8,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00089,q3g3_s7_00017,stratum_null_q3g3_s7_00017,"(1, 1, 1)",500,travelling,0.639892578125,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",940,travelling,0.1708984375,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",954,travelling,0.521240234375,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00064,stratum_null_q3g3_s7_00064,"(0, 2, 2)",116,travelling,0.01708984375,6
q3_radius1,q3g3_s7_00089,q3g3_s7_00089_left_neighbor_removed,left_neighbor_removed,"(0, 2, 1)",251,emitter-like,0.1719970703125,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00015,stratum_null_q3g3_s7_00015,"(0, 2, 0)",185,emitter-like,0.6290283203125,17
q3_radius1,q3g3_s7_00089,q3g3_s7_00008,stratum_null_q3g3_s7_00008,"(0, 1, 0)",351,travelling,0.3226318359375,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00091,raw,"(2, 1, 0)",283,travelling,0.3966064453125,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_center_only_projection,center_only_projection,"(1, 1, 1)",403,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",276,travelling,0.0556640625,2
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 1, 0)",279,travelling,0.3770751953125,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",229,travelling,0.056640625,2
q3_radius1,q3g3_s7_00091,q3g3_s7_00085,stratum_null_q3g3_s7_00085,"(0, 2, 0)",753,local-phase-clock-like,0.001708984375,5
q3_radius1,q3g3_s7_00092,q3g3_s7_00092,raw,"(0, 1, 0)",133,travelling,0.08251953125,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00059,stratum_null_q3g3_s7_00059,"(0, 1, 0)",258,emitter-like,0.5340576171875,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00091_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",899,domain-wall-like,0.4822998046875,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",582,oscillatory,0.133056640625,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00100,stratum_null_q3g3_s7_00100,"(0, 2, 0)",340,travelling,0.447265625,17
q3_radius1,q3g3_s7_00091,q3g3_s7_00120,stratum_null_q3g3_s7_00120,"(2, 2, 2)",127,travelling,0.70654296875,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",649,travelling,0.1317138671875,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_center_only_projection,center_only_projection,"(0, 2, 0)",102,emitter-like,0.0,1
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",122,travelling,0.0740966796875,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_symbol_phase_only,symbol_phase_only,"(0, 2, 2)",136,emitter-like,0.0,1
q3_radius1,q3g3_s7_00092,q3g3_s7_00086,stratum_null_q3g3_s7_00086,"(0, 2, 0)",439,travelling,0.4154052734375,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_center_only_projection,center_only_projection,"(0, 1, 0)",263,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00092,q3g3_s7_00092_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",911,emitter-like,0.64892578125,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00048,stratum_null_q3g3_s7_00048,"(1, 1, 1)",258,travelling,0.394287109375,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00003,stratum_null_q3g3_s7_00003,"(0, 1, 0)",821,emitter-like,0.25341796875,17
q3_radius1,q3g3_s7_00092,q3g3_s7_00112,stratum_null_q3g3_s7_00112,"(0, 1, 0)",686,travelling,0.28662109375,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00093,raw,"(1, 1, 1)",180,emitter-like,0.635009765625,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_right_neighbor_removed,right_neighbor_removed,"(0, 1, 2)",178,travelling,0.091796875,2
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_left_neighbor_removed,left_neighbor_removed,"(0, 2, 1)",161,travelling,0.088134765625,2
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",353,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00094,q3g3_s7_00094,raw,"(2, 2, 2)",244,emitter-like,0.32958984375,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00069,stratum_null_q3g3_s7_00069,"(1, 1, 1)",420,travelling,0.3690185546875,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",172,travelling,0.2586669921875,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00072,stratum_null_q3g3_s7_00072,"(0, 1, 0)",1003,travelling,0.17138671875,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00044,stratum_null_q3g3_s7_00044,"(0, 1, 0)",985,travelling,0.279541015625,17
q3_radius1,q3g3_s7_00093,q3g3_s7_00093_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",129,travelling,0.6417236328125,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_center_only_projection,center_only_projection,"(2, 1, 1)",102,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s7_00093,q3g3_s7_00056,stratum_null_q3g3_s7_00056,"(1, 1, 1)",143,emitter-like,0.4854736328125,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",381,travelling,0.2884521484375,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_left_neighbor_removed,left_neighbor_removed,"(0, 2, 0)",427,emitter-like,0.0623779296875,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00006,stratum_null_q3g3_s7_00006,"(2, 2, 2)",809,domain-wall-like,0.2542724609375,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",339,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_right_neighbor_removed,right_neighbor_removed,"(0, 2, 0)",460,emitter-like,0.0667724609375,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00121,stratum_null_q3g3_s7_00121,"(0, 1, 0)",621,travelling,0.1806640625,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00045,stratum_null_q3g3_s7_00045,"(0, 1, 0)",241,emitter-like,0.150146484375,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00094_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",348,emitter-like,0.65673828125,17
q3_radius1,q3g3_s7_00094,q3g3_s7_00103,stratum_null_q3g3_s7_00103,"(0, 2, 0)",498,local-phase-clock-like,0.000732421875,5
q3_radius1,q3g3_s7_00098,q3g3_s7_00098,raw,"(1, 1, 1)",359,travelling,0.6002197265625,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",562,travelling,0.34326171875,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_center_only_projection,center_only_projection,"(0, 2, 0)",102,emitter-like,0.0,1
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",491,travelling,0.3487548828125,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",927,travelling,0.63525390625,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00007,stratum_null_q3g3_s7_00007,"(2, 2, 2)",869,domain-wall-like,0.4398193359375,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",324,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00098,q3g3_s7_00098_left_right_symmetrized_rule,left_right_symmetrized_rule,"(1, 1, 1)",193,travelling,0.598876953125,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00002,stratum_null_q3g3_s7_00002,"(2, 1, 2)",114,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00098,q3g3_s7_00083,stratum_null_q3g3_s7_00083,"(2, 2, 2)",341,oscillatory,0.180908203125,17
q3_radius1,q3g3_s7_00098,q3g3_s7_00124,stratum_null_q3g3_s7_00124,"(0, 2, 0)",945,travelling,0.1473388671875,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_center_only_projection,center_only_projection,"(0, 1, 2)",170,emitter-like,0.0,1
q3_radius1,q3g3_s7_00099,q3g3_s7_00066,stratum_null_q3g3_s7_00066,"(0, 2, 2)",356,travelling,0.3299560546875,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",739,travelling,0.045654296875,2
q3_radius1,q3g3_s7_00099,q3g3_s7_00099,raw,"(0, 1, 0)",334,travelling,0.336181640625,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",307,emitter-like,0.0,2
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",854,travelling,0.04248046875,3
q3_radius1,q3g3_s7_00099,q3g3_s7_00119,stratum_null_q3g3_s7_00119,"(2, 2, 2)",905,domain-wall-like,0.442626953125,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",354,travelling,0.35107421875,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00099_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",996,domain-wall-like,0.3118896484375,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_center_only_projection,center_only_projection,"(0, 1, 2)",102,emitter-like,0.0,1
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_center_only_projection,center_only_projection,"(0, 2, 0)",6,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",618,emitter-like,0.0,2
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",229,travelling,0.060791015625,2
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",201,travelling,0.056396484375,2
q3_radius1,q3g3_s7_00099,q3g3_s7_00032,stratum_null_q3g3_s7_00032,"(0, 2, 0)",281,emitter-like,0.2960205078125,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00100,raw,"(0, 2, 0)",340,travelling,0.447265625,17
q3_radius1,q3g3_s7_00099,q3g3_s7_00026,stratum_null_q3g3_s7_00026,"(0, 1, 0)",348,emitter-like,0.5662841796875,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",349,travelling,0.4505615234375,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_center_only_projection,center_only_projection,"(2, 2, 2)",9,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00100,q3g3_s7_00100_output_histogram_random,output_distribution_matched_random,"(0, 1, 2)",312,travelling,0.21875,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00091,stratum_null_q3g3_s7_00091,"(2, 1, 0)",283,travelling,0.3966064453125,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00085,stratum_null_q3g3_s7_00085,"(0, 2, 0)",753,local-phase-clock-like,0.001708984375,5
q3_radius1,q3g3_s7_00100,q3g3_s7_00059,stratum_null_q3g3_s7_00059,"(0, 1, 0)",258,emitter-like,0.5340576171875,17
q3_radius1,q3g3_s7_00100,q3g3_s7_00120,stratum_null_q3g3_s7_00120,"(2, 2, 2)",127,travelling,0.70654296875,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",660,emitter-like,0.0543212890625,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00049,stratum_null_q3g3_s7_00049,"(0, 1, 0)",165,emitter-like,0.0,3
q3_radius1,q3g3_s7_00101,q3g3_s7_00101,raw,"(2, 1, 1)",233,emitter-like,0.5479736328125,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",260,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",744,emitter-like,0.0628662109375,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1032,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",226,travelling,0.2742919921875,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00101_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 1)",233,travelling,0.5225830078125,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00016,stratum_null_q3g3_s7_00016,"(1, 1, 1)",93,travelling,0.1910400390625,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104,raw,"(0, 2, 2)",218,travelling,0.6524658203125,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00025,stratum_null_q3g3_s7_00025,"(1, 1, 1)",210,emitter-like,0.67431640625,17
q3_radius1,q3g3_s7_00101,q3g3_s7_00038,stratum_null_q3g3_s7_00038,"(0, 2, 0)",163,emitter-like,0.6259765625,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",557,domain-wall-like,0.2509765625,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_left_neighbor_removed,left_neighbor_removed,"(2, 2, 0)",359,travelling,0.375732421875,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",561,travelling,0.2518310546875,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",145,emitter-like,0.6490478515625,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_right_neighbor_removed,right_neighbor_removed,"(0, 2, 1)",173,travelling,0.3665771484375,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00092,stratum_null_q3g3_s7_00092,"(0, 1, 0)",133,travelling,0.08251953125,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00048,stratum_null_q3g3_s7_00048,"(1, 1, 1)",258,travelling,0.394287109375,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00086,stratum_null_q3g3_s7_00086,"(0, 2, 0)",439,travelling,0.4154052734375,17
q3_radius1,q3g3_s7_00104,q3g3_s7_00104_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",356,travelling,0.6824951171875,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_center_only_projection,center_only_projection,"(2, 2, 2)",373,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00106,q3g3_s7_00106,raw,"(2, 2, 2)",571,emitter-like,0.341796875,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_symbol_phase_only,symbol_phase_only,"(0, 1, 1)",102,emitter-like,0.0,1
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",693,emitter-like,0.3795166015625,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1029,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00104,q3g3_s7_00112,stratum_null_q3g3_s7_00112,"(0, 1, 0)",686,travelling,0.28662109375,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00052,stratum_null_q3g3_s7_00052,"(1, 1, 1)",261,domain-wall-like,0.288330078125,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00078,stratum_null_q3g3_s7_00078,"(2, 1, 2)",511,domain-wall-like,0.4361572265625,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00070,stratum_null_q3g3_s7_00070,"(1, 2, 1)",339,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00106,q3g3_s7_00028,stratum_null_q3g3_s7_00028,"(2, 1, 1)",157,travelling,0.6597900390625,17
q3_radius1,q3g3_s7_00106,q3g3_s7_00106_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",979,travelling,0.216064453125,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_left_neighbor_removed,left_neighbor_removed,"(0, 2, 1)",10,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_center_only_projection,center_only_projection,"(1, 2, 1)",119,local-phase-clock-like,0.0,1
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",850,travelling,0.2677001953125,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",291,domain-wall-like,0.2711181640625,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_right_neighbor_removed,right_neighbor_removed,"(0, 1, 2)",7,local-phase-clock-like,0.0,3
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",7,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00107,q3g3_s7_00107,raw,"(1, 1, 1)",204,travelling,0.67041015625,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00102,stratum_null_q3g3_s7_00102,"(1, 2, 1)",282,unknown,0.4630126953125,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00077,stratum_null_q3g3_s7_00077,"(0, 1, 1)",14,local-phase-clock-like,0.0,4
q3_radius1,q3g3_s7_00110,q3g3_s7_00110,raw,"(0, 1, 0)",132,travelling,0.0,3
q3_radius1,q3g3_s7_00107,q3g3_s7_00088,stratum_null_q3g3_s7_00088,"(0, 1, 0)",633,travelling,0.21630859375,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00079,stratum_null_q3g3_s7_00079,"(1, 1, 1)",300,domain-wall-like,0.5316162109375,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 1)",130,travelling,0.6585693359375,17
q3_radius1,q3g3_s7_00107,q3g3_s7_00107_output_histogram_random,output_distribution_matched_random,"(1, 1, 1)",125,travelling,0.6536865234375,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",131,travelling,0.0,2
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_center_only_projection,center_only_projection,"(0, 2, 0)",276,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00107,q3g3_s7_00069,stratum_null_q3g3_s7_00069,"(1, 1, 1)",420,travelling,0.3690185546875,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_center_only_projection,center_only_projection,"(0, 1, 0)",324,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00110,q3g3_s7_00082,stratum_null_q3g3_s7_00082,"(1, 1, 1)",433,travelling,0.5185546875,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00110_output_histogram_random,output_distribution_matched_random,"(0, 2, 1)",217,travelling,0.485595703125,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00084,stratum_null_q3g3_s7_00084,"(0, 2, 0)",600,emitter-like,0.2235107421875,17
q3_radius1,q3g3_s7_00110,q3g3_s7_00095,stratum_null_q3g3_s7_00095,"(2, 2, 2)",156,travelling,0.7056884765625,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_symbol_phase_only,symbol_phase_only,"(0, 1, 2)",119,emitter-like,0.0,1
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_left_neighbor_removed,left_neighbor_removed,"(0, 1, 0)",1014,emitter-like,0.128173828125,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00092,stratum_null_q3g3_s7_00092,"(0, 1, 0)",133,travelling,0.08251953125,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00112,raw,"(0, 1, 0)",686,travelling,0.28662109375,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_output_histogram_random,output_distribution_matched_random,"(1, 1, 0)",97,travelling,0.106689453125,9
q3_radius1,q3g3_s7_00113,q3g3_s7_00113,raw,"(0, 1, 0)",186,emitter-like,0.0,3
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_right_neighbor_removed,right_neighbor_removed,"(0, 1, 0)",254,emitter-like,0.12841796875,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00086,stratum_null_q3g3_s7_00086,"(0, 2, 0)",439,travelling,0.4154052734375,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_left_neighbor_removed,left_neighbor_removed,"(1, 2, 0)",116,emitter-like,0.0,3
q3_radius1,q3g3_s7_00112,q3g3_s7_00112_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 1, 0)",432,travelling,0.276611328125,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_center_only_projection,center_only_projection,"(0, 1, 2)",102,emitter-like,0.0,1
q3_radius1,q3g3_s7_00112,q3g3_s7_00048,stratum_null_q3g3_s7_00048,"(1, 1, 1)",258,travelling,0.394287109375,17
q3_radius1,q3g3_s7_00112,q3g3_s7_00003,stratum_null_q3g3_s7_00003,"(0, 1, 0)",821,emitter-like,0.25341796875,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_right_neighbor_removed,right_neighbor_removed,"(0, 2, 1)",168,emitter-like,0.0,2
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_symbol_phase_only,symbol_phase_only,"(2, 2, 2)",1026,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_left_right_symmetrized_rule,left_right_symmetrized_rule,"(0, 2, 0)",129,emitter-like,0.0,3
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_symbol_phase_only,symbol_phase_only,"(0, 2, 0)",119,emitter-like,0.0,1
q3_radius1,q3g3_s7_00113,q3g3_s7_00113_output_histogram_random,output_distribution_matched_random,"(2, 2, 2)",904,travelling,0.5068359375,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00036,stratum_null_q3g3_s7_00036,"(0, 1, 0)",411,emitter-like,0.41943359375,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00081,stratum_null_q3g3_s7_00081,"(1, 2, 1)",185,domain-wall-like,0.4576416015625,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_center_only_projection,center_only_projection,"(0, 2, 0)",290,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_left_neighbor_removed,left_neighbor_removed,"(2, 2, 2)",564,travelling,0.33251953125,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_right_neighbor_removed,right_neighbor_removed,"(2, 2, 2)",529,travelling,0.3419189453125,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00054,stratum_null_q3g3_s7_00054,"(1, 1, 1)",238,emitter-like,0.5533447265625,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00115,stratum_null_q3g3_s7_00115,"(1, 2, 1)",196,emitter-like,0.4014892578125,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00114,raw,"(2, 2, 2)",514,emitter-like,0.6124267578125,17
q3_radius1,q3g3_s7_00113,q3g3_s7_00047,stratum_null_q3g3_s7_00047,"(0, 1, 2)",409,travelling,0.7802734375,17
q3_radius1,q3g3_s7_00115,q3g3_s7_00115_symbol_phase_only,symbol_phase_only,"(1, 1, 1)",1027,local-phase-clock-like,0.0,2
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_left_right_symmetrized_rule,left_right_symmetrized_rule,"(2, 2, 2)",393,travelling,0.6409912109375,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00074,stratum_null_q3g3_s7_00074,"(1, 1, 1)",126,travelling,0.6927490234375,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00114_output_histogram_random,output_distribution_matched_random,"(2, 1, 2)",157,travelling,0.4344482421875,17
q3_radius1,q3g3_s7_00114,q3g3_s7_00076,stratum_null_q3g3_s7_00076,"(2, 1, 1)",118,domain-wall-like,0.7210693359375,17
