world,T,seed,future_prediction_self_only,future_prediction_self_plus_true_relation,future_prediction_self_plus_shuffled_relation,connection_predictive_gain,relation_shuffle_delta
W16_fixed_but_permuted_relation,100,13,0.738751388888889,0.738751388888889,0.738751388888889,0.0,0.0
W16_fixed_but_permuted_relation,100,14,0.7389180107526881,0.7389180107526881,0.7389180107526881,0.0,0.0
W16_fixed_but_permuted_relation,100,15,0.7391940118650353,0.7391940118650353,0.7391940118650353,0.0,0.0
W16_fixed_but_permuted_relation,100,16,0.7390773809523811,0.7390773809523811,0.7390773809523811,0.0,0.0
W16_fixed_but_permuted_relation,100,17,0.7395338628762542,0.7395338628762542,0.7395338628762542,0.0,0.0
W17_delayed_relation_memory,50,0,0.7384587171613783,0.7384587171613783,0.7384587171613783,0.0,0.0
W17_delayed_relation_memory,50,1,0.7386181055155876,0.7386181055155876,0.7386181055155876,0.0,0.0
W17_delayed_relation_memory,50,2,0.739145139360979,0.739145139360979,0.739145139360979,0.0,0.0
W17_delayed_relation_memory,50,3,0.7389936838511437,0.7389936838511437,0.7389936838511437,0.0,0.0
W16_fixed_but_permuted_relation,100,18,0.7387206594634873,0.7387206594634873,0.7387206594634873,0.0,0.0
W17_delayed_relation_memory,50,4,0.7384622609289616,0.7384622609289616,0.7384622609289616,0.0,0.0
W17_delayed_relation_memory,50,5,0.7387667066483893,0.7387667066483893,0.7387667066483893,0.0,0.0
W16_fixed_but_permuted_relation,100,19,0.7388665609847073,0.7388665609847073,0.7388665609847073,0.0,0.0
W16_fixed_but_permuted_relation,100,20,0.7389796392711045,0.7389796392711045,0.7389796392711045,0.0,0.0
W16_fixed_but_permuted_relation,100,21,0.7390478497600591,0.7390478497600591,0.7390478497600591,0.0,0.0
W16_fixed_but_permuted_relation,100,22,0.7387625745156483,0.7387625745156483,0.7387625745156483,0.0,0.0
W16_fixed_but_permuted_relation,100,23,0.7391610130111524,0.7391610130111524,0.7391610130111524,0.0,0.0
W16_fixed_but_permuted_relation,100,24,0.7393623263236951,0.7393623263236951,0.7393623263236951,0.0,0.0
W16_fixed_but_permuted_relation,100,25,0.7386047260022067,0.7386047260022067,0.7386047260022067,0.0,0.0
W16_fixed_but_permuted_relation,100,26,0.7390309932785661,0.7390309932785661,0.7390309932785661,0.0,0.0
W16_fixed_but_permuted_relation,100,28,0.7390717250922509,0.7390717250922509,0.7390717250922509,0.0,0.0
W16_fixed_but_permuted_relation,100,27,0.7386771642619311,0.7386771642619311,0.7386771642619311,0.0,0.0
W16_fixed_but_permuted_relation,100,29,0.7389959932910921,0.7389959932910921,0.7389959932910921,0.0,0.0
W17_delayed_relation_memory,50,6,0.7384410208262205,0.7384410208262205,0.7384410208262205,0.0,0.0
W17_delayed_relation_memory,50,7,0.7389457264957265,0.7389457264957265,0.7389457264957265,0.0,0.0
W17_delayed_relation_memory,50,8,0.7383689702360589,0.7383689702360589,0.7383689702360589,0.0,0.0
W17_delayed_relation_memory,50,9,0.7380874060150375,0.7380874060150375,0.7380874060150375,0.0,0.0
W17_delayed_relation_memory,50,10,0.7388815117466803,0.7388815117466803,0.7388815117466803,0.0,0.0
W17_delayed_relation_memory,50,11,0.7391585470085471,0.7391585470085471,0.7391585470085471,0.0,0.0
W17_delayed_relation_memory,50,12,0.7385079405737704,0.7385079405737704,0.7385079405737704,0.0,0.0
W17_delayed_relation_memory,50,13,0.7387911240575736,0.7387911240575736,0.7387911240575736,0.0,0.0
W17_delayed_relation_memory,50,14,0.738470658478335,0.738470658478335,0.738470658478335,0.0,0.0
W17_delayed_relation_memory,50,15,0.7382956491949298,0.7382956491949298,0.7382956491949298,0.0,0.0
W17_delayed_relation_memory,50,16,0.7389465327840713,0.7389465327840713,0.7389465327840713,0.0,0.0
W17_delayed_relation_memory,50,17,0.7390257855191257,0.7390257855191257,0.7390257855191257,0.0,0.0
W17_delayed_relation_memory,50,18,0.7381813120931827,0.7381813120931827,0.7381813120931827,0.0,0.0
W17_delayed_relation_memory,50,19,0.738857581967213,0.738857581967213,0.738857581967213,0.0,0.0
W17_delayed_relation_memory,50,21,0.7384927474402732,0.7384927474402732,0.7384927474402732,0.0,0.0
W17_delayed_relation_memory,50,20,0.739228268309377,0.739228268309377,0.739228268309377,0.0,0.0
W17_delayed_relation_memory,50,22,0.7383589721553798,0.7383589721553798,0.7383589721553798,0.0,0.0
W17_delayed_relation_memory,50,23,0.7389260802994215,0.7389260802994215,0.7389260802994215,0.0,0.0
W17_delayed_relation_memory,50,24,0.7394424922865958,0.7394424922865958,0.7394424922865958,0.0,0.0
W17_delayed_relation_memory,50,25,0.738513409634438,0.738513409634438,0.738513409634438,0.0,0.0
W17_delayed_relation_memory,50,26,0.7380925324675326,0.7380925324675326,0.7380925324675326,0.0,0.0
W17_delayed_relation_memory,50,27,0.7383935296131462,0.7383935296131462,0.7383935296131462,0.0,0.0
W17_delayed_relation_memory,50,28,0.738660102739726,0.738660102739726,0.738660102739726,0.0,0.0
W17_delayed_relation_memory,50,29,0.7390166952054795,0.7390166952054795,0.7390166952054795,0.0,0.0
W17_delayed_relation_memory,100,0,0.7391227184977184,0.7391227184977184,0.7391227184977184,0.0,0.0
W17_delayed_relation_memory,100,1,0.7390552274330042,0.7390552274330042,0.7390552274330042,0.0,0.0
W17_delayed_relation_memory,100,2,0.739300193050193,0.739300193050193,0.739300193050193,0.0,0.0
W17_delayed_relation_memory,100,3,0.7390001761804086,0.7390001761804086,0.7390001761804086,0.0,0.0
W17_delayed_relation_memory,100,4,0.7393088415702769,0.7393088415702769,0.7393088415702769,0.0,0.0
W17_delayed_relation_memory,100,5,0.7391764937106917,0.7391764937106917,0.7391764937106917,0.0,0.0
W17_delayed_relation_memory,100,6,0.7392807262569832,0.7392807262569832,0.7392807262569832,0.0,0.0
W17_delayed_relation_memory,100,7,0.739138668430335,0.739138668430335,0.739138668430335,0.0,0.0
W17_delayed_relation_memory,100,8,0.7394478728991597,0.7394478728991597,0.7394478728991597,0.0,0.0
W17_delayed_relation_memory,100,9,0.7393317901234567,0.7393317901234567,0.7393317901234567,0.0,0.0
W17_delayed_relation_memory,100,10,0.7391379461161651,0.7391379461161651,0.7391379461161651,0.0,0.0
W17_delayed_relation_memory,100,11,0.7392051078119476,0.7392051078119476,0.7392051078119476,0.0,0.0
W17_delayed_relation_memory,100,12,0.7390466660802253,0.7390466660802253,0.7390466660802253,0.0,0.0
W17_delayed_relation_memory,100,13,0.7392213797335202,0.7392213797335202,0.7392213797335202,0.0,0.0
W17_delayed_relation_memory,100,15,0.7393454793796264,0.7393454793796264,0.7393454793796264,0.0,0.0
W17_delayed_relation_memory,100,14,0.739055176635187,0.739055176635187,0.739055176635187,0.0,0.0
W17_delayed_relation_memory,100,16,0.7395516831159675,0.7395516831159675,0.7395516831159675,0.0,0.0
W17_delayed_relation_memory,100,17,0.7391772735252808,0.7391772735252808,0.7391772735252808,0.0,0.0
W18_relation_lock_in,50,0,0.87429625,0.9729125,0.8823587500000001,0.0986162499999999,0.0905537499999998
W18_relation_lock_in,50,2,0.8751646895507319,0.9728060323069156,0.8806713780918727,0.0976413427561837,0.0921346542150429
W18_relation_lock_in,50,1,0.8750808457711443,0.973004975124378,0.8793781094527364,0.0979241293532338,0.0936268656716416
W18_relation_lock_in,50,3,0.876885899352267,0.9731844793223716,0.8808570004982562,0.0962985799701047,0.0923274788241155
W18_relation_lock_in,50,4,0.8734227227476355,0.9723257839721255,0.8783928571428572,0.09890306122449,0.0939329268292683
W18_relation_lock_in,50,5,0.8735768664047151,0.9724398330058938,0.8813439341846757,0.0988629666011786,0.091095898821218
W17_delayed_relation_memory,100,18,0.73872191997192,0.73872191997192,0.73872191997192,0.0,0.0
W17_delayed_relation_memory,100,19,0.7391034619450317,0.7391034619450317,0.7391034619450317,0.0,0.0
W17_delayed_relation_memory,100,20,0.7390375350385425,0.7390375350385425,0.7390375350385425,0.0,0.0
W17_delayed_relation_memory,100,21,0.7389153893587033,0.7389153893587033,0.7389153893587033,0.0,0.0
W17_delayed_relation_memory,100,22,0.739038733639901,0.739038733639901,0.739038733639901,0.0,0.0
W17_delayed_relation_memory,100,23,0.7388417693661973,0.7388417693661973,0.7388417693661973,0.0,0.0
W17_delayed_relation_memory,100,24,0.7391918442193502,0.7391918442193502,0.7391918442193502,0.0,0.0
W17_delayed_relation_memory,100,25,0.739247314195139,0.739247314195139,0.739247314195139,0.0,0.0
W17_delayed_relation_memory,100,26,0.7390379409710094,0.7390379409710094,0.7390379409710094,0.0,0.0
W17_delayed_relation_memory,100,27,0.7391312149859942,0.7391312149859942,0.7391312149859942,0.0,0.0
W17_delayed_relation_memory,100,28,0.7393695040450229,0.7393695040450229,0.7393695040450229,0.0,0.0
W18_relation_lock_in,50,6,0.8738942548921225,0.9726260662318116,0.8802947817360763,0.098731811339689,0.0923312844957351
W18_relation_lock_in,50,7,0.873046146293569,0.9725429553264604,0.8785346097201767,0.0994968090328913,0.0940083456062836
W18_relation_lock_in,50,8,0.8748203592814372,0.9726465818363276,0.8806337325349302,0.0978262225548902,0.0920128493013973
W17_delayed_relation_memory,100,29,0.7386711335676626,0.7386711335676626,0.7386711335676626,0.0,0.0
W18_relation_lock_in,50,9,0.8763032048072108,0.9732517526289434,0.8823892088132197,0.0969485478217325,0.0908625438157236
W18_relation_lock_in,50,10,0.8753196803196803,0.9729926323676324,0.8808385364635365,0.097672952047952,0.0921540959040958
W18_relation_lock_in,50,11,0.8736847717009533,0.9725150526843954,0.8802094831911691,0.0988302809834421,0.0923055694932263
W18_relation_lock_in,50,12,0.8739787126203751,0.9727249113025848,0.8788716421692854,0.0987461986822098,0.0938532691332995
W18_relation_lock_in,50,13,0.8762675526579738,0.9729689067201605,0.8819213891675025,0.0967013540621866,0.0910475175526579
W18_relation_lock_in,50,14,0.8758104052026013,0.97274012006003,0.8812856428214108,0.0969297148574287,0.0914544772386193
W18_relation_lock_in,50,15,0.8726644245142003,0.9724115595416044,0.8806365221723966,0.0997471350274039,0.0917750373692076
W18_relation_lock_in,50,16,0.8739463284038758,0.972700152983172,0.8808108108108108,0.0987538245792961,0.0918893421723611
W18_relation_lock_in,50,17,0.8738462972166997,0.9724322813121272,0.8807281312127236,0.0985859840954275,0.0917041500994035
W18_relation_lock_in,50,18,0.8750191547207118,0.9727588976767176,0.8814990113692537,0.0977397429560059,0.091259886307464
W18_relation_lock_in,50,19,0.8727732793522267,0.972521508097166,0.8786355010121457,0.0997482287449392,0.0938860070850202
W18_relation_lock_in,50,20,0.8737029236868188,0.972439296333003,0.8798792120911796,0.0987363726461841,0.0925600842418233
W18_relation_lock_in,50,21,0.8752511105626851,0.9729602665350444,0.8829288005923002,0.0977091559723593,0.0900314659427442
W18_relation_lock_in,50,22,0.8748683234421364,0.9726632047477743,0.8808803165182988,0.097794881305638,0.0917828882294756
W18_relation_lock_in,50,23,0.8757344844844844,0.9728096846846848,0.8819757257257257,0.0970752002002003,0.090833958958959
W18_relation_lock_in,50,24,0.8749737583205325,0.9727278545826934,0.8800633640552996,0.0977540962621609,0.0926644905273937
W18_relation_lock_in,50,26,0.8730715543259557,0.9724893108651912,0.8802559104627767,0.0994177565392354,0.0922334004024144
W18_relation_lock_in,50,27,0.8743640020110608,0.9727846907993968,0.881180869783811,0.0984206887883358,0.0916038210155856
W18_relation_lock_in,50,25,0.8752253086419753,0.9728648148148148,0.8809345679012346,0.0976395061728393,0.0919302469135801
W18_relation_lock_in,50,28,0.8756181592039802,0.9727462686567164,0.8821013681592039,0.0971281094527363,0.0906449004975126
W18_relation_lock_in,50,29,0.8744703285924473,0.9726851397743992,0.8820304070622855,0.0982148111819518,0.0906547327121136
W18_relation_lock_in,100,0,0.937461139896373,0.9863963730569948,0.9414151554404144,0.0489352331606217,0.0449812176165803
W18_relation_lock_in,100,1,0.9375822776949826,0.9864161077993046,0.9396882762046695,0.0488338301043219,0.0467278315946348
W18_relation_lock_in,100,2,0.9378315355329948,0.986526967005076,0.940616116751269,0.0486954314720813,0.0459108502538071
W18_relation_lock_in,100,3,0.9373110104270108,0.986481504468719,0.9394532025819264,0.0491704940417081,0.0470283018867924
W18_relation_lock_in,100,4,0.9379438266871164,0.9864484279141104,0.9404658742331288,0.0485046012269938,0.0459825536809817
W18_relation_lock_in,100,5,0.9371002394153226,0.9865328881048387,0.9410455519153228,0.0494326486895161,0.045487336189516
W18_relation_lock_in,100,6,0.93773061327927,0.9864292954891029,0.9410444120628484,0.0486986822098328,0.0453848834262543
W18_relation_lock_in,100,7,0.936611777668952,0.9863604921645446,0.939407443682664,0.0497487144955924,0.0469530484818805
W18_relation_lock_in,100,8,0.9371906470292044,0.98644165407855,0.9400934667673716,0.0492510070493455,0.0463481873111784
W18_relation_lock_in,100,10,0.9377404822335024,0.986465418781726,0.940535532994924,0.0487249365482234,0.045929885786802
W18_relation_lock_in,100,9,0.9367918607660456,0.9863538431677016,0.9400093814699794,0.0495619824016559,0.0463444616977223
W18_relation_lock_in,100,11,0.9378930613305612,0.9866196725571724,0.9411236356548858,0.0487266112266112,0.0454960369022867
W18_relation_lock_in,100,13,0.9379444515962924,0.9865287075180226,0.9407688594232748,0.0485842559217301,0.0457598480947476
W18_relation_lock_in,100,12,0.9366005710659896,0.98629980964467,0.9390824873096448,0.0496992385786801,0.0472173223350251
W18_relation_lock_in,100,15,0.9389056148373984,0.986671112804878,0.942783600101626,0.0477654979674796,0.043887512703252
W18_relation_lock_in,100,14,0.937222571716155,0.9864085304479112,0.9401028560644188,0.0491859587317563,0.0463056743834926
W18_relation_lock_in,100,16,0.937876323751891,0.9863710287443268,0.9411948436712052,0.0484947049924358,0.0451761850731216
W18_relation_lock_in,100,17,0.938059659090909,0.9866073232323233,0.941511047979798,0.0485476641414142,0.0450962752525252
W18_relation_lock_in,100,18,0.937429298642534,0.986468074409251,0.940701043237808,0.049038775766717,0.0457670311714428
W18_relation_lock_in,100,19,0.9379994292237444,0.986433916793506,0.9408802638254692,0.0484344875697614,0.0455536529680365
W18_relation_lock_in,100,20,0.937369318181818,0.9864324494949496,0.9404362373737374,0.0490631313131313,0.045996212121212
W18_relation_lock_in,100,21,0.9382804568527918,0.9865333121827412,0.9421329314720812,0.0482528553299492,0.0444003807106599
W18_relation_lock_in,100,22,0.9384689680957128,0.9867301221335992,0.9414282153539382,0.0482611540378863,0.045301906779661
W18_relation_lock_in,100,23,0.9373341049382716,0.9864686213991768,0.9405320859053498,0.0491345164609052,0.0459365354938271
W18_relation_lock_in,100,24,0.9370833333333334,0.9864393661282428,0.9397265051395008,0.0493560327949094,0.046712860988742
W18_relation_lock_in,100,25,0.9371054647599588,0.9865053626149132,0.9399910623084782,0.0493998978549541,0.0465143003064348
W18_relation_lock_in,100,28,0.9381515419615774,0.9865909378159756,0.9414120955510618,0.0484393958543983,0.0451788422649139
W18_relation_lock_in,100,26,0.9383964547357404,0.9866833464154894,0.9418959314495028,0.0482868916797488,0.0447874149659864
W18_relation_lock_in,100,27,0.9370353598014888,0.9863753101736972,0.9404454094292806,0.0493399503722083,0.0459299007444167
W18_relation_lock_in,100,29,0.937585728693898,0.9865472138174484,0.9413864725163892,0.0489614851235502,0.045160741301059
