world,seed,T,branch_probability,loop_closure_rate,nontrivial_loop_closure_rate,holonomy_diversity_proxy,trivial_closure_rate
W6_symmetric_invertible_map,40,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,41,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,42,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,43,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,44,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,45,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,46,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,47,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,48,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,49,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,1,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,0,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,2,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,3,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,5,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,4,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,6,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,8,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,7,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,9,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,10,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,11,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,12,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,13,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,14,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,15,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,16,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,17,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,19,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,18,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,20,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,21,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,22,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,23,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,24,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,26,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,25,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,27,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,28,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,29,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,30,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,31,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,33,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,32,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,34,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,35,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,36,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,38,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,37,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,39,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,40,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,41,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,42,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,43,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,44,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,46,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,45,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,47,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,48,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,49,50,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,0,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,1,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,2,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,3,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,4,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,5,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,6,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,7,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,8,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,9,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,11,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,10,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,12,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,13,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,14,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,16,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,17,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,15,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,18,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,19,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,20,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,21,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,22,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,23,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,24,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,25,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,26,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,28,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,27,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,29,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,30,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,32,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,31,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,33,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,34,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,35,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,36,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,38,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,37,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,39,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,40,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,41,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,42,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,43,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,44,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,45,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,46,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,47,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,48,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,49,100,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,0,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,1,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,2,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,3,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,4,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,5,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,6,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,7,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,8,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,9,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,10,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,11,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,12,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,13,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,14,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,15,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,16,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,17,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,18,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,19,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,20,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,21,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,22,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,23,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,24,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,25,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,26,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,27,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,28,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,29,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,30,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,32,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,31,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,33,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,34,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,35,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,36,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,37,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,38,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,39,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,0,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,1,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,2,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,3,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,4,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,40,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,41,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,5,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,43,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,6,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,42,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,45,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,46,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,44,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,7,50,0.1,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,47,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,48,100,0.25,0.0,0.0,0.0,1.0
W6_symmetric_invertible_map,49,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,8,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,9,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,10,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,11,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,12,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,13,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,14,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,15,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,16,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,17,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,18,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,19,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,20,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,21,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,23,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,22,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,24,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,25,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,27,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,26,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,28,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,29,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,30,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,31,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,32,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,33,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,34,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,35,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,36,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,38,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,37,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,39,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,40,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,42,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,41,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,43,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,44,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,45,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,46,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,47,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,48,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,49,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,0,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,1,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,2,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,3,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,4,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,5,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,7,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,6,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,8,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,9,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,10,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,12,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,11,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,13,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,14,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,15,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,16,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,17,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,18,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,20,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,19,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,21,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,22,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,23,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,24,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,25,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,26,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,27,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,29,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,30,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,31,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,32,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,28,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,33,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,34,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,35,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,36,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,37,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,38,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,39,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,41,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,40,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,42,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,43,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,44,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,45,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,46,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,48,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,47,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,49,50,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,0,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,1,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,2,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,3,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,4,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,5,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,6,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,7,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,8,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,10,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,11,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,9,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,12,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,13,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,14,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,16,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,15,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,17,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,19,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,18,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,21,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,20,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,22,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,23,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,24,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,26,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,25,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,27,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,28,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,29,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,30,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,31,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,32,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,34,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,33,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,35,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,36,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,38,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,39,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,37,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,40,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,41,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,42,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,43,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,45,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,46,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,44,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,47,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,48,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,49,100,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,0,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,2,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,1,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,3,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,5,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,4,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,6,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,8,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,7,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,9,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,11,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,12,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,10,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,13,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,14,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,15,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,16,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,17,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,18,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,20,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,19,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,21,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,22,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,23,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,24,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,25,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,26,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,27,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,28,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,29,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,31,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,30,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,32,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,34,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,33,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,35,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,36,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,37,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,38,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,39,100,0.25,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,3,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,1,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,2,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,4,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,6,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,5,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,0,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,7,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,8,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,11,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,13,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,9,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,10,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,12,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,14,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,15,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,18,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,16,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,40,100,0.25,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,20,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,17,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,19,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,41,100,0.25,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,23,50,0.1,0.0,0.0,0.0,1.0
W8_full_branching_connection_graph,22,50,0.1,0.0,0.0,0.0,1.0
W7_lossy_lock_in,42,100,0.25,0.0,0.0,0.0,1.0
W7_lossy_lock_in,43,100,0.25,0.0,0.0,0.0,1.0
