space,parent_rule_id,control_rule_id,control_type,q,radius,table_digest
q2_radius2,q2r2_s7_0024,q2r2_s7_0006,stratum_null_q2r2_s7_0006,2,2,8959036a564c
q2_radius2,q2r2_s7_0024,q2r2_s7_0007,stratum_null_q2r2_s7_0007,2,2,1f20fa194a4e
q2_radius2,q2r2_s7_0024,q2r2_s7_0010,stratum_null_q2r2_s7_0010,2,2,dce1d1a888b9
q2_radius2,q2r2_s7_0024,q2r2_s7_0005,stratum_null_q2r2_s7_0005,2,2,e8c8dc946ea5
q2_radius2,q2r2_s7_0024,q2r2_s7_0002,stratum_null_q2r2_s7_0002,2,2,9ed43f828770
q2_radius2,q2r2_s7_0024,q2r2_s7_0023,stratum_null_q2r2_s7_0023,2,2,eb46ef85f13e
q2_radius2,q2r2_s7_0024,q2r2_s7_0020,stratum_null_q2r2_s7_0020,2,2,541d91c6cf97
q2_radius2,q2r2_s7_0024,q2r2_s7_0017,stratum_null_q2r2_s7_0017,2,2,a36d20ef764a
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_center_only_projection,center_only_projection,2,2,80ba88ec1a93
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_left_neighbor_removed,left_neighbor_removed,2,2,80ba88ec1a93
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_right_neighbor_removed,right_neighbor_removed,2,2,c202f45d12af
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_left_right_symmetrized_rule,left_right_symmetrized_rule,2,2,80ba88ec1a93
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_inner_neighbors_only,inner_neighbors_only,2,2,80ba88ec1a93
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_outer_neighbors_removed,outer_neighbors_removed,2,2,80ba88ec1a93
q2_radius2,q2r2_s8_0007,q2r2_s8_0007_output_histogram_random,output_distribution_matched_random,2,2,c363df354aef
q2_radius2,q2r2_s8_0007,q2r2_s8_0002,stratum_null_q2r2_s8_0002,2,2,f118ea40d77a
q2_radius2,q2r2_s8_0007,q2r2_s8_0005,stratum_null_q2r2_s8_0005,2,2,3fdb3e580a19
q2_radius2,q2r2_s8_0007,q2r2_s8_0008,stratum_null_q2r2_s8_0008,2,2,242961630f24
q2_radius2,q2r2_s8_0007,q2r2_s8_0012,stratum_null_q2r2_s8_0012,2,2,c693b19059bd
q2_radius2,q2r2_s8_0007,q2r2_s8_0013,stratum_null_q2r2_s8_0013,2,2,6dae15c297c7
q2_radius2,q2r2_s8_0007,q2r2_s8_0018,stratum_null_q2r2_s8_0018,2,2,e241020de2a7
q2_radius2,q2r2_s8_0007,q2r2_s8_0015,stratum_null_q2r2_s8_0015,2,2,d036b4f6c9d1
q2_radius2,q2r2_s8_0007,q2r2_s8_0016,stratum_null_q2r2_s8_0016,2,2,506346207626
q2_radius2,q2r2_s8_0007,q2r2_s8_0017,stratum_null_q2r2_s8_0017,2,2,b018c62b18ad
q2_radius2,q2r2_s8_0007,q2r2_s8_0019,stratum_null_q2r2_s8_0019,2,2,b018c62b18ad
ECA_anchor,ECA_169,ECA_169_center_only_projection,center_only_projection,2,1,c0357a32ed1f
ECA_anchor,ECA_169,ECA_169_left_neighbor_removed,left_neighbor_removed,2,1,4857905b012a
ECA_anchor,ECA_169,ECA_169_right_neighbor_removed,right_neighbor_removed,2,1,42e4c58270b1
ECA_anchor,ECA_169,ECA_169_left_right_symmetrized_rule,left_right_symmetrized_rule,2,1,de7cab58f2a0
ECA_anchor,ECA_169,ECA_169_output_histogram_random,output_distribution_matched_random,2,1,eb0715dbb235
ECA_anchor,ECA_225,ECA_225_center_only_projection,center_only_projection,2,1,c0357a32ed1f
ECA_anchor,ECA_225,ECA_225_left_neighbor_removed,left_neighbor_removed,2,1,e43b52ab185c
ECA_anchor,ECA_225,ECA_225_right_neighbor_removed,right_neighbor_removed,2,1,9dab071bdf2b
ECA_anchor,ECA_225,ECA_225_left_right_symmetrized_rule,left_right_symmetrized_rule,2,1,de7cab58f2a0
ECA_anchor,ECA_225,ECA_225_output_histogram_random,output_distribution_matched_random,2,1,6955524865d8
ECA_anchor,ECA_73,ECA_73_center_only_projection,center_only_projection,2,1,936181504263
ECA_anchor,ECA_73,ECA_73_left_neighbor_removed,left_neighbor_removed,2,1,7202b91bf186
ECA_anchor,ECA_73,ECA_73_right_neighbor_removed,right_neighbor_removed,2,1,f96a71cc1bf3
ECA_anchor,ECA_73,ECA_73_left_right_symmetrized_rule,left_right_symmetrized_rule,2,1,06923fe1be19
ECA_anchor,ECA_73,ECA_73_output_histogram_random,output_distribution_matched_random,2,1,c0613066e2b9
ECA_anchor,ECA_109,ECA_109_center_only_projection,center_only_projection,2,1,936181504263
ECA_anchor,ECA_109,ECA_109_left_neighbor_removed,left_neighbor_removed,2,1,7202b91bf186
ECA_anchor,ECA_109,ECA_109_right_neighbor_removed,right_neighbor_removed,2,1,f96a71cc1bf3
ECA_anchor,ECA_109,ECA_109_left_right_symmetrized_rule,left_right_symmetrized_rule,2,1,ccb3a3a4da7a
ECA_anchor,ECA_109,ECA_109_output_histogram_random,output_distribution_matched_random,2,1,5e0664c8f57d
ECA_anchor,ECA_54,ECA_54_center_only_projection,center_only_projection,2,1,05fe40575316
ECA_anchor,ECA_54,ECA_54_left_neighbor_removed,left_neighbor_removed,2,1,1b056082d8b6
ECA_anchor,ECA_54,ECA_54_right_neighbor_removed,right_neighbor_removed,2,1,005d2e24f23c
ECA_anchor,ECA_54,ECA_54_left_right_symmetrized_rule,left_right_symmetrized_rule,2,1,3de18eb22934
ECA_anchor,ECA_54,ECA_54_output_histogram_random,output_distribution_matched_random,2,1,809d92a203b5
